longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
68.18624877929699,20.120798110961918,0.1403210908174514,0.1246827095746994,0.1258176416158676,0.1226927861571312
68.18624877929699,20.26407909393311,0.1437674164772033,,0.1162331253290176,0.1236011460423469
68.18624877929699,20.407360076904304,0.1438067853450775,,0.1163290664553642,0.1250713914632797
68.18624877929699,20.5506410598755,0.139996200799942,0.1197044029831886,0.1227616444230079,0.124831698834896
68.18624877929699,20.69392204284669,0.1426467597484588,0.121154598891735,0.1188401207327842,
68.18624877929699,20.837203025817885,0.1428767144680023,0.1212856620550155,0.1256414651870727,0.1229456290602684
68.18624877929699,20.98048400878908,0.1370749920606613,0.1218407675623893,0.1140948683023452,0.1207827627658844
68.18624877929699,21.123764991760275,0.1422980725765228,0.1325220465660095,0.1166957318782806,0.1271892488002777
68.18624877929699,21.26704597473147,0.1400121301412582,0.1200687438249588,0.1184631139039993,0.1230657845735549
68.18624877929699,21.410326957702665,0.1389561295509338,0.1217168942093849,0.1239490285515785,0.1217844635248184
68.18624877929699,21.55360794067386,0.1424644440412521,0.1320970058441162,0.11790481954813,0.1275320500135421
68.18624877929699,21.69688892364505,0.139061152935028,,0.1167830377817154,0.1260580420494079
68.18624877929699,21.840169906616246,0.1559135168790817,0.1204845309257507,0.1162669956684112,0.1237463429570198
68.18624877929699,21.98345088958744,0.1446310430765152,,0.1172325238585472,0.1253499984741211
68.18624877929699,22.12673187255864,0.1443676948547363,0.1221686676144599,0.1167418882250785,0.1258399188518524
68.18624877929699,22.27001285552983,0.1376793831586837,0.1200707629323005,0.1233918070793151,0.1247085854411125
68.18624877929699,22.413293838501023,0.1334771662950515,0.1215936094522476,0.1194645687937736,0.1226959154009819
68.18624877929699,22.55657482147222,0.1395280361175537,0.1227400675415992,0.1192129850387573,
68.18624877929699,22.699855804443416,0.1393141150474548,0.1244488433003425,0.1163461208343505,0.1274622529745102
68.18624877929699,22.84313678741461,0.1387024521827697,0.1223962232470512,0.1170758679509162,0.1218445748090744
68.18624877929699,22.98641777038581,0.1427047103643417,0.1209137141704559,0.1172835528850555,0.1264992654323578
68.18624877929699,23.129698753357,0.132570207118988,0.1217774823307991,0.1192205846309661,0.1236512288451194
68.18624877929699,23.272979736328196,0.1418730616569519,0.1237077564001083,0.1213452666997909,0.1236190125346183
68.18624877929699,23.416260719299387,0.128357708454132,0.1235922500491142,0.1159388348460197,0.1283176094293594
68.18624877929699,23.559541702270582,0.1411449909210205,0.1245646774768829,0.1151673719286918,0.1203154325485229
68.18624877929699,23.702822685241777,0.1405100971460342,0.1328060030937194,0.1163939461112022,0.1243146210908889
68.18624877929699,23.84610366821297,0.1388168185949325,0.118558868765831,0.1170325502753257,0.1237434521317482
68.18624877929699,23.989384651184167,0.1405804008245468,0.1202687621116638,0.1236585676670074,0.1245232820510864
68.18624877929699,24.13266563415536,0.1412117779254913,0.1208995729684829,0.1159123554825782,0.1238174512982368
68.18624877929699,24.27594661712656,0.1310321241617202,0.1308943182229995,0.1199860200285911,0.122861661016941
68.18624877929699,24.41922760009775,0.1374606490135193,0.1238471716642379,0.1245671883225441,0.1227720454335212
68.18624877929699,24.562508583068944,0.1415579468011856,0.1233612149953842,0.1172376051545143,0.1229529157280922
68.18624877929699,24.70578956604014,0.1477182805538177,,0.1171681061387062,0.1234549805521965
68.32624877929699,20.120798110961918,0.1404121965169906,0.1207609549164772,0.1239449754357338,0.1214896440505981
68.32624877929699,20.26407909393311,0.1436403542757034,0.1191495656967163,0.1245070099830627,0.1250872313976287
68.32624877929699,20.407360076904304,0.1391919106245041,0.1206135302782058,0.116983950138092,0.1261946409940719
68.32624877929699,20.5506410598755,0.1403407454490661,0.1237684562802314,0.1278916299343109,0.1266940385103225
68.32624877929699,20.69392204284669,0.1394721120595932,0.1229643523693084,0.1165352612733841,0.1190657690167427
68.32624877929699,20.837203025817885,0.1409838199615478,0.11975909024477,0.1184690073132515,0.1202919036149978
68.32624877929699,20.98048400878908,0.1384111493825912,0.1180891767144203,0.1172531619668006,0.1209185346961021
68.32624877929699,21.123764991760275,0.1429830342531204,0.117309495806694,0.1285941749811172,0.1237993687391281
68.32624877929699,21.26704597473147,0.1440164893865585,0.1286424696445465,0.1198781058192253,0.1236496940255165
68.32624877929699,21.410326957702665,0.1339039206504821,0.1207451000809669,0.1176249161362648,0.121535986661911
68.32624877929699,21.55360794067386,0.1383400708436966,0.1222514733672142,0.126478299498558,0.1232619136571884
68.32624877929699,21.69688892364505,0.136894941329956,0.1197663992643356,0.1165784746408462,0.1221691891551017
68.32624877929699,21.840169906616246,0.1267957240343094,0.1237312033772468,0.1171352341771125,0.1244760528206825
68.32624877929699,21.98345088958744,0.1381064057350158,0.121863268315792,0.1176966801285743,0.1223460063338279
68.32624877929699,22.12673187255864,0.1419383883476257,0.1209869459271431,0.1174332648515701,0.123395450413227
68.32624877929699,22.27001285552983,0.1378870606422424,0.1215847954154014,0.1175493821501731,0.1250418871641159
68.32624877929699,22.413293838501023,0.134921595454216,0.1222604066133499,0.1183542981743812,0.1214605048298835
68.32624877929699,22.55657482147222,0.1419443637132644,0.121672585606575,0.1166665107011795,0.1247602105140686
68.32624877929699,22.699855804443416,0.1466076523065567,0.1205423921346664,0.1188164725899696,0.125969648361206
68.32624877929699,22.84313678741461,0.1283008605241775,0.121810644865036,0.1214189752936363,0.1188035309314727
68.32624877929699,22.98641777038581,0.1391329169273376,0.1213592663407325,0.1203462854027748,0.1248779445886612
68.32624877929699,23.129698753357,0.1405325680971145,0.1231356114149093,0.1214454844594001,0.1232017949223518
