longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2)
85.8263626098634,21.539445877075195,,0.0217093676328659
85.8263626098634,21.66033067094519,,0.0371872968971729
85.8263626098634,21.78121546481518,0.0319767780601978,0.0338646918535232
85.8263626098634,21.902100258685174,,0.0367910265922546
85.8263626098634,22.022985052555168,0.0402348414063453,
85.8263626098634,22.14386984642516,0.0326036140322685,0.0398969314992427
85.8263626098634,22.264754640295152,,
85.8263626098634,22.385639434165142,,0.0373681671917438
85.8263626098634,22.50652422803514,0.0269103664904832,
85.8263626098634,22.62740902190513,0.038621325045824,
85.8263626098634,22.748293815775124,,0.0498242788016796
85.8263626098634,22.86917860964512,,0.0455387942492961
85.8263626098634,22.990063403515112,0.0293691270053386,0.0328423082828521
85.8263626098634,23.110948197385103,,0.0373044796288013
85.8263626098634,23.231832991255096,,
85.8263626098634,23.35271778512509,0.0300776921212673,
85.8263626098634,23.473602578995084,,
85.8263626098634,23.594487372865075,0.0276253391057252,
85.8263626098634,23.71537216673507,0.0451101697981357,0.0351319313049316
85.8263626098634,23.836256960605063,,0.0362842194736003
85.8263626098634,23.957141754475053,,0.0338418632745742
85.8263626098634,24.078026548345047,0.0279253870248794,0.038222387433052
85.8263626098634,24.19891134221504,0.0358724705874919,0.034543577581644
85.8263626098634,24.319796136085035,0.0321988463401794,0.0352407060563564
85.8263626098634,24.440680929955025,,
85.8263626098634,24.56156572382502,,0.0397077612578868
85.8263626098634,24.682450517695013,,0.0301765669137239
85.8263626098634,24.803335311565007,0.0442513674497604,0.0316895507276058
85.8263626098634,24.924220105435,,
85.8263626098634,25.04510489930499,,0.036447174847126
85.8263626098634,25.165989693174986,0.0255714263767004,0.0328690223395824
85.8263626098634,25.286874487044976,0.0336542278528213,
85.8263626098634,25.40775928091497,0.0207027494907379,0.0266502015292644
85.8263626098634,25.528644074784964,,
85.8263626098634,25.649528868654954,,0.0283145308494567
85.8263626098634,25.77041366252495,0.0339262299239635,0.0321786329150199
85.8263626098634,25.891298456394946,,0.0153759019449353
85.8263626098634,26.012183250264936,,0.0344050079584121
85.8263626098634,26.13306804413493,,0.0303805321455001
85.8263626098634,26.25395283800492,,0.0176258720457553
85.8263626098634,26.374837631874914,0.0432031452655792,0.0215604789555072
85.8263626098634,26.49572242574491,0.0390121638774871,
85.8263626098634,26.6166072196149,,
85.8263626098634,26.737492013484893,0.0372552014887332,0.035485778003931
85.8263626098634,26.858376807354887,,0.016036445274949
85.8263626098634,26.97926160122488,0.0379548780620098,
85.8263626098634,27.10014639509487,0.0381812788546085,
85.8263626098634,27.221031188964865,,
85.9463626098634,21.539445877075195,,
85.9463626098634,21.66033067094519,0.0310255270451307,0.0243393816053867
85.9463626098634,21.78121546481518,,0.0307947061955928
85.9463626098634,21.902100258685174,,
85.9463626098634,22.022985052555168,,0.0344014093279838
85.9463626098634,22.14386984642516,0.031436663120985,0.0364913493394851
85.9463626098634,22.264754640295152,,
85.9463626098634,22.385639434165142,0.0401475168764591,
85.9463626098634,22.50652422803514,,
