longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
85.8263626098634,21.539445877075195,0.0333427414298057,,
85.8263626098634,21.66033067094519,,,
85.8263626098634,21.78121546481518,0.0349205322563648,0.0296032037585973,
85.8263626098634,21.902100258685174,0.0345572903752327,,
85.8263626098634,22.022985052555168,,,0.0265305172652006
85.8263626098634,22.14386984642516,,0.0296813920140266,
85.8263626098634,22.264754640295152,,0.0246468372642993,
85.8263626098634,22.385639434165142,,0.0249164998531341,
85.8263626098634,22.50652422803514,0.0371328890323638,0.0255582109093666,0.037495169788599
85.8263626098634,22.62740902190513,0.0376122593879699,,
85.8263626098634,22.748293815775124,0.0372260026633739,,
85.8263626098634,22.86917860964512,0.038004171103239,,
85.8263626098634,22.990063403515112,,,0.0380166172981262
85.8263626098634,23.110948197385103,,0.0226082112640142,
85.8263626098634,23.231832991255096,,0.0297252256423234,0.0365190990269184
85.8263626098634,23.35271778512509,0.0365479663014411,0.0207259654998779,
85.8263626098634,23.473602578995084,,0.0336650535464286,0.0363912843167781
85.8263626098634,23.594487372865075,,,0.0368505343794822
85.8263626098634,23.71537216673507,0.025570610538125,,
85.8263626098634,23.836256960605063,,0.0236666612327098,
85.8263626098634,23.957141754475053,,,0.0322073437273502
85.8263626098634,24.078026548345047,,,
85.8263626098634,24.19891134221504,,,
85.8263626098634,24.319796136085035,,,0.029881278052926
85.8263626098634,24.440680929955025,0.0226333271712064,,0.028563342988491
85.8263626098634,24.56156572382502,0.0391076877713203,0.0315861254930496,
85.8263626098634,24.682450517695013,0.0305859986692667,0.0285122785717248,
85.8263626098634,24.803335311565007,,0.0293057560920715,
85.8263626098634,24.924220105435,,,0.038868024945259
85.8263626098634,25.04510489930499,,,
85.8263626098634,25.165989693174986,0.0358993001282215,0.0325928442180156,
85.8263626098634,25.286874487044976,0.03385841101408,,0.040089663118124
85.8263626098634,25.40775928091497,0.0387663431465625,,0.042169515043497
85.8263626098634,25.528644074784964,0.035566609352827,,0.0294397715479135
85.8263626098634,25.649528868654954,,,0.0344620421528816
85.8263626098634,25.77041366252495,0.0363656543195247,,0.0368788093328475
85.8263626098634,25.891298456394946,,,0.0153242796659469
85.8263626098634,26.012183250264936,0.0371716283261776,,
85.8263626098634,26.13306804413493,,,0.0274566356092691
85.8263626098634,26.25395283800492,0.0363297760486602,0.0293959658592939,0.0329252630472183
85.8263626098634,26.374837631874914,,,0.0398448668420314
85.8263626098634,26.49572242574491,0.0193709637969732,,
85.8263626098634,26.6166072196149,,,0.0420443043112754
85.8263626098634,26.737492013484893,0.0322460196912288,,
85.8263626098634,26.858376807354887,0.0377780385315418,,0.0346828326582908
85.8263626098634,26.97926160122488,,,0.0177689418196678
85.8263626098634,27.10014639509487,,0.0319911800324916,0.0354684628546237
85.8263626098634,27.221031188964865,0.0335106775164604,0.0343767441809177,0.032406598329544
85.9463626098634,21.539445877075195,0.0332397669553756,,
85.9463626098634,21.66033067094519,0.037461057305336,,0.0273486375808715
85.9463626098634,21.78121546481518,0.0347561687231063,,
85.9463626098634,21.902100258685174,0.0217613913118839,,0.0360911339521408
85.9463626098634,22.022985052555168,0.0386590659618377,0.0332993865013122,0.0321119129657745
85.9463626098634,22.14386984642516,,,0.0268552042543888
85.9463626098634,22.264754640295152,0.0344681218266487,,
85.9463626098634,22.385639434165142,,,0.0401731356978416
85.9463626098634,22.50652422803514,0.0381647571921348,0.0283667854964733,
85.9463626098634,22.62740902190513,,,
85.9463626098634,22.748293815775124,0.0396363325417041,,
85.9463626098634,22.86917860964512,0.0414606593549251,,0.0347231477499008
85.9463626098634,22.990063403515112,0.0358913615345954,,0.0389182046055793
85.9463626098634,23.110948197385103,,,
85.9463626098634,23.231832991255096,0.0345315597951412,,0.0350302569568157
85.9463626098634,23.35271778512509,,,
85.9463626098634,23.473602578995084,,0.0453340895473957,0.0386142171919345
85.9463626098634,23.594487372865075,,,
85.9463626098634,23.71537216673507,,,0.0298618134111166
85.9463626098634,23.836256960605063,,,
85.9463626098634,23.957141754475053,0.0327322818338871,,0.0432901382446289
85.9463626098634,24.078026548345047,,0.0450888983905315,
85.9463626098634,24.19891134221504,0.0318188183009624,0.0308357067406177,0.0379601083695888
85.9463626098634,24.319796136085035,0.0373174510896205,,0.0431413315236568
85.9463626098634,24.440680929955025,0.038641732186079,,0.0246546566486358
85.9463626098634,24.56156572382502,0.0362039357423782,0.0375437289476394,
85.9463626098634,24.682450517695013,0.0239711739122867,,0.0346337184309959
85.9463626098634,24.803335311565007,,,0.0363382399082183
85.9463626098634,24.924220105435,,,0.0387456901371479
85.9463626098634,25.04510489930499,0.0347291342914104,,0.0178462881594896
85.9463626098634,25.165989693174986,,,
85.9463626098634,25.286874487044976,0.0393134914338588,,0.023783816024661
85.9463626098634,25.40775928091497,,,0.034558642655611
85.9463626098634,25.528644074784964,0.0328495316207408,,0.0272417310625314
85.9463626098634,25.649528868654954,0.0357478260993957,0.0349389128386974,0.0215025078505277
85.9463626098634,25.77041366252495,0.03346573933959,,0.0430034473538398
85.9463626098634,25.891298456394946,0.0375194363296031,,0.0367769487202167
85.9463626098634,26.012183250264936,0.0404142290353775,,0.0241224765777587
85.9463626098634,26.13306804413493,,,
85.9463626098634,26.25395283800492,0.0317799970507621,0.0250142198055982,
85.9463626098634,26.374837631874914,0.03145257756114,,0.0219445843249559
85.9463626098634,26.49572242574491,0.0327227227389812,,0.0300341993570327
85.9463626098634,26.6166072196149,0.0317448936402797,,0.0204459782689809
85.9463626098634,26.737492013484893,,,0.0289805997163057
85.9463626098634,26.858376807354887,,,0.0155908903107047
85.9463626098634,26.97926160122488,0.0370113961398601,0.0272108390927314,0.0239832084625959
85.9463626098634,27.10014639509487,0.037648431956768,,
85.9463626098634,27.221031188964865,,,
86.0663626098634,21.539445877075195,0.0369699522852897,0.0200955439358949,0.0394534207880497
86.0663626098634,21.66033067094519,0.0418958067893981,,
86.0663626098634,21.78121546481518,0.0247041378170251,0.0273527093231678,
86.0663626098634,21.902100258685174,,,0.0364585891366004
86.0663626098634,22.022985052555168,,,
86.0663626098634,22.14386984642516,,,
86.0663626098634,22.264754640295152,,,0.0347445979714393
86.0663626098634,22.385639434165142,0.0353450700640678,0.0269739404320716,
86.0663626098634,22.50652422803514,,,0.0431219823658466
86.0663626098634,22.62740902190513,,,
86.0663626098634,22.748293815775124,0.0382310301065444,,0.0398356914520263
86.0663626098634,22.86917860964512,,,0.0372270829975605
86.0663626098634,22.990063403515112,,0.0261172726750373,
86.0663626098634,23.110948197385103,0.0316988080739975,,
86.0663626098634,23.231832991255096,,0.0267519112676382,
86.0663626098634,23.35271778512509,0.0268452651798725,,
86.0663626098634,23.473602578995084,,0.0341664813458919,
86.0663626098634,23.594487372865075,,,
86.0663626098634,23.71537216673507,0.0413090921938419,0.0303853414952754,
86.0663626098634,23.836256960605063,,0.0263129472732543,0.0357383862137794
86.0663626098634,23.957141754475053,0.0360581614077091,,0.0394533090293407
86.0663626098634,24.078026548345047,0.0376695804297924,0.0377629995346069,
86.0663626098634,24.19891134221504,,,0.0429053343832492
86.0663626098634,24.319796136085035,,,0.0386393517255783
86.0663626098634,24.440680929955025,,,0.0317324921488761
86.0663626098634,24.56156572382502,0.0303158890455961,,
86.0663626098634,24.682450517695013,0.0340181589126586,0.0360897704958915,0.0232429262250661
86.0663626098634,24.803335311565007,,,0.0260035898536443
86.0663626098634,24.924220105435,0.0342260189354419,,0.0367275290191173
86.0663626098634,25.04510489930499,0.0375328436493873,0.0304481163620948,0.0365757532417774
86.0663626098634,25.165989693174986,0.0391973443329334,0.0266845077276229,0.0207574237138032
86.0663626098634,25.286874487044976,,,0.0383768007159233
86.0663626098634,25.40775928091497,0.0355529487133026,,0.0208377484232187
86.0663626098634,25.528644074784964,0.0317960754036903,,0.0296815764158964
86.0663626098634,25.649528868654954,,,
86.0663626098634,25.77041366252495,0.0368500426411628,,
86.0663626098634,25.891298456394946,,,0.0206533428281545
86.0663626098634,26.012183250264936,0.0356261245906353,,0.0177921149879694
86.0663626098634,26.13306804413493,0.0326290689408779,,0.0426861718297004
86.0663626098634,26.25395283800492,,0.0260559953749179,0.038556583225727
