longitude,latitude,Hcho_value(mol/m^2),Hcho_value(mol/m^2),Hcho_value(mol/m^2)
76.22574615478533,8.076525688171444,-5.090854392619804e-05,0.000202102746698,9.267586574424058e-05
76.22574615478533,8.21655300336012,0.0001402602210873,-4.411006375448778e-05,2.0952818886144087e-05
76.22574615478533,8.356580318548797,6.177667819429189e-05,-6.827738161518937e-07,0.0004216451779939
76.22574615478533,8.496607633737474,0.0001342268078587,-0.0001226319145644,7.0348491135519e-05
76.22574615478533,8.636634948926151,6.142882921267301e-05,0.0002160106232622,3.030789412150625e-05
76.22574615478533,8.776662264114828,0.0003573320864234,0.0001360718742944,0.0001975682389456
76.22574615478533,8.916689579303505,8.53259043651633e-05,9.960942406905817e-06,6.635115278186277e-05
76.22574615478533,9.05671689449218,5.49363176105544e-05,5.5146607337519526e-05,0.0001184963184641
76.22574615478533,9.196744209680856,0.0001477529876865,0.000205124146305,0.0002100087731378
76.22574615478533,9.336771524869532,,5.81892927584704e-05,-5.645191777148284e-05
76.22574615478533,9.47679884005821,0.0001739495201036,0.0001142496985266,4.49300350737758e-05
76.22574615478533,9.616826155246889,0.0002404465049039,9.879661229206248e-05,9.671482985140756e-05
76.22574615478533,9.756853470435564,0.0001134968115366,0.0002983586164191,1.5747795259812847e-05
76.22574615478533,9.89688078562424,0.0001187971283798,6.0138343542348593e-05,-0.0001021621283143
76.22574615478533,10.036908100812918,0.0001857923198258,-7.950574217829853e-05,0.0002017719816649
76.22574615478533,10.176935416001594,0.000148819075548,-5.512237112270668e-05,5.673602117894916e-06
76.22574615478533,10.316962731190271,0.0001575323549332,2.4042531094892183e-06,0.0001687362091615
76.22574615478533,10.456990046378948,0.0002563006419222,-5.09807032358367e-05,6.011699224472977e-05
76.22574615478533,10.597017361567625,0.0001367059594485,-3.4477950975997373e-05,0.0001907416881294
76.22574615478533,10.737044676756302,0.0001168753369711,6.710422167088836e-05,6.833030056441203e-05
76.22574615478533,10.877071991944977,0.0001444518420612,8.285248622996733e-05,0.0001262151927221
76.22574615478533,11.017099307133654,0.0002103158767567,0.0001268006453756,0.0001989843440242
76.22574615478533,11.15712662232233,4.708431333710905e-06,0.0001269489002879,6.36173426755704e-05
76.22574615478533,11.297153937511007,0.0001595169742358,7.267847104230896e-05,4.301636727177538e-05
76.22574615478533,11.437181252699684,3.5165769077138975e-05,7.627900777151808e-05,4.11317560065072e-05
76.22574615478533,11.57720856788836,0.0002403924590907,0.0003711263707373,6.722938269376755e-05
76.22574615478533,11.717235883077038,0.0005448047886602,-8.370831346837804e-05,-2.1994721464579925e-05
