longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
85.8263626098634,21.539445877075195,1.2319106645009016e-05,4.172683838987723e-05,2.887350376568065e-07
85.8263626098634,21.66033067094519,1.3098358977003954e-05,1.2542373951873742e-05,2.1736688722739927e-05
85.8263626098634,21.78121546481518,6.433035196096171e-06,1.0981860214087646e-05,1.0795196430990472e-05
85.8263626098634,21.902100258685174,3.3739328500814736e-05,6.503541226265952e-05,-2.68109920398274e-06
85.8263626098634,22.022985052555168,1.7538863176014274e-05,1.8691962395678274e-05,1.4781158824916927e-05
85.8263626098634,22.14386984642516,3.618778237068909e-06,2.9869626814615916e-05,9.392431820742786e-06
85.8263626098634,22.264754640295152,8.101048479147721e-06,1.748785507516004e-05,6.369520633597858e-06
85.8263626098634,22.385639434165142,1.283628535020398e-05,2.123620652128011e-05,-7.84188523539342e-06
85.8263626098634,22.50652422803514,9.650177162257023e-06,4.253574388712877e-06,1.4673097439299454e-06
85.8263626098634,22.62740902190513,2.7462407160783187e-05,2.886023503378965e-05,1.641356539039407e-05
85.8263626098634,22.748293815775124,5.767975380877033e-06,1.6581809177296236e-05,3.886595095536904e-06
85.8263626098634,22.86917860964512,6.414909876184538e-06,3.1017880246508867e-05,3.93704021917074e-06
85.8263626098634,22.990063403515112,2.9799793992424384e-05,4.255769908922957e-06,-3.927427769667702e-06
85.8263626098634,23.110948197385103,2.2207899746717885e-05,4.1306753701064736e-05,1.5300804079743102e-05
85.8263626098634,23.231832991255096,1.6577114365645684e-05,4.012869976577349e-05,4.371720478957286e-06
85.8263626098634,23.35271778512509,3.15108300128486e-05,0.0001518627250334,9.789205250854138e-06
85.8263626098634,23.473602578995084,5.515306838788092e-05,3.535762880346738e-05,4.777645244757878e-06
85.8263626098634,23.594487372865075,2.1721205484936945e-05,3.139718273814651e-06,1.9750834326259792e-05
85.8263626098634,23.71537216673507,7.172597634053091e-06,6.025139009580016e-05,6.774392204533797e-06
85.8263626098634,23.836256960605063,1.490459544584155e-05,1.0028660653915722e-05,3.32115700985014e-06
85.8263626098634,23.957141754475053,9.18572459340794e-06,9.914485417539254e-06,1.38426794364932e-05
85.8263626098634,24.078026548345047,2.2051504856790416e-05,3.468629438430071e-05,2.219959469584865e-06
85.8263626098634,24.19891134221504,6.465405931521673e-06,9.272315764974335e-06,-8.59690408105962e-06
85.8263626098634,24.319796136085035,-1.5634361361094307e-08,2.1708437998313457e-05,1.534953116788529e-05
85.8263626098634,24.440680929955025,2.4120250600390136e-05,1.2755275747622363e-05,3.4365575629635714e-06
85.8263626098634,24.56156572382502,2.880821375583764e-05,5.391026206780225e-05,3.3135293051600456e-06
85.8263626098634,24.682450517695013,1.763823820510879e-05,2.580455111456104e-05,4.533097580861067e-06
85.8263626098634,24.803335311565007,,5.377233719627839e-06,-4.7842786443652585e-06
85.8263626098634,24.924220105435,1.8348993762629107e-05,8.746241292101331e-06,-3.6490817478807003e-07
85.8263626098634,25.04510489930499,2.668052547960542e-05,3.407216718187556e-05,1.40414122142829e-05
85.8263626098634,25.165989693174986,1.1376478141755795e-05,4.120884113945067e-06,2.177846363338176e-05
85.8263626098634,25.286874487044976,2.6731815523817204e-05,1.7772228602552786e-05,3.483771070023067e-05
85.8263626098634,25.40775928091497,1.9498173060128465e-05,3.902084790752269e-05,-4.599183739628643e-06
85.8263626098634,25.528644074784964,2.056749872281216e-05,1.861891360022128e-05,8.572303158871364e-06
85.8263626098634,25.649528868654954,5.93597314946237e-06,0.0004323825414758,4.691178673965624e-06
85.8263626098634,25.77041366252495,2.4964812837424688e-05,1.8723161701927893e-05,-1.9124049686070066e-06
85.8263626098634,25.891298456394946,6.597151696041692e-06,2.228396442660596e-05,1.3815897546010092e-05
85.8263626098634,26.012183250264936,2.593781027826481e-05,1.4164649655867834e-05,4.5272372517501935e-08
85.8263626098634,26.13306804413493,1.202492967422586e-05,2.1149646272533573e-05,1.7650874724495225e-05
85.8263626098634,26.25395283800492,1.2690085895883383e-05,8.457552212348673e-06,8.622176210337784e-06
85.8263626098634,26.374837631874914,7.128862762328936e-06,7.593244845338631e-06,-4.161796368862269e-06
85.8263626098634,26.49572242574491,7.00905093253823e-06,1.0844376447494142e-05,6.783785266861743e-08
85.8263626098634,26.6166072196149,6.946831035747891e-06,1.1028660992451478e-05,1.5689020074205473e-05
85.8263626098634,26.737492013484893,3.476950587355532e-05,9.42110546020558e-06,1.5014016753411852e-05
85.8263626098634,26.858376807354887,1.0278790796292014e-05,3.258495780755766e-05,7.878090400481597e-06
85.8263626098634,26.97926160122488,1.1706551958923228e-05,7.609532985952683e-06,5.713297014153795e-06
85.8263626098634,27.10014639509487,2.3930480892886408e-05,2.5813173124333844e-05,1.7216396372532472e-05
85.8263626098634,27.221031188964865,2.4700046196812764e-05,8.063662789936643e-06,1.102192072721664e-05
85.9463626098634,21.539445877075195,8.840498048812151e-05,6.687499535473762e-06,6.335380930977408e-06
85.9463626098634,21.66033067094519,1.642238385102246e-05,-2.473828772053821e-06,9.723542461870238e-06
85.9463626098634,21.78121546481518,4.822290429729037e-05,5.684599091182463e-05,1.733507633616682e-05
85.9463626098634,21.902100258685174,3.2373445719713345e-05,3.9253474824363366e-05,8.120073289319407e-06
85.9463626098634,22.022985052555168,2.6398158297524787e-05,2.6525169232627377e-05,2.7450238121673465e-05
85.9463626098634,22.14386984642516,8.106273526209407e-06,4.683621955337003e-05,2.541068897699006e-05
85.9463626098634,22.264754640295152,-3.108689043074264e-06,1.52533511936781e-05,1.213347877637716e-05
85.9463626098634,22.385639434165142,2.4667342586326413e-05,5.401050657383166e-05,7.421672307827976e-06
85.9463626098634,22.50652422803514,3.70405032299459e-05,3.608138649724424e-05,5.5718442126817536e-06
85.9463626098634,22.62740902190513,6.735080660291715e-06,2.639998092490714e-05,1.675642806731048e-06
85.9463626098634,22.748293815775124,1.782695107976906e-05,3.270008528488688e-05,6.057560312910937e-06
85.9463626098634,22.86917860964512,,0.0001437179889762,4.466083737497684e-06
85.9463626098634,22.990063403515112,2.92756794806337e-05,8.641279237053823e-06,4.360122147772927e-06
85.9463626098634,23.110948197385103,3.114506398560479e-05,1.6153217075043358e-05,-2.9739226192759816e-06
85.9463626098634,23.231832991255096,2.865937130991369e-05,3.631063918874133e-06,2.0808431145269424e-05
85.9463626098634,23.35271778512509,1.0173191185458563e-05,-5.0272533371753525e-06,1.702734880382195e-05
85.9463626098634,23.473602578995084,7.5431862569530495e-06,3.5034274333156645e-05,2.1498412934306543e-06
85.9463626098634,23.594487372865075,7.906515747890808e-06,4.387456283438951e-05,-3.309852445454453e-06
85.9463626098634,23.71537216673507,1.0159782505070323e-05,2.4551527531002648e-05,1.8596863810671493e-05
85.9463626098634,23.836256960605063,,9.128480451181532e-05,3.8891286635589495e-08
85.9463626098634,23.957141754475053,3.8601433516305406e-06,3.613733861129731e-05,7.091111001500394e-06
85.9463626098634,24.078026548345047,-2.209338560987817e-07,1.4159883903630544e-05,1.2046744814142585e-05
85.9463626098634,24.19891134221504,1.728631104924716e-05,1.3146623132342938e-05,5.58888405066682e-06
85.9463626098634,24.319796136085035,1.68777351063909e-05,1.4317286513687575e-05,4.178231029072776e-05
85.9463626098634,24.440680929955025,4.960015303367982e-06,5.2379142289282754e-05,1.5979199815774336e-05
85.9463626098634,24.56156572382502,,9.967252844944596e-05,6.901134383952012e-07
85.9463626098634,24.682450517695013,2.2853871996630915e-05,,-6.964389740460319e-07
85.9463626098634,24.803335311565007,1.3772272495771176e-06,2.541542016842868e-05,-2.1542052763834363e-06
85.9463626098634,24.924220105435,8.401686500292271e-06,-2.005605347221717e-05,1.2666313523368444e-05
85.9463626098634,25.04510489930499,2.837664942489937e-05,-2.6871584850596264e-06,6.330024461931316e-06
85.9463626098634,25.165989693174986,1.942737799254246e-05,1.219552450493211e-05,8.977000106824562e-06
85.9463626098634,25.286874487044976,2.2400558009394445e-05,4.557453576126136e-05,7.488046776416013e-06
85.9463626098634,25.40775928091497,2.637643956404645e-05,6.021673834766261e-05,1.1510253898450172e-05
85.9463626098634,25.528644074784964,6.595977538381703e-06,4.705935225501889e-06,3.952834595111199e-05
85.9463626098634,25.649528868654954,1.8934326362796128e-05,1.6948910342762247e-05,6.188442057464272e-06
85.9463626098634,25.77041366252495,1.4644240764027929e-05,4.548330252873711e-05,8.794634595687967e-06
85.9463626098634,25.891298456394946,2.2699168766848743e-05,6.484737696155207e-06,3.03672982226999e-06
85.9463626098634,26.012183250264936,2.7587107979343276e-05,1.3153209692973178e-05,2.600165134936105e-05
85.9463626098634,26.13306804413493,1.3774148101219907e-05,4.820534741156735e-06,-5.809537924506003e-06
85.9463626098634,26.25395283800492,2.589254836493637e-05,7.463543624908198e-06,2.0941122784279287e-05
85.9463626098634,26.374837631874914,1.497399262007093e-05,1.3000212675251532e-05,-5.342301392374793e-06
85.9463626098634,26.49572242574491,1.1230119525862392e-05,4.381121016194811e-06,1.3162248251319396e-05
85.9463626098634,26.6166072196149,2.1125273633515466e-05,7.434836788888788e-06,1.218978923134273e-05
85.9463626098634,26.737492013484893,6.02520231041126e-05,7.708464181632735e-06,2.880534520954825e-05
85.9463626098634,26.858376807354887,7.3616329245851375e-06,5.894156402064255e-06,6.936494173714891e-06
85.9463626098634,26.97926160122488,1.920873000926804e-05,7.380639544862788e-06,1.6796078853076324e-05
85.9463626098634,27.10014639509487,7.683885996812023e-06,2.0632600353565067e-05,1.101672933145892e-05
85.9463626098634,27.221031188964865,1.798500852601137e-05,1.2580337170220446e-05,9.104003765969536e-06
86.0663626098634,21.539445877075195,2.191801104345359e-05,1.4538815776177216e-05,1.8285218175151385e-05
