longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
85.8263626098634,21.539445877075195,8.343142326339148e-06,8.37577499623876e-06,2.2577472918783315e-05
85.8263626098634,21.66033067094519,5.153281017555855e-05,-2.29357374337269e-06,2.247160045953933e-05
85.8263626098634,21.78121546481518,-1.739537765388377e-05,4.247474407748086e-06,1.3614137060358187e-05
85.8263626098634,21.902100258685174,7.071654636092717e-06,-3.573271953882795e-07,1.3028962712269276e-05
85.8263626098634,22.022985052555168,1.853896901593544e-05,1.356185384793207e-05,1.397089181409683e-05
85.8263626098634,22.14386984642516,-8.008013537619263e-06,6.418959856091533e-06,9.050260996446012e-05
85.8263626098634,22.264754640295152,1.3453030078380834e-05,3.102188429693342e-06,1.1308432476653252e-05
85.8263626098634,22.385639434165142,4.518248533713631e-05,3.3011644973157672e-06,9.018808668770362e-06
85.8263626098634,22.50652422803514,5.267483174975496e-06,1.802318547561299e-05,8.01070564193651e-06
85.8263626098634,22.62740902190513,5.781858817499597e-06,7.319633823499316e-06,1.3433653293759562e-05
85.8263626098634,22.748293815775124,1.2929575859743636e-05,1.0662144632078707e-05,
85.8263626098634,22.86917860964512,3.371495722603868e-06,-5.255379278423788e-07,2.010628486459609e-05
85.8263626098634,22.990063403515112,5.085218163003447e-06,1.2427008186932651e-05,2.897375452448614e-05
85.8263626098634,23.110948197385103,2.156188384105917e-05,6.341557764244499e-06,4.124637052882463e-05
85.8263626098634,23.231832991255096,7.710758836765308e-06,1.675723240168736e-07,1.8916252884082496e-05
85.8263626098634,23.35271778512509,-2.7301598493068013e-06,-5.345262707123766e-06,3.523674240568653e-05
85.8263626098634,23.473602578995084,1.2927153875352816e-05,9.69709435594268e-06,3.39756952598691e-05
85.8263626098634,23.594487372865075,8.523570613760967e-06,4.152238489041338e-06,
85.8263626098634,23.71537216673507,5.7175544498022646e-05,-1.1407844624500285e-07,
85.8263626098634,23.836256960605063,3.2857333280844614e-05,1.22019318951061e-05,2.385937114013359e-05
85.8263626098634,23.957141754475053,1.1421598173910752e-05,-4.234837888361653e-06,1.3124761153449072e-06
85.8263626098634,24.078026548345047,-4.454825557331787e-06,2.7248233891441487e-06,1.6508303815498948e-05
85.8263626098634,24.19891134221504,2.054875039902981e-05,-7.95422511146171e-06,2.3453392714145597e-05
85.8263626098634,24.319796136085035,8.801723197393585e-06,-2.592424380054581e-06,1.984607479244005e-05
85.8263626098634,24.440680929955025,1.03553211374674e-05,6.2321050791069865e-06,
85.8263626098634,24.56156572382502,3.432490484556183e-05,-9.669103747000918e-06,5.908651928621112e-06
85.8263626098634,24.682450517695013,-9.96179892354121e-07,3.726910790646798e-06,
85.8263626098634,24.803335311565007,2.050918010354508e-05,3.6299850307841552e-06,9.791999218577985e-06
85.8263626098634,24.924220105435,7.789838491589762e-06,1.208216872328194e-06,2.8252586616872577e-06
85.8263626098634,25.04510489930499,4.044141405756818e-06,1.5012915355328005e-06,4.984832048648968e-05
85.8263626098634,25.165989693174986,2.741174102993682e-05,4.971524504071567e-06,-5.699862867913907e-06
85.8263626098634,25.286874487044976,0.0002934600051958,-6.23230698693078e-06,1.1414029359002598e-05
85.8263626098634,25.40775928091497,2.7442472401162377e-06,4.585075657814741e-06,7.119851034076419e-06
85.8263626098634,25.528644074784964,6.466470949817449e-05,4.293423899071058e-06,1.1813815035566222e-05
85.8263626098634,25.649528868654954,-3.8709777072654106e-07,6.709164608764695e-06,
85.8263626098634,25.77041366252495,1.981765126402024e-05,-4.9692362154019065e-06,1.6560392396058887e-05
85.8263626098634,25.891298456394946,4.556939529720694e-05,7.808295777067542e-06,1.505071031715488e-05
85.8263626098634,26.012183250264936,2.398158540017903e-05,-1.7244171885977266e-06,9.488401701673864e-06
85.8263626098634,26.13306804413493,4.909531980956672e-06,-5.100564521853812e-07,8.78001083037816e-06
85.8263626098634,26.25395283800492,1.4435287084779702e-05,-2.970686864500749e-06,2.1885325622861277e-05
85.8263626098634,26.374837631874914,5.118317130836658e-05,3.5020218547288096e-06,
85.8263626098634,26.49572242574491,1.7909269445226528e-05,-5.383117695600959e-06,
85.8263626098634,26.6166072196149,3.76037169189658e-05,3.965744326706044e-06,2.3124854124034755e-05
85.8263626098634,26.737492013484893,3.6802916838496458e-06,1.5247710507537704e-06,9.34021136345109e-06
85.8263626098634,26.858376807354887,1.4052231563255193e-05,1.625391064408177e-06,
85.8263626098634,26.97926160122488,1.917638655868359e-05,-2.283456706209108e-05,2.187796235375572e-05
85.8263626098634,27.10014639509487,1.0262205250910483e-05,3.222205577912973e-06,2.460428549966309e-05
85.8263626098634,27.221031188964865,1.7026284695020877e-05,-1.3085134924040176e-05,1.5945162886055186e-05
85.9463626098634,21.539445877075195,7.497767001041211e-06,2.159601717721671e-05,7.138868568290491e-06
85.9463626098634,21.66033067094519,6.074204065953381e-06,-2.094687033604714e-06,7.259122867253609e-06
85.9463626098634,21.78121546481518,3.1318563742388505e-06,4.787545094586676e-06,1.7009328075801022e-05
85.9463626098634,21.902100258685174,-9.427974873688072e-06,-8.148064694069035e-07,7.747490599285811e-06
85.9463626098634,22.022985052555168,1.5902856830507517e-05,4.160056050750427e-06,2.361685983487405e-05
85.9463626098634,22.14386984642516,-7.631144399056211e-06,2.580779437266756e-06,6.130959081929177e-05
85.9463626098634,22.264754640295152,1.484446238464443e-05,-3.3388844258297468e-06,3.072336403420195e-05
85.9463626098634,22.385639434165142,4.106497726752423e-05,9.230192517861724e-06,2.105531712004449e-05
85.9463626098634,22.50652422803514,8.341169450432062e-05,4.283444923203206e-06,1.7156527974293567e-05
85.9463626098634,22.62740902190513,-6.087670954002533e-06,6.09299922871287e-06,1.7523047063150443e-05
85.9463626098634,22.748293815775124,4.097512646694668e-05,4.363846073829336e-06,1.1687789083225653e-05
85.9463626098634,22.86917860964512,7.870822628319729e-06,6.570856385224033e-06,
