longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
85.8263626098634,21.539445877075195,5.208371931075817e-06,
85.8263626098634,21.66033067094519,1.7638323697610758e-05,5.722033051824837e-07
85.8263626098634,21.78121546481518,1.6724123270250857e-05,0.0001069998324965
85.8263626098634,21.902100258685174,1.0655495316314044e-05,1.4910033314663451e-05
85.8263626098634,22.022985052555168,-5.57507410121616e-05,3.069623198825866e-05
85.8263626098634,22.14386984642516,4.500677448504576e-07,7.757035746180918e-06
85.8263626098634,22.264754640295152,9.725520612846594e-06,4.135907147428952e-05
85.8263626098634,22.385639434165142,1.7642923921812326e-05,2.8174124963697977e-05
85.8263626098634,22.50652422803514,-3.938968802685849e-06,9.514772500551771e-06
85.8263626098634,22.62740902190513,-2.804303767334204e-05,1.7431340893381275e-05
85.8263626098634,22.748293815775124,4.878984782408224e-06,1.6429003153461963e-05
85.8263626098634,22.86917860964512,1.2804937796317972e-05,2.233964914921671e-05
85.8263626098634,22.990063403515112,2.7543894248083237e-05,3.759096216526814e-06
85.8263626098634,23.110948197385103,,1.08217327579041e-05
85.8263626098634,23.231832991255096,1.3575522643805016e-05,1.191995215776842e-05
85.8263626098634,23.35271778512509,3.72025033357204e-06,1.0644705980666911e-05
85.8263626098634,23.473602578995084,,3.212124283891171e-05
85.8263626098634,23.594487372865075,2.947345819848124e-05,2.3930233510327525e-05
85.8263626098634,23.71537216673507,4.692691618402023e-06,3.009447391377762e-05
85.8263626098634,23.836256960605063,7.050730346236378e-06,1.0887716825891405e-06
85.8263626098634,23.957141754475053,5.699261964764446e-05,3.619070776039735e-05
85.8263626098634,24.078026548345047,2.811229478538735e-06,1.4015889064467046e-05
85.8263626098634,24.19891134221504,5.02877037433791e-06,1.5129218809306622e-05
85.8263626098634,24.319796136085035,1.72779182321392e-05,1.5404413716169074e-05
85.8263626098634,24.440680929955025,1.185818837257102e-05,2.5175002519972622e-05
85.8263626098634,24.56156572382502,3.767215957850567e-06,1.0109688446391374e-05
85.8263626098634,24.682450517695013,3.616794174376992e-06,1.5861518477322534e-05
85.8263626098634,24.803335311565007,-4.786952558788471e-06,3.367035969858989e-05
85.8263626098634,24.924220105435,2.92313052341342e-06,2.169217805203516e-05
85.8263626098634,25.04510489930499,4.255322437529685e-06,7.26903954273439e-06
85.8263626098634,25.165989693174986,9.791757292987311e-06,1.052012430591276e-05
85.8263626098634,25.286874487044976,5.201860631132149e-07,1.4240352356864603e-05
85.8263626098634,25.40775928091497,1.2613628314284142e-05,2.4535813736292766e-06
85.8263626098634,25.528644074784964,1.868332947196905e-05,1.987698851735331e-05
85.8263626098634,25.649528868654954,1.3521390428650191e-05,9.152998245554045e-06
85.8263626098634,25.77041366252495,5.570773282670416e-06,1.8125261703971773e-05
85.8263626098634,25.891298456394946,2.42637142946478e-05,3.32945205627766e-06
85.8263626098634,26.012183250264936,2.734018198680133e-05,3.430480865063146e-05
85.8263626098634,26.13306804413493,2.215792665083427e-05,
85.8263626098634,26.25395283800492,1.3718766240344848e-05,2.458646849845536e-05
85.8263626098634,26.374837631874914,1.5327983419410884e-05,8.902035006030928e-06
