longitude,latitude,No2_value(mol/m^2)
72.6506958007813,15.60459995269781,7.782155080349185e-06
72.6506958007813,15.79933929443365,1.256994619325269e-05
72.6506958007813,15.99407863616949,8.363906999875326e-06
72.6506958007813,16.18881797790533,-1.5041412552818656e-05
72.6506958007813,16.38355731964117,3.25016699207481e-05
72.6506958007813,16.57829666137701,-9.304160812462214e-06
72.6506958007813,16.77303600311285,-2.5117981294897618e-06
72.6506958007813,16.96777534484869,3.937223664252088e-05
72.6506958007813,17.16251468658453,2.94854157800728e-06
72.6506958007813,17.357254028320366,-6.988348559389124e-06
72.6506958007813,17.551993370056206,8.685122338647489e-06
72.6506958007813,17.746732711792045,1.111005349230254e-05
72.6506958007813,17.941472053527885,1.2618708751688246e-05
72.6506958007813,18.136211395263725,-1.5168174058999284e-06
72.6506958007813,18.330950736999565,1.5365663784905337e-05
72.6506958007813,18.525690078735405,1.549316402815748e-05
72.6506958007813,18.720429420471245,-7.855794137867633e-06
72.6506958007813,18.915168762207085,-1.1977836038568055e-06
72.6506958007813,19.109908103942924,1.7672959074843675e-05
72.6506958007813,19.304647445678764,-9.479987966187764e-06
72.6506958007813,19.499386787414604,3.306680127934669e-06
72.6506958007813,19.694126129150444,2.2380469090421684e-05
72.6506958007813,19.88886547088628,6.029180440236814e-06
72.6506958007813,20.08360481262212,1.3388905244937632e-05
72.6506958007813,20.27834415435796,1.036933645082172e-05
72.6506958007813,20.4730834960938,1.56754394993186e-05
72.6506958007813,20.66782283782964,2.036234400293324e-05
72.6506958007813,20.86256217956548,4.4087237256462686e-06
72.6506958007813,21.05730152130132,2.858112202375196e-05
72.6506958007813,21.25204086303716,2.2368918507709168e-05
72.6506958007813,21.446780204773,2.797327033476904e-05
72.6506958007813,21.64151954650884,2.816016240103636e-05
72.6506958007813,21.83625888824468,1.837697345763445e-05
72.6506958007813,22.03099822998052,3.658439254650148e-06
72.8406958007813,15.60459995269781,8.0109566624742e-06
72.8406958007813,15.79933929443365,4.557565989671275e-05
72.8406958007813,15.99407863616949,4.078180154465372e-06
72.8406958007813,16.18881797790533,3.795836892095394e-05
72.8406958007813,16.38355731964117,1.0175494935538154e-05
72.8406958007813,16.57829666137701,7.082553111104062e-06
72.8406958007813,16.77303600311285,9.557758858136369e-06
72.8406958007813,16.96777534484869,5.652126674249303e-06
72.8406958007813,17.16251468658453,-6.623378112635692e-07
72.8406958007813,17.357254028320366,1.6287183825625107e-05
72.8406958007813,17.551993370056206,2.664980274857953e-05
72.8406958007813,17.746732711792045,5.0039552945690964e-08
72.8406958007813,17.941472053527885,9.452184713154566e-06
72.8406958007813,18.136211395263725,1.4237105460779276e-05
72.8406958007813,18.330950736999565,2.0585383026627824e-05
72.8406958007813,18.525690078735405,3.128344542346895e-05
72.8406958007813,18.720429420471245,6.141115591162816e-06
72.8406958007813,18.915168762207085,7.943651871755719e-05
72.8406958007813,19.109908103942924,1.448762668587733e-05
72.8406958007813,19.304647445678764,2.926233491962193e-06
72.8406958007813,19.499386787414604,0.0001193165080621
72.8406958007813,19.694126129150444,1.0006774573412258e-05
72.8406958007813,19.88886547088628,5.121249614603585e-06
72.8406958007813,20.08360481262212,1.4460426427831408e-05
72.8406958007813,20.27834415435796,8.250763130490668e-06
72.8406958007813,20.4730834960938,1.855170694398112e-06
72.8406958007813,20.66782283782964,1.4166988876240794e-05
72.8406958007813,20.86256217956548,2.6813026124727912e-05
72.8406958007813,21.05730152130132,3.2372270652558655e-05
72.8406958007813,21.25204086303716,2.55034065048676e-05
72.8406958007813,21.446780204773,1.472103667765623e-05
72.8406958007813,21.64151954650884,1.15381235445966e-05
72.8406958007813,21.83625888824468,2.26663159992313e-05
72.8406958007813,22.03099822998052,1.8203745639766566e-05
73.0306958007813,15.60459995269781,-3.2336172353097936e-06
73.0306958007813,15.79933929443365,-9.01264138519764e-06
73.0306958007813,15.99407863616949,-1.9277365481684683e-06
73.0306958007813,16.18881797790533,3.4416987091390183e-06
73.0306958007813,16.38355731964117,4.343030013842508e-06
73.0306958007813,16.57829666137701,-9.782661436474885e-08
73.0306958007813,16.77303600311285,7.079472197801806e-06
73.0306958007813,16.96777534484869,3.997673502453836e-06
73.0306958007813,17.16251468658453,8.55406415212201e-06
73.0306958007813,17.357254028320366,2.1590681171801407e-06
73.0306958007813,17.551993370056206,1.1918389645870777e-05
73.0306958007813,17.746732711792045,-5.484542725753272e-06
73.0306958007813,17.941472053527885,1.448190596420318e-05
73.0306958007813,18.136211395263725,3.125788498437032e-05
73.0306958007813,18.330950736999565,9.06602872419171e-06
73.0306958007813,18.525690078735405,8.198970135708805e-06
73.0306958007813,18.720429420471245,1.0271412975271232e-05
73.0306958007813,18.915168762207085,7.962897143443115e-06
73.0306958007813,19.109908103942924,9.764960850588976e-06
73.0306958007813,19.304647445678764,1.2911430530948564e-05
73.0306958007813,19.499386787414604,2.279248474224005e-05
73.0306958007813,19.694126129150444,-5.826887445437023e-06
73.0306958007813,19.88886547088628,-2.1245714378892444e-06
73.0306958007813,20.08360481262212,2.7411393602960743e-05
73.0306958007813,20.27834415435796,1.673145561653655e-05
73.0306958007813,20.4730834960938,9.086150384973736e-06
73.0306958007813,20.66782283782964,1.025790970743401e-05
73.0306958007813,20.86256217956548,2.374500036239624e-05
73.0306958007813,21.05730152130132,3.0781541227042908e-06
73.0306958007813,21.25204086303716,2.93558096018387e-05
73.0306958007813,21.446780204773,4.715772774943616e-06
73.0306958007813,21.64151954650884,2.365071304666344e-05
73.0306958007813,21.83625888824468,1.2335301107668784e-05
73.0306958007813,22.03099822998052,1.3893777577322908e-05
73.2206958007813,15.60459995269781,5.767496531916549e-06
73.2206958007813,15.79933929443365,1.8535017716203583e-06
73.2206958007813,15.99407863616949,9.544455679133534e-07
73.2206958007813,16.18881797790533,1.8365236655881745e-06
73.2206958007813,16.38355731964117,7.122916940716095e-06
73.2206958007813,16.57829666137701,4.564620212477166e-06
73.2206958007813,16.77303600311285,2.0228255834808806e-06
73.2206958007813,16.96777534484869,1.0551856576057617e-05
73.2206958007813,17.16251468658453,1.5765681382617913e-05
73.2206958007813,17.357254028320366,4.10409029427683e-06
73.2206958007813,17.551993370056206,9.718934961711057e-06
73.2206958007813,17.746732711792045,6.176578040140157e-07
73.2206958007813,17.941472053527885,2.542064748922712e-06
73.2206958007813,18.136211395263725,4.857614385400666e-06
73.2206958007813,18.330950736999565,7.971310878929216e-06
73.2206958007813,18.525690078735405,1.467540641897358e-05
73.2206958007813,18.720429420471245,3.4078162570949644e-05
73.2206958007813,18.915168762207085,4.410718247527257e-06
73.2206958007813,19.109908103942924,-8.369902388949413e-07
73.2206958007813,19.304647445678764,7.119581368897343e-06
73.2206958007813,19.499386787414604,-1.7805770767154172e-05
73.2206958007813,19.694126129150444,2.044691973424051e-05
73.2206958007813,19.88886547088628,2.252379636047408e-05
73.2206958007813,20.08360481262212,2.48649394052336e-05
73.2206958007813,20.27834415435796,1.882747528725304e-05
73.2206958007813,20.4730834960938,1.4800123608438298e-05
73.2206958007813,20.66782283782964,3.046919118787628e-06
73.2206958007813,20.86256217956548,1.4469842426478864e-05
