longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
74.0543060302735,11.574480056762807,4.841520876652794e-06,5.878489446331514e-06,1.1300544429104775e-05
74.0543060302735,11.714901281862954,1.5313573385355994e-05,1.9581191736506295e-05,1.5578005331917666e-05
74.0543060302735,11.855322506963098,5.252173650660552e-06,2.649700581969228e-05,5.948742909822613e-06
74.0543060302735,11.99574373206324,5.965097898297245e-06,-6.389776672222069e-07,1.0685635061236098e-05
74.0543060302735,12.136164957163386,-6.098725862102583e-06,-2.00634281100065e-06,1.2096044883946888e-05
74.0543060302735,12.27658618226353,2.6812160285771824e-05,3.601684875320643e-05,5.977433374937391e-07
74.0543060302735,12.417007407363675,,5.096007498650579e-06,1.7514943465357646e-05
74.0543060302735,12.55742863246382,1.9123926904285327e-05,-1.9607758076745085e-05,1.6467371096950956e-05
74.0543060302735,12.697849857563964,1.3721225514018442e-05,8.359226740140002e-06,1.8498667486710477e-05
74.0543060302735,12.838271082664107,-3.6840590382780647e-06,5.879067884961842e-06,1.1082180208177306e-05
74.0543060302735,12.978692307764252,1.4918962733645458e-05,2.1303365429048423e-05,2.45147220994113e-05
74.0543060302735,13.119113532864397,3.438275371081545e-06,-7.028727850411087e-06,2.1006804672651924e-05
74.0543060302735,13.25953475796454,9.125204087467864e-06,-6.746696271875408e-06,2.0706238501588814e-06
74.0543060302735,13.399955983064684,1.0261152283419506e-06,4.137918040214572e-06,0.000120454984426
74.0543060302735,13.540377208164829,2.483196567482082e-06,3.656592070910847e-06,1.575763053551782e-05
74.0543060302735,13.680798433264972,8.694759344507474e-06,1.987504219869152e-05,-1.9596929632825777e-05
74.0543060302735,13.821219658365118,3.612972022892791e-06,1.675253952271305e-05,2.61948152910918e-05
74.0543060302735,13.96164088346526,1.1493293641251512e-05,1.099164455808932e-05,1.0399578968645072e-05
74.0543060302735,14.102062108565406,5.987070835544728e-06,-8.177338486348162e-07,1.3559649232774971e-05
74.0543060302735,14.24248333366555,5.605375008599367e-06,-7.200562208709016e-07,9.365831829200031e-06
74.0543060302735,14.382904558765697,8.50893138704123e-06,7.925398676889017e-06,3.932861545763444e-06
74.0543060302735,14.52332578386584,3.5972009300166974e-06,2.462862539687194e-05,9.394679182150869e-06
74.0543060302735,14.663747008965984,4.941632141708396e-06,1.6051089914981276e-05,1.6974072423181497e-05
74.0543060302735,14.804168234066127,1.516025440650992e-05,5.150451215740759e-06,
74.0543060302735,14.944589459166272,-2.815116886267788e-07,7.021241799520794e-06,1.6297910406137817e-05
74.0543060302735,15.085010684266416,-1.0375973033660555e-05,2.424383637844585e-05,1.3196949112170842e-05
74.0543060302735,15.22543190936656,1.0996162927767728e-05,1.6031621271395124e-05,1.0655607184162363e-05
74.0543060302735,15.365853134466704,6.879109150759177e-06,1.6054167645052075e-05,2.213723200839013e-05
74.0543060302735,15.506274359566849,1.405352395522641e-05,2.408730870229192e-05,1.91214512597071e-05
74.0543060302735,15.646695584666992,1.0066441973322073e-05,1.5468722267542034e-05,1.3872389899916016e-05
74.0543060302735,15.787116809767138,-6.3692350522615016e-06,1.3874482647224797e-05,1.9919949409086257e-05
74.0543060302735,15.927538034867284,-6.0007096180925146e-06,1.2745017556881066e-05,2.5034274585777894e-05
74.0543060302735,16.067959259967427,9.828166184888689e-06,1.6871103071025573e-05,2.761212454061024e-05
74.0543060302735,16.208380485067572,1.0669748007785527e-05,1.7899956219480373e-05,2.21959035116015e-05
74.0543060302735,16.348801710167713,7.837282282707747e-06,1.1573059964575805e-05,
74.0543060302735,16.48922293526786,6.6269453782297205e-06,1.3230290278443135e-05,2.0006078557344157e-05
74.0543060302735,16.629644160368002,-2.874341134884162e-06,6.856715572212124e-06,1.2985896319150925e-05
74.0543060302735,16.770065385468147,-1.7450805671614944e-06,2.155063339159824e-05,3.417467951294384e-06
74.0543060302735,16.91048661056829,1.13816224711627e-06,6.122439799582935e-07,1.6752455849200487e-05
