longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
74.0543060302735,11.574480056762807,7.906689461378846e-06,-9.898579946820971e-07
74.0543060302735,11.714901281862954,-3.2304965316143357e-06,1.1287349479971454e-05
74.0543060302735,11.855322506963098,9.57831616688054e-06,7.258293862832943e-06
74.0543060302735,11.99574373206324,8.860817615641281e-06,1.173309010482626e-05
74.0543060302735,12.136164957163386,7.407139946735697e-06,1.2323976079642309e-05
74.0543060302735,12.27658618226353,1.1209453077754006e-05,5.553361575039162e-07
74.0543060302735,12.417007407363675,8.054500540310983e-06,7.383580395980971e-06
74.0543060302735,12.55742863246382,1.8208644178230315e-05,7.583685601275647e-06
74.0543060302735,12.697849857563964,3.979822395194788e-06,9.021580922308204e-07
74.0543060302735,12.838271082664107,6.359870440064697e-06,1.9853865751429114e-07
74.0543060302735,12.978692307764252,2.221443082817132e-06,6.482118351414101e-06
74.0543060302735,13.119113532864397,,1.8721322703640908e-05
74.0543060302735,13.25953475796454,1.1557777725101914e-05,-6.72604940632482e-08
74.0543060302735,13.399955983064684,9.443381713936104e-06,7.69442158343736e-06
74.0543060302735,13.540377208164829,8.437026735919062e-06,5.065861614639289e-07
74.0543060302735,13.680798433264972,1.1419153452152386e-05,-5.365623110265005e-06
74.0543060302735,13.821219658365118,9.400932867720256e-06,1.0105514775204938e-05
74.0543060302735,13.96164088346526,2.940964077424724e-05,6.425231276807608e-06
74.0543060302735,14.102062108565406,-6.090285296522779e-06,6.747353836544789e-06
74.0543060302735,14.24248333366555,3.0289478672784757e-05,-6.595945706067141e-06
74.0543060302735,14.382904558765697,1.2564993085106836e-05,1.15890625238535e-05
74.0543060302735,14.52332578386584,1.2604253242898268e-05,1.499615882494254e-05
74.0543060302735,14.663747008965984,2.817397944454569e-05,1.141249185820925e-06
74.0543060302735,14.804168234066127,8.410956411353254e-07,2.0799510821234435e-05
74.0543060302735,14.944589459166272,2.0721017790492624e-05,2.017911583607201e-06
74.0543060302735,15.085010684266416,1.3730520549870562e-05,1.10597602542839e-05
74.0543060302735,15.22543190936656,1.5866715330048464e-05,-2.660981408553198e-06
74.0543060302735,15.365853134466704,1.1300591722829267e-05,9.11979986994993e-06
74.0543060302735,15.506274359566849,9.763800335349517e-06,3.07351660921995e-06
74.0543060302735,15.646695584666992,2.1302646928234022e-05,3.884296347678173e-06
74.0543060302735,15.787116809767138,-1.6008185639293515e-06,4.188425009488128e-06
74.0543060302735,15.927538034867284,1.8030774299404584e-05,-1.434570577885097e-07
74.0543060302735,16.067959259967427,1.2449889254639857e-05,9.036191841005348e-06
74.0543060302735,16.208380485067572,1.066723507392453e-05,2.987605057569453e-06
74.0543060302735,16.348801710167713,,8.864047231327277e-06
74.0543060302735,16.48922293526786,,5.2521077122946735e-06
74.0543060302735,16.629644160368002,2.212533672718564e-06,3.45030753123865e-06
74.0543060302735,16.770065385468147,3.198054764652625e-05,7.443428330589086e-06
74.0543060302735,16.91048661056829,1.3466747077472974e-05,8.97828158485936e-06
74.0543060302735,17.050907835668436,1.7662792743067257e-05,-2.147414761566324e-06
74.0543060302735,17.19132906076858,9.286689419241156e-06,3.174441189912613e-06
74.0543060302735,17.331750285868726,1.7972208297578618e-05,7.239473234221805e-06
74.0543060302735,17.47217151096887,3.292453402536921e-05,4.747007551486604e-07
74.0543060302735,17.612592736069015,,-2.1429843855003128e-06
74.0543060302735,17.75301396116916,1.9168386643286794e-05,3.1870663406152744e-06
74.0543060302735,17.8934351862693,1.589372732269112e-05,1.5666968465666287e-05
74.0543060302735,18.033856411369445,2.84694142465014e-05,-1.588889972481411e-06
74.0543060302735,18.17427763646959,-2.029584538831841e-05,-6.294321337918518e-06
74.0543060302735,18.31469886156973,1.2893234270450192e-05,8.375541824534594e-07
74.0543060302735,18.45512008666988,1.9425984646659344e-05,-5.814410997118102e-06
74.1943060302735,11.574480056762807,1.1543984328454826e-05,2.203011490564677e-06
74.1943060302735,11.714901281862954,1.297688504564576e-05,1.1403246389818378e-05
74.1943060302735,11.855322506963098,3.973367256548954e-06,1.3337243217392825e-05
74.1943060302735,11.99574373206324,1.00936968010501e-05,1.7541920897201635e-05
74.1943060302735,12.136164957163386,1.0680457307898903e-05,5.9954668358841445e-06
74.1943060302735,12.27658618226353,5.781332674814621e-06,4.545091996988049e-06
74.1943060302735,12.417007407363675,9.190513992507476e-06,1.482171592215309e-05
74.1943060302735,12.55742863246382,1.810291905712802e-05,4.62793013866758e-06
74.1943060302735,12.697849857563964,6.036190370650729e-06,1.615246401343029e-05
74.1943060302735,12.838271082664107,7.683028343308251e-06,-3.512792090987205e-06
74.1943060302735,12.978692307764252,1.2418738151609432e-05,-2.164383431590977e-06
74.1943060302735,13.119113532864397,2.531466634536628e-05,1.2528460047178669e-06
74.1943060302735,13.25953475796454,1.1978985639871098e-05,3.3634771625656867e-06
74.1943060302735,13.399955983064684,1.4223213838704396e-05,-1.2834310609832755e-06
74.1943060302735,13.540377208164829,2.014919300563633e-05,2.274071448482573e-06
74.1943060302735,13.680798433264972,1.3085810678603592e-05,-8.832900675770361e-06
74.1943060302735,13.821219658365118,1.2164469808340073e-05,1.6635338397463784e-05
74.1943060302735,13.96164088346526,1.585893187439069e-05,6.418470093194628e-06
74.1943060302735,14.102062108565406,1.1960019037360324e-05,6.00639123149449e-06
74.1943060302735,14.24248333366555,9.279487130697817e-06,3.067957550229039e-06
74.1943060302735,14.382904558765697,1.0776423550851176e-05,1.955430889211129e-05
