longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
74.0543060302735,11.574480056762807,1.6817295545479283e-05,-6.280026241256564e-07,1.567628532939125e-05
74.0543060302735,11.714901281862954,3.693063263199292e-06,8.673556294525042e-06,2.270527693326585e-05
74.0543060302735,11.855322506963098,1.0557650966802612e-05,1.4142892723612022e-05,1.622614399821032e-05
74.0543060302735,11.99574373206324,9.669360224506818e-06,4.125965460843872e-06,1.6773676179582253e-05
74.0543060302735,12.136164957163386,1.3612594557343982e-05,3.1535905691271182e-06,2.246530129923485e-05
74.0543060302735,12.27658618226353,8.13945007394068e-06,,1.1391337466193365e-05
74.0543060302735,12.417007407363675,4.3448590076877736e-06,3.2069601729745045e-06,3.4100015909643844e-05
74.0543060302735,12.55742863246382,-5.693408638762776e-06,-1.835616444623156e-06,1.3641652913065627e-05
74.0543060302735,12.697849857563964,7.647541679034475e-06,3.2332934551959625e-06,
74.0543060302735,12.838271082664107,8.594159226049669e-06,-1.4542092685587704e-05,1.5630716006853618e-05
74.0543060302735,12.978692307764252,-5.486058398673777e-07,1.3337457858142445e-05,3.605561914810096e-06
74.0543060302735,13.119113532864397,1.2042911293974612e-05,-4.560018624033546e-06,3.15601282636635e-05
74.0543060302735,13.25953475796454,1.2774231436196716e-05,1.17352137749549e-05,1.1997969522781204e-05
74.0543060302735,13.399955983064684,4.686348347604508e-06,7.718866072536912e-06,1.847478051786311e-05
74.0543060302735,13.540377208164829,2.238282149846782e-06,4.531370905169752e-06,2.5121196813415736e-05
74.0543060302735,13.680798433264972,7.932964763313066e-06,2.382633056186023e-06,1.6684174624970183e-05
74.0543060302735,13.821219658365118,1.0239844414172694e-05,-4.550460744212614e-06,
74.0543060302735,13.96164088346526,5.646319550578482e-06,3.3467642879259074e-06,1.3765394214715345e-05
74.0543060302735,14.102062108565406,1.6403195331804454e-05,,2.739042611210607e-05
74.0543060302735,14.24248333366555,-8.518904905940872e-07,8.750776942179073e-06,1.441273525415454e-05
74.0543060302735,14.382904558765697,7.405924407066777e-06,4.363888820080319e-06,1.0101379302795976e-05
74.0543060302735,14.52332578386584,1.4796951290918514e-05,5.170144049770897e-06,1.414384587405948e-05
74.0543060302735,14.663747008965984,2.190405211877078e-06,7.379088856396265e-06,1.3195814062783027e-05
74.0543060302735,14.804168234066127,8.55061171023408e-06,1.12675725176814e-05,2.1765379642602056e-05
74.0543060302735,14.944589459166272,8.039522072067484e-06,8.024327144084964e-06,2.6010762667283416e-05
74.0543060302735,15.085010684266416,9.268499525205698e-06,3.622243411882664e-06,2.260007750010118e-05
74.0543060302735,15.22543190936656,7.338153409364168e-06,-1.1027363143512048e-05,2.5586288757040165e-05
74.0543060302735,15.365853134466704,1.0659092367859556e-05,9.09283699002117e-06,6.078627848182805e-06
74.0543060302735,15.506274359566849,5.131324087415123e-06,3.638067255451461e-06,2.2594453184865412e-05
74.0543060302735,15.646695584666992,4.671119768318022e-06,3.122249836451374e-06,3.220604412490502e-05
74.0543060302735,15.787116809767138,2.717943743846263e-06,4.899044370176853e-07,
74.0543060302735,15.927538034867284,-1.642241841182113e-06,6.864122951810714e-06,
74.0543060302735,16.067959259967427,-8.474997343910218e-07,6.414292784029385e-06,1.4505533727060538e-05
74.0543060302735,16.208380485067572,7.933715096442029e-06,7.518320217059227e-06,5.131012221681885e-05
74.0543060302735,16.348801710167713,1.2614629667950794e-05,3.256714308008668e-06,1.5802857888047583e-05
74.0543060302735,16.48922293526786,6.61601825413527e-06,-3.206216570106335e-05,2.010275602515321e-05
74.0543060302735,16.629644160368002,,7.987863682501484e-06,2.6656061891117133e-05
74.0543060302735,16.770065385468147,2.0576335373334587e-05,-5.496814992511645e-06,2.2917154637980275e-05
74.0543060302735,16.91048661056829,6.7039118221146055e-06,5.840574522153474e-05,3.6594072298612446e-05
74.0543060302735,17.050907835668436,7.016100767032185e-07,,1.9019387764274143e-05
74.0543060302735,17.19132906076858,8.462063306069467e-06,7.612698027514853e-06,5.129149212734774e-05
74.0543060302735,17.331750285868726,2.091200258291792e-06,2.342360176044167e-06,1.73147509485716e-05
74.0543060302735,17.47217151096887,6.681662398477784e-06,6.552631930389907e-06,
74.0543060302735,17.612592736069015,1.2726291970466264e-05,5.393724222813034e-06,2.4945220502559096e-05
74.0543060302735,17.75301396116916,1.7418320567230694e-05,4.532145794655662e-06,1.3641024452226702e-05
74.0543060302735,17.8934351862693,9.820746527111623e-06,3.821744030574337e-06,2.368399327679072e-05
74.0543060302735,18.033856411369445,3.910197392542614e-06,8.520276423951145e-06,
74.0543060302735,18.17427763646959,1.764976877893787e-05,-1.253587834071368e-05,5.162691013538279e-05
74.0543060302735,18.31469886156973,6.247998953767819e-06,,3.050246596103534e-05
74.0543060302735,18.45512008666988,1.4145050045044629e-05,4.9557143029232975e-06,1.750892806740012e-05
74.1943060302735,11.574480056762807,7.63396565162111e-06,-6.245987151487498e-06,3.624569444582448e-06
74.1943060302735,11.714901281862954,1.0305137948307674e-05,1.539424920338206e-05,9.748163392941931e-06
74.1943060302735,11.855322506963098,5.201165095058968e-06,1.0994283002219165e-05,1.773738767951727e-05
74.1943060302735,11.99574373206324,-2.695918055906077e-06,8.115418495435733e-06,
74.1943060302735,12.136164957163386,4.786796580447117e-06,2.8918743737449404e-06,2.256091102026403e-05
74.1943060302735,12.27658618226353,2.422737452434376e-06,9.979811466109825e-07,2.7622776542557403e-05
74.1943060302735,12.417007407363675,8.071774573181756e-06,3.3443777738284552e-06,1.2194681403343566e-05
74.1943060302735,12.55742863246382,-5.775838417321211e-06,4.330322099121986e-06,
74.1943060302735,12.697849857563964,7.150946203182684e-06,2.070446726065711e-06,5.283849168336019e-05
74.1943060302735,12.838271082664107,1.36485650727991e-05,1.970883567992132e-05,1.0153206858376508e-05
