longitude,latitude,Co_value(mol/m^2)
76.22574615478533,8.076525688171444,0.032863907516002655
76.22574615478533,8.21655300336012,
76.22574615478533,8.356580318548797,0.03847881406545639
76.22574615478533,8.496607633737474,0.03512445092201233
76.22574615478533,8.636634948926151,0.03720796853303909
76.22574615478533,8.776662264114828,0.026938876137137413
76.22574615478533,8.916689579303505,0.031852837651968
76.22574615478533,9.05671689449218,0.03272632881999016
76.22574615478533,9.196744209680856,0.03171080723404884
76.22574615478533,9.336771524869532,
76.22574615478533,9.47679884005821,0.03529420122504234
76.22574615478533,9.616826155246889,0.03719078749418259
76.22574615478533,9.756853470435564,0.0303935743868351
76.22574615478533,9.89688078562424,0.025701388716697693
76.22574615478533,10.036908100812918,
76.22574615478533,10.176935416001594,0.02586420066654682
76.22574615478533,10.316962731190271,0.027613390237092972
76.22574615478533,10.456990046378948,0.032579947263002396
76.22574615478533,10.597017361567625,
76.22574615478533,10.737044676756302,
76.22574615478533,10.877071991944977,0.02736569009721279
76.22574615478533,11.017099307133654,0.028205392882227898
76.22574615478533,11.15712662232233,0.030916472896933556
76.22574615478533,11.297153937511007,
76.22574615478533,11.437181252699684,0.0281154103577137
76.22574615478533,11.57720856788836,0.029842659831047058
76.22574615478533,11.717235883077038,
76.22574615478533,11.857263198265716,
76.22574615478533,11.997290513454391,0.02592802420258522
76.22574615478533,12.137317828643068,0.025385035201907158
76.22574615478533,12.277345143831743,
76.22574615478533,12.41737245902042,0.025274289771914482
76.22574615478533,12.5573997742091,0.03476335108280182
76.22574615478533,12.697427089397774,0.026096226647496223
76.22574615478533,12.837454404586452,0.03095792979001999
76.22574615478533,12.977481719775128,0.03186143934726715
76.22574615478533,13.117509034963804,0.023427020758390427
76.22574615478533,13.25753635015248,0.03335173800587654
76.22574615478533,13.397563665341158,
76.22574615478533,13.537590980529837,0.021021541208028793
76.36574615478533,8.076525688171444,0.03582854941487312
76.36574615478533,8.21655300336012,0.03252889961004257
76.36574615478533,8.356580318548797,0.02558736503124237
76.36574615478533,8.496607633737474,0.03485046699643135
76.36574615478533,8.636634948926151,0.02588471956551075
76.36574615478533,8.776662264114828,
76.36574615478533,8.916689579303505,
76.36574615478533,9.05671689449218,0.031904011964797974
76.36574615478533,9.196744209680856,0.032928530126810074
76.36574615478533,9.336771524869532,0.03238075226545334
76.36574615478533,9.47679884005821,
76.36574615478533,9.616826155246889,
76.36574615478533,9.756853470435564,0.030952857807278633
76.36574615478533,9.89688078562424,0.027416909113526344
76.36574615478533,10.036908100812918,
76.36574615478533,10.176935416001594,
76.36574615478533,10.316962731190271,
76.36574615478533,10.456990046378948,0.03559572622179985
76.36574615478533,10.597017361567625,0.03264087066054344
76.36574615478533,10.737044676756302,0.025432340800762177
76.36574615478533,10.877071991944977,
76.36574615478533,11.017099307133654,0.03149329125881195
76.36574615478533,11.15712662232233,
76.36574615478533,11.297153937511007,
76.36574615478533,11.437181252699684,0.03406539186835289
76.36574615478533,11.57720856788836,0.03574955835938454
76.36574615478533,11.717235883077038,0.02908802591264248
