longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
68.18624877929699,20.120798110961918,5.646194040309638e-06,,2.328521622985136e-05
68.18624877929699,20.26407909393311,6.043163921276573e-06,8.590480319980998e-06,
68.18624877929699,20.407360076904304,1.644926487642806e-05,1.341624101769412e-05,
68.18624877929699,20.5506410598755,9.8124755822937e-06,9.676033187133726e-06,
68.18624877929699,20.69392204284669,1.5556628568447195e-05,8.489240826747846e-06,5.3365751227829605e-05
68.18624877929699,20.837203025817885,-6.832704912085319e-06,1.0220021067652851e-05,2.5449022359680384e-05
68.18624877929699,20.98048400878908,2.8782647859770805e-05,1.3189703167881817e-05,
68.18624877929699,21.123764991760275,4.944656097904954e-07,1.0668359209375922e-05,1.3393892004387452e-05
68.18624877929699,21.26704597473147,-3.413279500819044e-06,6.25547363597434e-06,1.6213214621529914e-05
68.18624877929699,21.410326957702665,1.40088368425495e-05,,2.60645138041582e-05
68.18624877929699,21.55360794067386,1.1839921171485912e-05,-1.264271645595727e-06,5.168584539205767e-05
68.18624877929699,21.69688892364505,5.047049398854142e-06,5.044835688750027e-06,4.277914558770135e-05
68.18624877929699,21.840169906616246,1.5415811503771693e-05,6.134140221547568e-06,8.642896318633575e-06
68.18624877929699,21.98345088958744,,6.558307632076321e-06,3.274888877058402e-05
68.18624877929699,22.12673187255864,1.079923185898224e-05,1.14970325739705e-05,2.602437780296896e-05
68.18624877929699,22.27001285552983,,1.412440906278789e-05,
68.18624877929699,22.413293838501023,3.471105083008297e-05,1.2280385817575734e-05,1.2975691788597032e-05
68.18624877929699,22.55657482147222,6.091203431424219e-06,-2.0991913061152445e-06,
68.18624877929699,22.699855804443416,1.3988027603772936e-05,1.877223803603556e-05,3.933421794499736e-06
68.18624877929699,22.84313678741461,3.807996108662337e-06,1.0553485481068492e-05,2.5171921151923016e-05
68.18624877929699,22.98641777038581,2.559476160968188e-05,4.864821221417515e-06,1.2467935448512437e-05
