longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
68.18624877929699,20.120798110961918,3.0087298910075333e-06,1.9081235222984105e-05,
68.18624877929699,20.26407909393311,9.576808224665e-06,8.534113476343919e-06,2.608106478874106e-05
68.18624877929699,20.407360076904304,1.2201508070575072e-05,3.72156910088961e-06,
68.18624877929699,20.5506410598755,1.103104295907542e-05,1.0639671017997898e-05,6.962377938179998e-06
68.18624877929699,20.69392204284669,9.055605914909393e-06,1.5938267097226344e-05,2.2355929104378447e-05
68.18624877929699,20.837203025817885,8.8207116277772e-06,1.350722050119657e-05,9.927080100169404e-06
68.18624877929699,20.98048400878908,4.497201473441237e-07,2.2913722204975784e-05,9.75682632997632e-06
68.18624877929699,21.123764991760275,1.0367460845372989e-06,1.98931938939495e-05,3.120586552540772e-05
68.18624877929699,21.26704597473147,3.433534857322229e-06,8.198780051316135e-06,1.701125074760057e-05
68.18624877929699,21.410326957702665,-2.9519887903006747e-06,1.043993961502565e-06,
68.18624877929699,21.55360794067386,-5.643065378535539e-06,1.3597185898106544e-05,1.5073438589752186e-05
68.18624877929699,21.69688892364505,-1.0006197953771334e-05,7.778126928315032e-06,1.147190596384462e-05
68.18624877929699,21.840169906616246,1.332622446170717e-06,2.950453563244082e-05,1.971866913663689e-05
68.18624877929699,21.98345088958744,-4.151304437982617e-06,-8.757047908147797e-06,6.2954291024652775e-06
68.18624877929699,22.12673187255864,3.0371736556844557e-06,-3.962360096920747e-06,1.0799503797898067e-05
68.18624877929699,22.27001285552983,5.132639671501238e-06,4.709972472483059e-06,0.0001184714856208
68.18624877929699,22.413293838501023,7.160753739299253e-06,1.1519006875460036e-05,2.5438132070121355e-05
68.18624877929699,22.55657482147222,-3.2115262911247555e-06,2.7139089070260525e-05,1.3013582247367594e-05
68.18624877929699,22.699855804443416,1.3500718523573596e-05,2.528321601857897e-05,1.467608853999991e-05
68.18624877929699,22.84313678741461,4.340938176028431e-06,-3.777617848754744e-06,1.1938312127313113e-05
68.18624877929699,22.98641777038581,7.878121977000775e-08,2.009706076933071e-05,2.7515881811268628e-05
68.18624877929699,23.129698753357,3.331211701151915e-06,1.1214380720048212e-05,1.89087131730048e-05
68.18624877929699,23.272979736328196,1.2531793800008018e-05,1.271880591957597e-05,
68.18624877929699,23.416260719299387,1.5635992895113304e-05,-8.664743290864863e-06,1.711979894025717e-05
68.18624877929699,23.559541702270582,1.520790107178982e-07,1.3413109627435915e-05,
68.18624877929699,23.702822685241777,3.0407729809667217e-06,2.547216126913554e-07,2.4110109734465368e-05
