longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
68.18624877929699,20.120798110961918,-6.009903245285386e-06,5.531156148208538e-06
68.18624877929699,20.26407909393311,-3.6261387776903575e-06,1.9327049813000485e-05
68.18624877929699,20.407360076904304,2.2153230929689016e-06,2.6855543183046396e-05
68.18624877929699,20.5506410598755,,1.359036014036974e-05
68.18624877929699,20.69392204284669,6.856207164673833e-06,7.836549229978118e-06
68.18624877929699,20.837203025817885,-1.3456912029141677e-06,2.0012177628814243e-05
68.18624877929699,20.98048400878908,6.077657872083364e-06,1.1232577890041284e-05
68.18624877929699,21.123764991760275,4.504410753725097e-06,5.587972736975644e-06
68.18624877929699,21.26704597473147,1.8010288158620824e-06,8.642269676784053e-06
68.18624877929699,21.410326957702665,5.310749202180887e-06,1.0675690646166912e-05
68.18624877929699,21.55360794067386,3.605307028919924e-06,
68.18624877929699,21.69688892364505,1.4235012713470496e-05,1.8893024389399216e-05
68.18624877929699,21.840169906616246,2.325166860828176e-06,2.167893217119854e-05
68.18624877929699,21.98345088958744,5.970284291834105e-06,1.9947194232372567e-05
68.18624877929699,22.12673187255864,1.3624706298287492e-05,1.1866193744936028e-05
68.18624877929699,22.27001285552983,7.290544999705162e-06,1.4317434761323966e-05
68.18624877929699,22.413293838501023,1.2207036888867153e-05,
68.18624877929699,22.55657482147222,1.7146106984000653e-05,2.774273343675304e-05
68.18624877929699,22.699855804443416,1.1921358236577362e-05,2.2802092644269575e-05
68.18624877929699,22.84313678741461,8.92178104550112e-06,8.308971700898837e-06
68.18624877929699,22.98641777038581,1.249426532012876e-05,7.990122867340688e-06
68.18624877929699,23.129698753357,9.551269613439216e-06,1.3260463674669154e-05
68.18624877929699,23.272979736328196,3.982194357377011e-06,2.138948730134871e-05
68.18624877929699,23.416260719299387,2.488544396328507e-06,
68.18624877929699,23.559541702270582,1.2342129593889696e-05,2.4232564101112075e-05
68.18624877929699,23.702822685241777,1.767569665389601e-05,9.962961485143753e-06
68.18624877929699,23.84610366821297,-4.977273874828825e-06,
68.18624877929699,23.989384651184167,3.960900940569445e-08,2.182958451157901e-05
68.18624877929699,24.13266563415536,6.802131792937871e-06,3.61824240826536e-05
68.18624877929699,24.27594661712656,6.797017704229802e-06,3.62138198397588e-05
68.18624877929699,24.41922760009775,8.735923074709717e-06,2.3470893211197108e-05
68.18624877929699,24.562508583068944,8.936434824136086e-06,7.032182566035772e-06
68.18624877929699,24.70578956604014,,4.164653364568949e-05
68.32624877929699,20.120798110961918,4.586282557283994e-06,8.902838999347296e-06
68.32624877929699,20.26407909393311,6.10180222793133e-06,1.7465439668740146e-05
68.32624877929699,20.407360076904304,4.87274473925936e-06,5.737434548791498e-06
68.32624877929699,20.5506410598755,5.052633696323028e-06,1.0559456313785631e-05
68.32624877929699,20.69392204284669,1.6434349163318984e-05,1.704008536762558e-05
68.32624877929699,20.837203025817885,1.878544964029061e-07,2.955722266051453e-05
68.32624877929699,20.98048400878908,1.1134407941426616e-05,6.15317821939243e-06
68.32624877929699,21.123764991760275,7.348407507379306e-06,7.003062819421757e-06
68.32624877929699,21.26704597473147,6.038340870873071e-06,9.807754395296795e-06
68.32624877929699,21.410326957702665,2.71355884251534e-06,1.5445330063812435e-05
68.32624877929699,21.55360794067386,5.713502559956396e-06,1.7435240806662478e-05
68.32624877929699,21.69688892364505,-7.704566996835638e-06,2.166648300772067e-05
68.32624877929699,21.840169906616246,-2.534619170546648e-06,
68.32624877929699,21.98345088958744,8.195800660359964e-07,2.068215690087527e-05
