longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
68.18624877929699,20.120798110961918,1.5815729057067074e-05,1.980925662792288e-05,-2.626968580443645e-07
68.18624877929699,20.26407909393311,3.0904016057320405e-06,2.0440444131963886e-05,8.451467692793813e-06
68.18624877929699,20.407360076904304,1.1543961591087282e-05,8.662093023303896e-06,6.692892384307925e-06
68.18624877929699,20.5506410598755,7.44327644497389e-06,1.567965045978781e-05,3.136622808597167e-06
68.18624877929699,20.69392204284669,1.7679154552752152e-05,3.303477569716051e-05,-5.393997639657755e-07
68.18624877929699,20.837203025817885,6.295880211837357e-06,2.2524580344907008e-05,1.0008123354054987e-05
68.18624877929699,20.98048400878908,2.635181090226979e-06,,9.450496690988077e-06
68.18624877929699,21.123764991760275,6.964741260162555e-06,2.646914799697697e-05,3.3344547318847617e-06
68.18624877929699,21.26704597473147,1.0577445209491998e-05,4.828997589356732e-06,6.961575309105683e-06
68.18624877929699,21.410326957702665,1.5531692042713985e-05,9.340167162008584e-05,7.608576652273768e-06
68.18624877929699,21.55360794067386,2.0539255274343304e-05,1.050141145242378e-05,7.720822395640425e-06
68.18624877929699,21.69688892364505,-1.535858814349922e-06,1.1691991858242544e-05,6.677591500192648e-06
68.18624877929699,21.840169906616246,1.517535565653816e-05,0.0001199386533698,-5.125744095835216e-08
68.18624877929699,21.98345088958744,1.4364896742335986e-05,1.07335490611149e-05,-5.20569574291585e-06
68.18624877929699,22.12673187255864,4.819584773940733e-06,6.060794839868322e-05,5.993236300128046e-06
68.18624877929699,22.27001285552983,6.496679361589486e-06,5.130343197379261e-05,1.364090076094726e-05
68.18624877929699,22.413293838501023,5.242042789177504e-06,1.2043317838106304e-05,6.180609489092603e-06
68.18624877929699,22.55657482147222,-3.051497742490028e-06,1.2365905604383444e-05,1.874227928055916e-05
68.18624877929699,22.699855804443416,1.2981260624655988e-05,1.962085298146121e-05,4.039661507704295e-05
68.18624877929699,22.84313678741461,4.5144670366426e-06,1.1866107342939358e-05,7.940628165670205e-06
68.18624877929699,22.98641777038581,1.4823648598394357e-05,1.636824890738353e-05,5.67018389574514e-07
68.18624877929699,23.129698753357,2.7109181246487424e-06,-1.6584052673351837e-06,5.0135508899984416e-06
68.18624877929699,23.272979736328196,1.715470898489002e-05,3.556827869033441e-05,1.0779295735119376e-05
68.18624877929699,23.416260719299387,-6.524034006361035e-07,9.74541217146907e-06,2.169145005836981e-07
68.18624877929699,23.559541702270582,1.2195265298942104e-05,2.874711572076194e-05,2.968916123791132e-05
68.18624877929699,23.702822685241777,4.851873381994665e-05,2.526300522731617e-05,1.810993126127869e-05
68.18624877929699,23.84610366821297,9.233962373400573e-06,,3.208724228898063e-05
68.18624877929699,23.989384651184167,2.7923793822992596e-05,1.5077599528012796e-05,-1.7708846655750676e-07
68.18624877929699,24.13266563415536,2.8647168619500007e-06,1.5403880752273835e-05,-1.6091446013888344e-05
68.18624877929699,24.27594661712656,1.7729003957356326e-05,1.4804145394009538e-05,1.6119685824378394e-05
68.18624877929699,24.41922760009775,2.1434603695524856e-05,,1.1838040336442646e-05
68.18624877929699,24.562508583068944,7.347117389144842e-06,2.145384314644616e-05,-1.749666262185201e-05
68.18624877929699,24.70578956604014,1.1369201274646912e-05,2.4817110897856764e-05,4.274437287676847e-06
68.32624877929699,20.120798110961918,1.837546915339772e-05,1.4397008271771485e-05,1.3449147445498966e-05
68.32624877929699,20.26407909393311,1.1703501513693482e-05,2.0442459572223012e-05,-2.628357378853252e-06
68.32624877929699,20.407360076904304,1.5514113329118118e-05,1.59823102876544e-05,-4.65683706352138e-06
68.32624877929699,20.5506410598755,,2.610629417176824e-05,8.615328624728136e-06
68.32624877929699,20.69392204284669,-9.59401177169639e-07,,1.4289172440840048e-06
68.32624877929699,20.837203025817885,1.595888170413673e-05,2.063640749838669e-05,3.530422191033722e-06
68.32624877929699,20.98048400878908,8.383258318644948e-06,2.6625062673701905e-05,4.715142040367937e-06
68.32624877929699,21.123764991760275,2.538887713399163e-07,2.595152182038873e-05,8.01134683570126e-06
68.32624877929699,21.26704597473147,-6.791102805436822e-06,1.6231102563324384e-05,-2.224724227062325e-07
68.32624877929699,21.410326957702665,6.47771094008931e-06,4.849696415476501e-05,1.733375211188104e-05
68.32624877929699,21.55360794067386,4.271344096196117e-06,3.621190626290627e-05,-3.148642235828447e-06
68.32624877929699,21.69688892364505,1.1952535714954138e-05,-3.5071825550403446e-05,-2.927970172095229e-06
68.32624877929699,21.840169906616246,2.015570134972222e-05,7.77897221269086e-05,-1.5653563423256855e-06
68.32624877929699,21.98345088958744,1.4326271866593745e-06,2.04616371775046e-05,2.074723488476593e-05
68.32624877929699,22.12673187255864,1.1689650818880182e-05,,2.026146376010729e-06
68.32624877929699,22.27001285552983,5.455884547700407e-06,1.3807646610075608e-05,5.3143503464525566e-06
68.32624877929699,22.413293838501023,1.2811543456336947e-05,1.878812508948613e-05,1.3158554793335496e-05
68.32624877929699,22.55657482147222,8.561982212995645e-06,1.995034472201951e-05,8.97201243788004e-06
68.32624877929699,22.699855804443416,2.003341433010064e-05,2.5705763619043864e-05,3.311902503355668e-07
68.32624877929699,22.84313678741461,9.691290870250668e-06,1.2713026080746204e-05,3.192939857399324e-06
68.32624877929699,22.98641777038581,9.341874829260632e-06,1.7308293536189012e-05,1.30788885144284e-05
68.32624877929699,23.129698753357,1.297585913562216e-05,1.6546100596315227e-05,1.2063831491104793e-05
68.32624877929699,23.272979736328196,8.37046536616981e-06,3.9272126741707325e-05,1.9965156752732582e-05
68.32624877929699,23.416260719299387,4.622330834536115e-06,-8.297810154545004e-07,8.488346793456003e-06
68.32624877929699,23.559541702270582,2.935840939244372e-06,3.8011818105587736e-05,2.437748662487138e-05
68.32624877929699,23.702822685241777,1.1000229278579354e-05,,6.012703124724794e-06
68.32624877929699,23.84610366821297,1.3823881090502256e-05,2.28271892410703e-05,2.6280560632585548e-05
68.32624877929699,23.989384651184167,1.0728539564297536e-05,1.242981306859292e-05,1.229019744641846e-05
68.32624877929699,24.13266563415536,3.5185837532480946e-06,2.0700192180811428e-05,-2.7314115413901163e-06
68.32624877929699,24.27594661712656,1.076206626748899e-05,1.3907126231060827e-05,1.0858048881345894e-05
68.32624877929699,24.41922760009775,5.669927304552402e-06,1.4627491509600077e-05,1.2711473573290276e-05
68.32624877929699,24.562508583068944,-3.0114335913822288e-06,2.2334768800647e-05,9.020563084050082e-06
68.32624877929699,24.70578956604014,2.0922823296132265e-06,2.332905023649801e-05,8.07665492175147e-06
68.46624877929699,20.120798110961918,2.465530997142196e-06,2.4749600925133564e-05,-1.2042158232361544e-05
68.46624877929699,20.26407909393311,1.1918312338821124e-05,8.4046354459133e-05,9.750061508384532e-06
68.46624877929699,20.407360076904304,4.401936166686937e-06,3.196011311956681e-05,1.246943520527566e-05
68.46624877929699,20.5506410598755,1.3730760883845505e-07,1.1973381333518772e-05,4.459835054149153e-06
68.46624877929699,20.69392204284669,1.074025385605637e-05,1.1562170584511478e-05,-1.9710782908077817e-06
68.46624877929699,20.837203025817885,1.2614754268724935e-05,,4.820062713406514e-06
68.46624877929699,20.98048400878908,-2.486144239810528e-06,9.154437975666951e-06,1.235856325365603e-05
68.46624877929699,21.123764991760275,1.257628082385054e-05,1.5111178981896956e-05,1.0925379683612846e-05
68.46624877929699,21.26704597473147,6.755791673640488e-06,6.313934864010662e-05,-5.414052793639712e-06
68.46624877929699,21.410326957702665,5.656127086695051e-06,1.68700389622245e-05,2.039544597209897e-05
68.46624877929699,21.55360794067386,6.402540861927264e-07,2.028078233706765e-05,1.293486639042385e-05
68.46624877929699,21.69688892364505,7.503212145820726e-06,2.2311633074423295e-05,5.120761557009246e-07
68.46624877929699,21.840169906616246,6.746509370714193e-06,3.3296098990831524e-05,6.549465524585685e-06
68.46624877929699,21.98345088958744,1.5177264458543505e-06,4.709341283160029e-06,2.9535676731029525e-06
68.46624877929699,22.12673187255864,1.1519120562297758e-05,1.6824775229906663e-05,2.0814524759771302e-05
68.46624877929699,22.27001285552983,1.5895608385108062e-06,2.794322790578008e-05,6.731530447723344e-06
68.46624877929699,22.413293838501023,1.2661492291954346e-05,1.974803490156773e-05,3.123305532426457e-06
68.46624877929699,22.55657482147222,1.0524586286919655e-05,2.448813756927848e-05,2.137124101864174e-05
68.46624877929699,22.699855804443416,1.873833934951108e-05,1.4206419109541455e-05,1.2314849300310016e-05
68.46624877929699,22.84313678741461,8.859235094860196e-06,1.1927403647860046e-05,1.121929471992189e-05
68.46624877929699,22.98641777038581,1.5383762729470618e-05,1.6167565263458528e-05,1.868620529421605e-05
68.46624877929699,23.129698753357,2.4800956452963877e-05,2.02245846594451e-05,6.551452315761708e-06
68.46624877929699,23.272979736328196,5.474857971421443e-06,1.3821531865687575e-05,7.898720468801912e-07
68.46624877929699,23.416260719299387,7.548946541646728e-06,4.467563849175349e-05,1.5561343388981186e-05
68.46624877929699,23.559541702270582,2.250617626486928e-06,2.616034726088401e-05,1.375058309349697e-05
68.46624877929699,23.702822685241777,7.627613740623929e-06,1.5591502233291976e-05,4.667695066018496e-06
68.46624877929699,23.84610366821297,1.8363120034337044e-05,,1.156912821898004e-05
68.46624877929699,23.989384651184167,8.077996426436584e-06,3.055774141103029e-05,9.796453014132568e-06
68.46624877929699,24.13266563415536,,5.4656957217957824e-05,3.391443442524178e-06
68.46624877929699,24.27594661712656,1.2777387382811868e-05,1.9209173842682503e-05,2.4440580546070123e-06
68.46624877929699,24.41922760009775,3.660711809061468e-05,1.439715015294496e-05,4.523334155237535e-06
68.46624877929699,24.562508583068944,2.0777510144398548e-05,1.1604745850490872e-05,8.269516911241226e-06
68.46624877929699,24.70578956604014,1.2036861335218418e-05,1.670945312071126e-05,2.069517722702585e-05
68.60624877929699,20.120798110961918,2.9375021767918952e-05,1.7892867617774755e-05,8.252366114902543e-07
68.60624877929699,20.26407909393311,2.128820284497124e-07,1.9123650417895988e-05,1.6920852431212552e-05
68.60624877929699,20.407360076904304,1.233723833138356e-05,1.7760336049832404e-05,1.0479194315848872e-05
68.60624877929699,20.5506410598755,3.525479542076937e-06,1.1314646144455764e-05,2.4215385565184988e-05
68.60624877929699,20.69392204284669,9.419552043254951e-06,1.6071890058810823e-05,1.6640375406495878e-06
68.60624877929699,20.837203025817885,5.844754923600704e-06,4.326010639488231e-06,1.4811590517638251e-05
68.60624877929699,20.98048400878908,3.711687895702198e-06,1.264185721083777e-05,4.696585619967664e-06
68.60624877929699,21.123764991760275,-1.1588575716814375e-06,2.7934525860473517e-05,-3.80329606741725e-06
68.60624877929699,21.26704597473147,6.784010565752396e-06,,1.176728619611822e-05
68.60624877929699,21.410326957702665,7.012997684796574e-06,,7.301533059944631e-06
68.60624877929699,21.55360794067386,4.584735961543629e-06,1.2897277883894276e-05,3.075082759096404e-06
68.60624877929699,21.69688892364505,8.047856681514531e-06,-3.1852484880801057e-06,-2.4882313027774217e-06
68.60624877929699,21.840169906616246,4.37717562817852e-06,2.5311110221082345e-05,9.86258419288788e-06
68.60624877929699,21.98345088958744,3.106074018432992e-06,2.1283620299072936e-05,4.094235464435769e-06
68.60624877929699,22.12673187255864,4.331785476097139e-06,1.6077816326287575e-05,6.9164939304755535e-06
68.60624877929699,22.27001285552983,5.019383479520911e-06,,1.0233218745270278e-05
68.60624877929699,22.413293838501023,2.462762495269999e-06,2.223463707196061e-05,1.1698251000780148e-05
68.60624877929699,22.55657482147222,1.3690874766325578e-05,1.4200354598870035e-05,4.177128175797407e-06
68.60624877929699,22.699855804443416,9.06764398678206e-06,0.0001045260287355,1.7204307368956506e-05
68.60624877929699,22.84313678741461,2.8488304906204576e-06,1.032483487506397e-05,8.242739568231627e-06
68.60624877929699,22.98641777038581,2.6245597837259996e-05,1.6796193449408747e-05,1.618400710867718e-05
68.60624877929699,23.129698753357,8.349240488314535e-06,2.8291346097830683e-05,1.4324575204227584e-05
68.60624877929699,23.272979736328196,8.620466360298451e-06,3.424443639232777e-05,7.589988399558933e-06
68.60624877929699,23.416260719299387,5.4181164159672335e-05,1.3437354027701076e-05,-1.477644786973542e-06
68.60624877929699,23.559541702270582,1.3454974578053225e-05,0.00011515616643,1.4582241192329093e-06
68.60624877929699,23.702822685241777,1.3887759450881276e-05,1.765894194249995e-05,1.437677474314114e-05
68.60624877929699,23.84610366821297,1.5904089423202097e-06,2.141096229024697e-05,7.696644752286375e-05
68.60624877929699,23.989384651184167,3.764782741200179e-05,1.729539508232847e-05,1.1021867067029234e-05
68.60624877929699,24.13266563415536,1.4107437891652808e-05,1.2955425518157426e-05,1.2908860298921354e-05
68.60624877929699,24.27594661712656,3.665953045128845e-05,,-5.778056220151484e-06
68.60624877929699,24.41922760009775,2.8666261187026976e-06,1.8237980839330703e-05,7.785272828186862e-06
68.60624877929699,24.562508583068944,2.767645855783485e-05,2.2688023818773217e-05,1.017276372294873e-05
68.60624877929699,24.70578956604014,-8.330509444931522e-06,6.277246484387433e-06,2.82169712590985e-05
68.74624877929699,20.120798110961918,,2.2239668396650814e-05,1.07989044408896e-05
68.74624877929699,20.26407909393311,1.0042645953944884e-05,-2.0811280876387173e-07,4.282025656721089e-06
68.74624877929699,20.407360076904304,1.5974095731507987e-05,6.881730769237038e-06,6.9161251303739846e-06
68.74624877929699,20.5506410598755,3.875304173561744e-06,4.8761099606053904e-05,-3.930295861209743e-06
68.74624877929699,20.69392204284669,9.66751485975692e-06,1.3582268366008066e-05,2.6975917535310145e-06
68.74624877929699,20.837203025817885,2.854817284969613e-05,1.2108194823667873e-05,2.6515165245655226e-06
68.74624877929699,20.98048400878908,2.7595251594902948e-06,1.73938024090603e-05,8.156546755344607e-06
68.74624877929699,21.123764991760275,7.297230240510544e-06,2.642136132635642e-05,1.4342882423079573e-05
68.74624877929699,21.26704597473147,5.933780994382687e-05,1.1419333532103336e-05,-9.932874718288076e-07
68.74624877929699,21.410326957702665,5.970757115392189e-07,1.878829971246887e-05,2.8688973543467e-06
68.74624877929699,21.55360794067386,1.1788258234446404e-05,1.4599116184399463e-05,1.2985984199076486e-07
68.74624877929699,21.69688892364505,-1.5004313809185987e-06,2.2841093596071005e-05,5.392587809183169e-06
68.74624877929699,21.840169906616246,2.2628419173997827e-06,1.972144855244551e-05,6.531223789352225e-06
68.74624877929699,21.98345088958744,8.520775736542419e-06,1.9546754629118368e-05,-5.238101152826857e-08
68.74624877929699,22.12673187255864,6.661208772129612e-06,1.7526213923702016e-05,2.286764811287867e-06
68.74624877929699,22.27001285552983,2.54524165939074e-05,1.1735759471775964e-05,7.263262887136079e-06
68.74624877929699,22.413293838501023,1.3466788004734552e-05,2.2477413949673064e-05,1.5834313671803102e-05
68.74624877929699,22.55657482147222,1.3997527275932953e-05,1.176588557427749e-05,1.0777862371469382e-05
68.74624877929699,22.699855804443416,4.010566499346169e-06,1.3591627066489307e-05,2.1191015093791066e-06
68.74624877929699,22.84313678741461,1.4484894563793205e-06,1.8848066247301176e-05,2.2426916984841228e-05
68.74624877929699,22.98641777038581,2.0077147837582743e-06,2.5692334020277485e-05,1.2507108522186172e-06
68.74624877929699,23.129698753357,6.932649739610497e-06,1.3978536117065232e-05,-4.105607786186738e-06
68.74624877929699,23.272979736328196,2.5313327569165267e-05,3.41105114785023e-05,-1.0849225873243995e-06
68.74624877929699,23.416260719299387,1.3338468306756113e-05,1.7187951016239822e-05,7.5210564318695106e-06
68.74624877929699,23.559541702270582,5.166452865523752e-06,1.1124446245958096e-05,1.6793384929769672e-05
68.74624877929699,23.702822685241777,1.067195989890024e-05,1.520741898275446e-05,5.784993845736608e-06
68.74624877929699,23.84610366821297,1.3047661013843026e-05,1.5998550225049257e-05,1.5665616956539452e-05
68.74624877929699,23.989384651184167,9.68046242633136e-06,1.164283457910642e-05,1.5035733667900786e-05
68.74624877929699,24.13266563415536,-7.159775123000145e-06,1.6966185285127722e-05,7.04353942637681e-06
68.74624877929699,24.27594661712656,1.4812003428232856e-05,1.7425358237233013e-05,1.1772068319260144e-05
68.74624877929699,24.41922760009775,1.9792083548964e-05,2.5901048502419144e-05,1.2884516991107375e-06
68.74624877929699,24.562508583068944,2.285562004544772e-05,1.3876882576369098e-06,-9.139753842646314e-07
68.74624877929699,24.70578956604014,3.357024252181873e-05,2.6990208425559103e-05,5.551686626859009e-06
68.88624877929699,20.120798110961918,3.1038418910611654e-06,1.710879041638691e-05,3.956547061534366e-06
68.88624877929699,20.26407909393311,4.439106760401046e-06,1.8569948224467225e-05,9.69718530541286e-06
68.88624877929699,20.407360076904304,3.132242909487104e-06,2.173855318687856e-05,1.364724880659196e-06
68.88624877929699,20.5506410598755,-2.2070917111705057e-06,2.1709192878915928e-05,3.3884175536513794e-06
68.88624877929699,20.69392204284669,7.312932666536653e-06,1.708843956294004e-05,1.4468627341557294e-05
68.88624877929699,20.837203025817885,7.499853836634429e-06,2.620195664349012e-05,-3.7704244277847465e-06
68.88624877929699,20.98048400878908,7.09502671725204e-07,2.11302685784176e-05,1.4143372027319856e-05
68.88624877929699,21.123764991760275,1.9010695950782972e-06,8.343137778865639e-06,-3.70650639069936e-07
68.88624877929699,21.26704597473147,8.444814739050344e-06,1.4748023204447236e-05,3.267170768594952e-06
68.88624877929699,21.410326957702665,8.833964784571435e-06,1.3615266652777793e-05,1.9949300622101877e-05
68.88624877929699,21.55360794067386,-2.311717253178358e-06,1.638642788748257e-05,1.6781930753495544e-05
68.88624877929699,21.69688892364505,9.212551049131434e-06,2.121736179105937e-05,1.3147620848030783e-05
68.88624877929699,21.840169906616246,1.26885543068056e-05,,3.5137370559823462e-06
68.88624877929699,21.98345088958744,4.813202281184203e-07,1.9382556274649687e-05,2.13153052754933e-05
68.88624877929699,22.12673187255864,6.94974914949853e-07,1.984874324989505e-05,2.1646314962708857e-07
68.88624877929699,22.27001285552983,-3.792491440890444e-07,1.3809781194140667e-05,2.5393272153451107e-05
68.88624877929699,22.413293838501023,4.13303314417135e-06,1.3958798263047356e-05,1.0412402843940072e-05
68.88624877929699,22.55657482147222,1.3533874152926728e-05,9.058977411768865e-06,1.549741136841476e-05
68.88624877929699,22.699855804443416,6.056205165805295e-06,1.5128493032534608e-05,1.4421817468246443e-05
68.88624877929699,22.84313678741461,2.337612386327237e-05,0.0001058220077538,9.61479418037925e-06
68.88624877929699,22.98641777038581,,2.23202514462173e-05,5.614544534182642e-06
68.88624877929699,23.129698753357,1.269020140171051e-05,0.0002340452920179,1.1762032045226078e-05
68.88624877929699,23.272979736328196,,2.035492616414558e-05,1.7497097360319458e-05
68.88624877929699,23.416260719299387,2.073099267363432e-06,2.0737663362524472e-05,9.676370609668083e-06
68.88624877929699,23.559541702270582,-3.5814121019939198e-06,1.5617493772879243e-05,1.581513788551092e-05
68.88624877929699,23.702822685241777,,1.9945187887060456e-05,-2.379742682023789e-06
68.88624877929699,23.84610366821297,1.8024511518888172e-05,2.9473152608261444e-05,2.3672502891258773e-07
68.88624877929699,23.989384651184167,1.650278500164859e-05,1.7526002920931205e-05,3.418331834836863e-05
68.88624877929699,24.13266563415536,4.592798177327495e-06,1.936985063366592e-05,1.9310897187097e-05
68.88624877929699,24.27594661712656,5.6793792282405775e-06,2.122818659699988e-05,1.2002747098449618e-05
68.88624877929699,24.41922760009775,8.314045771840028e-06,2.4584520360804163e-05,9.206790309690405e-06
68.88624877929699,24.562508583068944,1.803063969418872e-05,1.205164153361693e-05,1.49672439420101e-06
68.88624877929699,24.70578956604014,1.5084848200785927e-05,1.7869502698886208e-05,4.175648791715503e-05
69.02624877929699,20.120798110961918,4.864111360802781e-06,1.6861351468833163e-05,6.315478458418511e-06
69.02624877929699,20.26407909393311,1.0790677151817364e-05,6.268157449085265e-06,1.4063961316423956e-05
69.02624877929699,20.407360076904304,1.0162101716559846e-05,1.7031943571055308e-05,-1.1822800161098712e-06
69.02624877929699,20.5506410598755,1.5770847312523983e-05,1.1220030501135623e-05,4.845901003136532e-06
69.02624877929699,20.69392204284669,-8.319138032675255e-06,5.297369716572575e-05,1.7697147995932028e-05
69.02624877929699,20.837203025817885,-1.1580709013969681e-07,2.8810689400415868e-05,1.2894020073872524e-05
69.02624877929699,20.98048400878908,7.808691407262813e-06,1.095943935069954e-05,-2.8308315904723717e-06
69.02624877929699,21.123764991760275,-3.3375874863850186e-06,9.756731742527336e-06,1.3081907127343584e-05
69.02624877929699,21.26704597473147,1.2791859262506478e-05,1.732692362566013e-05,1.07076430140296e-05
69.02624877929699,21.410326957702665,-1.58106631715782e-05,3.4806347684934735e-05,2.65186145043117e-06
69.02624877929699,21.55360794067386,5.733773377869511e-06,1.924160278576892e-05,-5.110126039653551e-06
69.02624877929699,21.69688892364505,1.3104237041261513e-05,2.803427378239576e-05,1.911602339532692e-06
69.02624877929699,21.840169906616246,1.594833520357497e-05,1.546209750813432e-05,1.8342409475735624e-06
69.02624877929699,21.98345088958744,1.2611393685801886e-05,1.528521352156531e-05,1.299413270317018e-06
69.02624877929699,22.12673187255864,1.2083034562238026e-05,6.4222335822705645e-06,5.060603598394664e-06
69.02624877929699,22.27001285552983,1.0798266885103658e-05,1.4990291674621403e-05,-3.982596354035195e-06
69.02624877929699,22.413293838501023,8.808090569800697e-06,2.246564872621093e-05,8.270691068901215e-06
69.02624877929699,22.55657482147222,1.1517719940457027e-05,1.669940320425667e-05,1.6929301636992022e-05
69.02624877929699,22.699855804443416,8.330697710334789e-06,1.2429737580532674e-05,-2.1069631657155696e-06
69.02624877929699,22.84313678741461,1.845168117142748e-05,,-3.0820151550869923e-06
69.02624877929699,22.98641777038581,1.5445222743437625e-05,1.9150407752022147e-05,1.366542619507527e-05
69.02624877929699,23.129698753357,2.8256285077077337e-05,7.897471368778497e-05,1.3549226423492655e-05
69.02624877929699,23.272979736328196,6.917010978213511e-06,2.678189230209682e-05,2.49459408223629e-05
69.02624877929699,23.416260719299387,1.4033626939635724e-05,2.6156056264881045e-05,4.845574039791245e-06
69.02624877929699,23.559541702270582,6.625971764151473e-06,,1.8715139958658256e-05
69.02624877929699,23.702822685241777,1.2012619663437364e-05,1.947339842445217e-05,2.974888047901913e-06
69.02624877929699,23.84610366821297,-5.75831927562831e-06,2.5027338779182173e-05,3.5040742659475654e-05
69.02624877929699,23.989384651184167,-1.7608660982659783e-06,3.6419147363631055e-05,3.921644804449898e-07
69.02624877929699,24.13266563415536,1.4421439118450508e-05,1.607330523256678e-05,1.034329670801526e-05
69.02624877929699,24.27594661712656,2.3978071112651375e-05,,1.1880735655722674e-05
69.02624877929699,24.41922760009775,1.7393263078702148e-06,9.903389582177624e-06,-2.804375185405661e-07
69.02624877929699,24.562508583068944,,2.1165795260458253e-05,4.396715667098761e-06
69.02624877929699,24.70578956604014,1.4345655472425278e-05,2.5368261049152352e-05,6.137299806141527e-06
69.16624877929699,20.120798110961918,1.925809010572266e-05,1.856822200352326e-05,7.603229278174695e-06
69.16624877929699,20.26407909393311,,9.528282134851906e-06,-2.187612153647933e-06
69.16624877929699,20.407360076904304,1.925424476212356e-05,4.162497498327866e-05,5.525874712475343e-06
69.16624877929699,20.5506410598755,1.3875222066417336e-05,6.280280103965197e-06,-1.8255104805575684e-06
69.16624877929699,20.69392204284669,6.757894084330474e-07,8.28430347610265e-06,3.707706491695717e-05
69.16624877929699,20.837203025817885,1.2125925422878936e-05,1.987100586120505e-05,-9.97358824861294e-07
