longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,2.1396786905825135e-05,5.034144578530686e-06
77.181,28.414,8.959425031207502e-06,5.288986358209513e-06
77.192,28.414,1.0991635463142302e-05,1.9459728264337173e-06
77.202,28.414,1.7819562344811857e-05,-3.044385493922164e-06
77.213,28.414,1.2120175597374327e-05,1.126842380472226e-05
77.223,28.414,2.596866943349596e-05,1.4335757441585883e-05
77.171,28.424,4.911454198008869e-06,8.699647878529504e-06
77.181,28.424,2.1441896024043672e-05,-1.034863180393586e-05
77.192,28.424,9.107354344450869e-06,1.097682979889214e-05
77.202,28.424,1.857818278949708e-05,-6.932772294021561e-07
77.213,28.424,6.309646778390743e-06,8.919390097616997e-07
77.223,28.424,,1.0728030019890866e-06
77.233,28.424,2.6655641704564917e-05,5.175881142349681e-06
77.244,28.424,-2.91636183646915e-06,
77.161,28.434,2.1994605049258095e-05,4.096463726455113e-06
77.171,28.434,1.0431383088871373e-05,9.15188775252318e-06
77.181,28.434,2.520834641472902e-05,7.226487923617242e-06
77.192,28.434,1.5364650607807562e-05,-1.6833222389323057e-06
77.202,28.434,1.282344510400435e-05,1.4430989722313823e-05
77.213,28.434,1.2207905456307344e-05,1.022639753500698e-05
77.223,28.434,2.776016117422841e-05,5.941437393630622e-06
77.233,28.434,2.1686633772333156e-05,1.4236556125979403e-05
77.244,28.434,1.1881075806741135e-05,-6.99747658927663e-07
77.129,28.443,1.715135840640869e-05,1.2522470569820143e-05
77.14,28.443,1.837625677580945e-05,2.8016285796184093e-05
77.15,28.443,1.1765794624807311e-05,-1.0892597401834792e-06
77.161,28.443,3.861691948259249e-05,3.540428451742628e-06
77.171,28.443,,3.634158701970591e-06
77.181,28.443,-7.964317774167284e-06,-2.442745881126029e-06
77.192,28.443,1.8241942598251623e-05,1.5943072867230512e-05
77.202,28.443,2.406372914265376e-05,9.706693163025191e-06
77.213,28.443,1.2751679605571551e-05,8.715168405615259e-06
77.223,28.443,1.2160563528595958e-05,4.402902504807571e-06
77.233,28.443,1.7811466022976674e-05,6.75821411277866e-06
77.244,28.443,1.5129547819014988e-06,1.5439276467077434e-05
77.129,28.453,5.713057817047229e-06,1.7913038391270675e-05
77.14,28.453,8.545473974663764e-06,5.328560746420408e-06
77.15,28.453,1.373958457406843e-05,1.097682979889214e-05
77.161,28.453,1.2120175597374327e-05,5.641854295390658e-05
77.171,28.453,2.3952128685778007e-05,-1.4340585039462894e-06
77.181,28.453,,2.666633463377366e-06
77.192,28.453,1.0794986337714365e-05,-7.407079010590678e-06
77.202,28.453,2.3811193386791277e-05,1.1134940905321857e-05
77.213,28.453,1.787145265552681e-05,9.272726856579538e-06
77.223,28.453,1.727974449750036e-05,-8.524118129571434e-06
77.233,28.453,2.586245864222292e-05,7.276069482031744e-06
77.119,28.463,4.911454198008869e-06,4.993576112610754e-06
77.129,28.463,1.5908093701000325e-05,1.2311500540818088e-05
77.14,28.463,9.107354344450869e-06,1.613643325981684e-05
77.15,28.463,2.301102904311847e-05,4.292007361073047e-05
77.161,28.463,8.057334525801707e-06,1.1081144293711986e-05
77.171,28.463,1.883499135146849e-05,6.83824055158766e-06
77.181,28.463,2.776016117422841e-05,1.1980578165093902e-05
77.192,28.463,7.674078005948104e-06,8.037603947741445e-06
77.202,28.463,2.907314228650648e-05,1.2132416031818138e-06
77.213,28.463,1.9931994756916534e-05,1.794560012058355e-05
77.223,28.463,1.4948975149309264e-05,9.208721166942269e-06
77.119,28.473,1.8445925888954665e-05,5.450050139188534e-06
77.129,28.473,1.2663420420722105e-05,1.4062327863939572e-05
77.14,28.473,7.009427918092115e-06,8.919390097616997e-07
77.15,28.473,2.0311281332396906e-05,-6.683581887045875e-06
77.161,28.473,6.047818260412896e-06,1.030658222589409e-05
77.171,28.473,1.5709561921539716e-05,1.9242520465923008e-06
77.181,28.473,1.3874162505089773e-05,4.295780854590703e-06
77.192,28.473,1.144936049968237e-05,4.417179297888652e-06
77.202,28.473,2.586245864222292e-05,2.8155705876997672e-05
77.213,28.473,1.2361829249130096e-05,1.195684126287233e-05
77.223,28.473,1.835562943597324e-05,5.652962499880232e-06
77.233,28.473,6.330315954983234e-06,5.72538556298241e-06
77.119,28.482,1.631219856790267e-05,2.148761268472299e-05
77.129,28.482,1.2170815352874342e-05,9.24595951801166e-06
77.14,28.482,,1.8251252186018974e-05
77.15,28.482,1.3116986337990966e-05,-2.2431813704315573e-06
77.161,28.482,1.1455976164143069e-05,-4.621386324288324e-06
77.171,28.482,1.787145265552681e-05,1.448310740670422e-05
77.181,28.482,1.930923644977156e-05,-1.9254835024185013e-06
77.192,28.482,1.185008295578882e-05,1.3860707440471742e-05
77.202,28.482,1.2657787010539325e-05,1.0800362360896544e-05
77.213,28.482,1.7563779692864046e-05,2.1511361410375684e-05
77.223,28.482,,-8.361594154848717e-06
77.233,28.482,2.388845314271748e-05,1.3942747500550468e-05
77.244,28.482,5.620846650344902e-07,3.596226179070072e-06
77.129,28.492,3.3907337638083845e-05,-1.061995226336876e-05
77.14,28.492,2.3264989067683928e-05,2.4327042410732247e-05
77.15,28.492,1.0910905984928831e-05,3.895692316291388e-06
77.161,28.492,9.399633199791424e-06,2.3433591195498597e-05
77.171,28.492,2.3059392333379947e-05,6.445491635531653e-06
77.181,28.492,,1.612996857147664e-05
77.192,28.492,3.545774598023854e-05,5.63199546377291e-06
77.202,28.492,2.1151961846044287e-05,1.3472021237248557e-05
77.213,28.492,1.592342414369341e-05,6.222928277566098e-06
77.223,28.492,,8.372805496037472e-06
77.233,28.492,3.238077988498844e-05,1.2205685379740316e-05
