longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.213,28.424,,4.525822077994235e-05,0.00037925504148,1.3810436939820647e-05,,,-3.980026122007985e-07,5.09190931552439e-06,1.1663238183245994e-05,,,4.797958808921976e-06,,3.4297584079467924e-06
77.223,28.424,,1.4074482351134066e-05,0.000101146477391,2.1623400243697688e-05,4.873091165791266e-05,,,2.715404434638913e-06,6.755909998901188e-05,,-1.9577823877625637e-06,1.543280632176902e-05,,7.651077794434968e-06
77.233,28.424,,6.692450369882863e-06,-7.357501090154983e-06,1.2221576980664396e-05,,,,3.0717754270881414e-05,-1.5946117855492048e-05,,-1.7435753761674277e-05,8.974247066362295e-06,,-3.4194222280348185e-06
77.244,28.424,,2.968893022625707e-05,2.37506210396532e-05,4.762616299558431e-05,,,,7.214331617433345e-06,-5.764135039498797e-06,,,4.322277618484804e-06,,3.297304147054092e-06
77.161,28.434,,5.839571531396359e-05,-1.4480826393992174e-05,9.593978575139772e-06,,,,4.165208338235971e-06,0.0001497149933129,,-6.3273437262978405e-06,-6.598402819690818e-07,,6.956744982744567e-06
77.171,28.434,,9.252302334061824e-06,4.0878534491639584e-05,1.8876678950618956e-05,9.798194514587522e-05,,,1.1961888048972469e-05,0.0002686524239834,,,8.464750862913206e-06,,-1.8066880329570267e-06
77.181,28.434,,3.070920502068475e-05,0.0002244197967229,1.8821292542270385e-05,3.968318196712062e-05,,-6.984847459534649e-06,1.5559910025331192e-05,-4.3126765376655385e-06,,,1.656408926464792e-06,,1.4761298189114314e-05
77.192,28.434,,6.395246600732207e-05,7.422584167215973e-05,6.507896614493802e-06,5.602456440101378e-05,,,2.701273160710116e-06,-2.6111342776857782e-06,,-1.556200732011348e-05,1.543280632176902e-05,,-6.061071417207131e-06
77.202,28.434,,2.479603972460609e-05,0.0005536690587177,5.849224544363096e-05,3.1325602321885526e-05,,,-1.558364260745293e-06,-3.275995550211519e-05,,,9.576286174706183e-06,,3.352607564011123e-06
77.213,28.434,,-2.060168981188326e-06,0.0002571442455518,1.1389274732209742e-05,3.925496639567427e-05,,,3.2214265957009047e-06,-5.7122988437186e-06,,,4.322277618484804e-06,,8.425290616287384e-06
77.223,28.434,,0.0001869279512902,0.0002115564711857,2.0766001398442316e-05,,,,4.28482189818169e-06,4.275690298527479e-05,,-1.8109797110810175e-06,7.488904429919785e-06,,3.545237268554047e-05
77.233,28.434,,3.454324905760586e-05,-4.724125392385759e-05,4.2451665649423376e-06,4.540968802757561e-05,,,-1.5150291119425674e-06,0.0001969123986782,,1.2630505807464942e-05,-1.5115487030925578e-06,,3.063837084482657e-06
77.244,28.434,,-7.854897376091685e-06,2.289920121256728e-05,1.80713595909765e-05,,,-2.970685818581842e-05,1.0884752555284647e-05,-3.575506980268983e-06,,3.8055190998420585e-06,1.0100854524353052e-05,,3.384009323781356e-05
77.129,28.443,,1.0222435776086058e-05,0.0003725307178683,-4.408556378621142e-06,5.08828234160319e-05,,,1.9671480913530104e-05,-1.7220947484020144e-05,,,1.1722058843588457e-05,,6.316963663266506e-08
77.14,28.443,,0.0002336238103453,1.659178815316409e-05,2.2982303562457677e-05,,,-1.1068006642744876e-05,-3.915816705557518e-06,-4.195551809971221e-06,,,-1.0263136118737748e-06,,2.4627852326375432e-06
77.15,28.443,,3.729770469362848e-05,,5.637593130813912e-05,5.282510392135009e-05,,-1.505671207269188e-05,2.629701339174062e-05,-1.6773743482190184e-05,,,-2.858844254660653e-06,,1.80915333203302e-06
77.161,28.443,,0.0001370920508634,0.0003620162024162,1.9229806639486924e-05,4.000540866400115e-05,,,-3.148006044284557e-06,0.0001849262334872,,,1.543280632176902e-05,,4.751708274852717e-06
77.171,28.443,,0.0002610094670671,2.6725059797172435e-05,6.293803016887978e-05,,,,1.9011454241990575e-06,4.922791413264349e-05,,-1.556200732011348e-05,8.974247066362295e-06,,-3.1638935524824774e-06
77.181,28.443,,1.2494799193518702e-05,9.166185918729752e-05,1.9631421309895813e-05,5.449407763080672e-05,,,-9.662593583925627e-06,3.266683779656887e-05,,-8.394636097364128e-06,7.110919341357658e-06,,6.786416633985937e-06
77.192,28.443,,2.8589767680387013e-05,7.78303510742262e-05,1.0495494279894046e-05,,,-1.7133266737801023e-05,7.529830782004865e-06,0.0001326077908743,,-8.064253961492795e-06,-8.105665756374947e-07,,1.854412766988389e-05
77.202,28.443,,2.306335409230087e-05,2.0146182578173463e-05,5.028625309932977e-06,4.285528484615497e-05,,,1.2257853995834012e-05,,,-2.129878339474089e-05,4.36914206147776e-06,,6.625469723076094e-06
77.213,28.443,,3.25916480505839e-05,3.725663918885402e-05,-5.592790785158286e-06,,,,-2.1407636268122587e-06,7.658415415789932e-05,,1.2630505807464942e-05,7.588148037029896e-06,,1.1075233487645164e-05
77.223,28.443,,6.295278581092134e-05,0.000156002031872,0.0001021177668008,,,,-9.602434147382157e-06,1.8532763306211564e-06,,-9.598616088624112e-06,-2.2008885025570635e-06,,1.189287559100194e-05
77.233,28.443,,-1.0168544122279854e-06,6.000331268296577e-05,5.151840014150366e-05,,,-3.172347760482808e-06,1.1926296110686962e-06,0.0002028027520282,,-1.5916940299121054e-07,3.892245331371669e-06,,-1.4540240954374894e-05
77.244,28.443,,0.0001348951482214,0.0001496459444751,2.9818394978065044e-05,,,,4.846138836001046e-06,-5.311770564730978e-06,,-4.136202733207028e-06,1.5251136574079284e-05,,1.5259320207405835e-05
77.129,28.453,,4.862716650677612e-06,0.0001896512403618,4.895769052382093e-06,,,,8.082805607045884e-07,-1.6773743482190184e-05,,-1.948486897163093e-06,-3.5883099371858407e-06,,3.7536383388214745e-06
77.14,28.453,,6.299849246715894e-06,3.920611925423145e-05,1.800058271328453e-05,5.330644125933759e-05,,,1.028458973451052e-05,,,,-1.521348963251512e-06,,8.886395335139241e-06
77.15,28.453,,4.371114812329324e-07,2.4304763428517617e-05,2.731582935666665e-05,,,,1.3366649909585249e-05,5.519765181816183e-05,,-3.473263859632425e-05,1.0708406989579087e-05,,1.1265702596574556e-05
77.161,28.453,,3.195650060661137e-05,8.30955759738572e-05,1.0562705938355066e-05,,,,1.0077881597680973e-05,-1.3785797818854917e-05,,-5.9913372751907445e-06,7.488904429919785e-06,,1.071877977665281e-05
77.171,28.453,,5.917220914852805e-05,0.0002615459670778,1.3012349882046692e-06,6.805139128118753e-05,,,1.625755771783588e-06,0.0002634268894325,,-1.979881199076772e-05,4.36914206147776e-06,,5.195658104639733e-06
77.181,28.453,,1.0558022950135635e-05,8.095340308500454e-05,1.2677692211582324e-05,,,,9.14009433472529e-06,1.6349114957847632e-05,,1.586594953550957e-05,7.588148037029896e-06,,3.545237268554047e-05
77.192,28.453,,8.105148481263313e-06,3.713111800607294e-05,1.5067595086293297e-05,,,,-1.3381221833697056e-05,-4.024251029477455e-05,,-8.96923211257672e-06,-2.2008885025570635e-06,,-6.601092991331825e-06
77.202,28.453,,4.3406253098510206e-05,7.557069329777732e-05,1.3686194506590256e-05,0.000112905705464,,,-1.2273882020963356e-05,3.0433418942266144e-05,,,3.892245331371669e-06,,-2.814377239701571e-06
77.213,28.453,,-5.042839802626986e-06,0.0001765294000506,0.0001636809756746,,,,3.851973360724514e-06,1.820500438043382e-05,,-2.4251949071185663e-05,-5.817537385155447e-07,,3.223112344130641e-06
77.223,28.453,,1.5235154023685029e-05,-4.110165264137322e-06,1.3735243555856869e-05,,,,-5.224918368185172e-06,,,,-1.465355808250024e-06,,4.379273377708159e-06
77.233,28.453,,4.347806225268869e-06,0.0001108389988075,1.8499149518902414e-05,,,,2.0005383703392e-05,0.0001692992227617,,-3.2306968478224007e-06,-6.034925092990306e-08,,7.830720278434455e-06
77.119,28.463,,1.1665546480799094e-05,7.307600026251748e-05,0.000128327665152,4.084669126314111e-05,,,1.120418914979382e-06,1.8744876797427423e-05,,-3.6393955724634e-06,4.322277618484804e-06,,8.933153367252089e-06
77.129,28.463,,-1.8908821175500637e-07,2.4730081349844116e-05,8.76702688401565e-06,,,,1.2287340723560192e-05,-1.288755902351113e-05,,-8.394636097364128e-06,8.565271514271444e-07,,8.117416655295528e-06
77.14,28.463,,2.079557270917576e-05,3.441857552388683e-05,7.74941872805357e-06,5.857323048985563e-05,,,3.807833991231746e-06,1.988706389965955e-05,,3.859983735310379e-06,7.695997737755533e-06,,8.36744857224403e-06
77.15,28.463,,3.673513128887862e-05,0.0001737744314596,9.816096280701458e-06,3.795293741859496e-05,,,1.2493891517806333e-05,8.469229214824736e-05,,1.0548468054594197e-07,7.587244454043683e-06,,-1.1281290426268242e-06
77.161,28.463,,3.165762609569356e-05,4.650967821362429e-05,3.313872002763674e-05,,,,3.2214265957009047e-06,-2.1961863239994276e-05,,4.126633029954974e-06,,,-1.8494161224680286e-07
77.171,28.463,,3.220554572180845e-05,0.0001189303220598,3.3147630347230006e-06,,,,1.2664313544519246e-05,0.0001554314658278,,-2.508362013031729e-05,3.892245331371669e-06,,6.526895504066488e-06
77.181,28.463,,1.8601707779453136e-05,0.0001553393813082,1.5727522622910328e-05,,,-1.5779260138515383e-05,-6.347735279632616e-07,-3.317341543151997e-05,,-1.5916940299121054e-07,-1.0226681297353934e-06,,1.4868043763272e-05
77.192,28.463,,7.07007620803779e-06,0.0002107812324538,1.9036506273550916e-05,,,-4.799764155904995e-06,4.698446446127491e-06,0.0001162544867838,,-4.136202733207028e-06,9.162318747257814e-06,,-1.3663451454704043e-06
77.202,28.463,,0.0002687252126634,0.000173924563569,4.843234637519345e-05,3.96484429074917e-05,,,5.485645488079172e-06,6.547977591253584e-06,,-1.3284901797305793e-05,1.5956364904923248e-06,,1.4605912838305812e-05
77.213,28.463,,0.0002121238358085,0.0003327388258185,1.2849840459239203e-05,,,,7.583212209283374e-06,9.53700509853661e-06,,7.986073796928395e-06,2.47860407398548e-06,,1.820786201278679e-05
77.223,28.463,,4.439615804585628e-05,0.0001660349080339,1.6544574464205652e-05,,,,9.69384200288914e-06,,,,-6.178723879202153e-07,,1.5012491303423303e-06
77.119,28.473,,2.478210262779612e-06,0.0001805735228117,1.8749300579656847e-05,9.344776481157167e-05,,,-2.6126565444428707e-06,1.1296089724055491e-05,,-2.3569062250317074e-05,8.62699653225718e-06,,9.963195225282108e-06
77.129,28.473,,5.702018097508699e-05,0.0001674193044891,7.430971436406253e-06,,,-3.172347760482808e-06,5.544974101212574e-06,3.560136292435345e-06,,-1.8632146748132072e-05,-5.21018307608756e-07,,7.032625489955535e-06
77.14,28.473,,1.395116669300478e-05,0.00037925504148,1.915874963742681e-05,6.008137279422954e-05,,,1.7659302102401853e-05,,,-4.98616145705455e-06,8.111860552162398e-06,,-5.973977295070654e-06
77.15,28.473,,4.525822077994235e-05,3.1920106266625226e-05,1.223921663040528e-05,4.841771442443133e-05,,,3.002478933922248e-06,-5.764135039498797e-06,,-8.831471859593876e-06,-2.150449972759816e-06,,6.125391337263864e-06
77.161,28.473,,1.2455814612621909e-05,6.708917499054223e-05,3.924244811059907e-05,3.685251795104705e-05,,,-3.05944990941498e-06,3.72384165530093e-05,,,1.004662408377044e-05,,9.147853234026115e-06
77.171,28.473,,1.2050566510879436e-05,7.4544754170347e-05,8.15153107396327e-05,,,,-1.5588331734761596e-05,2.50526936724782e-05,,-2.8755306630046107e-05,1.043825159285916e-05,,-4.839797384192934e-06
77.181,28.473,,5.452439290820621e-05,0.0002862370747607,1.9018494640477e-05,,,,-8.854708721628413e-05,0.000120999480714,,-3.2306968478224007e-06,1.1586736945901066e-05,,2.520367706893012e-05
77.192,28.473,,4.1403138311579823e-05,0.0003356023225933,4.133026322961086e-06,,,,1.2592094208230264e-05,0.0001484617823734,,1.845542101364117e-06,-6.178723879202153e-07,,5.981761660223128e-06
77.202,28.473,,0.0002447890292387,9.37859804253094e-05,-1.8417388218949784e-06,9.7252159321215e-05,,,-1.5087122164914035e-06,1.700950087979436e-05,,,-3.786715865317092e-07,,7.723901944700629e-06
77.213,28.473,,8.105580491246656e-06,0.0002349582791794,1.7334175936412066e-05,,,,2.900151002904749e-06,4.76914601676981e-06,,-2.4493731416441733e-06,-1.5711353853475885e-06,,1.866210914158728e-05
77.223,28.473,,1.074759438779438e-06,0.00019702813006,4.976422496838495e-05,2.7119371225126088e-05,,-2.1629401089739982e-05,1.1705010365403725e-05,-2.510026388335973e-05,,-3.716747869475512e-06,1.040996539813932e-05,,1.490737577114487e-05
77.233,28.473,,0.0001299685391131,0.0001557590876473,5.339843028195901e-06,,,-2.764602413662942e-07,-1.2368444913590793e-05,-1.5823818102944642e-05,,-1.942632223972396e-07,2.27285408982425e-06,,3.7674142276955536e-06
77.119,28.482,,2.5017601728904992e-05,0.0002313786681042,9.89224008662859e-06,4.959803482051939e-05,,,-1.0960907275148202e-06,-1.775468626874499e-05,,,,,5.9461976888997015e-06
77.129,28.482,,3.054154876735993e-05,0.0001352179824607,1.9631421309895813e-05,,,-4.08831601816928e-06,6.721696991007775e-06,-1.8786013242788613e-06,,,1.004662408377044e-05,,2.912817535616341e-06
77.14,28.482,,0.0001777821453288,0.0001451293937861,5.849224544363096e-05,,,,9.661322110332549e-06,1.8532763306211564e-06,,5.0180169637314975e-06,1.043825159285916e-05,,-6.234024567675078e-07
77.15,28.482,,0.0001612873165868,0.0001534545590402,1.0358463441662025e-05,9.344776481157167e-05,,,7.369977083726553e-06,0.0001140688327723,,5.280916866468033e-06,4.490095307119191e-06,,5.311364475346636e-06
77.161,28.482,,0.0001403128699166,8.456628711428493e-05,5.469212555908598e-05,,,,2.772270636342e-05,6.547977591253584e-06,,-2.0198367565171797e-06,-1.968295322285485e-07,,1.1428699508542197e-05
77.171,28.482,,3.0290162612800486e-05,0.0001482532534282,2.3491011234000325e-06,0.0001126367569668,,,-1.7340759939088457e-07,-2.7008234610548243e-05,,-5.324676749296486e-06,2.5640269996074494e-06,,-1.322889886523626e-07
77.181,28.482,,-6.028412371961167e-06,0.0003465483314357,1.2813671673939098e-05,0.000135078880703,,,4.471022293728311e-06,0.0001692992227617,,-1.6789086657809094e-05,-1.3703004242415773e-07,,3.2566169920755783e-06
77.192,28.482,,2.378803947067354e-05,0.0002705419319681,8.418132892984431e-06,3.685251795104705e-05,,,-1.357969085802324e-05,5.910904292250052e-05,,3.72985368812806e-06,2.906297822846682e-06,,4.660832473746268e-06
77.202,28.482,,2.928849789896049e-05,0.0001028678234433,1.5840882042539306e-05,,,,2.2477943275589496e-06,-7.84112580731744e-06,,-4.201366209599655e-06,2.27285408982425e-06,,5.129477358423173e-06
77.213,28.482,,3.646225013653748e-05,-1.5162052022787975e-06,4.078077836311422e-06,,,,9.641232281865086e-06,0.0001837124873418,,-1.5109183550521266e-05,,,3.6324639950180426e-05
77.223,28.482,,4.591515335050644e-06,0.0001761565363267,1.841075027186889e-05,2.6028803404187784e-05,,,2.4321414002770325e-06,8.16562805994181e-06,,,1.267892798750836e-06,,3.623593102020095e-06
77.233,28.482,,8.212194370571524e-05,0.0001577033835928,1.6443404092569835e-05,,,,1.6967493365882549e-06,0.0001717506238492,,-2.531735117372591e-05,-5.927225288360205e-07,,9.357275303045752e-06
77.244,28.482,,6.420109002647223e-06,3.221444057999179e-05,8.121282735373825e-05,3.866962651954964e-05,,,-3.4776778193190694e-05,-2.499519723642152e-05,,,1.180973140435526e-05,,6.72913802191033e-06
77.129,28.492,,8.934829565987457e-06,0.0001112174504669,1.898688788060099e-05,,,,-3.05944990941498e-06,-4.591671768139349e-06,,-2.8755306630046107e-05,2.47860407398548e-06,,-8.406763640778081e-07
77.14,28.492,,3.085514617851004e-05,4.766151323565282e-05,1.5681280274293385e-05,,,,4.698446446127491e-06,-3.1592320738127455e-05,,-9.003899322124198e-06,,,1.699800486676395e-05
77.15,28.492,,2.3473912733606998e-05,0.0001538172655273,1.61136358656222e-06,,,,2.001865868805908e-05,-5.311770564730978e-06,,-1.6789086657809094e-05,-1.7360214314976474e-06,,1.007836362987291e-05
77.161,28.492,,2.997056435560808e-05,0.0001373280683765,1.1675462701532524e-05,6.618538463953882e-05,,5.6254275477840565e-06,1.8074700847137135e-06,0.0002465601137373,,,-1.5711353853475885e-06,,1.3397030670603272e-05
77.171,28.492,,0.0003716750943567,0.0001645164156798,3.7212455936241895e-05,,,,9.139946087088902e-06,0.0001402365014655,,-5.459234671434388e-06,4.394496500026435e-06,,9.610380402591545e-08
77.181,28.492,,5.902584689465584e-06,0.0001462637010263,1.6130501535371877e-05,4.083515887032263e-05,,-4.976407694812224e-07,7.537811598012922e-06,-5.826778306072811e-06,,,-2.409937224001624e-06,,4.310417978103942e-07
77.192,28.492,,7.706540600338485e-06,0.0002514699590392,8.822287782095373e-06,,,,-1.5648214457542053e-07,-2.0291605324018747e-05,,,8.992504376692523e-07,,3.98417887481628e-06
77.202,28.492,,5.102434897708008e-06,5.006366336601786e-06,2.1808404198964126e-05,,,,-9.542166480969172e-06,3.513090268825181e-05,,-2.756664798653219e-05,-7.465220619451429e-07,,7.708224984526169e-06
77.213,28.492,,1.203763167723082e-05,0.0001483069790992,2.6705976779339835e-05,3.460963853285648e-05,,,-5.331534111974179e-07,-1.7331127310171723e-05,,,6.66133610138786e-06,,1.4321763046609703e-05
77.223,28.492,,1.4684254892927129e-05,6.174152076710016e-05,1.1666445971059147e-05,3.644061871455051e-05,,,-7.514502613048535e-06,0.0001781575556378,,,6.837934506620513e-06,,7.2724546953395475e-06
77.233,28.492,,4.974075181962689e-06,0.0001082465896615,0.0002769780403468,,,,3.433443225731025e-06,0.0002352007577428,,2.6281937607564032e-05,1.239788889506599e-05,,2.457060645610909e-06
77.244,28.492,,6.496266905742232e-06,0.0001299441355513,-1.132330271502724e-05,,,,7.929783350846265e-06,0.000173890221049,,-1.9330829672981054e-05,-2.2697272470395542e-06,,2.0558873075060543e-05
77.254,28.492,,3.675656671475736e-06,0.0002877846127375,6.104524800321087e-06,,,,5.228064310358604e-06,6.194115849211812e-05,,1.904956661746837e-05,8.411998351220973e-06,,2.057562960544601e-05
77.264,28.492,,-1.9120725482935086e-06,7.94434454292059e-05,5.394720574258827e-05,5.330644125933759e-05,,,1.6239860997302458e-05,-1.161026466434123e-05,,-2.109894558088854e-05,5.645689725497505e-06,,7.346111488004681e-06
77.275,28.492,,3.624915552791208e-05,0.0004406753869261,0.0001492120354669,4.077877019881271e-05,,,5.484014764078893e-06,-2.1682462829630825e-05,,1.5204454939521383e-05,-1.7525669591123003e-06,,-4.767195775912114e-07
77.306,28.492,,6.492997636087239e-05,2.2150681616039947e-05,1.7074884453904815e-05,,,,1.9557619452825747e-06,-2.834788119798759e-06,,2.2593736503040415e-05,-2.4917237624322297e-06,,-2.044091843345086e-06
77.316,28.492,,1.2064961083524396e-05,0.0002978952252306,3.657446359284222e-05,5.449407763080672e-05,,,-3.817989181698067e-06,2.475883775332477e-05,,-2.381185186095536e-05,1.125395738199586e-05,,2.9589535188279115e-05
77.327,28.492,,0.0001419486798113,0.0002605645277071,2.4165916329366155e-05,,,,1.7939993313120794e-07,-2.3004788090474904e-05,,,8.194281690521166e-06,,5.73769739276031e-07
76.891,28.502,,6.44520841888152e-05,0.0003542464401107,3.014718640770297e-05,,,,2.4472506083839107e-06,0.000157467497047,,-1.0575641681498382e-05,7.29517114450573e-06,,9.454743121750653e-06
77.109,28.502,,-7.57060070100124e-06,3.883337558363564e-05,-1.2571294064400718e-05,,,,4.782606538356049e-06,-2.9229502615635283e-05,,-2.0198367565171797e-06,-5.367128892430628e-07,,1.1037585863959976e-05
77.119,28.502,,8.00659108790569e-05,6.708917499054223e-05,1.959573819476645e-05,5.353560845833272e-05,,-7.898332114564255e-06,1.1696441106323618e-05,,,7.986073796928395e-06,-2.5308252133982023e-06,,4.570353212329792e-06
77.129,28.502,,-3.6157964586891463e-06,-4.110165264137322e-06,2.082133141811937e-05,3.3491553040221334e-05,,5.6254275477840565e-06,9.04264197743032e-06,0.0001609611936146,,-2.2819649529992603e-06,1.040996539813932e-05,,1.016666465147864e-05
77.14,28.502,,4.512637678999454e-05,0.000164405661053,-8.56588885653764e-05,,,,-5.6712087825872e-06,0.0001140375461545,,,,,1.5451592844328843e-05
77.15,28.502,,5.00211035614484e-06,6.000331268296577e-05,2.842966205207631e-05,7.839759928174317e-05,,-2.830612402249244e-06,1.4325877600640524e-05,1.1639061995083466e-05,,-2.742730066529475e-05,2.27285408982425e-06,,4.816321961698122e-06
77.161,28.502,,2.801951723085949e-06,0.0001254174567293,8.666386747790966e-06,6.644759560003877e-05,,,-3.070459933951497e-05,-5.826778306072811e-06,,-8.369514944206458e-06,8.33180638437625e-06,,9.792426681087818e-06
77.171,28.502,,2.333372094653896e-06,0.00019702813006,4.802060720976442e-05,,,,1.1439518857514486e-05,,,-2.1221147108008157e-05,-7.465220619451429e-07,,8.398756108363159e-06
77.181,28.502,,7.402357005048543e-05,1.066881736733194e-06,2.1807452867506072e-05,,,,2.4778914848866407e-06,,,-2.9099594030412845e-05,3.0928686101105995e-06,,9.557952580507845e-06
77.192,28.502,,2.1451820430229415e-05,0.0001557590876473,2.2607671780860983e-05,,,,4.74340959044639e-06,0.0001809856476029,,4.216038632876007e-06,-2.358012579861679e-06,,2.5967679903260432e-05
77.202,28.502,,1.584064739290625e-05,0.0003436087572481,2.0966197553207166e-05,4.5579345169244334e-05,,,2.2940800192827737e-07,-6.462684268626617e-06,,-1.3284658052725716e-05,1.239788889506599e-05,,-5.245681677479297e-06
77.213,28.502,,9.046590093930718e-06,0.0001228834007633,4.021633230877342e-06,4.083515887032263e-05,,,-1.277489332096593e-06,-5.5069981499400456e-06,,-1.4047802324057557e-05,-2.2697272470395542e-06,,3.2513421501789708e-06
77.223,28.502,,8.806659025140107e-06,0.000104376427771,1.7097848967750906e-06,,,,1.351569517282769e-05,-3.2389722036896273e-05,,,1.1251630894548724e-05,,1.0357838618801908e-05
77.233,28.502,,1.0076883881993126e-05,1.5229893506329972e-05,1.2190911547804715e-05,6.008137279422954e-05,,,1.2379215149849188e-05,-1.886647987703327e-05,,3.672523234854452e-06,5.645689725497505e-06,,5.436104856926249e-06
77.244,28.502,,9.81515313469572e-06,0.0001376419677399,6.84565338815446e-06,4.114812327316031e-05,,,1.6195153875742108e-05,,,-3.1651848075853195e-06,8.936552148952615e-06,,6.971198217797792e-06
77.254,28.502,,8.121753126033582e-06,9.541588951833546e-05,2.3623875677003525e-05,4.14281093981117e-05,,,6.108180969022214e-06,,,-1.512833023298299e-05,1.04862365333247e-05,,5.2195805437804665e-06
77.264,28.502,,1.889203122118488e-05,0.0001590027386555,1.3048553228145464e-05,,,,-3.958877186960308e-06,3.236873453715816e-05,,,2.5768906652956503e-06,,1.2946409697178751e-05
77.275,28.502,,-8.057995728449896e-06,0.000179512440809,3.523808118188754e-05,,,,-4.918391368846642e-06,7.787136564729735e-05,,-1.5389707186841406e-05,-2.4917237624322297e-06,,3.252412170695606e-06
77.285,28.502,,3.593192377593368e-05,-2.555315404606517e-05,1.5542915207333863e-05,,,,1.7073996787075885e-05,-1.5681078366469592e-05,,5.416913609224139e-06,3.2866296351130586e-07,,7.092055966495536e-06
77.296,28.502,,3.079401358263567e-05,0.0004132398462388,4.1410377889405936e-05,5.330644125933759e-05,,,6.341676908050431e-06,0.0001202340790769,,4.240434282110073e-05,8.194281690521166e-06,,1.963761178558343e-06
77.306,28.502,,5.424174105428392e-06,0.0001826479710871,6.321122782537714e-06,4.269641067367047e-05,,,4.70771055915975e-06,-4.9623076847638e-06,,-3.383406465218286e-06,7.67011533753248e-06,,9.253114512830509e-06
77.316,28.502,,3.332415417389712e-06,0.0001037873298628,7.907218787295278e-06,3.859875505440869e-05,,,-1.2355097169347571e-05,2.254907121823635e-05,,-1.1279885256954005e-05,1.461060037399875e-06,,3.052901092814864e-06
77.327,28.502,,1.7905460481415503e-05,7.190371252363548e-05,3.058108268305659e-05,,,,7.158673724916298e-06,1.499630252510542e-05,,2.061031227640342e-05,7.526997706008842e-06,,-3.447933636380185e-07
76.891,28.512,,7.66477023717016e-06,0.0001404144713887,4.524705218500458e-06,4.653508585761301e-05,,,3.4848519590013893e-06,0.0001877529284683,,-4.128683940507472e-06,2.169563003917574e-06,,1.3816456885251682e-06
76.901,28.512,,3.256887112002005e-06,0.0002672831178642,-1.1256405514359358e-06,,,,8.699213140062056e-06,6.813890649937093e-06,,-2.229931487818249e-05,4.357192210591165e-06,,2.302255597896874e-05
76.922,28.512,,-2.231383291473321e-07,0.0002700196346268,-5.960877842881018e-06,,,,1.1955892659898382e-05,-2.9066053684800863e-05,,-1.0648426723491866e-05,9.769763664735365e-07,,7.4192694228258915e-06
76.932,28.512,,1.4380953871295787e-05,6.006691182847135e-05,-4.192133928881958e-06,,,-6.88995487507782e-06,1.117198098654626e-05,0.0001227877510245,,,9.526301255391443e-06,,-4.922760581393959e-06
