longitude,latitude,No2_value(mol/m^2)
77.171,28.414,1.7823716916609555e-05
77.181,28.414,1.5460667782463133e-05
77.192,28.414,2.837795727828052e-05
77.202,28.414,2.495293301763013e-05
77.213,28.414,1.21516586659709e-05
77.223,28.414,1.7846779883257113e-05
77.171,28.424,2.1991581888869405e-05
77.181,28.424,3.168911280226894e-05
77.192,28.424,2.285007394675631e-05
77.202,28.424,2.1638639736920595e-05
77.213,28.424,2.5806370103964585e-05
77.223,28.424,2.444606252538506e-05
77.233,28.424,1.518925364507595e-05
77.244,28.424,9.1440497271833e-06
77.161,28.434,2.801871050905902e-05
77.171,28.434,1.918274210765958e-05
77.181,28.434,1.0657738130248616e-05
77.192,28.434,8.919816536945291e-06
77.202,28.434,2.5882063710014336e-05
77.213,28.434,1.2567486010084394e-05
77.223,28.434,1.598617382114753e-05
77.233,28.434,2.436368231428787e-05
77.244,28.434,2.423998375888914e-05
77.129,28.443,1.7370755813317373e-05
77.14,28.443,1.952071397681721e-05
77.15,28.443,1.2802483070117889e-05
77.161,28.443,3.049542647204362e-05
77.171,28.443,2.2297990653896704e-05
77.181,28.443,1.1698423804773483e-05
77.192,28.443,1.3733685591432732e-05
77.202,28.443,1.4890401871525684e-05
77.213,28.443,1.948297358467244e-05
77.223,28.443,1.7941314581548795e-05
77.233,28.443,1.907845216919668e-05
77.244,28.443,7.95526648289524e-06
77.129,28.453,2.363453859288711e-05
77.14,28.453,1.4208434549800586e-05
77.15,28.453,2.6519588573137295e-05
77.161,28.453,1.3070852219243534e-05
77.171,28.453,1.2430744391167536e-05
77.181,28.453,1.8232560250908136e-05
77.192,28.453,-3.355679837113712e-06
77.202,28.453,2.6135772714042105e-05
77.213,28.453,1.4673034456791356e-05
77.223,28.453,1.2392014468787238e-05
77.233,28.453,1.1521668056957424e-05
77.119,28.463,3.4746430173981935e-05
77.129,28.463,1.9351462469785478e-05
77.14,28.463,1.645873999223113e-05
77.15,28.463,2.808382851071656e-05
77.161,28.463,1.3080534699838609e-05
77.171,28.463,1.8581127733341415e-05
77.181,28.463,1.3331840818864292e-05
77.192,28.463,3.222718805773184e-05
77.202,28.463,4.168660780123901e-06
77.213,28.463,4.268393604434095e-05
77.223,28.463,1.3791394849249627e-05
77.119,28.473,1.3853536984242965e-05
77.129,28.473,2.9987179004820064e-05
77.14,28.473,2.3172351575340144e-05
77.15,28.473,9.24657615541946e-06
77.161,28.473,1.4890401871525684e-05
77.171,28.473,1.5909605281194672e-05
77.181,28.473,2.7750829758588225e-05
77.192,28.473,2.2273276044870727e-05
77.202,28.473,8.498821443936322e-06
77.213,28.473,1.0390854185970966e-05
77.223,28.473,3.36198863806203e-05
77.233,28.473,2.463376040395815e-05
77.119,28.482,3.032722815987654e-05
77.129,28.482,1.568616607983131e-05
77.14,28.482,2.5715080482768823e-05
77.15,28.482,1.1244826964684762e-05
77.161,28.482,1.948297358467244e-05
77.171,28.482,2.0042039977852252e-05
77.181,28.482,1.4495276445813944e-05
77.192,28.482,1.563612931931857e-05
77.202,28.482,1.9724728190340105e-05
77.213,28.482,2.167642196582165e-05
77.223,28.482,1.311107371293474e-05
77.233,28.482,3.159409607178532e-05
77.244,28.482,2.3487491489504464e-05
77.129,28.492,2.458922790538054e-05
77.14,28.492,1.3478515029419214e-05
77.15,28.492,1.3687108548765536e-05
77.161,28.492,2.107482941937633e-05
77.171,28.492,1.2826093552575912e-05
77.181,28.492,1.84598484338494e-05
77.192,28.492,1.66173922480084e-05
77.202,28.492,2.3183105440693907e-05
77.213,28.492,1.1210289812879635e-05
77.223,28.492,1.871114909590688e-05
77.233,28.492,1.5646952306269668e-05
77.244,28.492,1.888164661068004e-05
77.254,28.492,1.991321732930373e-05
77.264,28.492,3.675908737932332e-05
77.275,28.492,4.09219937864691e-05
77.306,28.492,1.807480293791741e-05
77.316,28.492,2.5652432668721303e-05
77.327,28.492,1.3230698641564231e-05
76.891,28.502,-2.382124193900381e-06
77.109,28.502,2.2210009774426e-05
77.119,28.502,2.643431434989907e-05
77.129,28.502,1.914783933898434e-05
77.14,28.502,1.3587931789516006e-05
77.15,28.502,1.7131093045463786e-05
77.161,28.502,1.2106955182389356e-05
77.171,28.502,1.504339434177382e-05
77.181,28.502,9.281009624828584e-06
77.192,28.502,3.319372581245261e-06
77.202,28.502,1.833400710893329e-05
77.213,28.502,1.4388454474101309e-05
77.223,28.502,2.787076482491102e-05
77.233,28.502,2.553137346694712e-05
77.244,28.502,2.198922993557062e-05
77.254,28.502,4.735594302474056e-06
77.264,28.502,1.5179955880739726e-05
77.275,28.502,1.9932156646973453e-05
77.285,28.502,8.980887287179939e-07
77.296,28.502,1.849163163569756e-05
77.306,28.502,2.2434416678152047e-05
77.316,28.502,1.8417791579850015e-05
77.327,28.502,2.145485450455453e-05
76.891,28.512,1.6391633835155517e-05
76.901,28.512,1.9832248653983697e-05
76.922,28.512,3.491142706479877e-06
76.932,28.512,2.2462474589701745e-05
76.943,28.512,1.0175413081014996e-05
76.953,28.512,1.574921770952642e-05
76.963,28.512,2.117150324920658e-05
77.098,28.512,1.8232560250908136e-05
77.109,28.512,2.2362377421814017e-05
77.119,28.512,1.375468218611786e-05
77.129,28.512,1.0356733582739253e-05
77.14,28.512,1.4515103430312593e-05
77.15,28.512,1.632359817449469e-05
77.161,28.512,1.67354319273727e-05
77.171,28.512,1.5797553714946844e-05
77.181,28.512,2.3392240109387785e-05
77.192,28.512,1.5058337339723948e-05
77.202,28.512,-8.429782383245765e-07
77.213,28.512,1.5011956747912336e-05
77.223,28.512,1.7064916391973384e-05
77.233,28.512,2.7316162231727503e-05
77.244,28.512,2.227620643679984e-05
77.254,28.512,1.833831083786208e-05
77.264,28.512,2.1024588932050392e-05
77.275,28.512,3.534350616973825e-05
77.285,28.512,1.2168262401246466e-05
77.296,28.512,1.3651581866724882e-05
77.306,28.512,2.9401384381344545e-05
77.316,28.512,2.59948010352673e-05
77.327,28.512,1.6439962564618327e-05
77.337,28.512,4.77202411275357e-06
76.891,28.522,1.736910780891776e-05
76.901,28.522,2.110930836352054e-05
76.911,28.522,2.190566192439292e-05
76.922,28.522,2.051380579359829e-05
76.932,28.522,2.6691976017900743e-05
76.943,28.522,2.0012295863125477e-05
76.953,28.522,2.8022859623888507e-05
76.963,28.522,1.3495568055077456e-05
76.974,28.522,1.621487899683416e-05
76.984,28.522,1.5815083315828815e-05
76.994,28.522,2.430252243357245e-05
77.005,28.522,1.632824023545254e-05
77.015,28.522,1.2275329027033877e-05
77.057,28.522,1.2746349966619164e-05
77.067,28.522,2.1777614165330302e-05
77.078,28.522,2.300330379512161e-05
77.088,28.522,1.6288797269226052e-05
77.098,28.522,3.3431908377679065e-05
77.109,28.522,1.4493502931145484e-05
77.119,28.522,2.107482941937633e-05
77.129,28.522,1.8744169210549444e-05
77.14,28.522,1.84598484338494e-05
77.15,28.522,1.2479359611461405e-05
77.161,28.522,2.415374910924584e-05
77.171,28.522,1.4827861377852967e-05
77.181,28.522,1.693325611995533e-05
77.192,28.522,1.5646952306269668e-05
77.202,28.522,1.5134701243368909e-05
77.213,28.522,3.099319292232394e-05
77.223,28.522,3.164461077176384e-06
77.233,28.522,3.2830423606355907e-06
77.244,28.522,2.124911952705588e-05
77.254,28.522,1.2759898709191477e-05
77.264,28.522,1.753417200234253e-05
77.275,28.522,2.5652432668721303e-05
77.285,28.522,1.3511963516066317e-05
77.296,28.522,-4.692896709457273e-06
77.306,28.522,1.5112189430510624e-05
77.316,28.522,2.906765257648658e-05
77.327,28.522,2.032341581070796e-05
77.337,28.522,1.0939953426714055e-05
76.88,28.531,1.146895101555856e-05
76.891,28.531,1.2737734323309269e-05
76.901,28.531,1.4740235201315954e-05
76.911,28.531,1.8779570382321253e-05
76.922,28.531,1.397545202053152e-05
76.932,28.531,1.3576804121839814e-05
76.943,28.531,1.564650119689759e-05
76.953,28.531,2.8579597710631788e-05
76.963,28.531,2.5432196707697585e-05
76.974,28.531,2.864985799533315e-05
76.984,28.531,3.8973510527284816e-05
76.994,28.531,1.953057653736323e-05
77.036,28.531,3.6911962524754927e-05
77.046,28.531,2.24229006562382e-05
77.057,28.531,1.568616607983131e-05
77.067,28.531,1.3080534699838609e-05
77.078,28.531,-1.0112527888850307e-05
77.088,28.531,2.1189751350902952e-05
77.098,28.531,8.541703209630214e-06
77.109,28.531,6.58794760965975e-06
77.119,28.531,2.044168832071591e-05
77.129,28.531,2.3200955183710903e-05
77.14,28.531,1.38817176775774e-05
77.15,28.531,1.3746214790444355e-05
77.161,28.531,9.726535608933771e-06
77.171,28.531,3.13755554088857e-05
77.181,28.531,2.048108581220731e-05
77.192,28.531,1.3920757737651002e-05
77.202,28.531,1.968740252777934e-05
77.213,28.531,1.6715792298782617e-05
77.223,28.531,2.7661364583764225e-05
77.233,28.531,1.7824464521254413e-05
77.244,28.531,2.229982601420488e-05
77.254,28.531,2.338499871257227e-05
77.264,28.531,3.5982859117211774e-05
77.275,28.531,2.547508483985439e-05
77.285,28.531,1.954043545993045e-05
77.296,28.531,2.766552427146962e-07
77.306,28.531,1.198357313114684e-05
77.316,28.531,2.577381019364111e-05
77.327,28.531,2.1595318685285747e-05
76.87,28.541,9.949518243956844e-06
76.88,28.541,-7.87941701219097e-07
76.891,28.541,2.3036900529405106e-05
76.901,28.541,1.978853106265888e-05
76.911,28.541,1.8707240087678656e-05
76.922,28.541,1.8412809367873703e-05
76.932,28.541,1.2125377907068469e-05
76.943,28.541,1.358015742880525e-05
76.953,28.541,1.2468090972106438e-05
76.963,28.541,1.8954071492771615e-05
76.974,28.541,2.8264137654332444e-05
76.984,28.541,9.463936294196174e-06
76.994,28.541,2.6735857318271883e-05
77.005,28.541,1.8884327801060863e-05
77.015,28.541,1.4477404874924105e-05
77.026,28.541,1.9492697902023792e-05
77.036,28.541,1.7530102923046798e-05
77.046,28.541,1.3208048585511278e-05
77.057,28.541,2.2210009774426e-05
77.067,28.541,2.2362377421814017e-05
77.078,28.541,1.3331840818864292e-05
77.088,28.541,1.650435478950385e-05
77.098,28.541,2.8562082661665045e-05
77.109,28.541,1.967816388059873e-05
77.119,28.541,2.2222713596420363e-05
77.129,28.541,3.078980080317706e-05
77.14,28.541,1.9888255337718878e-05
77.15,28.541,2.041343759628944e-05
77.161,28.541,2.603850225568749e-05
77.171,28.541,2.012543336604722e-05
77.181,28.541,2.0832465452258475e-05
77.192,28.541,1.526748928881716e-05
77.202,28.541,1.758074176905211e-05
77.213,28.541,1.794017225620337e-05
77.223,28.541,1.2291693565202875e-05
77.233,28.541,2.0274075723136772e-05
77.244,28.541,2.7860127374879085e-05
77.254,28.541,2.167430466215592e-05
77.264,28.541,1.8250570064992644e-05
77.275,28.541,3.522794213495217e-05
77.285,28.541,-1.341268671239959e-05
77.296,28.541,1.8561995602794923e-05
77.306,28.541,1.35547388708801e-05
77.316,28.541,-3.930962975573493e-06
76.849,28.551,1.0511175787542015e-05
76.86,28.551,1.3130472325428856e-05
76.87,28.551,1.7064243365894072e-05
76.88,28.551,1.6557032722630538e-05
76.891,28.551,2.7953408789471723e-05
76.901,28.551,3.907356585841626e-06
76.911,28.551,2.5120061764027923e-05
76.922,28.551,1.7540838598506525e-05
76.932,28.551,1.768990659911651e-05
76.943,28.551,3.123025453533046e-05
76.953,28.551,2.401451456535142e-05
76.963,28.551,7.086289315338945e-06
76.974,28.551,1.895158493425697e-05
76.984,28.551,1.7608610505703837e-05
76.994,28.551,2.249671342724469e-05
77.005,28.551,2.495293301763013e-05
77.015,28.551,2.6519588573137295e-05
77.026,28.551,9.362827768200075e-06
77.036,28.551,-3.355679837113712e-06
77.046,28.551,2.442610821162816e-05
77.057,28.551,3.544434002833441e-05
77.067,28.551,1.1692478437907994e-05
77.078,28.551,2.773036430880893e-05
77.088,28.551,2.806380143738352e-05
77.098,28.551,1.2873072591901291e-05
77.109,28.551,1.7851885786512867e-05
77.119,28.551,1.740911102388054e-05
77.129,28.551,2.1283527530613355e-05
77.14,28.551,3.597106842789799e-05
77.15,28.551,1.2523732038971502e-05
77.161,28.551,5.210461040405789e-06
77.171,28.551,1.948180397448596e-05
77.181,28.551,1.4501388250209857e-05
77.192,28.551,8.465708560834173e-06
77.202,28.551,2.5177523639285937e-05
77.213,28.551,9.64116679824656e-07
77.223,28.551,1.6588503058301285e-05
77.233,28.551,1.3078689335088711e-05
77.244,28.551,1.7750004190020263e-05
77.254,28.551,2.365908585488796e-05
77.264,28.551,1.3893500181438869e-05
77.275,28.551,1.599081883796316e-06
77.285,28.551,1.0013142855314072e-05
77.296,28.551,1.906508441607002e-05
77.306,28.551,1.6251113265752792e-05
77.316,28.551,2.659572237462271e-05
76.849,28.561,2.002768815145828e-05
76.86,28.561,7.841109436412808e-06
