longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
77.161,28.502,7.169854598032544e-06,4.496772817219608e-06
77.171,28.502,2.3968939785845574e-05,-8.582426744396798e-06
77.181,28.502,8.767515100771561e-05,2.3499866074416783e-05
77.192,28.502,1.57688045874238e-05,1.409951892128447e-05
77.202,28.502,3.23971744364826e-06,
77.213,28.502,,6.712161848554388e-05
77.223,28.502,,3.2570158055023057e-06
77.233,28.502,2.629403297760291e-06,8.6406516857096e-06
77.244,28.502,3.886818012688309e-05,
77.254,28.502,,5.415819941845257e-06
77.264,28.502,1.2968820556125138e-05,8.08085133030545e-06
77.275,28.502,2.5597511921660043e-05,3.5464524898998206e-06
77.285,28.502,,1.175108081952203e-05
77.296,28.502,-1.9413821519265184e-06,6.996784213697538e-05
77.306,28.502,3.355742956046015e-05,2.930166738224216e-05
77.316,28.502,3.018429742951412e-05,1.966603849723469e-05
77.327,28.502,1.256380528502632e-05,7.507395821448881e-06
76.891,28.512,,2.1196883608354256e-06
76.901,28.512,9.701948329166044e-06,
76.922,28.512,1.420458920620149e-05,1.0568378456810024e-05
76.932,28.512,,3.343265916555538e-06
76.943,28.512,1.525149400549708e-05,0.0001044930686475
76.953,28.512,1.8555230781203136e-05,4.832937975152163e-06
76.963,28.512,,9.49372861214215e-06
77.098,28.512,,-9.024586233863374e-07
77.109,28.512,,2.113621576427249e-06
77.119,28.512,1.686773612163961e-05,
77.129,28.512,2.8206226488691755e-05,9.730562851473223e-06
77.14,28.512,1.2511479326349216e-05,1.4536387425323484e-05
77.15,28.512,2.3133427021093667e-05,
77.161,28.512,7.452706995536573e-06,
77.171,28.512,2.45912069658516e-05,9.430202226212714e-06
77.181,28.512,,4.625183919415576e-06
77.192,28.512,2.6347903258283623e-05,
77.202,28.512,,
77.213,28.512,,1.2093019904568791e-05
77.223,28.512,2.4441103960270997e-05,5.4159895626071375e-06
77.233,28.512,6.1286837080842815e-06,1.3274380762595683e-05
77.244,28.512,3.797937461058609e-05,1.5330773749155924e-05
77.254,28.512,1.5997073205653578e-05,1.4316735359898304e-05
77.264,28.512,1.0273322004650254e-05,6.219231636350742e-06
77.275,28.512,2.731765334829106e-06,1.4517256204271687e-05
77.285,28.512,2.6472376703168266e-05,6.929100436536828e-06
77.296,28.512,,3.469544253675849e-06
77.306,28.512,3.353633655933663e-05,2.4485620997438677e-06
77.316,28.512,5.0356760766590014e-05,5.1037412049481645e-05
77.327,28.512,4.126748535782099e-05,1.5313722542487085e-05
77.337,28.512,,1.421004162693862e-05
76.891,28.522,9.882982340059245e-06,2.262856833112892e-05
76.901,28.522,3.4066892112605274e-05,
76.911,28.522,1.7616439436096698e-05,
76.922,28.522,1.2708270560324308e-06,8.158532182278577e-06
76.932,28.522,3.6981677112635225e-05,1.1778760381275788e-05
76.943,28.522,1.8515182091505267e-05,5.22717436979292e-06
76.953,28.522,1.744670225889422e-05,1.8865763195208277e-05
76.963,28.522,3.177376129315235e-05,2.484456490492448e-05
76.974,28.522,1.7274884157814085e-05,
76.984,28.522,,3.0111148134892574e-06
76.994,28.522,2.0847895939368755e-05,6.3899269662215374e-06
77.005,28.522,4.920412538922392e-05,9.08942092792131e-06
77.015,28.522,4.104616527911276e-05,
77.057,28.522,2.325556579307886e-06,
77.067,28.522,3.175934034516104e-05,9.43887516768882e-06
77.078,28.522,9.55363611865323e-06,1.180840172310127e-05
77.088,28.522,2.1664391169906597e-05,1.2463135135476476e-05
77.098,28.522,3.1648422009311616e-05,2.4038146875682287e-05
77.109,28.522,,2.523061993997544e-05
77.119,28.522,,5.245774445938878e-06
77.129,28.522,2.024414061452262e-05,1.6640737158013508e-05
77.14,28.522,1.1902396181540098e-05,9.942709766619371e-06
77.15,28.522,5.921757747273659e-06,
77.161,28.522,,3.043533615709748e-05
77.171,28.522,1.0513608685869258e-05,1.9560518921935e-05
77.181,28.522,2.018992745433934e-05,1.4160495084070137e-05
77.192,28.522,1.778963087417651e-05,
77.202,28.522,,1.1440974958532024e-05
77.213,28.522,7.715760148130357e-06,2.066916749754455e-06
77.223,28.522,2.049119575531222e-05,4.651475137507077e-06
77.233,28.522,6.831642531324178e-05,
77.244,28.522,2.7628406314761374e-05,
77.254,28.522,1.1304585314064752e-05,5.390839305619011e-06
77.264,28.522,2.0124831280554645e-05,1.276534385397099e-05
77.275,28.522,2.4231650968431492e-05,1.3868535461369902e-05
77.285,28.522,4.520698348642327e-05,
77.296,28.522,,3.9775236473360565e-06
77.306,28.522,,
77.316,28.522,2.5612256649765183e-05,8.021373105293605e-06
77.327,28.522,5.698358563677175e-06,
77.337,28.522,,
76.88,28.531,,1.225161031470634e-05
76.891,28.531,,9.18207751965383e-06
76.901,28.531,-7.424613431794569e-05,8.298943612317089e-06
76.911,28.531,3.207943882443942e-05,
76.922,28.531,7.606801773363259e-06,4.6852874220348895e-06
76.932,28.531,1.500312555435812e-05,3.291725306553417e-06
76.943,28.531,,
76.953,28.531,1.3822655091644265e-05,1.6378825193896771e-06
76.963,28.531,2.672512346180156e-05,8.885099305189215e-06
76.974,28.531,-5.398379653343e-05,7.066407761158189e-06
76.984,28.531,,3.331212838020292e-06
76.994,28.531,2.3312109988182783e-05,1.7632057279115543e-05
77.036,28.531,2.4727592972340066e-05,
77.046,28.531,6.753685283911182e-06,
77.057,28.531,2.031406620517373e-05,2.0532423150143583e-05
77.067,28.531,,4.517879915511003e-06
77.078,28.531,8.478802556055598e-06,
77.088,28.531,8.091315066849347e-06,9.767146366357338e-06
77.098,28.531,-1.167560753856378e-06,1.5765688658575527e-05
77.109,28.531,,1.3806526112603024e-05
77.119,28.531,,
77.129,28.531,3.0690120183862746e-05,6.57581540508545e-06
77.14,28.531,3.233287498005666e-05,-5.951513230684213e-06
77.15,28.531,2.7108781068818644e-05,-3.919107257388532e-06
77.161,28.531,,
77.171,28.531,1.03775346360635e-05,2.60599767898384e-06
77.181,28.531,6.0529273469001055e-05,2.499122820154298e-05
77.192,28.531,2.051997034868691e-05,9.010622306959704e-06
77.202,28.531,1.063194122252753e-05,7.102785457391292e-05
77.213,28.531,1.4668518815597054e-05,6.048638169886544e-06
77.223,28.531,3.0130040613585152e-05,
77.233,28.531,-1.845906808739528e-05,-9.053761459654195e-06
77.244,28.531,-7.04698686604388e-05,1.242914095200831e-05
77.254,28.531,7.329254003707319e-06,
77.264,28.531,1.6467540262965485e-05,1.28707688418217e-05
77.275,28.531,1.0175494935538154e-05,-1.8986902432516217e-05
77.285,28.531,1.4648670912720265e-05,1.860569341260998e-06
77.296,28.531,2.466744444973301e-05,2.5107618057518263e-05
77.306,28.531,,5.324940957507351e-06
77.316,28.531,1.4749059118912555e-05,7.928621016617399e-06
77.327,28.531,2.935773773060646e-05,1.3384506928559858e-05
76.87,28.541,3.867052146233618e-05,6.558459062944166e-06
76.88,28.541,2.3962091290741228e-05,2.0933253836119547e-05
76.891,28.541,1.156911730504362e-05,
76.901,28.541,2.159650466637686e-05,2.4233164367615245e-05
76.911,28.541,1.6528168998775072e-05,9.709609003039075e-06
76.922,28.541,1.0257681424263865e-05,1.2214163689350244e-05
76.932,28.541,1.7907635992742144e-05,1.3013343050261028e-05
76.943,28.541,5.849987246620003e-06,1.200158635583648e-06
76.953,28.541,6.67523818265181e-06,1.6040141417761333e-05
76.963,28.541,,
76.974,28.541,,-6.852420028735651e-06
76.984,28.541,1.224588504555868e-05,2.8807018679799512e-05
76.994,28.541,3.3322252420475706e-05,
77.005,28.541,,2.200654307671357e-05
77.015,28.541,1.4134113371255808e-05,6.2760273067397065e-06
77.026,28.541,4.169064141024137e-06,2.0582383513101377e-05
77.036,28.541,,
77.046,28.541,1.7097803720389493e-05,
77.057,28.541,,6.535479769809172e-06
77.067,28.541,2.2391797756426968e-05,8.867286851454992e-06
77.078,28.541,5.137631433171919e-06,1.3542410670197569e-05
77.088,28.541,1.2137472367612643e-05,
77.098,28.541,6.32495284662582e-05,-1.5037443290566446e-07
77.109,28.541,2.8276608645683154e-05,1.5705181795055978e-05
77.119,28.541,,1.5874738892307505e-05
77.129,28.541,9.808471077121794e-06,
77.14,28.541,1.3055738236289471e-05,2.551086072344333e-05
77.15,28.541,,2.2015103695594007e-06
77.161,28.541,,1.1783960871980526e-05
77.171,28.541,1.6049232726800255e-05,
77.181,28.541,3.017552626261022e-05,6.099516667745775e-06
77.192,28.541,1.6816793504403904e-05,1.0973056305374485e-05
77.202,28.541,2.0204011889291e-05,0.0002835245395544
77.213,28.541,4.209408871247433e-05,
77.223,28.541,2.024826426350046e-05,
77.233,28.541,2.237199259980116e-05,1.6323427189490758e-05
77.244,28.541,1.6717085600248538e-05,1.3341127669264097e-05
77.254,28.541,2.512249739083927e-05,1.6591935491305776e-05
77.264,28.541,1.740315929055214e-05,2.476440386089962e-05
77.275,28.541,5.88101647736039e-06,2.875066275009885e-05
77.285,28.541,2.3590442651766352e-05,
77.296,28.541,,1.4366326468007172e-05
77.306,28.541,1.736790977702185e-06,9.378676622873172e-06
77.316,28.541,6.653926448052516e-06,
76.849,28.551,,1.1943711797357535e-05
76.86,28.551,-5.151522600499448e-06,1.2153819625382312e-05
76.87,28.551,,
76.88,28.551,2.5194724003085867e-05,
76.891,28.551,6.7806818151439074e-06,
76.901,28.551,2.9712923605984543e-06,2.205004420829937e-05
76.911,28.551,1.971508027054369e-05,
76.922,28.551,3.999486216343939e-05,9.830483577388804e-06
76.932,28.551,,
76.943,28.551,2.550193494244013e-05,4.690481091529364e-06
76.953,28.551,-2.257704545627348e-05,1.2489797882153653e-05
76.963,28.551,1.7092999769374728e-05,5.483873337652767e-06
76.974,28.551,6.02538193561486e-06,1.3396287613431925e-05
76.984,28.551,2.2976948457653638e-05,4.352802716311999e-05
76.994,28.551,1.3629190107167233e-05,1.2397481441439597e-05
77.005,28.551,3.703788024722599e-05,1.3277997823024634e-05
77.015,28.551,3.4801745641743764e-05,1.4943152564228512e-05
77.026,28.551,7.287969310709741e-06,-1.7507885559098213e-06
77.036,28.551,1.4555062989529688e-05,-1.989608108488028e-06
77.046,28.551,1.036304729495896e-05,4.256221473042388e-06
77.057,28.551,2.2732790966983885e-05,
77.067,28.551,,
77.078,28.551,2.0410268916748464e-05,1.293393324885983e-05
77.088,28.551,1.136274113378022e-05,
77.098,28.551,,
77.109,28.551,,1.627608980925288e-05
77.119,28.551,,2.298882009199588e-06
77.129,28.551,4.819368314201711e-06,6.660320650553331e-06
77.14,28.551,,1.6163696727744536e-06
77.15,28.551,2.0340046830824576e-05,
77.161,28.551,4.49288563686423e-06,
77.171,28.551,1.6309979400830343e-05,1.8142796761821955e-05
77.181,28.551,1.6676920495228842e-05,1.0753058631962633e-05
77.192,28.551,,
77.202,28.551,5.693391358363442e-06,2.44704515353078e-05
77.213,28.551,2.431616121612024e-05,9.281954589823728e-06
77.223,28.551,,1.603900636837352e-05
77.233,28.551,2.125447736034402e-06,4.593253834173083e-06
77.244,28.551,,2.9440157959470525e-05
77.254,28.551,1.788029658200685e-05,5.664800482918508e-06
77.264,28.551,1.8725702830124646e-05,1.7935519281309098e-05
77.275,28.551,1.6718231563572772e-05,
77.285,28.551,9.797358870855533e-06,6.390674116119044e-06
77.296,28.551,1.5389809050248004e-05,
77.306,28.551,2.837549982359633e-05,2.4046148610068485e-05
77.316,28.551,,1.3138117537891958e-05
76.849,28.561,1.819871613406576e-06,9.466466508456506e-06
76.86,28.561,-3.1275899345928337e-06,1.2369924661470575e-05
76.87,28.561,5.497100119100651e-06,7.726758667558897e-06
76.88,28.561,,2.6434363462612964e-05
76.891,28.561,3.375685992068611e-05,1.7258345906157047e-05
76.901,28.561,,
76.911,28.561,2.418945405224804e-05,1.6126510672620498e-05
76.922,28.561,2.821578709699679e-05,7.192573775682831e-06
76.932,28.561,,3.912598458555294e-06
76.943,28.561,3.7766843888675794e-05,
76.953,28.561,1.479735965403961e-05,7.577783662782167e-07
76.963,28.561,1.5875511962804012e-05,3.909120096068364e-06
76.974,28.561,1.918120142363477e-05,6.140598543424858e-06
76.984,28.561,,2.6712965336628255e-05
76.994,28.561,1.2889035133412108e-05,2.934240001195576e-05
77.005,28.561,1.483127380197402e-05,9.930572559824212e-06
77.015,28.561,2.491882878530305e-05,
77.026,28.561,1.567366962262895e-05,4.2058422877744316e-07
77.036,28.561,3.128145181108266e-05,4.830219404539093e-05
77.046,28.561,2.91135747829685e-05,
77.057,28.561,1.585666905157268e-05,4.344750323070912e-06
77.067,28.561,2.713956928346306e-05,
77.078,28.561,3.4986638638656586e-05,2.1458412447827868e-05
77.088,28.561,1.6075232451839838e-06,1.4818034287600312e-05
77.098,28.561,-5.257144493953092e-06,1.2980652172700502e-05
77.109,28.561,1.8125247152056545e-05,
77.119,28.561,1.1279926184215585e-05,2.663708983163815e-05
77.129,28.561,5.382773906603688e-06,
77.14,28.561,5.019241598347435e-06,9.500866326561663e-06
77.15,28.561,1.6643367416691035e-05,
77.161,28.561,2.8069562176824547e-05,-1.2813691682822537e-05
77.171,28.561,2.3409087589243427e-05,2.4473971279803663e-05
77.181,28.561,5.118654735269956e-05,1.4601091606891714e-05
77.192,28.561,1.0636160368449056e-05,
77.202,28.561,2.30924542847788e-05,1.2305225936870556e-05
77.213,28.561,7.329254003707319e-06,7.41682151783607e-06
77.223,28.561,-5.092791252536699e-05,1.28707688418217e-05
77.233,28.561,4.332307798904367e-05,6.446490260714199e-06
77.244,28.561,3.346430048623006e-06,5.92595961279585e-06
77.254,28.561,1.6143103493959643e-05,6.460578333644662e-06
77.264,28.561,1.8560118405730464e-05,
77.275,28.561,1.9458348106127232e-05,2.351216244278476e-05
77.285,28.561,,2.818138091242872e-05
77.296,28.561,,6.5552585510886274e-06
77.306,28.561,,1.2032263839500956e-05
76.849,28.571,1.265742594114272e-05,3.0417309972108345e-05
76.86,28.571,4.719388016383164e-06,1.2639314263651611e-05
76.87,28.571,,9.543179658066949e-06
76.88,28.571,,
76.891,28.571,1.0437469427415635e-05,2.6973399144480936e-05
76.901,28.571,3.471361196716316e-05,2.0607863916666247e-05
76.911,28.571,4.495227585721295e-06,
76.922,28.571,2.4370072424062528e-05,
76.932,28.571,2.137164665327873e-05,2.5029705739143537e-06
76.943,28.571,1.7669824956101365e-05,5.411309302871814e-06
76.953,28.571,2.3411381334881295e-05,
76.963,28.571,8.395594704779796e-06,
76.974,28.571,6.3811712607275695e-06,
76.984,28.571,1.7251670215046033e-05,
76.994,28.571,,
77.005,28.571,,
77.015,28.571,,9.607419997337274e-06
77.026,28.571,,3.288929656264372e-05
77.036,28.571,,1.16395403892966e-05
77.046,28.571,,5.378873993322486e-06
77.057,28.571,,-1.241087034031807e-06
77.067,28.571,1.367352615488926e-05,1.332839747192338e-05
77.078,28.571,1.8789960449794307e-05,
77.088,28.571,3.233287498005666e-05,7.138440309972793e-07
77.098,28.571,1.1257830919930711e-05,2.4098231733660214e-05
77.109,28.571,1.3620335266750772e-05,1.053578671417199e-05
77.119,28.571,,1.1783960871980526e-05
77.129,28.571,2.205100463470444e-05,8.728749889996834e-06
77.14,28.571,3.708247822942212e-05,1.0739636309153866e-05
77.15,28.571,,3.5507875963958213e-06
77.161,28.571,2.098689947160892e-05,
77.171,28.571,3.0130040613585152e-05,6.1250307226146106e-06
77.181,28.571,3.410509089007974e-05,1.3880282494938e-05
77.192,28.571,5.219886134000262e-06,3.027254251719569e-06
77.202,28.571,7.552997431048425e-06,1.9505010641296398e-05
77.213,28.571,,1.7624364545554272e-06
77.223,28.571,2.487797428329941e-05,
77.233,28.571,7.658894901396707e-06,9.29723773879232e-06
77.244,28.571,1.6619969755993225e-05,1.1010024536517449e-05
77.254,28.571,1.5844600056880154e-05,1.5831035852897912e-05
77.264,28.571,,1.375525812363776e-06
77.275,28.571,1.9167811842635277e-05,5.610696916846791e-06
77.285,28.571,3.2620198908261955e-05,3.744068862943095e-06
77.296,28.571,1.165843968919944e-05,1.6643382423353614e-06
76.849,28.58,,
76.86,28.58,,1.94100066437386e-05
76.87,28.58,2.46459439949831e-05,1.5693374734837562e-05
76.88,28.58,7.793899385433178e-06,1.4603168665416888e-06
76.891,28.58,1.894056003948208e-05,9.626121936889833e-06
76.901,28.58,2.832580139511265e-05,1.8060922229778956e-05
76.911,28.58,,8.36347317090258e-06
76.922,28.58,,4.937886842526496e-06
76.932,28.58,,
76.943,28.58,,4.352802716311999e-05
76.953,28.58,1.547528154333122e-05,
76.963,28.58,1.4134113371255808e-05,2.2200560124474578e-05
76.974,28.58,1.6958840660663554e-06,1.9700024495250545e-05
76.984,28.58,1.8599741451907903e-05,2.9960048777866177e-05
76.994,28.58,3.840148929157294e-05,
77.005,28.58,1.036304729495896e-05,1.5181439266598318e-05
77.015,28.58,1.089867055270588e-05,1.3464004950947128e-06
77.026,28.58,,
77.036,28.58,,2.9700951927225105e-05
77.046,28.58,1.746267116686795e-05,1.0467761967447586e-05
77.057,28.58,2.8132330044172704e-05,1.2239439456607217e-05
77.067,28.58,,
77.078,28.58,,9.430202226212714e-06
77.088,28.58,2.767289879557211e-05,
77.098,28.58,4.271190846338868e-05,7.652474778296892e-06
77.109,28.58,2.8652049877564423e-05,1.4168020356919444e-07
77.119,28.58,1.960850386240054e-05,
77.129,28.58,1.9357685232535005e-05,1.0364974514232015e-05
77.14,28.58,,7.847960660001263e-06
77.15,28.58,3.0098030038061552e-05,9.94283618638292e-06
77.161,28.58,,1.842067467805464e-05
77.171,28.58,,3.2993086733768e-06
77.181,28.58,1.5169899597822225e-05,9.162685273622628e-06
77.192,28.58,3.168574767187238e-05,7.4918020800396334e-06
77.202,28.58,2.2906688172952272e-05,1.2055479601258412e-05
77.213,28.58,9.329111890110651e-06,1.3099760508339386e-05
77.223,28.58,,3.657672777990229e-06
77.233,28.58,,
77.244,28.58,8.461667675874196e-06,
77.254,28.58,8.387804882659111e-06,7.722709597146604e-06
77.264,28.58,1.4835989532002714e-05,7.00261807651259e-06
77.275,28.58,4.214623913867399e-05,3.08285007122322e-06
77.285,28.58,2.2429161617765203e-05,
77.296,28.58,1.0100399777002169e-05,3.564318467397243e-05
76.87,28.59,5.995088940835558e-06,4.257517048245063e-06
76.88,28.59,1.2055281331413426e-05,
76.891,28.59,,
76.901,28.59,1.4846602425677702e-05,1.2733173662127228e-06
76.911,28.59,1.4117779755906668e-05,6.515052064060001e-06
76.922,28.59,1.8679800632526167e-05,4.591925608110614e-05
76.932,28.59,,2.6897989755525487e-06
76.943,28.59,5.995672381686745e-06,2.6712965336628255e-05
76.953,28.59,,6.604073405469535e-06
76.963,28.59,,3.025544629053911e-06
76.974,28.59,3.2184136216528714e-05,3.615155492298072e-06
76.984,28.59,2.581654371169861e-05,4.7878393161227e-06
76.994,28.59,2.1958494471618906e-05,9.086126738111489e-06
77.005,28.59,-1.845906808739528e-05,6.27234549028799e-05
77.015,28.59,,9.702958777779712e-06
77.026,28.59,,5.5812529353715945e-06
77.036,28.59,,9.522664186079057e-06
77.046,28.59,,
77.057,28.59,2.228651828772854e-05,1.5741803508717567e-05
77.067,28.59,2.9760622055619024e-05,9.809160474105738e-06
77.078,28.59,,1.899655944725964e-05
77.088,28.59,,
77.098,28.59,2.078655961668119e-05,8.494307621731423e-06
77.109,28.59,3.3744621759979054e-05,1.3587942703452429e-05
77.119,28.59,1.8000861018663272e-05,1.931083534145728e-05
77.129,28.59,3.551552799763158e-05,2.6182076908298768e-05
77.14,28.59,,2.2082318537286483e-05
77.15,28.59,3.61368693120312e-05,3.054058470297605e-05
77.161,28.59,,1.276534385397099e-05
77.171,28.59,,1.5553878256469034e-05
77.181,28.59,1.6521964425919577e-05,
77.192,28.59,6.2778699430054985e-06,2.087940265482757e-05
77.202,28.59,2.510450030968059e-05,1.2169345609436276e-05
77.213,28.59,,1.4883168660162482e-05
77.223,28.59,1.726963819237426e-05,1.5321787941502407e-05
77.233,28.59,9.797358870855533e-06,
77.244,28.59,2.875921018130612e-05,7.909190571808722e-06
77.254,28.59,2.9363249268499203e-05,1.670745768933557e-05
77.264,28.59,1.2574625543493312e-05,1.5123622688406613e-05
77.275,28.59,1.0109901268151589e-05,
77.285,28.59,,5.62469585929648e-06
77.296,28.59,1.896998037409503e-05,2.4729268261580728e-05
77.306,28.59,6.554796709679067e-05,
76.88,28.6,3.355580702191219e-05,
76.891,28.6,2.2905231162440032e-05,2.9637398256454617e-05
76.901,28.6,3.08906746795401e-05,1.962565147550777e-05
76.911,28.6,3.463132816250436e-05,
76.922,28.6,2.2459122192231007e-05,1.089331453840714e-05
76.932,28.6,1.6769479771028273e-05,
76.943,28.6,1.9887906091753397e-05,7.367008947767317e-05
76.953,28.6,2.733531619014684e-05,7.637413546035532e-06
76.963,28.6,,1.8846789316739887e-05
76.974,28.6,,1.269635686185211e-05
76.984,28.6,-4.278880078345537e-05,2.4068606307992013e-06
76.994,28.6,3.69932567991782e-05,
77.005,28.6,3.8902097003301606e-05,
77.015,28.6,7.165197985159466e-06,2.141306867997628e-05
77.026,28.6,2.7454490918898955e-05,1.6252462955890223e-05
77.036,28.6,,1.1795212230936158e-05
77.046,28.6,9.7129550340469e-06,2.570340984675568e-05
77.057,28.6,2.3659080397919752e-05,2.4098231733660214e-05
77.067,28.6,8.829629223328084e-06,1.1578144949453416e-05
77.078,28.6,,
77.088,28.6,1.697247353149578e-05,1.7053765986929648e-05
77.098,28.6,3.568142801668728e-06,6.473494067904539e-06
77.109,28.6,2.340970422665123e-05,3.280119472037768e-06
77.119,28.6,2.764682176348288e-05,1.1513913705130108e-05
77.129,28.6,3.1801322620594874e-05,1.8358272427576597e-05
77.14,28.6,1.612378764548339e-05,3.311249747639522e-05
77.15,28.6,4.221510971547104e-05,1.2047253221680876e-06
77.161,28.6,7.031488348729908e-05,1.53394182689226e-06
77.171,28.6,2.1087791537866e-05,1.0612676305754576e-05
77.181,28.6,3.8570069591514766e-05,6.360221505019581e-06
77.192,28.6,5.123150913277641e-05,1.4369014024850912e-05
77.202,28.6,5.0250731874257326e-05,2.5107618057518263e-05
77.213,28.6,4.126748535782099e-05,9.967492587747984e-06
77.223,28.6,,
77.233,28.6,,4.9935242714127526e-06
77.244,28.6,2.3783866708981805e-05,
77.254,28.6,1.7441405361751094e-05,2.29518955165986e-05
77.264,28.6,,1.2375028745736928e-05
77.275,28.6,6.754628884664271e-06,-6.100923201302066e-06
77.285,28.6,1.608584716450423e-05,1.1246173926338088e-05
77.296,28.6,,
77.306,28.6,,7.574051778647117e-06
77.316,28.6,3.944439231418073e-05,1.3983391909277998e-05
77.327,28.6,2.2092568542575464e-05,-2.082006858472596e-06
