longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,-1.4315530734165804e-06,1.987805444514379e-05,
77.181,28.414,-4.274584171071183e-06,6.63896425976418e-05,2.4339738956769e-05
77.192,28.414,-2.326701633137418e-06,1.057284953276394e-05,3.874698086292483e-05
77.202,28.414,6.5212493609578814e-06,8.66835325723514e-05,
77.213,28.414,-3.906756774085807e-06,4.909482413495425e-06,2.583301284175832e-05
77.223,28.414,1.3591845799965083e-06,,1.7089698303607292e-05
77.171,28.424,1.22515384646249e-05,3.10121004076791e-06,2.862871224351693e-05
77.181,28.424,1.9605470242822776e-06,1.382604841637658e-05,1.8070915757562037e-05
77.192,28.424,,6.143076461739838e-05,1.71623923961306e-05
77.202,28.424,,1.8645367163117044e-05,
77.213,28.424,-3.4012484775303164e-06,,1.6701513231964782e-05
77.223,28.424,-1.6866270016180351e-06,4.383614577818662e-05,-8.095438533928245e-05
77.233,28.424,8.909062216844177e-07,,2.203724034188781e-05
77.244,28.424,,,1.6836183931445703e-05
77.161,28.434,,7.247625489981146e-06,1.1668101251416374e-05
77.171,28.434,3.4570962270663586e-07,,
77.181,28.434,1.1314501534798184e-05,,2.4099144866340797e-05
77.192,28.434,6.569507604581304e-06,2.223089904873632e-05,4.928704220219515e-05
77.202,28.434,-1.1333966085658176e-06,,
77.213,28.434,4.678528512158664e-06,2.046190047622076e-06,
77.223,28.434,7.839064892323222e-06,,2.1154228306841105e-06
77.233,28.434,1.4683359950140584e-07,4.662823266698979e-05,-5.468061863211915e-05
77.244,28.434,,,3.0887713364791125e-05
77.129,28.443,-6.3749507717147935e-06,2.2170526790432632e-05,1.6238504031207412e-05
77.14,28.443,,1.895027162390761e-05,3.1996361940400675e-05
77.15,28.443,-1.9447202248557005e-06,2.447623228363227e-05,
77.161,28.443,,4.425670340424404e-06,2.316510654054582e-05
77.171,28.443,3.326737441966543e-06,2.286829840159044e-05,2.052069430646952e-05
77.181,28.443,1.2117892538299202e-06,,8.91899526322959e-06
77.192,28.443,3.003963001901866e-06,2.9802011340507303e-05,
77.202,28.443,-1.9765927845583064e-06,4.5425495045492426e-05,1.8181321138399653e-05
77.213,28.443,,1.2520867130660918e-05,3.672472303151153e-05
77.223,28.443,6.972325081733288e-06,,2.507005410734564e-05
77.233,28.443,5.087187219032785e-06,,2.3056010832078755e-05
77.244,28.443,,2.2030035324860364e-05,1.161454292741837e-05
77.129,28.453,-3.617271431721747e-06,8.424017141805962e-05,1.7604343156563118e-05
77.14,28.453,1.2934510777995456e-05,,6.042744189471705e-06
77.15,28.453,,5.388244608184323e-05,2.4114913685480133e-05
77.161,28.453,8.405701919400599e-06,2.3022270397632383e-05,1.383003018418094e-05
77.171,28.453,,,2.0975901861675084e-05
77.181,28.453,2.033132841461338e-05,1.3388254274104838e-06,2.2057212845538743e-05
77.192,28.453,1.1571091818041168e-05,1.4786315659875982e-05,
77.202,28.453,5.6519084523642966e-08,3.100720277871005e-05,9.32382135943044e-06
77.213,28.453,,2.402657628408633e-05,
77.223,28.453,8.067238013609312e-06,7.947455742396414e-06,
77.233,28.453,,7.874354196246713e-06,
77.119,28.463,8.605280527262948e-06,,2.7670233976095915e-05
77.129,28.463,,5.343228986021131e-05,4.336801066529006e-05
