longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.005,28.551,,-2.5349445422762078e-06,2.984161710628541e-06,,,2.3922793843667023e-05,,,,,6.103001942392439e-05,0.0001182586711365,2.249045792268589e-05,3.534488769219024e-06
77.015,28.551,,4.8762367441668175e-06,1.1609167813730892e-05,-3.93150003219489e-06,,1.779118974809535e-05,,,,,0.000100911129266,0.0001328478829236,8.648340553918388e-06,1.0644195754139218e-05
77.026,28.551,,-5.41438521395321e-06,2.351068850714455e-08,,,-5.515287284652004e-06,,,,,6.97089999448508e-05,8.442669786745682e-05,3.1348557968158275e-05,7.636153895873576e-06
77.036,28.551,,-8.917668310459703e-06,-6.58670114717097e-06,,,1.0606576324789783e-05,,,,,3.0047936888877302e-05,0.0002375924959778,2.066061642835848e-05,0.0001648063916945
77.046,28.551,2.5248064048355445e-05,1.1354420166753698e-05,1.31562474052771e-05,,,2.378013414272573e-05,,,,,3.47003442584537e-05,5.28881028003525e-05,5.790824798168615e-05,8.867610631568823e-06
77.057,28.551,,6.112983101047576e-06,9.733948900247924e-06,4.062632342538564e-06,,2.634609336382709e-05,,,,,3.331787229399197e-05,8.048139716265723e-05,3.961515540140681e-05,-3.0956089176470414e-05
77.067,28.551,,4.4647545109910425e-06,5.5330251598206814e-06,-5.611070150735031e-07,,1.9502203940646723e-05,,,,,2.1164340068935417e-05,5.963138391962275e-05,8.496957161696628e-05,-2.6090731353178853e-07
77.078,28.551,,-1.3803991123495507e-06,6.567064247064991e-06,-5.958216661383631e-06,,7.409580121020554e-06,,,,,3.5674824175657704e-05,4.475375317269936e-05,2.6738798624137416e-05,0.0001375187566736
77.088,28.551,2.0922347175655887e-05,-2.122292471540277e-06,8.077308422116404e-08,-4.333687684265897e-06,,6.208232662174851e-05,,,,,2.715719529078342e-05,0.0001752836251398,2.8990280043217357e-05,1.3715337843223097e-07
77.098,28.551,2.6928957595373504e-05,4.65824268758297e-06,-3.238506451452849e-06,4.738939423987176e-06,,1.3013050192967056e-05,,,,,0.0001549690496176,3.776586891035549e-05,2.0268485059204977e-06,0.0001609852770343
77.109,28.551,,5.056595455243951e-06,3.813714329226059e-06,1.0073187439729737e-07,,1.945301482919604e-05,,,,,0.0001053762316587,0.0001238384429598,0.0001006775055429,1.0615420251269825e-05
77.119,28.551,2.6706762582762167e-05,1.6414244328188945e-06,-2.3667971618124284e-06,,,2.8996631954214536e-05,,,,,9.472263627685606e-05,6.513631524285302e-05,1.0949495845125057e-05,
77.129,28.551,,1.3663573554367758e-05,5.86979194849846e-06,,,2.351455441385042e-05,,,,,2.493078136467375e-05,3.504455162328668e-05,2.4024397134780884e-05,8.581943802710157e-06
77.14,28.551,,7.007083240750944e-06,1.3591483138952754e-06,1.7257755189348245e-06,,1.5056764823384585e-05,,,,,0.0001850729167927,7.433911378029734e-05,2.908952046709601e-05,-9.683295729701058e-07
77.15,28.551,,3.944600393879227e-06,2.413588845229242e-06,-3.4253453122801147e-06,,5.143260750628542e-06,,,,,1.7574069715919904e-05,0.0002130071952706,6.451859371736646e-05,1.3324576684681231e-05
77.161,28.551,,-1.394768531781665e-07,-6.52314156468492e-06,,,1.2070953744114377e-05,,,,,6.896661943756044e-05,0.0001328261423623,1.9846920622512695e-05,7.286822074092925e-05
77.171,28.551,,3.714899548867834e-06,5.247188255452784e-06,2.0458930521272123e-05,,-1.6862577467691153e-05,,,,,2.5129213099717163e-05,0.0001098778448067,4.015411468571983e-05,-1.769778464222327e-05
77.181,28.551,,3.5826817565975944e-06,-1.978853788386914e-06,1.741379310260527e-05,,1.7937481970875524e-05,,,,,4.072340379934758e-05,0.0001023580625769,3.272104004281573e-05,1.6179403246496804e-05
77.192,28.551,,1.0727356311690528e-05,3.2838004244695185e-06,,,8.692110895935912e-06,,,,,4.328332943259738e-05,1.4664381524198689e-05,3.566113446140662e-05,3.154410251227091e-06
77.202,28.551,2.7463267542771064e-05,-1.4873191503284032e-05,8.291120138892438e-06,,,6.835782642156119e-06,,,,,0.000259538530372,0.000100142264273,1.849374712037388e-05,7.389171059912769e-06
77.213,28.551,1.3869818758394103e-05,8.842665010888595e-06,-5.782579819424427e-07,1.09251254798437e-06,,1.9833754777209837e-05,,,,,0.0002606502675916,5.089543628855608e-05,-2.3780440017162618e-07,8.688443813298363e-06
77.223,28.551,,1.1227622962906024e-05,-2.3506995603383984e-06,,,1.1413154425099492e-05,,,,,0.0001596188667463,,3.922818723367527e-05,9.844525629887356e-05
77.233,28.551,3.148199539282359e-05,-5.786396286566742e-07,1.5815787264727987e-05,,,4.052410531585338e-06,,,,,9.668616985436528e-05,0.0001506693806732,5.970494385110214e-06,-1.485759412389598e-06
77.244,28.551,,-1.2350204997346736e-05,6.320340617094189e-06,,,2.990561597471242e-06,,,,,4.402295962790959e-05,0.0001910924183903,1.286844963033218e-05,7.451948476955295e-05
77.254,28.551,,2.70560212811688e-06,4.730634827865288e-06,,,2.084234256471973e-05,,,,,9.928776853485032e-05,,1.1351437024131885e-05,5.776329999207519e-06
77.264,28.551,2.8049442335031927e-05,6.602295343327569e-06,1.0305844625690952e-05,7.229622951854253e-06,,1.7061691323760897e-05,,,,,0.0001144423367804,6.884941103635356e-05,8.015971252461895e-05,6.155056325951591e-05
77.275,28.551,,1.2850189250457331e-06,4.3617765754788717e-07,-2.1130426830495708e-06,,4.524327323451871e-06,,,,,2.149143438145984e-05,4.721880759461783e-05,2.4583679987699725e-05,5.814646101498511e-06
77.285,28.551,2.9573544452432543e-05,3.1415243029186968e-06,5.126114047016017e-06,,,-9.128704732574988e-06,,,,,0.0001351203245576,1.2321788744884545e-05,3.077276414842345e-05,2.2656875444226895e-05
77.296,28.551,,3.847858351946343e-06,2.0698773823824013e-06,,,1.3004657375859097e-05,,,,,8.025251190701965e-06,0.0002105688909068,2.9284988158906344e-06,0.0003572440764401
77.306,28.551,,,1.3302705156092998e-05,,,5.731897999794455e-06,,,,,2.8040685720043257e-05,0.0002281980705447,1.2004850304947468e-06,3.6634455682360567e-06
77.316,28.551,,6.196341928443872e-06,-1.1217086466785986e-05,9.312846486864146e-06,,-2.360500502618379e-06,,,,,1.7422344171791337e-05,7.565356554550817e-06,6.674741598544642e-06,-6.188334964463138e-07
76.849,28.561,,8.6478848970728e-07,1.2598746252479032e-05,1.693735430308152e-05,,-1.921641569424537e-06,,,,,0.0001087411801563,6.9425419496838e-05,2.996351395267993e-05,5.854185019416036e-06
76.86,28.561,2.3566999516333453e-05,3.3847313716250937e-06,-6.400792074146011e-08,,,-1.8399368855170903e-06,,,,,0.0001892135041998,0.000211547318031,0.0001026132304104,3.673470200737938e-05
76.87,28.561,,-5.199120096222032e-06,1.3157502507965546e-05,-2.2294184418569785e-06,,3.5465677683532704e-06,,,,,8.535505912732333e-05,1.82615767698735e-05,7.795824785716832e-06,8.353179146070033e-05
76.88,28.561,,-1.4880378103043768e-06,-1.1375857411621837e-06,,,-1.5948266081977636e-05,,,,,1.8966336938319728e-05,2.788840720313601e-05,3.8201706047402695e-05,1.0982152161886916e-05
76.891,28.561,,8.934057404985651e-06,2.468106004016591e-07,,,1.5545152564300224e-05,,,,,,0.0001423732610419,4.46046979050152e-05,1.5415233065141365e-05
76.901,28.561,1.844015969254542e-05,3.42716134582588e-06,6.881958142912481e-06,,,1.6703701476217248e-05,,,,,3.5208700865041465e-05,0.0001000259362626,1.7686741557554342e-05,0.0002153560199076
76.911,28.561,,4.325546342442976e-06,1.6410165699198842e-05,,,6.687251243420178e-06,,,,,3.311489490442909e-05,0.0002038399106822,3.228991408832371e-05,2.4976400254672626e-06
76.922,28.561,,3.524764906615019e-06,6.126144398876932e-06,-3.1163522180577274e-06,,1.2650096323341131e-05,,,,,1.9559536667657085e-05,0.000108650936454,2.626764580782037e-05,5.510967093869112e-05
76.932,28.561,,-3.0323203645821195e-06,1.0735167961684056e-05,,,9.624388439988252e-06,,,,,3.966896838392131e-05,6.485362246166915e-05,0.0001755784323904,-2.435903752484592e-06
76.943,28.561,,8.865177960615256e-07,1.3194084203860257e-05,,,7.449684289895231e-06,,,,,2.454221248626709e-05,-2.983553258673055e-06,3.568869942682795e-05,9.84835423878394e-07
76.953,28.561,2.6933324988931417e-05,8.153631824825425e-06,7.572732556582196e-06,,,7.759456821077038e-06,,,,,3.065045893890783e-05,0.0001977100328076,2.0517951270448972e-05,8.499140676576644e-06
76.963,28.561,,2.007958210015204e-05,1.7299065575571149e-06,-1.8452099084242943e-06,,-2.87368347926531e-05,,,,,9.817137652134988e-06,0.0001462258951505,2.1864474547328427e-05,1.1525680747581646e-05
76.974,28.561,,-5.256955773802474e-06,3.537894826877164e-06,,,4.02132445742609e-06,,,,,3.7488916859729216e-05,4.224082294967957e-05,1.949977013282478e-05,0.000168230413692
76.984,28.561,,4.13080169892055e-06,2.473583663231693e-06,,,7.626461410836782e-06,,,,,8.127988257911056e-05,0.0001264345046365,1.3011294868192635e-05,8.668021109770052e-06
76.994,28.561,,9.176754247164354e-06,1.0997839126503097e-05,-5.878609044884797e-06,,4.348771653894801e-06,,,,,0.0001189067261293,,4.168031591689214e-05,1.6127196431625634e-05
77.005,28.561,,7.55414384912001e-06,-3.783313786698273e-06,,,-5.512505140359281e-06,,,,,0.0001833603309933,6.4641579228919e-05,8.7100079326774e-06,
77.015,28.561,2.194580338255037e-05,1.033852095133625e-05,1.31562474052771e-05,,,4.972197530150879e-06,,,,,5.464030982693657e-05,3.5464046959532425e-05,1.6906080418266356e-05,4.870139491686132e-06
77.026,28.561,,-1.3710547364098602e-07,1.3121431948093232e-05,,,1.4946986993891189e-05,,,,,7.126726268325001e-05,,-7.643094249942806e-06,0.0001268420746782
77.036,28.561,,5.914767370995833e-06,5.962836439721286e-06,,,-2.992842382809613e-06,,,,,1.1938474017370028e-05,,4.132211688556709e-05,4.553602138912538e-06
77.046,28.561,,-1.5588153701173726e-07,9.085905730898958e-06,,,-3.993420978076756e-05,,,,,2.1164340068935417e-05,0.0001428419491276,1.3501788998837584e-05,0.0002767644473351
77.057,28.561,,2.742571496128221e-06,1.1509653631947003e-05,9.641052201914135e-06,,-2.766874331427971e-06,,,,,0.0001007673417916,0.0002942775608971,8.80259249242954e-05,9.6828434834606e-06
77.067,28.561,,1.836404237565148e-07,1.0373974873800762e-05,,,1.4877869944029952e-05,,,,,1.229909776157001e-05,0.0001730764051899,3.753945929929614e-05,2.450744796078652e-05
77.078,28.561,,1.0664422916306648e-05,9.523814696876798e-06,,,1.3516834769689012e-05,,,,,0.0001549690496176,0.0002007740840781,9.73464375420008e-06,0.0003166293026879
77.088,28.561,5.146935563971056e-06,-1.1063947567890864e-05,-2.3667971618124284e-06,8.790289030002896e-06,,1.2500570846896151e-05,,,,,0.0001013892688206,0.0002212109538959,1.9251470803283155e-05,2.3277514173969398e-06
77.098,28.561,,5.657681754200894e-07,3.55229508386401e-06,,,7.814503987901844e-06,,,,,9.472263627685606e-05,0.0002053948410321,2.2792548406869173e-05,5.504718137672171e-05
77.109,28.561,,-3.433853407841525e-06,9.93655703496188e-06,,,5.7476140682410914e-06,,,,,2.493078136467375e-05,,5.5643318773945794e-05,-2.1778528207505587e-06
77.119,28.561,,-8.283459465019405e-06,1.139784581027925e-05,,,-1.3699487681151368e-05,,,,,9.13631374714896e-05,0.0001652530481806,0.0010227420134469,7.29904422769323e-05
77.129,28.561,1.5037836419651285e-05,8.862106369633693e-06,2.043378344751545e-06,,,1.2230087122588884e-05,,,,,1.7574069715919904e-05,5.274312206893228e-05,4.958574572810903e-05,7.749843643978238e-05
77.14,28.561,,-4.607057235261891e-06,3.065509645239217e-06,4.71344037578092e-06,,9.389724255015608e-06,,,,,6.896661943756044e-05,0.0001986076385946,0.0002927824680227,8.744923434278462e-06
77.15,28.561,3.360964183229953e-05,-1.3026159422224737e-06,8.236383109760936e-06,,,1.0024210496339949e-05,,,,,2.5129213099717163e-05,2.3179671188700013e-05,2.389921974099707e-05,-8.265196811407804e-06
77.161,28.561,2.589522409834899e-05,2.5247002213291125e-06,-8.291352173728228e-07,-1.1944160860366535e-06,,-1.0203390957030932e-05,,,,,2.6831197828869332e-05,0.0001058831403497,0.0001207927925861,8.136656833812594e-05
77.171,28.561,,1.2321988833718931e-05,6.965464763197815e-06,,,4.265080860932358e-06,,,,,3.436517727095634e-05,1.4664381524198689e-05,4.6822833610349335e-06,1.1866609384014735e-05
77.181,28.561,,-7.170859134930652e-06,5.361302100936882e-06,1.5047008673718665e-05,,1.1250736861256884e-05,,,,,9.094220877159388e-05,-1.1248299642829809e-06,2.528644836274907e-05,9.408457117388023e-06
77.192,28.561,,1.353788138658274e-05,6.507953912660014e-06,,,1.6995774103634176e-06,,,,,2.55471150012454e-05,0.0001985924027394,2.7495883841766044e-05,7.234394433908165e-05
77.202,28.561,,1.0138764082512353e-05,6.625587047892623e-06,,,1.0677439604478424e-05,,,,,0.0001596188667463,0.0001089804063667,2.521691567380913e-05,0.0001408198149874
77.213,28.561,1.935650834639091e-05,1.4525878214044496e-05,1.1508313946251292e-05,8.061699190875515e-06,,-1.5464445823454298e-05,,,,,6.935412966413423e-05,0.0001508518034825,2.4789493181742728e-05,3.597358227125369e-05
77.223,28.561,,5.00786109114415e-06,3.75691638510034e-06,-9.735708772495856e-06,,4.797775545739569e-06,,,,,4.402295962790959e-05,2.8962307624169625e-05,1.2919131222588476e-05,3.655024556792341e-05
77.233,28.561,,4.864642960455967e-06,1.2433621122909244e-05,-2.81867301055172e-06,,1.8812181224348024e-05,,,,,0.0001695815881248,0.0001148402661783,4.8822068492881954e-05,0.000310682808049
77.244,28.561,2.2586582417716272e-05,2.360019834668492e-06,6.08273421676131e-06,,,1.1434687621658668e-05,,,,,2.862860492314212e-05,0.0001116901185014,7.038285548333079e-05,1.248947864951333e-05
77.254,28.561,1.3689055776922032e-05,4.106037522433326e-06,1.0410546565253752e-05,,,-1.9150689695379697e-05,,,,,3.527809167280793e-05,7.176772487582639e-05,4.667001121561043e-06,2.255813569718157e-06
77.264,28.561,2.9697099307668395e-05,1.0102151463797782e-05,2.5113670290011214e-06,,,8.446478432233562e-07,,,,,0.0002446726139169,2.5677200028439984e-05,2.751362080744002e-05,4.245066065777792e-06
77.275,28.561,,1.4095082406129222e-05,-9.155300176644232e-06,,,6.470272182923509e-06,,,,,8.025251190701965e-06,0.0002079466212308,2.3324118956224996e-05,-3.97285184590146e-05
77.285,28.561,2.216418943135068e-05,3.0102844448265387e-06,-1.1217086466785986e-05,,,1.0914164704445284e-05,,,,,3.149264739477076e-05,5.8223173255100846e-05,2.4294542981806444e-06,9.195431402986288e-07
77.296,28.561,,2.2779615846957317e-06,5.372281066229334e-06,,,2.525858235458145e-06,,,,,1.7422344171791337e-05,0.0003488196816761,2.9455932235578075e-05,3.851207111438271e-06
77.306,28.561,2.0784173102583736e-05,1.160730971605517e-05,6.453732567024417e-06,,,-8.937982784118503e-06,,,,,0.0001563788100611,0.0002001372922677,4.761693708132953e-05,0.0001094304316211
76.849,28.571,2.100221354339737e-05,1.7094578652177006e-05,3.5097157251584576e-06,,,-8.388549758819863e-06,,,,,3.827341060969047e-05,5.8735531638376415e-05,1.8289727449882776e-05,1.2170155059720855e-05
76.86,28.571,,-4.95175027026562e-06,5.852805770700797e-06,,,1.340476137556834e-05,,,,,1.8966336938319728e-05,3.906774873030372e-05,3.702477215483668e-06,1.327101381320972e-05
76.87,28.571,2.0319050236139446e-05,9.06098102859687e-06,-2.024511013587471e-05,,,1.2584295291162562e-05,,,,,7.029747939668596e-05,-1.0887039024964906e-05,1.5044873180158902e-05,2.270412733196281e-05
76.88,28.571,,-8.278878453893412e-07,4.669605914386921e-06,-1.3272151591081638e-06,,-7.667796921850822e-07,,,,,0.0001005728554446,6.557010055985302e-05,1.750717819959391e-05,0.0001430250704288
76.891,28.571,1.7324720829492435e-05,2.295179911016021e-05,1.536763011245057e-05,,,2.847234327418846e-06,,,,,8.578232518630102e-05,3.32135969074443e-05,3.233891402487643e-05,1.06400821096031e-05
76.901,28.571,,2.4499361188645707e-06,-1.1157571861986073e-05,-7.160797395044938e-07,,-1.816045937630406e-06,,,,,3.7482561310753226e-05,6.376094097504392e-05,0.0001845609804149,4.966797132510692e-05
76.911,28.571,,7.715553692833055e-06,-5.554370545723941e-06,,,-2.3014903490548025e-05,,,,,2.801998016366269e-05,-1.6120187865453772e-05,4.1822701746241364e-07,2.95868085231632e-06
76.922,28.571,,-7.3786450229818e-06,8.896642611944117e-06,,,3.4250529097334947e-06,,,,,2.454221248626709e-05,0.0001514907926321,2.859703272406477e-05,-9.754465963851544e-07
76.932,28.571,1.2493149370129686e-05,-1.2335091014392674e-05,6.39068730379222e-06,,,6.328926701826276e-06,,,,,0.0001808085071388,0.0002202784380642,3.822200233116746e-05,1.4641623238276225e-05
76.943,28.571,,4.100941623619292e-06,4.868231371801812e-06,,,5.087259978608927e-06,,,,,9.817137652134988e-06,1.2990876712137832e-05,0.000216283937334,8.523389283254801e-07
76.953,28.571,2.757488800853025e-05,-5.268142558634281e-06,4.134294613322709e-06,4.663801973947557e-06,,2.2734450055850175e-07,,,,,0.0001921443763421,1.9677339878398925e-05,2.208761884503474e-07,4.725546205008868e-06
76.963,28.571,,8.338261068274733e-06,-4.645609351427993e-06,,,1.3581862731371077e-05,,,,,3.352997009642422e-05,6.314609345281497e-05,3.704998016473837e-05,9.617460818844847e-06
76.974,28.571,,4.410268957144581e-06,1.053131290973397e-05,,,-6.038475021341583e-06,,,,,0.0001846881350502,2.373309871472884e-05,3.020537951670121e-05,0.0004063598171342
76.984,28.571,,-1.9516942302288957e-06,2.14222404792963e-06,-6.449830607380136e-07,,3.557108357199468e-06,,,,,0.0001411051780451,,2.7064336336479755e-06,1.1905586688953916e-05
76.994,28.571,2.5681058104964904e-05,4.907685251964722e-06,7.15161604603054e-06,8.506252925144508e-06,,2.682780404938967e-06,,,,,5.464030982693657e-05,4.431589695741423e-05,-1.3762124808636145e-06,2.4605087673990056e-06
77.005,28.571,2.2141855879453946e-05,-6.663106688620246e-08,-2.6777461243909784e-06,,,2.1112120975885773e-06,,,,,5.402500391937792e-05,6.215487246663543e-06,5.641854659188539e-05,1.260261888091918e-05
77.015,28.571,,2.7762582703871885e-06,-8.416976925218478e-06,,,1.52506327140145e-05,,,,,2.2660553440800868e-05,4.467798135010526e-06,2.1431957065942697e-05,0.0003923420154023
77.026,28.571,,1.80254464794416e-05,9.098806913243608e-06,,,8.929923751566093e-06,,,,,9.54580245888792e-05,0.0001096637788577,2.298465733474586e-05,3.211568400729448e-05
77.036,28.571,,-2.236678938061232e-06,6.871713594591711e-06,,,-4.369705038698157e-06,,,,,3.5674824175657704e-05,0.0001561282988404,2.113250593538396e-05,1.5236108083627188e-05
77.046,28.571,1.5866238754824735e-05,1.836404237565148e-07,-4.385946681395581e-07,,,3.32686940964777e-05,,,,,2.8437538276193663e-05,4.475375317269936e-05,4.066684778081253e-05,6.610594027733896e-06
77.057,28.571,1.6900714399525896e-05,5.925347977608908e-06,3.468594513833523e-06,,,6.301071380221401e-07,,,,,0.0001136879000114,0.0002710539847612,1.1932473171327729e-05,0.0001099711225833
77.067,28.571,,2.0564036731229862e-06,2.354872549403808e-06,,,3.784463160627638e-06,,,,,0.0002765411918517,0.0001526338019175,3.390065467101522e-05,8.740764315007254e-06
77.078,28.571,,9.358713214169256e-06,2.928871481344686e-06,2.3955031792866063e-05,,1.282749326492194e-05,,,,,9.472263627685606e-05,1.755406628944911e-05,,9.35919251787709e-06
77.088,28.571,,1.967607232700175e-07,-9.086025784199592e-06,,,2.0597437924152477e-06,,,,,0.000248917582212,7.939057104522362e-05,4.737109338748269e-05,1.0115496479556896e-05
77.098,28.571,,2.0266426872694865e-05,4.967360837326851e-06,,,2.472149162713322e-06,,,,,0.0001262529403902,9.987003431888296e-05,2.3399548808811232e-05,6.314315669442294e-06
77.109,28.571,,3.79683228857175e-07,-4.6532009037036914e-06,1.1673811059154104e-05,,5.74653586227214e-06,,,,,,8.213723776862025e-05,2.6789477487909608e-05,3.7366985452536024e-06
77.119,28.571,,3.418305595914717e-06,9.615742783353198e-06,8.96321489562979e-06,,1.684226117504295e-05,,,,,9.065272752195595e-05,-8.092953976301942e-06,1.276294028684788e-06,5.448482988867909e-05
77.129,28.571,,1.178643560706405e-05,1.4986427459007243e-06,1.741379310260527e-05,,3.912003649020335e-06,,,,,6.896661943756044e-05,0.0001627222809474,1.743394386721775e-05,5.132173555466579e-06
77.14,28.571,,2.301257836734294e-06,3.585462025057496e-07,1.6506184692843817e-05,,1.041982523020124e-05,,,,,0.0001067970442818,0.0001309306971961,5.214946577325463e-05,4.694719336839626e-06
77.15,28.571,,2.085220694425516e-05,1.1549197552085388e-05,,,-1.7994656218434102e-06,,,,,6.251279046409763e-06,0.0001118795844377,1.5697032722528093e-05,1.6874166703928497e-06
77.161,28.571,,-1.6835953076110854e-08,9.844585292739794e-06,,,-1.04727450889186e-06,,,,,0.0001295483234571,0.0001967674324987,1.662291651882697e-05,8.700104081071913e-05
77.171,28.571,2.6706762582762167e-05,-1.032806380862894e-06,1.1232608812861145e-05,,,1.87081350304652e-05,,,,,2.55471150012454e-05,6.514567758131307e-06,1.2116569450881798e-05,0.000186989607755
77.181,28.571,,7.513787750212941e-06,1.3842860425938852e-05,,,1.2908918506582268e-05,,,,,7.586433639517054e-05,3.027582170034293e-05,2.0623243472073227e-05,2.5051900593098253e-05
77.192,28.571,1.67463058460271e-05,1.563801197335124e-05,4.821062702831114e-06,,,1.7522566849947907e-05,,,,,5.634997432935052e-05,0.0002497784153092,1.0907557225436904e-05,1.1007002285623456e-05
77.202,28.571,2.041230800386984e-05,1.2399356819514653e-05,8.479766620439477e-06,1.9287456325400854e-06,,1.172857537312666e-05,,,,,3.671310332720168e-05,7.081538933562115e-05,1.9449742467259057e-05,-7.709897431595891e-07
77.213,28.571,,7.106319571903441e-06,1.53101391333621e-05,,,1.6406758049924974e-06,,,,,8.712545240996405e-05,0.0001389185053994,1.2711354884231696e-06,-9.88882106867095e-07
77.223,28.571,2.366318767599296e-05,7.496778835047735e-06,1.0410546565253752e-05,,,5.018444539928169e-07,,,,,2.862860492314212e-05,0.0002463102573528,1.4763469152967446e-05,-1.4202583997757756e-06
77.233,28.571,,4.997084701585664e-08,6.3415905060537625e-06,,,-2.1973662569507724e-06,,,,,0.0001068901692633,6.884941103635356e-05,2.3069724193192087e-05,0.0001158006634796
77.244,28.571,1.935650834639091e-05,-7.821998224244453e-06,5.123864070810669e-07,,,2.0782539650099352e-05,,,,,0.000106289407995,1.2321788744884545e-05,0.000852465047501,7.854579052946065e-06
77.254,28.571,,2.3976037937245565e-06,8.48145100462716e-06,,,1.012865141092334e-05,,,,,8.20209170342423e-05,9.637624316383152e-05,1.442621027081259e-07,5.401650923886336e-05
77.264,28.571,2.430638051009737e-05,4.650786706861254e-07,8.621349479653873e-06,,,7.086895948305028e-06,,,,,2.622865758894477e-05,0.0001379789464408,0.0001059599453583,1.3034003131906502e-05
77.275,28.571,2.2586582417716272e-05,1.3894074072595686e-05,3.173351160512538e-06,,,1.35427344503114e-05,,,,,1.7422344171791337e-05,4.299097054172307e-05,8.158031414495781e-05,9.873647286440246e-06
77.285,28.571,,-3.3891260500240605e-06,1.3286975445225837e-05,,,3.506763096083887e-05,,,,,0.0001149758099927,1.7096132069127634e-05,-3.330906338305794e-06,3.707060159285902e-06
77.296,28.571,2.718732866924256e-05,3.50932441506302e-06,6.752904027962359e-06,-6.280435172811849e-06,,1.4431857380259316e-05,,,,,3.49309339071624e-05,7.845682557672262e-05,1.1748999895644374e-05,7.253843068610877e-05
76.849,28.58,,5.379500635172008e-06,3.829047273029573e-06,1.4336675121739972e-05,,1.6170135495485738e-05,,,,,9.744466660777108e-05,7.441053185175406e-06,4.996573261450976e-05,2.2185347916092724e-05
76.86,28.58,3.369871046743356e-05,1.3365919585339723e-05,-6.524351192638278e-06,-5.133916602062527e-06,,1.2625388308151742e-06,,,,,,9.033157402882352e-05,1.426251583325211e-05,7.022053523542127e-06
76.87,28.58,,5.666860943165375e-06,6.126144398876932e-06,,,3.753424243768677e-05,,,,,1.977811916731298e-05,0.0001000259362626,2.6114817956113257e-05,0.0002153560199076
76.88,28.58,2.9698716389248148e-05,-1.4190858564688824e-05,7.807072506693657e-06,-1.4034900232218206e-05,,5.251594302535523e-06,,,,,1.7679180018603802e-05,6.969808600842953e-05,2.740133459155913e-05,7.099843969626818e-06
76.891,28.58,,-1.912475454446394e-06,1.101839188777376e-05,1.549507260278915e-06,,1.2200042874610515e-05,,,,,0.0001070341822924,4.469957639230415e-05,1.4905270290910266e-05,0.0002107486798195
76.901,28.58,,6.047011083865073e-06,8.841763701639138e-06,,,-3.4579652492539026e-06,,,,,8.645482921565417e-06,0.0001137352592195,2.693603164516389e-05,4.0800495071380283e-07
76.911,28.58,2.3566999516333453e-05,7.643539902346674e-06,1.2352001249382738e-05,4.740161330119008e-06,,-2.1860087144887075e-05,,,,,5.754756057285704e-05,0.0002174681430915,2.1515241314773448e-05,1.135630918724928e-05
76.922,28.58,,1.9971068923041457e-06,8.485558851134556e-07,,,-3.880146550727659e-07,,,,,2.7855408916366287e-05,0.0001664771698415,2.868730234695249e-06,5.569180757447612e-06
76.932,28.58,1.8213744624517855e-05,9.0083112809225e-06,1.0551664672675544e-05,4.663801973947557e-06,,-5.327603389559954e-07,,,,,0.0002510519407223,0.0001599219394847,2.008726733038202e-05,1.1457595064712224e-05
76.943,28.58,,3.720671656992636e-06,-2.6168372642132454e-06,4.264501967554679e-06,,-6.8629105953732505e-06,,,,,3.352997009642422e-05,1.7031974493875168e-05,1.0670977644622326e-05,2.026928996201605e-05
76.953,28.58,,-2.660359768924536e-06,-5.50779031982529e-06,1.3781615962216163e-05,,-1.0283471056027338e-05,,,,,0.0001846881350502,-1.3888688044971786e-05,5.725147639168426e-05,0.0002862580877263
76.963,28.58,1.7685351849650033e-05,7.55414384912001e-06,-5.570733719650889e-06,,,9.999595931731164e-06,,,,,3.576514427550137e-05,4.519648791756481e-05,4.12973458878696e-05,1.179217088065343e-05
76.974,28.58,,3.923137228412088e-06,8.801599506114144e-06,-2.8972542622796027e-06,,2.029908728218288e-06,,,,,0.0001833603309933,0.0003583726356737,1.270852499146713e-05,-5.981318736303365e-06
76.984,28.58,1.6684269212419167e-05,-6.678786803604453e-07,9.733948900247924e-06,,,8.048150448303204e-06,,,,,0.0001193667776533,9.938426956068724e-05,-1.1241608035561512e-06,2.438453338982072e-05
76.994,28.58,1.3721102732233705e-05,-5.0294243010284845e-06,2.7105545541417086e-06,-5.958216661383631e-06,,1.5879270449659089e-06,,,,,3.47003442584537e-05,4.467798135010526e-06,6.332015800580848e-06,0.0001115129634854
77.005,28.58,,1.8476903562714145e-07,2.325167315575527e-06,9.641052201914135e-06,,1.3160045455151703e-05,,,,,5.080865594209172e-05,0.000101867961348,2.911674528149888e-05,-2.683288130356232e-06
77.015,28.58,,9.680878974904772e-06,6.681219929305371e-06,,,2.712962486839388e-05,,,,,2.8877997465315275e-05,0.000116200724733,8.836323104333133e-06,-1.6952554915405926e-06
77.026,28.58,,3.862676294374978e-06,1.7804350136430003e-05,-1.3540803820433212e-06,,2.0028357994306134e-06,,,,,2.8437538276193663e-05,8.821515802992508e-05,3.126673982478678e-05,2.874639221772668e-06
