longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,1.640656819290598e-06,5.28435248270398e-06
77.181,28.414,-5.2432085340115015e-08,5.6078524721669964e-06
77.192,28.414,1.7222597534782835e-06,4.313422323320992e-06
77.202,28.414,8.510386578564066e-06,2.472170081091462e-06
77.213,28.414,2.2864076072437456e-06,4.975118486072461e-07
77.223,28.414,3.0228397918108385e-06,4.961226750310743e-06
77.171,28.424,9.372387467010412e-06,2.641230366862146e-06
77.181,28.424,-1.650704575695272e-06,1.5114542293304112e-05
77.192,28.424,5.455998234538129e-06,4.961226750310743e-06
77.202,28.424,1.3310166650626344e-05,-3.6946746604371583e-06
77.213,28.424,1.3844656677974854e-05,4.6719958390895044e-07
77.223,28.424,-8.346115464519244e-06,1.2029440767946651e-05
77.233,28.424,4.590367097989656e-06,7.583467322547221e-06
77.244,28.424,2.744028961387812e-06,-6.090949227655074e-06
77.161,28.434,7.358331004070351e-06,4.961226750310743e-06
77.171,28.434,2.360344296903349e-06,4.887086220151104e-07
77.181,28.434,1.534410512249451e-05,4.6719958390895044e-07
77.192,28.434,1.357976771032554e-06,1.2029440767946651e-05
77.202,28.434,3.27558814205986e-06,7.583467322547221e-06
77.213,28.434,6.163386387925129e-06,2.5180466764140878e-05
77.223,28.434,1.4317110071715431e-05,-3.728119963852805e-06
77.233,28.434,1.5303134205169044e-05,9.558664714859331e-06
77.244,28.434,6.2094031818560325e-06,3.843612375931116e-06
77.129,28.443,4.74890885016066e-06,2.153669584004092e-06
77.14,28.443,-5.273022907203995e-07,8.413167051912751e-06
77.15,28.443,7.531976280006347e-06,6.856256277387729e-06
77.161,28.443,-1.577479196157583e-07,1.2029440767946651e-05
77.171,28.443,3.490946028250619e-06,7.583467322547221e-06
77.181,28.443,8.376079676963855e-06,-6.090949227655074e-06
77.192,28.443,4.400048055686057e-06,1.9417950625211238e-06
77.202,28.443,-5.499906819750322e-06,9.401423085364511e-06
77.213,28.443,-1.9275180420663678e-06,1.880599302239716e-05
77.223,28.443,1.496400159339828e-06,2.517035864002537e-05
77.233,28.443,1.936334001584328e-06,2.2362103209161432e-06
77.244,28.443,4.527933469944401e-06,9.87992279988248e-06
77.129,28.453,5.771994892711518e-06,6.337995273497654e-06
77.14,28.453,2.1489734081114875e-06,3.057470530620776e-05
77.15,28.453,1.390217585139908e-05,-6.090949227655074e-06
77.161,28.453,1.2197726391605102e-05,
77.171,28.453,3.973663297074381e-06,9.401423085364511e-06
77.181,28.453,9.27918063098332e-06,-7.814171112840995e-06
77.192,28.453,8.338238330907188e-06,5.574844635702903e-06
77.202,28.453,7.634712346771266e-06,2.2362103209161432e-06
77.213,28.453,3.948544417653466e-06,5.119881279824767e-06
77.223,28.453,1.669596713327337e-06,3.832635229628068e-06
77.233,28.453,1.3824641428072937e-05,1.4619186003983486e-05
77.119,28.463,2.7655121357383905e-06,-6.090949227655074e-06
77.129,28.463,5.840494168296573e-07,2.2388021534425206e-06
77.14,28.463,1.4339780136651823e-05,9.401423085364511e-06
77.15,28.463,7.710966656304663e-07,3.843612375931116e-06
77.161,28.463,8.995361895358656e-06,-1.3411153076958726e-07
77.171,28.463,-6.757408300472889e-06,1.1820477084256709e-05
77.181,28.463,8.047757546592038e-06,4.22065204475075e-06
77.192,28.463,1.3389933428697989e-06,6.163174930406967e-06
77.202,28.463,6.209544608282158e-06,5.825871994602494e-06
77.213,28.463,8.043256457312964e-06,6.415403731807601e-06
77.223,28.463,1.2911629710288253e-05,2.4457829113089247e-06
77.119,28.473,5.785945177194662e-06,3.934128926630365e-06
77.129,28.473,1.1885507774422877e-05,7.643344360985793e-06
77.14,28.473,4.395814357849304e-06,3.002521771122701e-05
77.15,28.473,-5.408917786553502e-06,4.22065204475075e-06
77.161,28.473,6.981388196436456e-06,1.5834744772291742e-05
77.171,28.473,1.1335339877405204e-05,1.4619186003983486e-05
77.181,28.473,-1.3029484762228094e-06,1.1022837497876026e-05
77.192,28.473,1.1277181329205632e-05,2.4457829113089247e-06
77.202,28.473,1.2154858268331736e-05,2.2405545223591616e-06
77.213,28.473,7.426841875712853e-06,1.537209755042568e-05
77.223,28.473,5.160860837349901e-06,3.6351284506963566e-06
77.233,28.473,3.969669705838896e-06,8.030089702515397e-06
77.119,28.482,5.215388227952644e-06,7.431318408634979e-06
77.129,28.482,5.355097982828738e-06,1.4531647138937842e-05
77.14,28.482,2.0804013729502917e-06,5.466072707349667e-06
77.15,28.482,1.758348116709385e-05,4.084002739546122e-06
77.161,28.482,1.3824641428072937e-05,2.357064295210876e-05
