longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
76.932,28.561,-1.1852779607579578e-05,1.1375008398317732e-05,,,,-2.9623843147419397e-06,,,1.7100130207836628e-05,1.9818662622128613e-05,,,1.440982123313006e-05,-6.5105373323604e-06
76.943,28.561,2.0793791009054985e-06,5.561534635489807e-05,,1.3126306839694736e-05,,6.810067588958191e-06,,,,-1.686920950305648e-05,2.030290306720417e-05,,-3.227987235732144e-06,7.958187779877335e-06
76.953,28.561,9.83777590590762e-06,0.0001686998148215,,2.646908615133725e-05,,9.993708772526588e-06,,,,1.4375184946402442e-05,,,1.162598255177727e-05,-1.016428655020718e-06
76.963,28.561,4.916463467452559e-07,1.1154957064718474e-05,,,,-1.4082539792070747e-06,,,,1.937905472004786e-05,0.0001148574592662,,5.105446234665578e-06,-3.2695202207833063e-06
76.974,28.561,9.364015568280593e-06,7.21158939995803e-05,,,,8.798467206361238e-06,,,4.619223091140157e-06,1.067675020749448e-05,4.258984063199023e-06,,4.456305305211572e-06,1.606222940608859e-05
76.984,28.561,8.175886250683106e-06,0.0001655840314924,,,,1.2842488104070073e-05,,,8.372938464162871e-05,2.8229151212144643e-05,,,9.571061127644498e-06,6.486447819042951e-05
76.994,28.561,1.5919062207103707e-05,4.856312443735078e-05,,5.617968054139055e-05,,6.251509603316663e-06,,,1.918102952913614e-06,2.047368252533488e-05,2.1588135496131144e-05,,7.380630904663121e-06,2.2018741219653748e-05
77.005,28.561,5.09380743096699e-06,5.688885721610859e-06,,1.7426453268853948e-05,,-2.6824471206055023e-05,,2.9425824322970584e-05,0.00020320652402,0.0001023929435177,6.596172170247883e-05,,5.6921562645584345e-06,4.055808312841691e-05
77.015,28.561,3.239908664909308e-06,2.731597305682953e-05,,5.101418719277717e-05,,-1.4796665709582156e-05,,,,1.113735925173387e-05,2.171296546293888e-05,,1.3153290638001636e-05,6.815093001932837e-06
77.026,28.561,1.3779347682429943e-05,1.872692882898264e-05,,1.9698043615790084e-05,,9.04431260551064e-07,,,,5.882610275875777e-05,1.6095751561806537e-05,,1.1281133993179536e-05,2.3400874852086417e-05
77.036,28.561,5.319890306054731e-07,2.76115406450117e-05,,,,3.3013509437296307e-06,,,1.92636525753187e-05,2.239707464468665e-05,4.600773172569461e-05,,4.4596970383281597e-07,2.007783405133523e-05
77.046,28.561,1.0077400474983731e-05,2.7341771783540025e-05,,,,3.762718563393719e-07,,,1.5996378351701424e-05,1.8643611838342625e-05,,,8.43905672809342e-06,2.0312143533374183e-05
77.057,28.561,9.537744517729152e-06,2.128543383150827e-05,,,,4.880550932284677e-06,,,1.4263941011449788e-05,4.393197286844952e-06,,,6.012533958710264e-06,0.0001155963691417
77.067,28.561,1.6884889191715047e-05,0.000161568459589,,,,-5.451450419968751e-07,,,3.7731228076154366e-05,1.054024960467359e-05,-1.7271113392780537e-06,,8.453002010355704e-06,3.73174152628053e-05
77.078,28.561,5.441485882329289e-06,5.884365691599669e-06,,2.7864642106578685e-05,,-0.0001015621965052,,,,5.129180863150396e-05,9.3017726612743e-05,,1.5075018382049166e-05,3.6387480122357374e-06
77.088,28.561,1.2311769751249813e-05,3.030462539754808e-05,,3.507540168357082e-05,,6.484753157565137e-06,,,9.845170097833034e-06,1.2312827493587974e-05,-4.645512490242254e-06,,1.925602418850758e-06,1.185389919555746e-05
77.098,28.561,1.3264234439702705e-06,1.789960151654668e-05,,,,1.4973539691709448e-05,,,1.434571277059149e-05,1.0299530913471244e-05,2.2573389287572357e-05,,1.228876044478966e-05,-1.1984461707470473e-06
77.109,28.561,6.2449903452943545e-06,8.182188321370631e-05,,3.2372743589803576e-05,,5.187646820559166e-06,,,,1.8975784769281745e-05,3.466125053819269e-05,,6.821741408202797e-06,-1.934170541062485e-06
77.119,28.561,8.240348506660666e-06,4.608725430443883e-05,,2.8249785827938467e-05,,1.0425936125102451e-05,,,0.0001862611388787,1.5199269000731874e-05,3.771818683162565e-06,,1.1476951840450056e-05,9.972767657018268e-06
77.129,28.561,7.749605174467433e-06,1.2712886928056832e-05,,,,1.5580579201923683e-05,,,1.852073000918608e-05,2.6904974220087752e-05,7.617899882461643e-06,,3.3218018415936967e-06,2.743975528574083e-05
77.14,28.561,6.384285825333791e-06,8.275816799141467e-05,,1.7628395653446205e-05,,-7.129895493562799e-06,,,,7.105471468094038e-06,1.14423482955317e-05,,9.003875675261952e-06,0.0001018802577164
77.15,28.561,8.493908353557345e-06,1.4808078049100004e-05,,,,1.3477197171596345e-05,,,2.968839908135124e-05,9.41284524742514e-05,0.0001531479065306,,2.815397920130636e-06,2.74485628324328e-05
77.161,28.561,8.894710845197551e-06,0.0001162833141279,,1.8797423763317056e-05,,-1.2323630471655633e-07,,,2.635324563016184e-05,1.2607824828592127e-05,2.6921756216324862e-05,,3.267740794399288e-06,2.6916957722278312e-05
77.171,28.561,2.082336686726194e-05,5.858893928234465e-06,,3.042313073819969e-05,,6.766994829376927e-06,,,4.73975705972407e-06,3.2566622394369915e-05,,,5.221861556492513e-06,4.10149477829691e-05
77.181,28.561,1.0140392078028526e-05,8.505196456098929e-05,,2.121634315699339e-05,,6.535814918606775e-06,,,2.35831321333535e-05,1.93507057701936e-05,4.1536568460287526e-05,,7.293319868040271e-06,1.1421429007896222e-05
77.192,28.561,1.1088632163591685e-05,1.340928520221496e-05,,,,6.932504675205564e-06,,,4.283692760509439e-05,0.0001002428180072,1.7707487131701782e-05,,5.502331077877898e-06,4.329434523242526e-05
77.202,28.561,1.6650990801281296e-05,4.096039992873557e-05,,,,3.817177457676735e-06,,,,2.5608235318941297e-06,-5.268553286441602e-05,,5.291166417009663e-06,4.260762943886221e-05
77.213,28.561,6.544541975017637e-06,4.831559999729507e-05,,,,2.6954874101647874e-06,,,-8.040710213208513e-07,8.356722901226021e-06,1.6044288713601418e-05,,8.016075298655778e-06,-1.0541752004655792e-07
77.223,28.561,3.375481173861772e-05,1.9575576516217552e-05,,,,1.6466148736071773e-05,,,1.0830749488377478e-06,8.023049304028973e-06,-4.62406242149882e-05,,1.036454432323808e-05,0.0001778454170562
77.233,28.561,1.0214930625807028e-05,2.001623397518415e-05,,2.8384480174281634e-05,,6.917317023180658e-06,,,0.000146967387991,1.4969592484703751e-05,0.0001064758835127,,7.763998837617692e-06,1.163991510111373e-05
77.244,28.561,-2.625836941660964e-06,3.713108162628487e-05,,5.464783316710964e-05,,5.486545433086576e-06,,,6.449651550610724e-07,2.052973650279455e-05,4.144337253819685e-06,,5.771910764451604e-06,1.078581317415228e-05
77.254,28.561,8.68782626639586e-06,1.6114418031065725e-05,,,,-6.998418393777683e-05,,,,4.45643962621034e-07,1.2771245565090794e-05,,1.5169470316322986e-05,5.867655636393465e-05
77.264,28.561,-9.822593710850924e-06,1.966105446626898e-05,,3.738063242053613e-05,,5.207155027164845e-06,,,2.5415427444386296e-05,9.722734830575064e-06,7.505340909119695e-05,,1.0975748409691732e-05,1.536777381261345e-05
77.275,28.561,5.027730367146432e-06,2.107745240209624e-05,,3.9730006392346695e-05,,1.3945523278380278e-05,,2.497854256944265e-05,,2.4376315195695497e-05,7.649615872651339e-05,,1.0048036529042292e-05,-3.769342583836988e-06
77.285,28.561,-7.604800885019358e-06,3.015673610207159e-05,,,,1.3217887499195058e-05,,,,1.3969282917969394e-05,-1.2686732588917948e-06,,9.957864676835015e-06,1.1691744475683665e-05
77.296,28.561,5.363980744732544e-05,6.20716527919285e-05,,1.516253087174846e-05,,1.4214124348654876e-05,,,,3.558329353836598e-06,4.847976015298627e-05,,1.0104326975124422e-05,4.014798832940869e-05
77.306,28.561,4.087215074832784e-06,4.431587512954138e-05,,2.138980016752612e-05,,8.723717655811924e-06,,,4.019755215267651e-05,2.870022399292793e-06,8.787259866949171e-05,,3.6492181152425474e-06,2.995649629156105e-05
76.849,28.571,-3.346094672451727e-06,6.329177267616615e-05,,3.0001352570252493e-05,,2.879085286622285e-06,,,3.955035572289489e-05,2.9465161787811667e-05,5.373183284973493e-06,,2.1232922335912008e-06,3.859993375954218e-05
76.86,28.571,-6.853912054793909e-06,4.730023647425696e-05,,,,1.2692513337242415e-05,,,1.9730019630515017e-05,2.4539931473555043e-05,2.6574460207484663e-05,,1.1800759239122272e-05,4.692542916018283e-06
76.87,28.571,9.746533578436356e-06,6.152980495244265e-05,,,,2.809851594065549e-06,,,1.5400100892293267e-05,1.953240280272439e-05,8.634646655991673e-05,,9.143318493443076e-06,-2.6224781777273165e-06
76.88,28.571,3.687709750010981e-06,6.566819502040744e-05,,3.2789470424177125e-05,,1.1007605280610733e-05,,,1.8512755559640937e-05,1.930956932483241e-05,3.632567313616164e-05,,-4.405053914524615e-06,1.1963937140535563e-05
76.891,28.571,1.1212088793399744e-05,2.8435819331207316e-05,,3.023921635758597e-05,,6.178833700687392e-06,,,1.9063181753153916e-05,4.3959877075394616e-05,2.807890450640116e-05,,-4.472687123779906e-06,4.312264718464576e-05
76.901,28.571,1.1947121492994484e-05,0.0001237871183548,,4.75205306429416e-05,,1.3998363101563882e-05,,,,4.5941393182147294e-05,,,9.688929822004866e-06,2.133033234485993e-07
76.911,28.571,-1.1852779607579578e-05,3.4819906431948766e-05,,,,1.1268691196164582e-05,,,9.054720976564568e-06,1.7956561350729316e-05,1.942268863786012e-05,,-3.227987235732144e-06,7.616893981321482e-06
76.922,28.571,4.638074642571155e-06,4.87008728669025e-05,,,,2.075962811431964e-06,,,,0.0004716117400676,3.440920409047976e-05,,5.6654566833458375e-06,1.0609915079839992e-05
76.932,28.571,4.842867383558769e-06,,,,,5.82263282922213e-06,,,6.92203730068286e-06,5.308740946929902e-05,5.579549451795174e-06,,5.105446234665578e-06,3.855270188068971e-05
76.943,28.571,8.947367859946098e-06,9.85629521892406e-05,,1.7282274711760692e-05,,5.919024260947481e-06,,,4.619223091140157e-06,2.5064435249078088e-05,5.837973367306404e-05,,1.2097532817278989e-05,2.843888796633109e-05
76.953,28.571,1.2950124983035494e-05,2.363104977121111e-05,,3.882120654452592e-05,,-1.1679372136086387e-07,,,,2.4660581402713436e-05,2.257574124087114e-05,,9.571061127644498e-06,2.2064026779844426e-05
76.963,28.571,1.92166098713642e-05,6.651979492744431e-05,,,,-3.585049853427336e-05,,,3.681470161609468e-06,7.799581908329856e-06,7.256152457557619e-05,,1.4342494978336616e-05,4.2894658690784127e-05
76.974,28.571,4.774671651830431e-06,3.865932740154676e-05,,5.5080563470255584e-05,,-2.469192850185209e-06,,,4.707093921751948e-06,2.553369449742604e-05,0.0001002772623905,,9.983853487938177e-06,1.6339263311238028e-05
76.984,28.571,1.1828250535472762e-05,4.689110483013792e-06,,2.646908615133725e-05,,2.056737503153272e-05,,,1.9699295080499724e-05,1.7218742868863046e-05,6.596172170247883e-05,,1.3153290638001636e-05,9.449773642700166e-06
76.994,28.571,7.345506219280651e-06,7.119440851965919e-05,,3.055037450394593e-05,,7.875195478845853e-06,,,6.015015515004052e-06,1.2500388947955798e-05,2.8613885660888627e-05,,2.7694040909409523e-06,4.983486724086106e-05
77.005,28.571,1.3448417121253442e-05,1.1613725291681476e-05,,,,8.547684046789072e-06,,,1.0457169082656035e-05,2.3512033294537105e-05,9.819012484513225e-05,,3.2183299936150438e-06,0.0001944085815921
77.015,28.571,8.411992894252762e-06,4.5955363020766526e-05,,,,1.7018348444253206e-05,,,,8.347285984200425e-06,5.8518686273600906e-05,,1.286750648432644e-05,3.862286348521593e-07
77.026,28.571,8.12690268503502e-06,4.629995964933187e-05,,1.883402728708461e-05,,3.257217031205073e-06,,,9.31504928303184e-06,2.6708812583819963e-05,2.573211713752244e-05,,1.9750575575017137e-06,3.186086178175174e-05
77.036,28.571,9.537744517729152e-06,0.000104658807686,,,,6.547563771164278e-07,,,2.807740747812204e-05,2.6386476747575216e-05,5.5078937293728814e-05,,1.3133621905581094e-05,-1.5293645105884934e-07
77.046,28.571,1.17259796752478e-05,1.23866602734779e-05,,2.330423922103364e-05,,1.3659661817655431e-05,,,3.332684718770906e-05,2.0970594050595537e-05,6.484246114268899e-05,,5.553941718972055e-06,
77.057,28.571,8.55450525705237e-06,5.169067298993468e-05,,1.9698043615790084e-05,,7.368772912741406e-06,,,,1.9265058654127643e-05,9.3017726612743e-05,,4.294176505936775e-06,3.751348776859231e-05
77.067,28.571,6.114466486906167e-06,3.7866888305870816e-05,,3.205891334800981e-05,,1.9588853774621384e-06,,,1.715470898489002e-05,2.268695243401453e-05,4.484491728362627e-05,,1.3569222574005836e-05,1.0395956451247912e-05
77.078,28.571,8.056543265411165e-06,0.0001037072797771,,2.8862417821073905e-05,,1.6264364603557624e-05,,,,-2.9362772693275474e-06,9.964753553504124e-05,,3.2204072795138927e-06,7.748923053441104e-06
77.088,28.571,-9.014291208586656e-06,8.091539348242804e-05,,,,-7.50401477489504e-06,,,,2.3953820345923305e-05,8.952728967415169e-05,,5.078867616248317e-06,1.9584447727538645e-05
77.098,28.571,1.2501181117841044e-05,3.348930476931855e-05,,,,2.5831241146079265e-05,,,0.0001862611388787,2.0867168132099323e-05,2.79629875876708e-05,,9.154291547019966e-06,3.0446548407780934e-05
77.109,28.571,3.2935374747466994e-06,4.76745844935067e-06,,2.5048893803614192e-05,,2.33665468840627e-06,,,2.4396140361204743e-05,1.3519718777388334e-05,1.5150422768783756e-05,,9.14685551833827e-06,3.9559796277899295e-05
77.119,28.571,-2.1693360849894816e-06,2.5346113034174778e-05,,3.507540168357082e-05,,7.3672044891281985e-06,,,1.4140422536002006e-05,2.9769014872726984e-05,1.6059406334534287e-05,,2.815397920130636e-06,2.98434588330565e-06
77.129,28.571,-3.4495635645726e-06,2.5982946681324396e-05,,,,4.254338364262367e-06,,,1.1288976565992924e-05,5.428594522527419e-05,-3.6269771044317167e-06,,1.3940381904831156e-05,1.9860774045810103e-05
77.14,28.571,7.785164598317351e-06,3.0445422453340143e-05,,3.2372743589803576e-05,,1.1901003745151684e-05,,3.2368890970246866e-05,,1.0892310456256382e-05,1.0875357929762686e-06,,6.148170541564468e-06,6.184717221913161e-06
77.15,28.571,-6.137755008239765e-06,1.8954771803691983e-05,,,,1.0518947419768663e-05,,,1.1254578566877171e-05,-1.6894982763915323e-05,9.42345504881814e-05,,6.071916232031072e-06,5.58096826352994e-06
77.161,28.571,3.197933438059408e-06,,,,,-6.754483820259338e-06,,,4.517802517511882e-05,2.3527771190856583e-05,2.4636045054649003e-05,,9.3156450020615e-06,1.0847343219211323e-05
77.171,28.571,9.943959412339607e-06,1.3998701433592942e-05,,,,-3.217351377315936e-06,,,,3.92666242987616e-06,-3.4949155178765068e-06,,5.291166417009663e-06,6.40891885268502e-05
77.181,28.571,1.1065272701671349e-05,2.9893975806771778e-05,,,,1.433601755707059e-05,,,,1.6855759895406663e-05,2.328459959244356e-05,,1.9378067008801736e-06,-2.074230906146113e-06
77.192,28.571,1.110661105485633e-05,7.545386779383989e-06,,,,-7.371028459601803e-06,,4.49873368779663e-05,0.0003047806385438,-3.2611872029519877e-06,1.6044288713601418e-05,,2.581012495284085e-06,1.0241281415801495e-05
77.202,28.571,6.9191814873192925e-06,3.688309880089946e-05,,,,9.88948613667162e-07,,,2.2204656488611363e-05,2.3863221940700896e-05,6.302612746367231e-05,,8.952514690463431e-06,1.3586095519713126e-05
77.213,28.571,7.142831464079791e-07,2.5132772861979905e-05,,,,2.2577007257496007e-05,,,,6.534776912303641e-05,0.0001064758835127,,5.727702045987826e-06,4.798697409569286e-05
77.223,28.571,-2.625836941660964e-06,3.413073864066973e-05,,,,-2.9432781047944445e-06,,,,3.5843582736561075e-05,4.808838639291935e-05,,1.5169470316322986e-05,7.325834303628653e-06
77.233,28.571,9.757132829690818e-06,1.2342084119154606e-05,,,,-8.091828931355849e-07,,,6.6962015807803255e-06,1.8143848137697205e-05,1.4237211871659383e-06,,-2.054875949397683e-06,1.5282537788152695e-05
77.244,28.571,-1.4972121107348355e-06,3.296465001767501e-05,,,,7.003374321357114e-06,,,9.055970622284804e-06,2.16589578485582e-05,6.178666808409616e-05,,1.0048036529042292e-05,1.3621600373880938e-05
77.254,28.571,5.027730367146432e-06,1.6439955288660713e-05,,,,-1.7502744640296442e-06,,5.757143662776798e-05,3.786892193602398e-05,1.523610990261659e-05,7.649615872651339e-05,,5.1432675718388055e-06,3.022109740413725e-05
77.264,28.571,1.3275739547680132e-05,2.308769035153091e-05,,5.876252180314623e-05,,5.983846676826943e-06,,,4.398363216751022e-06,1.5901136066531762e-05,,,5.297275492921472e-06,7.845711661502719e-05
77.275,28.571,3.995179667981574e-06,0.000144662510138,,1.4412249583983794e-05,,-2.478618853274384e-06,,,2.3777085516485386e-05,4.402919512358494e-05,2.064608634100296e-05,,1.3600387319456786e-05,4.1306102502858266e-05
77.285,28.571,1.111986694013467e-05,4.7328765504062176e-05,,3.36001867253799e-05,,2.349513351873611e-06,,,1.779924423317425e-05,2.152586966985837e-05,8.787259866949171e-05,,9.716814020066522e-06,0.0001917987101478
77.296,28.571,1.080886158888461e-05,3.087968798354268e-05,,5.1036673539783806e-05,,4.27587019657949e-06,,,,2.469595528964419e-05,8.02673093858175e-05,,2.0906700228806585e-06,1.1397371054044925e-05
76.849,28.58,9.746533578436356e-06,8.882354450179264e-05,,2.018348459387198e-05,,1.150306275121693e-06,,,1.154288293037098e-05,1.6208614397328347e-05,5.271440022625029e-05,,1.4140926396066789e-05,0.0001561970275361
76.86,28.58,3.7281355616869405e-05,1.7918726371135563e-05,,3.1403007596964017e-05,,2.110588184223161e-06,,,,2.3435355615220036e-05,4.238569817971438e-05,,-2.362357008678373e-06,0.0001154480414697
76.87,28.58,-1.6453506077596105e-06,1.1809112947958056e-05,,3.0001352570252493e-05,,7.483097760996316e-06,,,4.640904990083072e-06,2.0303194105508737e-05,5.232564217294566e-05,,5.042808766120288e-07,1.153460925706895e-05
76.88,28.58,-9.140275665231457e-07,3.225908130843891e-06,,4.212868589092977e-05,,8.600580258644186e-06,,,-1.4500548104479094e-06,0.0001826626830734,1.563429214002099e-05,,1.783828338375315e-05,1.145056103268871e-05
76.891,28.58,-4.814989551960025e-06,3.300688695162535e-05,,,,-8.849745427141897e-06,,,0.0002663635532371,2.599504659883678e-05,1.511207187832042e-06,,1.162598255177727e-05,6.606847455259413e-05
76.901,28.58,2.997236606461229e-06,8.607801282778382e-05,,,,-4.482054464460816e-06,,,,1.1312476999592036e-05,,,1.1196891136933118e-05,1.8087659555021677e-05
76.911,28.58,2.652339162523276e-06,2.848889198503457e-05,,3.1150666472967714e-05,,1.3789809599984436e-05,,,7.696125976508483e-05,1.2966997019248083e-05,1.83588399522705e-05,,7.608234682265902e-06,1.939181311172433e-05
76.922,28.58,1.2367671843094286e-05,2.6795512894750573e-05,,,,-3.591235781641444e-06,,,,1.779068770701997e-05,1.4648348042101134e-05,,7.196251203822612e-07,1.5614170479238965e-05
76.932,28.58,-4.644927230401663e-06,3.340669354656711e-05,,1.9290555428597145e-05,,2.2216106572159333e-06,,,,2.3276090360013768e-05,2.488404970790725e-05,,7.480893600586569e-06,3.671347440104e-05
76.943,28.58,1.822596459533088e-05,6.226403638720512e-05,,3.388010009075515e-05,,5.6399949244223535e-06,,,,6.886027404107153e-05,7.256152457557619e-05,,3.138578222205979e-06,1.1705938049999531e-05
76.953,28.58,-4.175226422375999e-06,4.256344254827127e-05,,3.216652839910239e-05,,2.281983597640646e-06,,,5.689103545591934e-06,0.0005366327241063,2.382226193731185e-05,,1.2119271559640763e-05,3.55137417500373e-05
76.963,28.58,0.0001164052009698,1.77128822542727e-05,,4.941613951814361e-05,,-5.108980622026138e-05,,,,1.642962160985917e-05,1.2546986909001134e-05,,9.0582771008485e-06,5.763240551459603e-06
76.974,28.58,5.606018476100871e-06,-1.505391173850512e-05,,1.3249599760456476e-05,,-1.4241742974263616e-05,,,6.547565476466843e-07,1.7757103705662303e-05,3.1349045457318425e-05,,6.790716270188568e-06,1.1158834240632132e-05
76.984,28.58,8.374995559279341e-06,6.566216325154528e-05,,,,-3.860542108213849e-07,,,-8.78545870364178e-06,2.0501167455222458e-05,,,1.475311455578776e-05,1.084119503502734e-05
76.994,28.58,1.339523987553548e-05,0.0001017757458612,,1.3126306839694736e-05,,-2.6785403406393016e-06,,,,1.5988238374120556e-05,3.700934394146316e-05,,1.1036102478101384e-05,2.1728832507506013e-05
77.005,28.58,6.0008560467395e-06,0.0001316603156737,,2.646908615133725e-05,,1.2004343261651227e-05,,,1.4263941011449788e-05,2.4674880478414707e-05,,,9.294866686104797e-06,1.671846075623762e-05
77.015,28.58,6.55525491310982e-06,2.2832997274235826e-05,,,,-1.532939222670393e-06,,,,-4.99716747981438e-07,4.738865754916333e-05,,3.290266704425449e-06,-3.065129590140714e-07
77.026,28.58,-6.737653166055679e-06,2.032968222920317e-05,,,,-1.5466381455553346e-06,,,5.089259957458125e-06,1.890534804260824e-05,2.206019235018175e-05,,1.925602418850758e-06,9.42854330787668e-06
77.036,28.58,4.339248789619887e-06,1.9839984815916974e-05,,,,1.4655950053565905e-06,,,,2.8384613415255444e-06,-3.773939397433424e-06,,2.9377351893344894e-06,2.522317117836792e-05
77.046,28.58,9.494119694863912e-06,9.285240957979112e-05,,1.883402728708461e-05,,1.8303428078070283e-05,,,2.2098232875578105e-05,2.2614232875639573e-05,0.000125305406982,,6.256988854147494e-06,4.462941433303058e-05
77.057,28.58,-3.019875975951436e-06,4.553014889552287e-07,,1.7426453268853948e-05,,1.7705902791931294e-05,,,-5.7392708185943775e-06,1.6698026229278184e-05,5.982903167023324e-05,,1.7798157614379306e-06,2.969351589854341e-05
77.067,28.58,-4.871473720413633e-06,2.611996751511469e-05,,5.101418719277717e-05,,2.513618824195873e-08,,,,9.262177627533674e-06,5.723324193240842e-06,,3.788655021708109e-06,1.2053973478032276e-05
77.078,28.58,2.992529289258528e-06,5.134587627253495e-05,,,,3.9278106100937293e-07,,,4.0298332351085264e-06,1.4181852748151869e-05,4.791598985320889e-05,,9.39547589950962e-06,5.057989369561255e-07
77.088,28.58,3.2935374747466994e-06,1.3655230759468395e-05,,,,5.862993930350058e-06,,,2.4396140361204743e-05,1.832217640185263e-05,5.744381996919401e-05,,2.249201088488917e-06,2.7680300263455138e-05
77.098,28.58,3.5484511045069667e-06,1.2712886928056832e-05,,5.156104452908039e-05,,-1.1916256880795116e-05,,,,0.0002455582725815,3.056044442928396e-05,,9.428118573850952e-06,6.054983532521874e-05
77.109,28.58,1.1748629731300753e-06,3.6126471968600526e-05,,4.07490661018528e-05,,1.6920705093070865e-05,,,-5.350777428247966e-06,-1.0094728168041913e-05,2.3174203306552957e-05,,3.6592082324204966e-06,4.454742884263396e-05
77.119,28.58,1.285878533963114e-05,1.1574041309359018e-05,,,,-1.0154923302252428e-06,,,,1.059785336110508e-05,2.508069428586168e-06,,1.2109431736462284e-05,6.61770081933355e-06
77.129,28.58,7.756334525765851e-06,2.9232016458990984e-05,,,,8.298105967696756e-06,,,5.316540409694426e-05,1.1307603926979937e-05,5.484651046572253e-05,,1.7433858374715783e-05,6.145146471681073e-05
77.14,28.58,-1.4861291219858686e-06,2.0905426936224103e-05,,2.2590698790736496e-05,,1.7845057300291955e-05,,,,5.716998657590011e-06,-6.389211648638593e-06,,1.220469221152598e-05,1.4513145288219675e-05
77.15,28.58,0.0001287262857658,6.900939479237422e-05,,2.0310199033701792e-05,,2.59348307736218e-05,,,,1.4036631910130382e-05,6.834103987785056e-05,,8.290624464279972e-06,5.829083875141805e-06
77.161,28.58,3.908859434886836e-05,2.742319884418976e-05,,3.2372743589803576e-05,,8.489583706250414e-06,,,,3.4572116419440135e-05,,,1.2963082554051653e-05,1.2388169125188142e-05
77.171,28.58,6.047424903954379e-06,2.4707176635274664e-05,,3.0654871807200834e-05,,5.441914709081175e-06,,,,2.7540350856725127e-05,,,9.089920240512583e-06,0.0001901686919154
77.181,28.58,2.0024592686240794e-06,8.546088793082163e-05,,,,2.012331606238149e-06,,,1.2726409295282792e-05,8.189151230908465e-06,4.3370739149395376e-05,,2.6209072530036792e-06,9.190046512230763e-06
77.192,28.58,-7.079334409354488e-06,4.974017065251246e-05,,2.5705065127112903e-05,,1.3610455425805412e-05,,,6.449651550610724e-07,1.7784539522835985e-05,2.711560773605015e-05,,5.771910764451604e-06,0.0001735956320771
77.202,28.58,9.596835752745392e-07,2.001623397518415e-05,,,,3.409190412639873e-06,,,,2.7622347261058167e-05,3.754253702936694e-05,,2.8593328806891805e-06,5.732410863856785e-05
77.213,28.58,8.68782626639586e-06,8.43211091705598e-05,,1.8797423763317056e-05,,-3.303243829577696e-07,,,2.301783752045594e-06,7.546793767687632e-06,-3.1253860015567625e-06,,1.2496438102971297e-05,9.244089596904814e-06
77.223,28.58,5.781233085144777e-06,5.858035365235992e-05,,,,-1.060223439708352e-06,,,-1.593107754160883e-06,5.577617048402317e-05,1.8504532590668528e-06,,2.2742824512533844e-06,2.060222323052585e-05
77.233,28.58,7.047751296340721e-06,1.490147042204626e-05,,3.077055953326635e-05,,-1.693788817647146e-06,,,1.4822207049292048e-05,2.2782016458222643e-05,,,5.157200575922616e-06,4.111705493414775e-05
77.244,28.58,1.9424701349635143e-06,1.150470689026406e-05,,,,-9.332096851721872e-06,,2.3531674742116596e-05,,7.970611477503553e-06,,,-1.7857412615285287e-07,6.389265308825998e-06
77.254,28.58,1.912860716402065e-05,3.015673610207159e-05,,,,6.630119059991557e-06,,,2.3777085516485386e-05,1.925512151501607e-05,2.956506432383321e-05,,8.45825798023725e-06,3.043111792067066e-05
77.264,28.58,7.559576260973699e-06,2.7888663680641912e-05,,,,2.736296301009133e-05,,,,7.315179573197383e-06,1.7280737665714696e-05,,8.166615771187935e-06,7.408600140479393e-06
77.275,28.58,1.1505319889693055e-05,5.358650378184393e-05,,2.9117090889485556e-05,,-4.558366526907776e-06,,,1.5120473108254371e-05,4.182581051281886e-06,9.244335524272174e-05,,9.097535439650528e-06,1.3225484508438967e-05
77.285,28.58,-1.2209747183078434e-05,7.997630018508062e-05,,,,1.307865460375979e-07,,,4.339891802374041e-06,1.2583615898620336e-05,2.5883913622237745e-05,,3.53626933247142e-06,1.3970206964586396e-05
77.296,28.58,1.4498490600090008e-05,2.8160464353277348e-05,,,,6.574227882083505e-06,,,9.861370017461011e-06,1.7144837329396978e-05,3.476065830909647e-05,,5.296842573443428e-06,0.0001083370079868
76.87,28.59,8.253095984400716e-06,9.015061368700116e-05,,,,-3.963655672123423e-06,,,2.557518018875271e-05,2.075451993732713e-05,,,1.818617784010712e-05,0.0001553398469695
76.88,28.59,-4.613857527147047e-07,3.387040123925545e-07,,2.018348459387198e-05,,-7.435201496264199e-06,,,1.6364521798095666e-05,1.7894693883135915e-05,7.318705320358276e-05,,7.608234682265902e-06,4.502193405642174e-05
76.891,28.59,3.6940750760550154e-06,3.340660623507574e-05,,,,1.464250317440019e-06,,,,0.0002341417857678,7.745655238977633e-06,,7.196251203822612e-07,3.970255784224719e-05
76.901,28.59,4.306933078623842e-06,9.33212140807882e-05,,1.6060226698755287e-05,,3.4244460493937368e-06,,,,3.875316906487569e-06,4.191872358205728e-05,,1.3255840713100042e-05,4.10367164249692e-07
76.911,28.59,3.2946616101980908e-06,7.413684215862304e-05,,,,6.18619424130884e-06,,,,4.254153736837907e-06,1.638935032133304e-06,,3.138578222205979e-06,5.434921149571892e-06
