longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,-9.698957728687674e-05,2.337189835088793e-05,
77.181,28.414,5.035544745624065e-06,-1.4406029549718369e-05,2.3430436613125494e-06
77.192,28.414,2.029258394031785e-05,9.163756658381317e-06,7.583299520774744e-06
77.202,28.414,2.1007319446653128e-05,1.2258428796485532e-05,
77.213,28.414,1.1820983672805596e-05,3.1780942663317546e-05,3.18119006692541e-08
77.223,28.414,,5.186811449675588e-06,6.591901183128357e-06
77.171,28.424,,9.35910429689102e-06,1.8082904716720805e-05
77.181,28.424,,3.2946572900982574e-05,
77.192,28.424,,3.164673034916632e-05,2.204927477578167e-05
77.202,28.424,1.2280859664315358e-05,3.4333494113525376e-05,7.428172011714196e-06
77.213,28.424,2.472483720339369e-05,2.2718766558682543e-05,1.924814387166407e-05
77.223,28.424,3.301702463431866e-06,3.445635229581967e-05,1.903495103761088e-05
77.233,28.424,2.553483318479266e-05,1.9787525161518715e-05,1.3913412658439483e-05
77.244,28.424,1.3120725270709954e-05,2.5557421395205893e-05,1.4597997505916284e-05
77.161,28.434,-1.4960971384425648e-05,5.886385224584956e-06,1.1761970199586358e-05
77.171,28.434,,-9.98945438368537e-07,1.4548454601026606e-05
77.181,28.434,,2.3424507162417285e-05,-2.6821689971257e-06
77.192,28.434,,1.1085961887147278e-05,1.2358328604022972e-05
77.202,28.434,,3.021212614839897e-05,1.885510209831409e-05
77.213,28.434,1.373379200231284e-05,1.9886076188413423e-05,8.444410013908055e-06
77.223,28.434,-9.078597213374452e-05,7.174969141487964e-06,
77.233,28.434,3.230849324609153e-05,1.4782735888729803e-05,1.6140524166985415e-05
77.244,28.434,,-3.81953486794373e-06,9.230133400706109e-06
77.129,28.443,1.0353103789384477e-05,3.797749059231137e-06,1.4054492567083798e-05
77.14,28.443,-2.1655605451087467e-05,2.572664561739657e-05,6.918900908203796e-06
77.15,28.443,1.3753126040683128e-05,-1.265103492187336e-05,
77.161,28.443,1.149233321484644e-05,3.618921618908644e-05,1.225232335855253e-05
77.171,28.443,2.1506795746972784e-05,1.3339012184587771e-05,
77.181,28.443,-2.6488474759389646e-05,1.586278813192621e-05,6.121202659414848e-06
77.192,28.443,2.0415815015439875e-05,3.707191126522957e-06,1.6611771570751444e-05
77.202,28.443,1.6942727597779594e-05,-8.612983947386965e-06,1.377575813421572e-06
77.213,28.443,2.0450364900170825e-05,,
77.223,28.443,1.975137092813384e-05,1.75695151938271e-06,6.964641670492711e-06
77.233,28.443,,-2.6208434064756148e-05,7.68491008784622e-06
77.244,28.443,8.911011718737427e-06,8.993477422336582e-06,1.7112226487370208e-05
77.129,28.453,7.70511724113021e-06,1.789847192412708e-05,2.377311830059625e-05
77.14,28.453,,6.097227469581412e-06,
77.15,28.453,1.4238264157029334e-05,-1.658496148593258e-05,8.232274012698326e-06
77.161,28.453,1.5225930837914348e-05,-3.556706815288635e-06,-9.076438232114016e-07
77.171,28.453,,2.412120693406905e-06,4.303623882151442e-06
77.181,28.453,1.128826534113614e-05,-2.0942603441653773e-05,
77.192,28.453,1.6368523574783467e-05,1.428401333214424e-06,9.503708497504704e-06
77.202,28.453,,2.106013926095329e-05,1.4669673873868304e-05
77.213,28.453,1.669491030042991e-05,2.3481919924961403e-05,5.111299742566189e-06
77.223,28.453,,4.212119893054478e-05,1.0105121873493772e-05
77.233,28.453,,2.4104705516947437e-05,1.1852730494865682e-05
77.119,28.463,,7.125977845134912e-06,6.371222298184875e-06
77.129,28.463,1.0444965482747648e-05,1.4090917829889804e-05,
77.14,28.463,-5.1283237553434446e-05,3.614874731283635e-05,1.0129348083864896e-05
77.15,28.463,,4.880679989582859e-05,
77.161,28.463,2.4409397155977786e-05,3.953500709030777e-06,8.298142347484827e-06
77.171,28.463,2.5602746973163448e-05,5.636626156046987e-06,1.5541671018581837e-05
77.181,28.463,2.1713711248594336e-05,-1.717770646791905e-05,
77.192,28.463,2.9511382308555767e-05,-1.3150271342965425e-06,
77.202,28.463,,3.859144271700643e-06,
77.213,28.463,-6.260758254938992e-06,2.290710199304158e-06,1.9643855921458453e-05
77.223,28.463,,6.36796175967902e-06,3.851669134746771e-06
77.119,28.473,1.766371678968426e-05,2.5304909286205657e-05,8.232274012698326e-06
77.129,28.473,9.478771971771494e-06,-4.225931661494542e-06,7.814615855750162e-06
77.14,28.473,3.4766882890835404e-05,1.952505590452347e-05,1.498646361142164e-05
77.15,28.473,1.448490183975082e-05,4.515212367550703e-06,2.226340711786179e-06
77.161,28.473,1.4849526451143902e-05,2.848175063263625e-05,6.174434929562267e-06
77.171,28.473,,1.0060512977361212e-05,7.515492143284064e-06
77.181,28.473,,8.621680171927437e-05,1.3032458809902892e-05
77.192,28.473,,3.672418461064808e-05,
77.202,28.473,5.822502771479776e-06,8.261708899226505e-06,-2.630558128657867e-06
77.213,28.473,1.3273906006361358e-05,7.405236374324886e-06,
77.223,28.473,,5.060881903773407e-06,
77.233,28.473,-2.1309879230102524e-06,2.2652595816907706e-06,
77.119,28.482,8.785829777480103e-06,1.932784834934864e-05,-3.21896436616953e-06
77.129,28.482,1.6717042399250204e-06,3.322779230074957e-05,
77.14,28.482,1.3652302186528686e-05,2.6342824639868923e-05,4.951466507918667e-06
77.15,28.482,7.363007625826867e-06,-3.874300546158338e-06,3.36865991812374e-06
77.161,28.482,1.6778740246081725e-05,4.510011422098614e-05,-6.675385066046147e-06
77.171,28.482,-2.1802174160256985e-05,1.1931790140806696e-05,1.2214563867019024e-05
77.181,28.482,2.130769098585006e-05,4.099355010112049e-06,
77.192,28.482,2.142125231330283e-05,1.1956067282881122e-05,1.4664354239357635e-05
77.202,28.482,-0.0001703803864074,4.4334287849778775e-06,-5.703084298147587e-07
77.213,28.482,,2.661992584762629e-05,1.2439756574167404e-05
77.223,28.482,2.832131031027529e-05,3.9744816604070365e-05,1.2992882147955244e-05
77.233,28.482,-2.9707555313507328e-06,1.3713049156649504e-05,2.2882632038090375e-05
77.244,28.482,,5.071848863735795e-05,6.810306786064757e-06
77.129,28.492,1.6549834981560707e-05,3.929496597265825e-05,1.29966565509676e-05
77.14,28.492,1.6368523574783467e-05,8.562407856516074e-06,8.789106686890591e-06
77.15,28.492,8.699956197233405e-06,1.3488290278473867e-05,1.2582655472215263e-05
77.161,28.492,1.123492529586656e-05,7.353963155765086e-06,7.236642431962537e-06
77.171,28.492,1.096627238439396e-05,5.8885838370770216e-05,
77.181,28.492,,1.844088728830684e-05,
77.192,28.492,7.542415914940648e-06,2.6550187612883747e-06,-5.302592853695387e-06
77.202,28.492,1.6721916836104356e-05,-1.1486641597002745e-05,
77.213,28.492,1.5394452930195257e-05,-2.515834694349905e-06,
77.223,28.492,1.6425896319560707e-05,-4.5569013309432194e-05,
77.233,28.492,2.0248826331226155e-05,1.986612733162474e-05,
77.244,28.492,1.825873005145695e-05,2.0187688278383572e-05,2.833718781403149e-06
77.254,28.492,3.5596453926700637e-06,1.0198989002674352e-05,-9.015558134706224e-06
77.264,28.492,,2.154524736397434e-05,
77.275,28.492,,-4.358660225989297e-05,
77.306,28.492,1.7007760106935166e-05,-1.9636927390820347e-05,
77.316,28.492,1.982325193239376e-05,2.0266899809939787e-05,
77.327,28.492,-2.321799001947511e-06,3.603729282986024e-06,1.4025910786585882e-05
76.891,28.502,,1.2037500027872738e-06,-1.6734132941564894e-06
77.109,28.502,1.8581931726657785e-05,-1.1420998816902284e-05,
77.119,28.502,8.566498763684649e-06,2.9444128813338463e-05,1.2657337720156647e-05
77.129,28.502,1.5892655937932432e-05,5.192323806113564e-05,
77.14,28.502,2.736856731644366e-05,2.2043101125746037e-05,
77.15,28.502,,3.6083820305066175e-06,1.7112226487370208e-05
77.161,28.502,,1.35614582177368e-05,5.468376002681907e-06
77.171,28.502,-3.490435119601898e-05,-2.8070817279512997e-05,1.3016019693168346e-05
77.181,28.502,2.2155301849124957e-05,1.4960673979658168e-06,
77.192,28.502,1.1083180652349256e-05,2.3246766431839205e-05,6.841970389359631e-06
77.202,28.502,1.6960304492386058e-05,-1.209961646964075e-05,
77.213,28.502,1.7416696209693328e-05,-1.629135658731684e-05,3.0096507543930784e-05
77.223,28.502,1.0427059351059144e-05,2.6280302336090244e-05,
77.233,28.502,8.622946552350186e-06,1.663386501604691e-05,-5.330383828550112e-06
77.244,28.502,,9.617137038731016e-06,1.1214129699510522e-05
77.254,28.502,6.603957444895059e-06,-1.6169719856407028e-06,2.980095086968504e-05
77.264,28.502,,1.1022661055903882e-05,1.59656374307815e-05
77.275,28.502,2.431657958368305e-05,4.995345079805702e-05,9.045294973475391e-06
77.285,28.502,-1.4203895261744036e-05,4.398447799758287e-06,1.0361375643697102e-05
77.296,28.502,,2.576928454800509e-05,
77.306,28.502,2.255084655189421e-05,1.3994090295454951e-05,
77.316,28.502,3.082760667894036e-05,5.602091277978616e-06,1.418931788066402e-05
77.327,28.502,1.7849524738267064e-05,-2.196638661189354e-06,-3.205149994300882e-07
76.891,28.512,6.266410764510511e-06,-2.8548382033477537e-05,-9.163063623418566e-06
76.901,28.512,1.2917734238726553e-05,-8.273798812297173e-06,1.0940746506094e-05
76.922,28.512,,2.705851147766225e-05,1.5794134014868177e-05
76.932,28.512,1.4669483789475636e-05,5.012658948544413e-05,7.684741831326392e-06
76.943,28.512,1.0514228961255869e-05,2.00773574761115e-05,
76.953,28.512,,3.367422095834627e-06,1.7886495697894134e-05
76.963,28.512,,-2.6270581656717692e-05,-4.5105670665179787e-07
77.098,28.512,1.1090931366197763e-05,-5.638235961669125e-06,6.7490636865841225e-06
77.109,28.512,,1.6892716303118505e-05,
