longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,8.855183114064857e-05,1.885502024379093e-05,
77.181,28.414,,8.156862918440311e-07,1.1980637282249518e-05
77.192,28.414,-3.005509597642231e-06,-3.783605507123866e-06,1.4604720490751788e-06
77.202,28.414,1.7432397726224735e-05,1.972128484339919e-05,1.425583195668878e-05
77.213,28.414,1.0329089491278864e-05,-5.425847575679654e-06,1.678230364632327e-05
77.223,28.414,1.4925087270967197e-05,-3.187385345881921e-06,
77.171,28.424,-3.307772203697823e-05,9.979587957786862e-06,1.1493864803924224e-05
77.181,28.424,3.302378172520548e-05,3.4934332688862924e-06,1.4529177860822529e-05
77.192,28.424,1.907689329527784e-05,2.8256177756702527e-05,1.433034321962623e-05
77.202,28.424,4.869072654400952e-05,-2.543414439060143e-06,
77.213,28.424,2.5028546588146128e-05,-1.5350797184510157e-05,
77.223,28.424,5.3098119678907096e-05,-5.149568096385337e-06,2.2509690097649585e-05
77.233,28.424,,1.3319330719241408e-05,1.9843206246150658e-05
77.244,28.424,,1.7493945051683113e-05,
77.161,28.434,2.21048485400388e-05,-3.783605507123866e-06,
77.171,28.434,2.3399801648338325e-05,-7.936688234622125e-06,1.3187712283979636e-05
77.181,28.434,2.804031828418374e-05,9.093614039556996e-07,1.5048008208395912e-05
77.192,28.434,7.384030323009938e-05,1.2313160368648823e-05,2.1422526970127365e-06
77.202,28.434,,-1.5710560546722263e-05,1.8206997992820103e-05
77.213,28.434,6.0382837546058e-05,1.5751034879940562e-05,2.557792140578385e-05
77.223,28.434,-6.161179771879688e-05,3.969197223341325e-06,1.8823817299562503e-05
77.233,28.434,7.768538489472121e-05,1.889718805614393e-05,
77.244,28.434,,3.7907781802459805e-07,2.1602232664008625e-05
77.129,28.443,4.7107250793487765e-06,-2.8774634301953483e-06,1.87046462087892e-05
77.14,28.443,6.053688412066549e-05,7.603388780808018e-07,3.625480530899949e-05
77.15,28.443,2.176863927161321e-05,9.990927537728568e-06,
77.161,28.443,2.521199894545134e-05,2.2327358237816952e-06,2.3570415578433312e-05
77.171,28.443,1.830231303756591e-05,3.852321697195293e-06,-6.085370841901749e-06
77.181,28.443,-3.9143422327470034e-05,4.76279528811574e-05,
77.192,28.443,6.742836831108434e-06,4.246598109602928e-06,
77.202,28.443,2.4692835722817108e-05,1.5356061339844018e-05,1.340183644060744e-05
77.213,28.443,5.643161784973927e-05,1.2936849998368416e-05,
77.223,28.443,,2.321575811947696e-05,
77.233,28.443,,2.7959038561675698e-05,1.3167479664843997e-05
77.244,28.443,3.158476101816632e-05,8.75846035341965e-06,1.2809145118808374e-05
77.129,28.453,1.991741555684712e-05,6.435238447011216e-06,1.134663398261182e-05
77.14,28.453,4.677523247664794e-05,9.09789014258422e-06,2.532481994421687e-05
77.15,28.453,4.693322262028232e-05,-1.0250300874758975e-06,2.5450257453485392e-05
77.161,28.453,,1.6224008504650556e-05,1.5634115698048845e-05
77.171,28.453,1.208059438795317e-05,-4.543490376818227e-06,-1.1211124729015864e-05
77.181,28.453,5.28682494405075e-06,1.5718685972387902e-05,
77.192,28.453,4.0890517993830144e-06,8.582760528952349e-06,2.0794397642021067e-05
77.202,28.453,9.194456652039662e-05,3.492509131319821e-05,2.1360378013923764e-05
77.213,28.453,6.227436983863299e-07,2.837764441210311e-06,
77.223,28.453,1.0815163477673195e-05,3.515959633659804e-06,1.7340633348794654e-05
77.233,28.453,,8.776754839345813e-06,-3.780265842578956e-07
77.119,28.463,3.274609480286017e-05,-1.3429186765279155e-05,2.0341019990155477e-05
77.129,28.463,4.101204103790224e-05,5.392098955780966e-06,
77.14,28.463,4.777238427777775e-05,1.4748103467354667e-06,
77.15,28.463,4.589473610394634e-05,-4.139828888582997e-06,
77.161,28.463,6.55796829960309e-05,1.3307299013831653e-05,2.029045026574749e-05
77.171,28.463,2.0190227587590925e-05,2.0461218809941784e-05,-2.0245075575076044e-05
