longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,-6.400760321412235e-05,-4.406839707371546e-06,2.4916553229559213e-05
77.181,28.414,2.570985452621244e-05,-3.450881649769144e-06,
77.192,28.414,2.512746868887916e-05,-1.4228028703655582e-05,2.9512648325180635e-05
77.202,28.414,1.0081407708639745e-05,6.491098702099407e-06,1.881985917862039e-05
77.213,28.414,2.1112145986990072e-05,1.501725023445033e-06,
77.223,28.414,1.2836455425713211e-05,1.7254316844628192e-05,8.26528139441507e-06
77.171,28.424,3.388959157746285e-05,-8.40704615256982e-06,2.222254624939524e-05
77.181,28.424,-1.072445911631803e-06,3.077603196288692e-06,1.798169432731811e-05
77.192,28.424,1.118484215112403e-05,1.7306329027633183e-05,4.478795744944364e-05
77.202,28.424,,1.0857116649276575e-05,1.2562638403323945e-05
77.213,28.424,3.981348345405422e-05,6.561539976246422e-06,1.3255748854135165e-05
77.223,28.424,2.3330710973823443e-05,3.1886827400740003e-06,8.992140465124976e-06
77.233,28.424,2.41895886574639e-05,9.266815141018014e-06,1.533900103822816e-05
77.244,28.424,1.9980783690698445e-05,1.4143734915705863e-05,
77.161,28.434,1.9501050701364875e-05,8.127661203616299e-06,3.3592961699469015e-05
77.171,28.434,,1.3924272025178652e-05,1.2015744687232656e-05
77.181,28.434,6.898437277413905e-06,1.687962685537059e-05,1.5873585653025657e-05
77.192,28.434,1.2936002349306364e-05,9.692468665889464e-06,1.9101682482869364e-05
77.202,28.434,1.4645413102698512e-05,3.3137487207568483e-06,2.1366950022638772e-05
77.213,28.434,1.4724662833032198e-05,4.16197099184501e-06,2.5922241547959857e-05
77.223,28.434,1.4812979316047858e-05,8.810396138869692e-06,1.8789034584187903e-05
77.233,28.434,1.6116746337502263e-05,1.070298253580404e-06,6.282024969550548e-06
77.244,28.434,8.189405889424961e-06,1.4719391401740722e-05,0.0001087384298443
77.129,28.443,1.828081985877361e-05,-4.406839707371546e-06,4.283455200493336e-05
77.14,28.443,8.033849553612527e-06,-4.0482393615093326e-07,2.138772651960608e-05
77.15,28.443,1.6287176549667493e-05,1.0073487828776706e-05,1.548178079247009e-05
77.161,28.443,2.1063529857201505e-05,2.3652494292036863e-06,8.528227044735104e-05
77.171,28.443,1.285471716983011e-05,-5.509346920007374e-06,8.4935263657826e-06
77.181,28.443,2.168572973459959e-05,7.686789103900082e-06,2.4588962332927625e-05
77.192,28.443,1.524121398688294e-05,9.394041626364924e-06,2.170557490899228e-05
77.202,28.443,5.222752292866062e-07,2.035982652159873e-05,1.3523918823921122e-05
77.213,28.443,2.160975100196083e-06,1.0533243766985834e-05,1.8319089576834813e-05
77.223,28.443,1.4168433153827207e-05,-5.7886882132152095e-06,1.852788955147844e-05
77.233,28.443,1.1033871487597937e-05,8.322125921722545e-08,2.499208676454145e-05
77.244,28.443,2.7804328055935912e-05,1.8472028386895545e-05,2.2165928385220468e-05
77.129,28.453,2.2168409486766905e-05,6.848477482890303e-07,1.2018162124149969e-05
77.14,28.453,1.9857718143612143e-05,1.682847141637467e-05,2.027606387855485e-05
77.15,28.453,2.661416874616407e-05,7.725200248387409e-07,
77.161,28.453,,2.4594550268375315e-05,1.2485535989981145e-05
77.171,28.453,9.474868420511484e-06,1.1621064004430082e-05,8.10914843896171e-06
77.181,28.453,4.8468798922840506e-05,-2.889348706958117e-06,2.526075331843458e-05
77.192,28.453,8.848637662595138e-06,-8.681449799041729e-07,1.533900103822816e-05
77.202,28.453,2.971405592688825e-05,-1.0043918337032665e-05,1.1815366633527448e-05
