longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,,,1.1467183867353016e-05
77.181,28.414,8.059330866672099e-06,,1.3154056432540528e-05
77.192,28.414,1.373526993120322e-05,2.0464707631617785e-05,
77.202,28.414,8.64425874169683e-06,,6.501780944745406e-07
77.213,28.414,,9.771038094186224e-06,7.526069566665683e-06
77.223,28.414,1.264225738850655e-05,5.402318038250087e-06,1.56063777012605e-06
77.171,28.424,2.5848330551525575e-05,1.0723233572207391e-05,1.0198784366366452e-05
77.181,28.424,,2.25588428293122e-05,1.4475665011559611e-05
77.192,28.424,,7.166729574237252e-06,4.191484094917541e-06
77.202,28.424,1.7898461010190658e-05,7.631648259120993e-06,5.715050065191463e-06
77.213,28.424,2.6682762836571783e-05,-2.8084900804969948e-06,1.996797664105543e-06
77.223,28.424,2.4781365937087685e-05,,1.8915986856882228e-06
77.233,28.424,3.2467687560711056e-05,,
77.244,28.424,1.9889990653609857e-05,,4.986433850717731e-06
77.161,28.434,2.245874384243507e-05,9.27463042899035e-06,1.883855247797328e-06
77.171,28.434,2.949668487417512e-05,7.460239430656657e-06,
77.181,28.434,1.3368186955631243e-05,2.337204205105081e-05,-1.7235204268217783e-06
77.192,28.434,1.3329661669558844e-05,2.418431540718302e-05,
77.202,28.434,,5.4530346460524015e-06,
77.213,28.434,2.1148893210920505e-05,6.066165951779112e-06,
77.223,28.434,1.838913158280775e-05,1.56557925947709e-05,
77.233,28.434,-1.2351441682767472e-06,5.233221600065008e-06,
77.244,28.434,1.802386577764992e-05,,
77.129,28.443,8.982227882370353e-06,1.0222348464594688e-05,-6.403939096344402e-06
77.14,28.443,,1.3122517884767149e-05,
77.15,28.443,,3.843271406367421e-05,
77.161,28.443,3.514506170176901e-05,-1.1079121577495243e-05,4.756990165333264e-06
77.171,28.443,8.789173989498522e-06,,
77.181,28.443,,1.2618100981853786e-06,4.218949470669031e-06
77.192,28.443,1.648300894885324e-05,1.940357105922885e-05,9.023797247209586e-06
77.202,28.443,3.463957546046004e-05,,9.525192581349984e-06
77.213,28.443,,1.663292096054647e-05,-1.137876733992016e-05
77.223,28.443,1.7677406503935345e-05,1.7585975001566112e-05,1.7507544498585048e-06
77.233,28.443,2.541704816394485e-06,,1.0305539944965858e-05
77.244,28.443,,1.1994338819931729e-05,
77.129,28.453,1.2239783245604484e-05,,1.2475179573812056e-05
77.14,28.453,1.5867992260609753e-05,,9.411448331775318e-07
77.15,28.453,1.6563828467042185e-05,2.5822915631579235e-05,
77.161,28.453,2.5650831958046183e-05,4.5365695768850856e-06,
