longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.254,28.551,6.0187303461134434e-05,6.281604146352038e-05,8.199606963898987e-05,,1.3887169188819826e-05,,-3.070631009904901e-06,0.0001451510761398,1.3166104508854914e-06,,7.557096068921965e-06,,,7.125498541427078e-06
77.264,28.551,2.0907191355945542e-05,1.6755583374106209e-06,4.0733517380431294e-05,,1.298925417358987e-05,,8.093719225144014e-05,9.115674038184808e-05,5.00038186146412e-06,,5.151960522198351e-06,,,1.0346496310376097e-05
77.275,28.551,1.879047886177432e-05,4.240620546624996e-05,5.341937139746733e-05,,1.963796648851712e-06,,1.3038089491601568e-05,,1.0568108336883595e-05,,7.68549034546595e-06,,,1.2530571439128836e-05
77.285,28.551,1.116441944759572e-05,2.5732106223586012e-05,8.572024671593681e-05,,-8.1929656516877e-06,,3.742515445992467e-06,0.0001628780592,5.690037141903304e-06,,,,,-1.657395159782027e-06
77.296,28.551,,9.854331437963992e-05,,,8.228067599702626e-06,,2.7955070436291862e-06,7.03033510944806e-05,7.117499535524985e-06,,9.403794138052037e-06,,,-2.4276912427012576e-06
77.306,28.551,5.586222869169433e-06,7.331584583880613e-06,3.633316373452544e-05,,-3.779409098569886e-06,,-1.321505715168314e-05,5.541907739825547e-05,1.5671107576054055e-06,,8.721887752471957e-06,,,7.326498803195136e-07
77.316,28.551,3.47624950336467e-06,5.1730097766267136e-05,,,1.2949829397257416e-05,,6.118779128883034e-05,,4.113296199648175e-06,,1.067549874278484e-05,,,3.496364115562756e-06
76.849,28.561,2.974477865791414e-05,0.0001404875947628,7.646719313925132e-05,,-8.41946621221723e-06,,0.0001057067565852,4.063324377057143e-05,6.75499768476584e-06,,5.827914264955325e-06,,,-6.181841854413506e-06
76.86,28.561,1.4710072719026355e-05,3.418656706344336e-05,4.3155192543054e-05,,9.225931535183918e-06,3.874200046993792e-06,3.0799262731306958e-06,,2.138222407666035e-05,,1.4715280485688709e-05,,,1.050739228958264e-05
76.87,28.561,6.190972635522485e-05,4.55877416243311e-05,8.88826689333655e-05,,-4.790657112607733e-05,,5.461156615638174e-05,4.159223681199365e-05,2.962804728667834e-06,,,,,2.433518602629192e-06
76.88,28.561,3.341149931657128e-05,5.43201676919125e-05,1.9205485841666814e-06,,-3.906142467258178e-07,,3.268589352956042e-05,6.765931902918965e-05,2.8891914553241804e-05,,,,,7.543364972661948e-06
76.891,28.561,3.534567076712847e-05,5.686675649485551e-05,0.0001932870072778,,9.812652024265844e-06,,0.0003271007444709,,-3.095814918196993e-06,,,,,6.369522452587262e-06
76.901,28.561,,0.0001566559512866,0.0001050916471285,,1.3373507499636617e-05,,1.054082645168819e-06,0.0001416345621692,-4.606959919328801e-06,,6.1106557041057386e-06,,,1.0066940376418644e-05
76.911,28.561,5.2003295422764495e-05,1.364724084851332e-05,7.196082879090682e-05,,-2.184378473657489e-07,,7.323213139898144e-06,0.0001079999710782,1.783900643204106e-06,,,,,1.5085514860402329e-05
76.922,28.561,,2.676999065442942e-05,6.13653173786588e-06,,5.92183005210245e-06,,6.58865537843667e-05,0.0001966128329513,4.978914603270823e-06,,,,,4.345472177647025e-07
76.932,28.561,,2.493320971552748e-05,0.0001049378115567,,-7.410454600176308e-06,-1.863266163582012e-07,0.0001308750215684,,5.613470875687199e-06,,,,,1.0201392797171138e-05
76.943,28.561,0.0003343294665683,6.840568858024199e-06,0.0001055322281899,,1.3474647857947277e-05,1.913938467623666e-05,2.8401623239915352e-06,5.050501931691542e-05,1.3306508662935812e-05,,1.5675666872994043e-05,,,3.301056267446256e-06
76.953,28.561,,3.1838011636864394e-05,1.1302949133096265e-05,,5.002898433303926e-06,,-1.3145563571015373e-06,5.166178380022757e-05,1.5840553260204615e-06,,,,,3.85271005143295e-06
76.963,28.561,,3.6014695069752634e-05,9.550361573928968e-05,,1.2243440323800314e-05,,0.0001176760706584,,8.835420885588974e-06,,,,,8.976893695944455e-06
76.974,28.561,7.233204087242484e-06,2.233661143691279e-05,4.91100836370606e-05,,-5.477024842548417e-06,,8.398193131142762e-06,0.0001620079710846,1.4897884284437168e-05,,,,,1.220886224473361e-05
76.984,28.561,-1.2829442539441516e-06,0.0004860952030867,0.0002241118927486,,4.40534404333448e-06,,5.552362563321367e-05,0.0001053568339557,-3.4865416864704457e-07,,4.853520749747986e-06,,,1.2090599739167374e-05
76.994,28.561,1.3970658073958477e-05,5.036226139054634e-05,7.664776057936251e-05,,-7.895345333963633e-06,,5.143481303093722e-06,,-1.7762346260496995e-06,,2.70001055469038e-06,,,6.947749625396682e-06
77.005,28.561,,9.517082617094276e-06,8.463324775220826e-05,,4.7780827117094304e-06,,0.0001511189184384,7.027651008684188e-05,-1.9033174112337288e-06,,,,,4.34454932474182e-06
77.015,28.561,-1.1145686585223302e-05,3.2124691642820835e-05,4.420698314788751e-05,,-4.740902113553602e-06,,1.0160012607229874e-05,,3.634220547610312e-06,,,,,4.595172867993824e-06
77.026,28.561,6.937390571692958e-05,3.222261148039252e-05,0.0001174669232568,,2.325642299183528e-06,,2.862034307327121e-05,,-7.606699341522472e-07,,,,,4.691794856626075e-06
77.036,28.561,9.07131550320628e-07,4.802493276656605e-05,2.5616438506403935e-05,,1.1370531865395606e-05,5.517686531675281e-06,-3.38412392011378e-05,0.0001845478982431,6.847661552455975e-06,,1.260840508621186e-05,,,1.0520932391955284e-06
77.046,28.561,3.105586438323371e-05,1.0439393918204589e-05,7.88663310231641e-05,,-1.243666815753386e-06,,4.46562535216799e-06,,1.1200885637663305e-05,,1.019983938022051e-05,,,7.136178282962646e-06
77.057,28.561,2.8940130505361594e-06,5.626351139653707e-06,8.059161336859688e-05,,2.098351797030773e-05,,0.0001432576100341,9.713901090435684e-05,5.364491698856e-06,,,,,-6.503341865027323e-07
77.067,28.561,4.978289143764414e-05,2.3833266823203303e-05,1.8443504814058546e-05,,-1.5991792679415084e-05,,2.0692141333711334e-05,,1.2438293197192252e-05,,2.408036834822269e-06,,,1.0556807865214068e-05
77.078,28.561,4.424777216627263e-05,3.026720332854893e-05,6.345955625874922e-06,,1.492336014052853e-05,,0.0002389832807239,8.108186739264056e-05,1.2062405403412411e-05,,2.0005834358016727e-06,,,1.43324314194615e-05
77.088,28.561,-1.7960035236797012e-08,7.255133095895872e-05,0.0002007106231758,,2.7188120839127805e-06,-3.3922372040251503e-06,8.56555052450858e-05,0.0003067474463023,6.810152513025969e-07,,,,,-2.17240040001343e-06
77.098,28.561,9.778090316103771e-06,1.3781835150439292e-05,7.101881055859849e-05,,-1.3455842235998716e-05,,1.1799797903222498e-05,,8.806809432826412e-07,,,,,1.2267403235455276e-06
77.109,28.561,7.340653974097222e-05,4.209139660815708e-05,7.952233136165887e-05,,-6.598622348974459e-06,-7.855495823605452e-06,-1.2139073987782467e-05,,6.993825991230551e-06,,1.1208954674657434e-05,,,2.185067614846048e-06
77.119,28.561,4.0170813008444384e-05,3.142075365758501e-05,9.563991625327616e-05,,-2.560176199040143e-06,,4.533938772510737e-05,,1.2250508007127792e-05,,6.697934168187203e-06,,,1.4372418263519648e-05
77.129,28.561,2.525974014133681e-05,5.315925955073908e-05,7.47650265111588e-05,,-6.941101673874073e-06,,8.691280527273193e-05,,7.336655471590348e-06,,,,,8.5700130512123e-06
77.14,28.561,3.0565632187062874e-05,2.790380131045822e-05,2.5701807317091152e-05,,-3.291332905064337e-05,,7.95610230852617e-06,6.784083234379068e-05,-8.617344974481966e-06,,8.583147064200602e-06,,,1.468394293624442e-05
77.15,28.561,9.10112248675432e-06,1.1976695532212034e-05,5.239508755039424e-05,,-5.5487776080553886e-06,,3.528522211126983e-05,,3.604856374295196e-06,,4.453510427993024e-06,,,5.738203981309198e-06
77.161,28.561,9.149203833658248e-06,2.5813871616264805e-05,4.4846728997072205e-05,,1.753175092744641e-05,2.261690497107338e-05,0.0003466073831077,,7.265242061293975e-07,,5.632428383250954e-06,,,7.024315891612787e-06
77.171,28.561,1.4236172319215257e-05,0.0002325214736629,4.340879604569636e-05,,-1.5755222193547525e-05,,2.5657524020061828e-05,,7.3402284215262625e-06,,,,,1.3972065744383144e-06
77.181,28.561,2.107726140820887e-05,1.5464833268197253e-05,6.807498721173033e-05,,1.538682590762619e-05,,-8.303105460072402e-06,,1.7997794202528894e-05,,7.281704256456578e-06,,,5.529989721253514e-06
77.192,28.561,3.881464635924203e-06,8.419624646194279e-05,3.899670628015883e-05,,4.18158788306755e-06,,1.546713974676095e-05,,2.3956092263688333e-05,,,,,3.4438421607774217e-06
77.202,28.561,,2.025011053774506e-05,6.34914540569298e-05,,9.86827853921568e-06,,1.9421655451878905e-05,0.0001592270273249,7.30179010588472e-07,,5.117842647450743e-06,,,6.279421086219372e-06
77.213,28.561,3.545749859767966e-05,8.23924201540649e-05,,,5.4891143008717336e-06,,1.4489543218587642e-06,,1.140990571002476e-05,,6.174253485369263e-06,,,4.875421836914029e-06
77.223,28.561,1.067041102942312e-05,2.244524148409255e-05,4.540715963230468e-05,,1.2867913028458132e-05,1.6468920875922777e-05,0.0002337305486435,9.025175677379592e-05,1.2831726053263992e-05,,,,,7.715864740021061e-06
77.233,28.561,1.5204057035589358e-06,9.011240035761148e-05,7.760329754091799e-05,,5.784863333246904e-06,,0.0001181540719699,0.0001098887369153,1.236052867170656e-05,,,,,1.4473222108790653e-05
77.244,28.561,,4.620181425707415e-05,3.85726525564678e-05,,-5.723219146602787e-06,,-3.169160208926769e-06,9.093915286939593e-05,-4.036927748529706e-06,,7.68549034546595e-06,,,9.786691407498438e-06
77.254,28.561,4.194974678739527e-07,8.074820652836934e-05,,,1.4009100596013012e-05,,9.219961043527292e-07,,-4.0982718019222375e-06,,1.1528548384376336e-05,,,6.091723207646282e-06
77.264,28.561,6.589926488231868e-05,4.442455247044563e-05,0.0002348539273953,,-2.522737986510037e-06,,8.121972314256709e-06,0.0001713981328066,1.5398159121104982e-06,,9.403794138052037e-06,,,1.4575966815755235e-05
77.275,28.561,,1.3277204743644688e-05,0.0001711995282676,,5.341622681953595e-07,,5.539951644095709e-07,,8.49238222144777e-06,,8.614013495389372e-06,,,-4.171099590166705e-07
77.285,28.561,2.3262895410880446e-05,3.548892345861532e-05,4.432312198332511e-05,,4.129466560698347e-06,,0.0001008720209938,,4.390751564642415e-05,,1.067549874278484e-05,,,4.147682830080157e-06
77.296,28.561,5.881962715648115e-05,6.128766835900024e-05,5.053473432781175e-05,,1.942027301993221e-05,,0.0002962181752081,,1.946882775882841e-06,,5.9316139413567726e-06,,,5.069484814157477e-06
77.306,28.561,3.949247911805287e-05,4.970282316207886e-05,6.880973523948342e-05,,-4.0073869058687706e-06,,7.500249012082349e-06,,6.574564849870512e-06,,,,,8.477781193505507e-06
76.849,28.571,6.190972635522485e-05,1.894155138870701e-05,5.74823388888035e-05,,1.6228539607254788e-05,,2.938483930847724e-06,3.372030914761126e-05,2.2570859073312025e-05,,1.2052388228767086e-05,,,1.5412107359225049e-06
76.86,28.571,1.911786966957152e-05,3.856710100080818e-05,4.059664934175089e-05,,7.22843105904758e-06,,2.5928186005330645e-05,0.0002964431769214,1.0417327757750172e-05,,,,,1.0797521099448204e-05
76.87,28.571,,1.4408506103791296e-05,4.541050657280721e-05,,-4.96049040066282e-07,1.3058915101282764e-05,5.466662332764827e-05,0.0001382329792249,1.2288446669117548e-05,,9.771812983672136e-06,,,7.96221775090089e-06
76.88,28.571,,4.957197688781889e-06,6.671658047707751e-05,,-6.164014848764055e-06,,4.6269897211459465e-06,,9.95849222817924e-06,,8.184115358744748e-06,,,3.719322421602556e-06
76.891,28.571,5.2003295422764495e-05,2.96438538498478e-05,6.047785791452043e-05,,1.1517324310261756e-05,,-2.1274478058330715e-05,9.569796384312212e-05,6.849847522971686e-06,,,,,1.7846981563707232e-06
76.901,28.571,4.613949840859277e-06,1.3053019756625872e-05,6.05146269663237e-05,,-2.9278535862431454e-07,,-7.168450792960357e-06,0.0001050128194037,-2.3452716959582176e-06,,1.165457706520101e-05,,,4.05193486585631e-06
76.911,28.571,3.095695865340531e-05,3.386169737495948e-06,0.0001040540155372,,2.781667490125983e-06,2.702156962186564e-06,7.157907020882703e-06,7.946044206619263e-05,8.923152563511394e-06,,1.5675666872994043e-05,,,1.95901702682022e-05
76.922,28.571,6.87909996486269e-05,1.7897124052979052e-05,2.519368899811525e-05,,3.991236553702038e-06,,0.000104741040559,,7.892484973126557e-06,,3.419136191951111e-06,,,7.225215540529462e-06
76.932,28.571,,4.895017991657369e-05,8.255033026216552e-05,,4.705500941781793e-06,,-4.314824309403775e-06,,-5.675169177266071e-06,,1.2356360457488336e-05,,,4.48775563199888e-06
76.943,28.571,3.18560196319595e-05,0.000106896404759,5.524064545170404e-05,,-8.65303536556894e-06,2.211451828770805e-05,1.2318861308813212e-06,6.640789069933817e-05,-5.497919573826948e-06,,1.1954813089687376e-05,,,1.921938064697315e-06
76.953,28.571,,3.916596688213758e-05,4.468823681236245e-05,,1.5166754565143492e-05,,-7.491498763556592e-07,,5.976240572636016e-06,,4.853520749747986e-06,,,1.7052554539986886e-05
76.963,28.571,,3.067494253627956e-05,0.0002014819183386,,7.185030426626327e-06,,6.071662937756628e-06,0.0001628980971872,1.8287470084032972e-05,,2.70001055469038e-06,,,5.137910648045363e-06
76.974,28.571,,4.5206525101093575e-05,6.588253745576367e-05,,1.9533177692210305e-05,2.3248003344633617e-05,7.442582864314318e-05,7.707303302595392e-05,3.278128588135587e-06,,,,,3.306073779185681e-07
76.984,28.571,0.0003843331942334,5.573507223743945e-06,5.82562870476977e-06,,3.806465429079253e-06,,0.0001193302086903,,1.167820983027923e-06,,,,,5.106316166347824e-06
76.994,28.571,0.0005276905139908,0.0002160904550692,3.661109803942964e-05,,2.0827976186410524e-05,,7.053309673210606e-05,0.0001612155028851,-1.8374205410509603e-06,,,,,7.248917427205015e-06
77.005,28.571,1.3554474662669236e-06,6.196230242494494e-05,5.595421680482104e-05,,8.696333679836243e-06,,1.78671380126616e-05,0.0001620079710846,1.431738110113656e-05,,,,,9.117477475228952e-07
77.015,28.571,,1.331794737780001e-05,0.000172934756847,,3.3436267585784663e-06,,2.531100471969694e-05,,1.1119854207208846e-05,,,,,2.8737904358422384e-05
77.026,28.571,1.8990876924362965e-05,4.800635724677704e-05,3.778254904318601e-05,,4.469419764063787e-06,,1.4265088793763424e-05,,1.0786515076688374e-06,,3.81415338779334e-06,,,1.9405038983677517e-05
77.036,28.571,,0.0001205630396725,0.0001294598041567,,-1.1122589057777075e-05,-9.298760232923088e-07,-1.867328137450386e-05,,6.796717116230866e-06,,2.408036834822269e-06,,,1.5561450709355995e-05
77.046,28.571,-1.3734226740780286e-05,6.100512564444216e-06,0.0001041917130351,,-5.5358304962283e-06,,2.779589340207167e-05,5.889771637157537e-05,4.752891072712373e-06,,2.0005834358016727e-06,,,2.738624971243553e-06
77.057,28.571,1.1574795280466788e-05,2.407750980637502e-05,2.818462962750345e-05,,1.256790437764721e-05,1.7176791516249068e-05,3.767553062061779e-05,,1.770405469869729e-05,,,,,2.451808086334495e-06
77.067,28.571,,1.583269659022335e-05,,,1.4071238183532842e-05,,7.287893095053732e-05,0.0001845478982431,4.081391125509981e-06,,1.09013999463059e-05,,,6.628446044487646e-06
77.078,28.571,3.363765017638798e-06,3.849510540021584e-05,6.059864608687349e-05,,3.38021527568344e-05,,0.0001198600293719,3.950668542529456e-05,-5.303330453898525e-06,,1.1208954674657434e-05,,,2.3048740331432786e-05
77.088,28.571,3.4117012546630576e-05,1.942793642228935e-05,0.0002639516605995,,2.8221467800904065e-05,,5.092893388791708e-06,6.2948813138064e-05,-1.3291019058669915e-06,,7.670958439121023e-06,,,2.2269288820098158e-05
77.098,28.571,4.0170813008444384e-05,4.1768336814129725e-05,0.0001470512361265,,4.731455646833638e-06,,1.3444850083033089e-05,6.677634519292042e-05,2.757793140517606e-07,,,,,4.226294549880549e-06
77.109,28.571,0.0002296642633154,3.995697625214234e-05,9.59242242970504e-05,,1.19325104606105e-05,-1.1225227353861555e-05,0.000326312117977,0.0002563671732787,4.3532982090255246e-06,,8.583147064200602e-06,,,1.0243204087601043e-05
77.119,28.571,-8.052212251641322e-06,4.708080086857081e-05,3.412825026316568e-05,,3.922862106264802e-06,8.01568148744991e-06,-1.0503756129764952e-05,0.0001312492240685,2.6767631879920373e-06,,,,,3.818046025116928e-06
77.129,28.571,4.046610774821602e-05,1.810934190871194e-05,6.153651338536292e-05,,9.958206646842882e-06,,2.693224996619392e-05,0.000118189578643,-6.510084858746268e-06,,,,,6.453099103964632e-06
77.14,28.571,,5.417022475739941e-05,0.0003032254171557,,-3.488727315925644e-06,,8.787959086475894e-05,,-2.0839800072280923e-06,,1.572033170305076e-06,,,7.57852649257984e-06
77.15,28.571,,1.3053529983153568e-05,4.324162728153169e-05,,1.3443150237435477e-05,,0.0001553947804495,,3.0589590096496977e-06,,,,,1.0215971087745856e-05
77.161,28.571,2.107726140820887e-05,3.63229337381199e-05,3.810076304944232e-05,,-2.218746521975845e-05,,2.712290836370812e-07,,5.809611593576847e-06,,,,,8.998977136798203e-06
77.171,28.571,2.6240377337671816e-05,4.969814654032234e-06,3.9379654481308535e-05,,9.830340786720626e-06,9.44964722293662e-06,,4.470477870199829e-05,-4.4873813749291e-06,,4.007592906418722e-06,,,5.180162588658277e-06
77.181,28.571,4.884965164819732e-05,6.929351457074517e-06,8.923264249460772e-05,,-1.5508227079408243e-05,,0.0002907607122324,,3.038143177036545e-06,,6.174253485369263e-06,,,5.215856162976706e-06
77.192,28.571,0.000290861033136,-2.7397873054724187e-06,0.0001382782502332,,1.5961864846758544e-05,,-2.1242560251266696e-05,,7.917459697637241e-06,,,,,9.709382538858335e-06
77.202,28.571,,1.87874411494704e-05,6.829389894846827e-05,,3.608013457778725e-06,,4.2247593228239566e-05,0.0001902815274661,-9.677776688477024e-06,,3.9443116293114144e-06,,,-1.331881662736123e-06
77.213,28.571,3.0192715712473728e-05,4.793811240233481e-05,7.760329754091799e-05,,1.861161763372365e-05,,0.0001306298072449,,4.589417130773654e-06,,,,,-5.244005478743929e-06
77.223,28.571,8.15138264442794e-06,1.858336509030778e-05,3.85726525564678e-05,,8.319415428559296e-06,,2.086734093609266e-05,5.847185821039602e-05,6.387996563717024e-06,,1.1528548384376336e-05,,,-4.1994826460722834e-07
77.233,28.571,,0.0001195317090605,7.032958819763735e-05,,4.6380287130887154e-06,,4.73645332021988e-06,0.0001592270273249,4.972306669515092e-06,,9.403794138052037e-06,,,6.178456715133507e-06
77.244,28.571,2.344870154047385e-05,4.762038315675454e-06,,,3.374039351911051e-06,-7.2641237238713074e-06,-2.848073927452788e-05,,5.795400738861645e-06,,8.614013495389372e-06,,,1.4575966815755235e-05
77.254,28.571,3.441181206653709e-06,0.0001184128195745,7.500976789742708e-05,,-1.132528814196121e-05,,1.3331493846635567e-06,5.037482696934603e-05,4.115243064006791e-05,,,,,2.8033586204401217e-05
77.264,28.571,6.245043914532289e-05,6.89900407451205e-05,6.353346634568879e-06,,7.683820513193496e-06,-4.575520051730564e-06,0.0001464352535549,0.0001098887369153,-2.587964445410762e-06,,,,,3.4933532333525363e-06
77.275,28.571,,6.18518388364464e-05,2.4753884645178917e-05,,1.8145463400287557e-05,,9.204337402479725e-06,,6.05435070610838e-06,,5.9316139413567726e-06,,,-4.623180302587571e-06
77.285,28.571,-5.2119062274869066e-06,2.2237192752072588e-05,7.820856262696907e-05,,7.185632057371549e-06,,2.7995245091005927e-06,,5.92105516261654e-06,,9.439471796213184e-06,,,1.3925617167842574e-05
77.296,28.571,,0.0001145423302659,3.407712938496843e-05,,4.762734533869661e-06,1.3318323908606544e-05,-2.797703473333968e-06,0.0003064075717702,-7.420172551064752e-06,,5.334592970029917e-06,,,1.3496825886250008e-05
76.849,28.58,,7.848021778045222e-05,8.157033153111115e-05,,1.2809874533559196e-05,,4.191711013845634e-06,,-2.3043714463710785e-05,,8.184115358744748e-06,,,5.693416369467741e-06
76.86,28.58,9.26135999179678e-06,5.027182123740204e-05,5.814586620545015e-05,,9.944895282387732e-06,,0.0001419840991729,6.212452717591077e-05,4.533587798505323e-06,,,,,8.87005080585368e-06
76.87,28.58,,9.676284207671417e-06,5.824036634294316e-06,,5.306015737005509e-06,,7.105110853444785e-05,,9.97715051198611e-06,,1.165457706520101e-05,,,6.286841198743787e-07
76.88,28.58,,2.616454366943799e-06,6.13653173786588e-06,,2.042807864199858e-06,,1.706361217657104e-05,0.0001341068418696,1.5717932910774834e-05,,1.5675666872994043e-05,,,2.43872946157353e-05
76.891,28.58,4.402536796987988e-05,6.45481632091105e-05,0.0002473698696121,,1.709963362372946e-05,,7.16539507266134e-05,7.935851317597553e-05,2.8536701393022668e-06,,8.662942491355352e-06,,,6.717011729051592e-06
76.901,28.58,,0.0001038467089529,4.531295417109504e-05,,8.53704841574654e-06,,9.321521065430716e-05,,-8.707378583494574e-06,,5.490708190336591e-06,,,1.1827616617665626e-05
76.911,28.58,8.230193998315372e-06,1.1176457519468386e-05,1.854533184086904e-05,,2.0444649635464884e-06,,1.7002181493808166e-06,,8.976941785476811e-07,,,,,-1.6634446637908695e-06
76.922,28.58,3.0838607926853e-05,0.0002478530805092,2.2667902157991197e-05,,1.002275530481711e-05,,-3.827234195341589e-06,0.0001139012674684,2.8032425689161755e-05,,,,,1.8392062202110535e-06
76.932,28.58,-1.2829442539441516e-06,6.648366252193227e-05,2.114333801728208e-05,,3.830621153610991e-06,,-3.3388416795787634e-06,6.504532211693004e-05,9.94499077933142e-06,,,,,1.4267131518863607e-05
76.943,28.58,1.5295792763936333e-05,5.039942698203959e-05,7.327295315917581e-05,,-6.973894869588548e-06,,9.434046660317108e-05,,-4.651415565604111e-06,,,,,5.000785222364357e-06
76.953,28.58,5.232867624727078e-05,0.0001077855777111,6.944993219804019e-05,,1.9778306523221545e-05,,4.2133765418839175e-06,5.139613494975493e-05,7.234846634673886e-06,,,,,-6.203950761118904e-06
76.963,28.58,9.272058377973735e-06,1.3966329788672738e-05,0.0001041713621816,,1.2586177945195232e-05,,5.7702061894815415e-05,0.0001416345621692,2.404715132797719e-06,,,,,5.633871296595316e-06
76.974,28.58,4.966421329299919e-05,4.966061169398017e-05,1.870070627774112e-05,,-1.0971133633574937e-05,,3.620632196543738e-05,0.0002666907384991,9.589552973920943e-06,,1.260840508621186e-05,,,8.586257536080666e-06
76.984,28.58,,1.2582650015247054e-06,3.445679976721294e-05,,-8.550331585865933e-06,,8.34750389913097e-05,7.987557182786986e-05,-6.292862508416874e-06,,,,,2.419148131593829e-06
76.994,28.58,,2.5652308977441866e-05,8.223260374506935e-05,,2.5139750505331904e-05,,6.566326192114502e-05,,4.897238795820158e-06,,1.0115966688317712e-05,,,8.12717462395085e-06
77.005,28.58,8.121640712488443e-05,2.2812525912740966e-06,8.661219180794433e-05,,2.5292123609688133e-05,,-1.2110099305573384e-05,5.166178380022757e-05,1.020278091345972e-06,,2.408036834822269e-06,,,3.293479267085786e-06
77.015,28.58,3.6413704947335646e-05,8.685019565746188e-06,2.7503785531735048e-05,,-3.842912065010751e-06,1.2201475101392134e-06,3.4456272260285914e-05,,-1.1880238162120804e-06,,,,,1.0260299859510267e-05
77.026,28.58,5.434518243419007e-05,3.422082954784855e-05,5.643036638502963e-05,,2.4926578134909505e-07,3.005741564265918e-05,0.0001931785664055,9.547992522129788e-05,3.980660494562471e-06,,,,,6.14616556049441e-06
77.036,28.58,1.1574795280466788e-05,4.350470135250362e-06,6.128576933406293e-05,,2.0116234736633487e-05,,-6.721595127601177e-05,,1.2132874871895185e-05,,,,,-1.6337345414285664e-06
77.046,28.58,7.899820047896355e-06,4.22778248321265e-05,0.000111339490104,,1.5038114725030027e-05,,-1.3589577065431511e-05,2.4626659069326703e-05,6.479298463091254e-06,,1.3610795576823875e-05,,,1.126488859881647e-05
77.057,28.58,1.6098252672236413e-05,2.455343746987637e-05,0.0001316209527431,,6.916776328580454e-06,1.4827965344466065e-07,0.0001316510606557,,-8.541955139662605e-06,,7.963019015733153e-06,,,5.552633410843555e-06
77.067,28.58,,3.465944610070437e-05,8.22253932710737e-05,,-2.000682798097841e-05,8.301523848786019e-06,1.5347988664871082e-05,5.884548227186315e-05,2.6849051209865135e-05,,,,,1.1899715701702009e-07
77.078,28.58,1.1115766938019078e-05,0.0001179446553578,0.0001006095917546,,1.369674464513082e-05,,5.672768747899681e-05,0.0001479446218581,7.336655471590348e-06,,,,,2.8534407192637445e-06
77.088,28.58,3.832464062725194e-05,1.877607610367704e-05,7.784147601341829e-05,,2.695055991353001e-05,,-3.040545925614424e-05,5.313369183568284e-05,-4.352146333985729e-06,,4.453510427993024e-06,,,2.410460729151964e-05
77.098,28.58,2.81337634078227e-05,6.621176726184785e-05,7.47650265111588e-05,,2.075599877571221e-05,,7.757285493426025e-05,,-1.3156032991901156e-06,,3.3611204344197176e-06,,,5.803485237265704e-06
77.109,28.58,,0.0001055383181665,7.408014789689332e-05,,1.5641445543224108e-06,,6.348645547404885e-05,0.0002378334465902,9.868394045042804e-06,,,,,8.218995048991928e-07
77.119,28.58,-2.7151943413628032e-06,3.875577021972276e-05,0.0001018756229314,,3.184776505804621e-05,,1.4419909348362124e-05,7.84914955147542e-05,2.214930827904027e-05,,,,,2.001215034397319e-05
77.129,28.58,1.3011937880946787e-05,3.82171492674388e-05,3.952179667976452e-06,,1.308841001446126e-05,1.9618088117567822e-05,8.374965545954183e-06,0.0001505904947407,5.109030553285265e-06,,,,,-1.981219838853576e-06
77.14,28.58,,6.659988866886124e-05,3.810076304944232e-05,,-1.3133160337019945e-06,,-5.102109571453184e-05,6.475626287283376e-05,1.3053881048108453e-05,,,,,1.0016447049565612e-05
77.15,28.58,2.6240377337671816e-05,7.465221642632969e-06,8.538666588719934e-05,,1.4231179648049874e-06,,-1.5900941434665583e-05,5.636338028125465e-05,6.61073954688618e-07,,,,,-4.926302494823176e-07
77.161,28.58,2.10808684641961e-05,9.906544437399134e-05,9.158240573015064e-06,,1.2181093552499078e-05,,1.87118293979438e-05,6.275467603700235e-05,-1.1202300811419263e-05,,1.1119598639197648e-05,,,3.56845703208819e-05
77.171,28.58,4.507321500568651e-05,3.079804446315393e-05,2.38708653341746e-05,,6.439608114305884e-06,,9.645977115724236e-05,0.0002529528283048,-2.060301540041109e-06,,,,,1.6184591231649392e-06
77.181,28.58,1.5204057035589358e-06,5.181684628041694e-06,0.000156384150614,,-5.117449745739577e-06,,2.405241161795857e-07,3.704016489791684e-05,-7.240753802761901e-06,,7.68549034546595e-06,,,1.5636545867891982e-05
77.192,28.58,3.5134671634295955e-05,3.811231727013365e-05,4.8340130888391286e-05,,-1.06732722997549e-05,,-1.2727340617857408e-05,6.11393988947384e-05,1.1865190572279973e-05,,1.1528548384376336e-05,,,1.13720680019469e-05
77.202,28.58,4.353299300419167e-05,3.700511661008932e-05,4.419509059516713e-05,,1.0304265742888674e-05,-1.0485914572200272e-05,0.0001181540719699,,1.5286899724742398e-05,,1.1216753591725135e-05,,,3.638515408965759e-06
77.213,28.58,4.564582195598632e-05,3.529782043187879e-05,8.91602539923042e-05,,1.6257394236163236e-05,,7.138719865906751e-06,9.802608110476284e-05,8.516528396285139e-06,,,,,4.057426849612966e-06
77.223,28.58,,5.613362736767158e-05,4.335519770393148e-05,,-5.438940661406377e-06,,7.208851457107812e-05,,1.1301311531042303e-07,,9.900129043671768e-06,,,-1.3426689520201762e-06
