longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,3.7532104215642895e-06,1.885420351754874e-05,1.1360148164385464e-05
77.181,28.414,9.846300599747336e-06,-5.853618745277345e-07,7.150348392315209e-05
77.192,28.414,,1.5215917301247828e-05,1.231932287737436e-06
77.202,28.414,3.546159859979525e-05,5.3409098654810805e-06,
77.213,28.414,,-3.0426949706452437e-06,2.6025541956187222e-05
77.223,28.414,3.735718928510323e-05,,1.932851409947034e-05
77.171,28.424,4.899272425973322e-06,1.0567265235295054e-05,
77.181,28.424,2.3015110855340023e-05,4.357422312750714e-06,1.7978192772716284e-05
77.192,28.424,,8.61748503666604e-06,
77.202,28.424,1.4152178664517123e-05,-4.461728167370893e-06,1.984470145544037e-05
77.213,28.424,8.479317330056801e-06,2.120284625561908e-05,3.627557089203037e-05
77.223,28.424,2.951300075437757e-06,,
77.233,28.424,1.156061716756085e-05,1.012326538329944e-05,1.7663940525380895e-05
77.244,28.424,1.3121344636601862e-05,4.373647243482992e-06,5.075744047644548e-05
77.161,28.434,,,2.035799116129056e-05
77.171,28.434,8.404509571846575e-06,7.84923122409964e-06,1.87080331670586e-05
77.181,28.434,,1.2334060556895564e-05,4.749507752421778e-06
77.192,28.434,,5.088694251753623e-06,2.0185056200716645e-05
77.202,28.434,4.055659132973233e-07,-2.1260061089378726e-07,2.842441972461529e-05
77.213,28.434,,-3.4860781852330547e-06,9.239504834113175e-06
77.223,28.434,,,
77.233,28.434,1.5338422599597834e-05,1.028465158015024e-05,2.632182076922618e-05
77.244,28.434,2.6133484425372444e-05,9.1683141363319e-06,1.7571908756508492e-05
77.129,28.443,-7.767690703985863e-07,2.3874585167504847e-05,1.8624959920998663e-05
77.14,28.443,1.0937671959254658e-06,5.511442395800259e-06,1.9813780454569496e-05
77.15,28.443,3.570345143089071e-05,,
77.161,28.443,,6.007848696754081e-06,9.792599485081157e-06
77.171,28.443,4.417161471792497e-05,,2.161661905120127e-05
77.181,28.443,,1.222294395120116e-05,2.520985253795516e-05
77.192,28.443,1.8897480913437903e-05,,
77.202,28.443,2.316790596523788e-05,7.863031896704342e-06,2.9693399483221583e-05
77.213,28.443,-1.940491301866132e-06,2.050541115750093e-05,2.0540777768474072e-05
77.223,28.443,3.720433596754447e-06,6.43093653707183e-06,6.2424992393061984e-06
77.233,28.443,3.4394350223010406e-05,1.2358019603198045e-06,1.548817817820236e-05
77.244,28.443,1.675414932833519e-05,6.51594427836244e-06,
77.129,28.453,2.43588488046953e-06,,
77.14,28.453,3.680116788018495e-05,,1.0211559128947556e-05
77.15,28.453,,,1.4783568076381924e-05
77.161,28.453,8.899564818420913e-06,,1.742184213071596e-05
77.171,28.453,1.5574600183754228e-05,,5.9386193242971785e-06
77.181,28.453,5.964532192592742e-06,,
77.192,28.453,1.834933391364757e-05,3.884445504809264e-06,-0.0001183308850158
77.202,28.453,1.1834490578621626e-05,-3.4454410524631385e-06,8.389684808207676e-06
77.213,28.453,5.40629525858094e-06,,2.920103543146979e-05
77.223,28.453,8.445460480288602e-06,,8.598070962761994e-06
77.233,28.453,,4.0366899156651925e-06,1.929470636241604e-05
77.119,28.463,7.271984486578731e-06,9.783325367607176e-06,
77.129,28.463,4.715359864349011e-06,5.238362064119428e-06,
77.14,28.463,1.1082650416938122e-05,1.028112819767557e-05,
