longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,7.180801276263082e-06,1.516741485829698e-05,5.5445172620238736e-05
77.181,28.414,7.802122127031907e-06,,1.0666825801308732e-05
77.192,28.414,9.86129180091666e-06,1.4770706002309453e-05,
77.202,28.414,,,
77.213,28.414,1.9803960640274454e-06,1.2660108041018248e-05,
77.223,28.414,4.356622412160505e-06,6.928293714736356e-06,7.732066478638444e-06
77.171,28.424,3.460328298388049e-05,6.581376965186792e-06,2.06625754799461e-05
77.181,28.424,,,1.2100506864953786e-05
77.192,28.424,1.5927647837088443e-05,,-1.2760672689182684e-05
77.202,28.424,2.0462985048652627e-05,,
77.213,28.424,,3.2909058063523844e-05,2.004255293286405e-05
77.223,28.424,-2.068976027658209e-05,6.598168056370923e-06,-1.1596423064474948e-05
77.233,28.424,4.101522335986374e-06,2.280637090734672e-05,1.0431794180476572e-05
77.244,28.424,1.3965240214020014e-05,2.8799247957067564e-05,
77.161,28.434,2.0282654077163897e-05,1.5560934116365388e-05,1.70112652995158e-05
77.171,28.434,,-9.42900044265116e-07,3.8801448681624606e-05
77.181,28.434,9.933763976732736e-06,1.824012883844261e-06,
77.192,28.434,-2.3060576950229006e-06,,-3.003759275088669e-06
77.202,28.434,1.432080171070993e-05,8.334369340445846e-05,1.0111074516316876e-05
77.213,28.434,1.2234442692715676e-05,,
77.223,28.434,-5.87461408940726e-06,3.222496889065951e-05,-6.365862077473139e-07
77.233,28.434,,8.584278111811727e-05,4.686444754042896e-06
77.244,28.434,1.8631415514391847e-05,1.145130499935476e-05,
77.129,28.443,1.467682250222424e-05,-2.068672301902552e-06,
77.14,28.443,-6.628912615269655e-06,1.9679011529660784e-05,-6.741196330040111e-07
77.15,28.443,-1.0188962733082008e-05,,
77.161,28.443,,1.880875788629055e-05,
77.171,28.443,1.4925266441423446e-05,8.837131463224068e-05,2.362974737479817e-05
77.181,28.443,-1.5791230225659092e-06,0.0001258364645764,1.3802177818433847e-05
77.192,28.443,5.142637604649281e-08,6.126293101260671e-06,2.259474786114879e-05
77.202,28.443,3.525726981479238e-07,,-9.453959137317725e-06
77.213,28.443,,-8.875666026142426e-06,2.027079972322099e-05
77.223,28.443,-5.180342213861877e-06,2.371172058701632e-06,6.994414889049949e-06
77.233,28.443,,5.090253398520872e-05,2.4130371457431465e-05
77.244,28.443,-1.1723303941835184e-05,3.518499397614505e-06,
77.129,28.453,,4.098648787476122e-05,2.1843523427378383e-05
77.14,28.453,1.261430952581577e-06,,5.791247895103879e-05
77.15,28.453,7.060443749651313e-06,,2.352687806705944e-05
77.161,28.453,2.904029770434136e-06,3.0311764930957e-05,-7.749404176138341e-07
77.171,28.453,8.247536243288778e-06,1.990980672417209e-05,1.5232902114803435e-05
77.181,28.453,1.212256211147178e-05,1.5185159099928567e-05,8.805088327790145e-06
77.192,28.453,5.099874215375166e-06,4.137327414355241e-05,1.2836051610065624e-05
77.202,28.453,5.530186172109097e-06,5.202768988965545e-06,-6.1060818552505225e-06
77.213,28.453,5.657319434249075e-06,6.109662353992462e-05,1.9360901205800477e-05
77.223,28.453,1.0027688404079528e-05,2.3725408027530648e-05,3.0078677809797227e-05
77.233,28.453,1.1308751709293574e-05,-2.17963611248706e-06,
77.119,28.463,6.623727131227497e-06,8.410681402892806e-06,1.094858907890739e-05
77.129,28.463,4.954390078637516e-06,,-9.423656592844054e-07
77.14,28.463,2.172280801460147e-05,,8.4655684986501e-06
77.15,28.463,3.877048584399745e-06,3.808983456110582e-05,1.1287863344477955e-05
77.161,28.463,2.8173112696094904e-06,4.977772186975926e-05,1.0111074516316876e-05
77.171,28.463,2.330750612600241e-05,2.1917006961302832e-05,1.7263193512917496e-05
77.181,28.463,-2.7024691462429477e-06,-6.094654963817448e-06,
77.192,28.463,,3.339337126817554e-05,1.6977679479168728e-05
77.202,28.463,8.812537089397665e-06,4.966808319295524e-06,
77.213,28.463,1.1539534170879053e-05,,2.127666630258318e-05
77.223,28.463,,4.795007407665253e-05,1.3065354323771317e-05
77.119,28.473,,3.5603304695541738e-06,
77.129,28.473,4.6170844143489376e-06,1.042817621055292e-05,-1.209624542752863e-06
77.14,28.473,6.798684353270801e-06,,1.67111666087294e-05
77.15,28.473,6.821404241463824e-08,5.817470082547516e-05,3.102833215962164e-05
77.161,28.473,-3.1115466754272347e-06,1.6928857803577557e-05,1.0875986845348962e-05
77.171,28.473,-3.156257434966392e-06,2.1184299839660525e-05,2.1714473405154425e-05
77.181,28.473,8.470286957162898e-06,,
77.192,28.473,-1.2783360716639436e-06,3.792355710174888e-05,7.932779226393905e-06
77.202,28.473,-3.4359070468781283e-06,,
77.213,28.473,-2.9218776944617275e-06,1.7387028492521495e-05,8.525736120645888e-06
77.223,28.473,,,2.313623917871155e-05
77.233,28.473,-2.576212182248128e-06,1.641641756577883e-05,1.815927134884987e-05
77.119,28.482,1.900581992231309e-05,,
77.129,28.482,5.2998228738943e-07,8.442618127446622e-05,
77.14,28.482,-1.8096465055350563e-06,3.759584069484845e-05,
77.15,28.482,1.1027782420569563e-05,,
77.161,28.482,-1.8410659322398715e-05,1.5125304344110193e-05,9.222338121617211e-06
77.171,28.482,-1.7063988707377575e-05,7.14970246917801e-06,
77.181,28.482,1.3650494111061562e-05,-7.65502761623793e-07,9.350434083899016e-06
77.192,28.482,4.284648639441002e-06,2.926492379629053e-05,1.0417035809950905e-05
77.202,28.482,1.0269550330122e-05,8.023357804631814e-05,1.784767664503306e-05
77.213,28.482,,1.182681808131747e-05,2.817073800542857e-05
77.223,28.482,-1.707396950223483e-05,8.022199472179636e-05,3.924122211174108e-05
77.233,28.482,,1.423895992047619e-05,
77.244,28.482,,8.429391527897678e-06,
77.129,28.492,4.904362413071794e-06,3.882635792251676e-05,4.265081770427059e-06
77.14,28.492,1.6039259207900614e-05,5.5748791055521e-05,
