longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,2.071922608593013e-05,
77.181,28.414,-4.494401582633145e-05,6.359934923239052e-05
77.192,28.414,4.400670877657831e-05,
77.202,28.414,1.6068544937297702e-05,1.1611409718170762e-05
77.213,28.414,1.4554875633621124e-05,9.562134437146597e-06
77.223,28.414,7.3326946221641265e-06,1.1404555152694227e-05
77.171,28.424,2.039512764895335e-05,
77.181,28.424,1.2612002137757372e-05,
77.192,28.424,4.392358459881507e-05,-1.0035448667622404e-06
77.202,28.424,3.867997656925581e-05,5.31355681232526e-06
77.213,28.424,1.966449235624168e-05,-7.94261632108828e-06
77.223,28.424,2.0010726075270213e-05,1.3123475582688116e-05
77.233,28.424,2.555155151640065e-05,7.504984750994481e-06
77.244,28.424,1.1231670214328917e-05,9.538648555462714e-06
77.161,28.434,3.2208750781137496e-05,1.1809743227786385e-05
77.171,28.434,1.3022754501434974e-05,4.28064095103764e-06
77.181,28.434,4.4649345909419935e-06,
77.192,28.434,1.69310351338936e-05,9.13242547539994e-06
77.202,28.434,1.766805689840112e-05,-6.697883691231255e-06
77.213,28.434,1.0774199836305344e-05,
77.223,28.434,2.3399708879878744e-05,-2.240040703327395e-05
77.233,28.434,2.056021912721917e-05,-3.75211766368011e-06
77.244,28.434,4.819230980501743e-06,
77.129,28.443,4.291284130886197e-05,1.3348179891181644e-05
77.14,28.443,2.9624106900882907e-05,2.432115479678032e-06
77.15,28.443,1.3225314432929736e-05,-4.037168309878325e-06
77.161,28.443,1.5889932910795324e-05,1.1887389518960845e-05
77.171,28.443,2.0369721823954023e-05,2.8568321795319207e-05
77.181,28.443,2.1207748432061635e-05,2.11408109862532e-06
77.192,28.443,1.168968083220534e-05,
77.202,28.443,7.164705948525807e-06,5.817728379042819e-06
77.213,28.443,1.4310837286757304e-05,1.2684595276368782e-05
77.223,28.443,1.4639777873526327e-05,8.41754717839649e-06
77.233,28.443,1.0557814675848933e-05,-2.420107193756849e-06
77.244,28.443,3.4221349778817967e-05,-1.8330674720346e-05
77.129,28.453,1.0494160051166546e-05,-4.185110810794868e-06
77.14,28.453,3.1018793379189447e-05,2.5364035536767915e-05
77.15,28.453,1.325823996012332e-05,
77.161,28.453,1.8075626940117218e-05,3.485267370706424e-05
77.171,28.453,1.4767059838050043e-05,7.478893166990019e-06
77.181,28.453,2.9624676244566217e-05,-3.698861837619916e-05
77.192,28.453,1.3607879736809991e-05,1.2646049071918242e-05
77.202,28.453,,1.4451155948336236e-05
77.213,28.453,2.416331153654028e-05,
77.223,28.453,3.2854943128768355e-05,
77.233,28.453,3.290294989710674e-05,7.3193245953007136e-06
77.119,28.463,9.079505616682582e-06,6.009815479046665e-06
77.129,28.463,1.5512609024881385e-05,-7.594902399432613e-06
77.14,28.463,3.360673645147472e-06,
77.15,28.463,2.421249337203335e-05,4.092390781806898e-07
77.161,28.463,1.810598223528359e-05,
77.171,28.463,2.2273650756687857e-05,1.064338630385464e-05
77.181,28.463,1.884336415969301e-05,7.504984750994481e-06
77.192,28.463,4.0890517993830144e-05,-1.5928453649394214e-05
77.202,28.463,2.512705214030575e-05,-4.981350684829522e-06
77.213,28.463,3.73788207070902e-05,
77.223,28.463,2.0983976355637424e-05,2.189753831771668e-05
77.119,28.473,1.783321386028547e-05,
77.129,28.473,7.708263001404703e-05,4.325587269704556e-06
77.14,28.473,4.0087888919515535e-05,
77.15,28.473,8.482528755848762e-06,9.753361155162564e-06
77.161,28.473,2.4665887394803576e-05,
77.171,28.473,3.602544165914878e-05,-8.144768798956648e-06
77.181,28.473,2.1679690689779815e-05,1.6840063835843466e-05
77.192,28.473,1.0534609828027897e-05,1.243146471097134e-05
77.202,28.473,3.4221349778817967e-05,3.2562918477196945e-06
77.213,28.473,5.16503587277839e-06,3.016617142748146e-07
77.223,28.473,1.669301127549261e-05,
77.233,28.473,9.284824955102522e-06,-2.337869318580488e-06
77.119,28.482,5.365434117265977e-05,-1.008357048704056e-05
