longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,,,1.779384729161393e-05
77.181,28.414,2.3060340026859197e-05,2.5573126549716108e-05,
77.192,28.414,3.602330252761021e-05,-3.21763059218938e-06,2.72724537353497e-05
77.202,28.414,,7.58624673835584e-06,1.6090396457002498e-05
77.213,28.414,,8.044356718528434e-07,2.235366810054984e-05
77.223,28.414,7.529300546593731e-06,,
77.171,28.424,2.387656968494412e-05,1.6483832951053046e-05,2.449500243528746e-05
77.181,28.424,,2.1705589460907504e-05,5.589429201791063e-05
77.192,28.424,2.8868043955299072e-05,1.3773880709777586e-05,1.1983543117821682e-05
77.202,28.424,2.774960557871964e-05,1.18328362077591e-05,
77.213,28.424,2.5481434931862168e-05,1.8508087578084087e-06,2.136638613592368e-05
77.223,28.424,2.772960942820646e-05,4.627328507922357e-06,
77.233,28.424,3.702556568896398e-05,9.381928975926712e-06,5.295065056998283e-05
77.244,28.424,2.378411591053009e-05,6.110072718001902e-06,-1.3530013802665053e-06
77.161,28.434,3.646799450507388e-05,9.114228305406868e-06,
77.171,28.434,2.995817158080172e-05,-9.679649792815326e-07,1.3509044038073624e-05
77.181,28.434,3.735816790140234e-05,-7.122558827177272e-07,
77.192,28.434,,,2.106735519191716e-05
77.202,28.434,,,7.208290753624169e-06
77.213,28.434,,6.164463684399379e-06,1.300422809435986e-05
77.223,28.434,2.5822628231253475e-05,6.178159424052865e-07,1.6589303413638845e-05
77.233,28.434,,4.099331363249803e-06,
77.244,28.434,6.784225661249366e-06,2.767148771454231e-06,8.770914064371027e-06
77.129,28.443,1.128636267822003e-05,,4.350200470071286e-05
77.14,28.443,1.968960896192584e-05,4.152416750002885e-06,-2.7610205506789495e-05
77.15,28.443,,2.1305910195223987e-05,
77.161,28.443,1.2575769687828142e-05,4.3867066779057495e-06,4.260314744897187e-05
77.171,28.443,-1.14852731769588e-07,,4.701225407188758e-05
77.181,28.443,1.687264557403978e-05,2.542549964346108e-06,2.222471721324837e-06
77.192,28.443,2.0704121197923087e-05,,
77.202,28.443,2.463033888489008e-05,8.171479748853017e-06,0.0001463176740799
77.213,28.443,6.376954388542799e-06,1.3099713214614894e-05,6.494646640931023e-06
77.223,28.443,1.5384564903797582e-05,1.1642297977232374e-05,1.2703394531854428e-06
77.233,28.443,-4.13206862504012e-06,1.3638008567795625e-05,7.093422027537599e-05
77.244,28.443,1.4348750482895412e-05,-2.4805847260722658e-06,5.492976197274402e-05
77.129,28.453,7.783750334056094e-06,1.0593752449494788e-05,9.516590580460615e-06
77.14,28.453,2.0243469407432716e-05,1.9484667063807137e-05,
77.15,28.453,2.8868043955299072e-05,4.625433575711213e-06,4.989904482499696e-06
77.161,28.453,6.568783192051342e-06,,8.203644874527072e-09
77.171,28.453,,2.2240121325012296e-05,1.1892566362803336e-05
77.181,28.453,1.857159259088803e-05,5.540944130189018e-06,
77.192,28.453,,1.772747782524675e-05,4.889313640887849e-05
77.202,28.453,2.850666169251781e-05,-5.484560915647307e-06,1.6200689060497098e-05
77.213,28.453,1.984756818274036e-05,2.8622221179830376e-06,1.9381861420697533e-05
77.223,28.453,6.508746082545258e-06,6.60598425383796e-06,1.2909197721455712e-05
77.233,28.453,2.1099378500366583e-05,3.935293989343336e-06,1.8445067325956188e-05
77.119,28.463,2.338392050660332e-06,2.191842213505879e-05,
77.129,28.463,,5.060492640041048e-06,
77.14,28.463,6.4915093389572576e-06,,6.540205049532233e-06
77.15,28.463,,4.053244538226863e-06,
77.161,28.463,,1.5806383089511655e-05,5.500412044057157e-06
77.171,28.463,,5.31797877556528e-06,1.8022332071154782e-08
77.181,28.463,,,1.326189794781385e-05
77.192,28.463,2.5676483346614987e-05,1.858927731746008e-07,1.488037742092274e-05
77.202,28.463,,1.3850038158125244e-05,1.544740007375367e-05
77.213,28.463,1.7552667486597784e-05,1.0225851838185918e-05,
77.223,28.463,8.050455107877497e-06,2.419830479993834e-06,1.207303284900263e-05
77.119,28.473,6.122786544437986e-06,,5.071857685834402e-06
77.129,28.473,,1.3884336112823805e-05,3.738041777978651e-05
77.14,28.473,1.802574115572497e-05,-4.062088009959552e-06,1.004077603283804e-05
77.15,28.473,,-1.2950797099620104e-05,
77.161,28.473,1.037915444612736e-05,-1.0964730790874457e-05,
