longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.414,5.441541361506097e-06,
77.181,28.414,5.062847048975527e-05,4.762062417285051e-06
77.192,28.414,1.0176367140957154e-05,-3.49736933458189e-06
77.202,28.414,9.013745511765592e-06,1.6780822988948785e-05
77.213,28.414,1.216492546518566e-05,7.422862836392596e-06
77.223,28.414,1.0067500625154937e-05,1.914598669827683e-06
77.171,28.424,,6.791362920921529e-06
77.181,28.424,2.851055114660994e-06,3.586336106309318e-06
77.192,28.424,1.6368278011213988e-05,6.632830718444893e-06
77.202,28.424,8.787619663053192e-06,1.8425363350615955e-06
77.213,28.424,3.71031419490464e-05,5.047765625931788e-06
77.223,28.424,2.8750608180416748e-05,-3.179496388838743e-06
77.233,28.424,2.3091064576874487e-05,1.670126039243769e-05
77.244,28.424,1.557759242132306e-05,9.721569767862093e-06
77.161,28.434,7.1215422394743655e-06,1.4702510270581117e-05
77.171,28.434,1.086059637600556e-05,7.454134902218357e-06
77.181,28.434,2.4956138076959174e-05,9.18830482987687e-06
77.192,28.434,0.0003118372405879,1.395562503603287e-05
77.202,28.434,1.0298922461515758e-05,4.89289459437714e-06
77.213,28.434,4.778918992087711e-06,3.8688435779477e-06
77.223,28.434,,2.088028304569889e-05
77.233,28.434,1.3854782991984392e-05,5.742682333220728e-06
77.244,28.434,7.591744179080706e-06,4.368969712231774e-06
77.129,28.443,9.21461560210446e-06,4.9496461542730685e-06
77.14,28.443,6.9128691393416375e-06,-2.225977141279145e-06
77.15,28.443,5.56343456992181e-06,5.86123542234418e-06
77.161,28.443,2.108922490151599e-05,1.3053379916527774e-05
77.171,28.443,,1.055784014170058e-05
77.181,28.443,,4.498447196965572e-06
77.192,28.443,2.4533965188311413e-05,6.831240170868114e-06
77.202,28.443,4.159563104622066e-05,3.756108071684139e-06
77.213,28.443,2.6570280624582665e-06,-4.361122137197526e-06
77.223,28.443,2.968515900647617e-06,5.517112640518462e-06
77.233,28.443,1.811669608287048e-05,2.017689212152618e-06
77.244,28.443,9.79288870439632e-06,-4.368161171441898e-06
77.129,28.453,8.500041985826101e-06,3.586336106309318e-06
77.14,28.453,1.073432849807432e-05,7.454134902218357e-06
77.15,28.453,7.78552839619806e-06,1.0847563316929154e-05
77.161,28.453,,2.569423486420419e-06
