longitude,latitude,2023-08-08,2023-08-09,2023-08-30,2023-08-31,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30
76.22574615478533,9.47679884005821,0.0352942012250423,,0.0348103381693363,,,0.0307710021734237,,0.0276629421859979,0.0286015234887599,0.0191625338047742,0.0243234485387802,,,0.0294162239879369,0.0340387448668479,0.0287307351827621,0.0359254367649555,0.0246958993375301,0.025187550112605,0.0310305245220661,0.0442041233181953,,0.0263871811330318,,0.0267319865524768,0.0341792702674865,0.0366406291723251,0.0347217209637165,0.0322090648114681,0.0204830933362245,0.0344751477241516,,,
76.22574615478533,9.616826155246889,0.0371907874941825,,,0.0304469708353281,,0.0311981048434972,0.0262794401496648,0.0380284450948238,,0.0259583760052919,,0.0365319736301898,0.0269498135894536,0.0229676663875579,,0.0309480000287294,0.0372623093426227,0.0303973462432622,0.0339119546115398,0.0374992676079273,0.0297781489789485,0.033527135848999,,,,0.0295730475336313,0.0312378611415624,,0.0284020397812128,0.0266988482326269,0.0246750079095363,,,
76.22574615478533,9.756853470435564,0.0303935743868351,0.0332052558660507,0.0318892113864421,0.0248036384582519,0.0233387798070907,0.0305688455700874,,0.0382809825241565,0.0291832592338323,0.0217389930039644,0.0180448871105909,,,0.0234046932309865,,0.0295597296208143,0.036704022437334,,0.0353900380432605,,,0.0296035110950469,0.03184649720788,0.0375529453158378,0.0267299041152,,0.0271806921809911,0.0284447260200977,,0.0337176509201526,0.0316483490169048,,,0.0221263673156499
76.22574615478533,9.89688078562424,0.0257013887166976,0.0349733307957649,0.0268310792744159,0.025578461587429,0.0246151685714721,,0.0282748583704233,0.0275725685060024,,0.0240249950438737,0.0269637648016214,0.0321463271975517,,,,0.0285879876464605,,0.030947558581829,0.0346206836402416,0.0247487965971231,,0.0255053844302892,,,,0.0275698155164718,0.0282917153090238,,0.0273426454514265,0.0298568345606327,0.0267822444438934,,,0.0285572577267885
76.22574615478533,10.036908100812918,,0.0322471261024475,,0.031995803117752,0.0252292864024639,,0.0279883239418268,,0.0297973472625017,,0.0243613924831151,0.0278247240930795,,0.0329756252467632,,0.0260498486459255,0.033583927899599,0.0351412259042263,0.0247015748172998,,0.0325825810432434,0.0345150083303451,,0.0345233269035816,,0.0287331733852624,0.0304828379303216,0.0296170096844434,0.0330607518553733,0.034035537391901,0.0231069661676883,,,0.0289947371929883
76.22574615478533,10.176935416001594,0.0258642006665468,0.0234319772571325,0.0277195163071155,,,,,0.0304539855569601,0.0223785024136304,,,,,,0.0351064763963222,0.0342609956860542,0.0355637334287166,0.0312311686575412,0.0311423931270837,0.0273266602307558,,0.0325842835009098,,0.0294029749929904,,,0.0305988639593124,0.0368210412561893,,0.0309898685663938,0.0259538628160953,,0.0324370227754116,0.0351237505674362
76.22574615478533,10.316962731190271,0.0276133902370929,0.0271393246948719,0.0288477577269077,,,0.0355019234120845,,0.030610866844654,0.0310165006667375,,,0.0270046330988407,,,0.030411884188652,,,0.0291709154844284,,,,,,0.0290266964584589,,0.0263775438070297,0.0242452900856733,0.0319617912173271,0.0226719658821821,0.02725725248456,0.0276509579271078,,,0.0288571286946535
76.22574615478533,10.456990046378948,0.0325799472630023,0.0237663593143224,,0.0296059865504503,,0.0266243871301412,0.0194641090929508,0.0256916284561157,0.0286050010472536,0.0259176306426525,,,0.024857722222805,0.0315686650574207,,0.0261842496693134,0.0343329571187496,0.0330636575818061,,,,0.0295434780418872,0.0263172015547752,,0.0270298458635807,0.0265718977898359,0.0355475656688213,0.0305253826081752,0.0178092196583747,0.0341852828860282,0.0322970412671566,,0.0319147929549217,
76.22574615478533,10.597017361567625,,0.0347843095660209,0.0287397354841232,0.0317374058067798,0.0222305785864591,0.0408688560128212,,0.0320326685905456,,0.027038699015975,0.0254941172897815,,,0.0257718153297901,,0.0292027201503515,0.0409799255430698,0.0319140665233135,0.0333404839038848,0.0229732394218444,,0.0274219196289777,,0.030798090621829,0.0304345861077308,0.0270108859986066,0.0294349379837512,0.0313639417290687,,0.0278532374650239,0.0276232101023197,0.0297593660652637,,
76.22574615478533,10.737044676756302,,0.0338859222829341,0.0259741060435771,0.0279015991836786,0.0260798260569572,0.0295083615928888,0.0267467629164457,0.0317234583199024,,,,0.0223208684474229,,0.0264188982546329,0.0289008989930152,0.0266674887388944,,0.0294929035007953,0.0327056534588336,0.0287459306418895,0.0262055452913045,,,,,,0.0258194655179977,,0.0349032282829284,0.0288279522210359,,,,0.0299427714198827
76.22574615478533,10.877071991944977,0.0273656900972127,0.0358612537384033,,,,0.0301143806427717,0.0265068616718053,0.0348295159637928,0.0305222664028406,0.0177932530641555,0.0242942702025175,0.0248891673982143,,0.0278791803866624,,,,0.0341100841760635,,0.0306580327451229,0.0334408059716224,0.0305943060666322,0.0266623347997665,,,,0.0229884479194879,0.0338326022028923,0.0309513267129659,,0.0250917412340641,,,0.022402474656701
76.22574615478533,11.017099307133654,0.0282053928822278,0.0318797118961811,0.0328104756772518,0.0311666820198297,0.0235825683921575,0.0213742237538099,0.0280817691236734,,0.033158790320158,0.0262335818260908,0.0235794149339199,0.0285051576793193,0.024164542555809,0.0283976420760154,,,,0.0269164443016052,0.0348459668457508,0.0324170179665088,0.0325278341770172,,,,0.0270660854876041,,0.0283591635525226,0.0315208286046981,,0.0295913331210613,0.0240081008523702,,,
76.22574615478533,11.15712662232233,0.0309164728969335,,0.0274782255291938,0.0293235648423433,,,0.0254738721996545,,,,,0.0290078148245811,0.0261309817433357,0.0267233289778232,0.0283846706151962,0.0251849126070737,0.0269112158566713,0.0281440764665603,0.0334567949175834,0.032435268163681,0.0281737819314003,0.0338940620422363,,0.0242186784744262,0.0311695579439401,0.0308779459446668,,,0.0252468883991241,0.0272884462028741,0.0284964051097631,,,
76.22574615478533,11.297153937511007,,0.0347070097923278,,,,,0.0287482161074876,0.0284024029970169,0.0323011316359043,,,,,0.024819104000926,,0.0271423794329166,0.0408505126833915,0.0250299554318189,0.0336852893233299,,0.0342743806540966,0.0336063057184219,0.0300033558160066,0.0324719622731208,0.0249076597392559,,0.0304830577224493,,0.0290461461991071,,,0.0314583852887153,0.0292506497353315,0.032514251768589
76.22574615478533,11.437181252699684,0.0281154103577137,0.0291517451405525,,,0.0250080283731222,0.0248056743294,,0.0233689844608306,0.0325327105820179,0.0239818207919597,,,0.025147445499897,0.0275439396500587,,0.0295697953552007,,0.0296152643859386,0.0277870185673236,,0.0320338867604732,0.0246750432997941,,,0.027086891233921,0.0308105554431676,0.0286786817014217,0.0319492369890213,,0.0254217032343149,0.0259892474859952,0.0290597528219223,,
76.22574615478533,11.57720856788836,0.029842659831047,0.0279854703694582,,0.0325727574527263,0.0273071639239788,0.0257719568908214,0.0296084154397249,0.0330202504992485,0.0301782041788101,,,0.0246540941298007,0.0257608201354742,0.0312785021960735,,0.0291272867470979,0.0427610166370868,0.0276633203029632,0.0315355658531188,,0.0242269597947597,0.0286758467555046,0.0244600754231214,0.0326428599655628,0.030161527916789,,0.0347906276583671,0.0335078798234462,0.0225726459175348,0.0286135468631982,0.0290308315306901,0.0284444186836481,0.023307479918003,
76.22574615478533,11.717235883077038,,0.0335093177855014,0.0334202721714973,0.0234965849667787,0.0236783120781183,,,0.0231852736324071,,0.0279850382357835,,,,0.0334708578884601,0.0305318124592304,0.0275081433355808,,0.0312677323818206,0.0338758081197738,0.0272779427468776,,0.0287897661328315,0.0271288454532623,,,0.0301940720528364,,,0.0278266854584217,0.0263234637677669,0.0291962418705225,,0.0355768091976642,
76.22574615478533,11.857263198265716,,0.029116965830326,,0.0352942198514938,0.0291812904179096,0.0244952980428934,0.0248575806617736,,,,,0.0280103385448455,,0.0312788151204586,,,,0.0238210763782262,0.0302197057753801,0.0312586352229118,0.0330445207655429,0.0263279303908348,0.0323682613670825,,0.0290265902876853,0.0291606336832046,0.0240551065653562,,0.0261767487972974,0.0360429473221302,,,,
76.22574615478533,11.997290513454391,0.0259280242025852,0.0340057797729969,0.0296461191028356,0.0237961038947105,0.0331861227750778,,0.0234146174043416,,,,,0.0309450216591358,0.0254719275981187,,,,0.040238831192255,0.0248596966266632,0.0317324586212635,0.0287989135831594,0.034513209015131,,,,,0.0278364643454551,0.0256408229470253,0.031767476350069,,0.0300259590148925,,0.0274593029171228,,0.0268720015883445
76.22574615478533,12.137317828643068,0.0253850352019071,0.0304181482642889,0.0323823653161525,,0.02798892557621,0.0331794172525405,0.0252434685826301,,0.0304956566542387,0.0228385347872972,,,,0.0227062720805406,,0.0331641249358654,0.037770289927721,,0.0290608406066894,0.0328347980976104,0.0376087538897991,0.0253454968333244,0.0333321243524551,0.0291963648051023,0.0298040173947811,0.029755039140582,0.0362906493246555,0.0329624712467193,0.0241101775318384,0.0340228863060474,,0.0266687497496604,0.0268142744898796,0.0287056639790534
76.22574615478533,12.277345143831743,,0.0365500934422016,0.0199473928660154,0.0279037877917289,0.0259988699108362,,,0.0334034785628318,0.031416680663824,,0.0224302727729082,0.0296009294688701,0.027908768504858,0.0271847769618034,,0.0299986787140369,0.0268450826406478,0.024408608675003,0.0258442386984825,0.0279877893626689,,,0.033303465694189,0.0245410315692424,,0.0290453247725963,0.0205207038670778,0.033643752336502,,,0.0325173288583755,0.0301661994308233,,0.0307175181806087
76.22574615478533,12.41737245902042,0.0252742897719144,0.028030851855874,0.0294339917600154,0.033392421901226,,,0.0264859125018119,0.0275243893265724,,0.0253950729966163,0.033785555511713,0.0303781609982252,,,,,0.0368657149374485,0.0273499488830566,0.0349174663424491,0.0255480110645294,0.027340305969119,0.0358169749379158,0.0214074812829494,0.0285193715244531,0.0281847510486841,,0.0243262834846973,0.0299567356705665,,0.0306773036718368,0.0277252867817878,0.0311643108725547,,
76.22574615478533,12.5573997742091,0.0347633510828018,0.0308023039251565,0.0277788285166025,,,0.0285635739564895,,0.031412336975336,0.0249858777970075,,,,0.0267205853015184,0.024132627993822,,0.0320960618555545,,0.0284059885889291,,,0.0289315618574619,0.0327326878905296,0.0256434325128793,0.0217100866138935,,0.0247437003999948,0.0269866771996021,0.0286704842001199,0.0256009008735418,,,0.0275485441088676,0.0195715110749006,0.0229864381253719
76.22574615478533,12.697427089397774,0.0260962266474962,0.0304689165204763,0.0264786295592784,0.0275289863348007,0.0268795937299728,0.0261704456061124,,,0.0323226265609264,0.0222170315682888,,0.0342228487133979,0.0284049753099679,0.0313332602381706,,0.0364467725157737,,0.0239455439150333,0.0295345466583967,0.0262365136295557,0.0287031792104244,0.0281382538378238,0.0288599748164415,,,0.0275378189980983,0.0245585013180971,0.0237722657620906,0.0280222315341234,0.0308384019881486,0.0285567417740821,,,
76.22574615478533,12.837454404586452,0.0309579297900199,,,0.0285918600857257,0.023726126179099,0.0245013199746608,0.0319474004209041,0.0318194516003131,0.0271841660141944,,0.0247564986348152,0.0209697000682353,,0.0243925880640745,0.0286332108080387,0.025639820843935,0.0396096222102642,0.0309520997107028,0.0348723158240318,0.0244552120566368,0.026710657402873,0.0283287335187196,0.0333169549703598,,0.0267604682594537,,,0.0310719609260559,0.0310813039541244,0.0347134508192539,0.0303979180753231,,,0.0201020371168851
76.22574615478533,12.977481719775128,0.0318614393472671,,,0.0285797473043203,0.0271200109273195,,,0.0269870515912771,0.0247730668634176,0.02832349576056,0.0303109493106603,,0.0263541806489229,0.0304876919835805,0.0338714197278022,0.035029087215662,,0.0256399810314178,,0.032983511686325,,0.0321078188717365,0.0286149606108665,,0.0251908618956804,0.0232523065060377,0.0216068122535944,,,0.0307374373078346,0.0275363400578498,0.027946988120675,,0.0223406963050365
76.22574615478533,13.117509034963804,0.0234270207583904,,0.0349343009293079,0.0373598784208297,,0.0305822696536779,,0.0210248157382011,0.028680769726634,,0.0324068181216716,,,0.0265252888202667,0.0296187456697225,,0.0360588990151882,0.0322240479290485,0.0213622376322746,0.0298730302602052,0.0329301543533802,,0.0266553293913602,,,0.0174347087740898,0.023546228185296,,0.0311403945088386,0.0301627404987812,,0.0259057041257619,,0.0263624209910631
76.22574615478533,13.25753635015248,0.0333517380058765,0.026753444224596,,0.0266116466373205,0.0229733195155859,,0.0318790711462497,,,0.0248849187046289,0.0325814187526702,,,0.0318130515515804,0.0269589852541685,0.0261583514511585,0.0289425160735845,0.0286163985729217,,0.0289538875222206,0.0283453203737735,0.0345640368759632,0.0309311356395483,0.0282385442405939,,0.0256343707442283,0.0284843631088733,,,0.0330671891570091,0.0313766077160835,0.0256591886281967,0.0292493309825658,
76.22574615478533,13.397563665341158,,0.0229473449289798,,,0.0246441308408975,,0.0145331509411335,0.028042409569025,0.0303002595901489,0.0233180429786443,,0.0234070364385843,,0.0290674660354852,0.0258063860237598,0.0274881068617105,0.0274375267326831,0.0293681230396032,,0.0373081527650356,0.0344922319054603,,0.0280849561095237,,0.02598886936903,,0.0272961892187595,0.0324848629534244,0.0234149638563394,0.0342837236821651,0.0231561996042728,0.0293369218707084,,
76.22574615478533,13.537590980529837,0.0210215412080287,,0.0268292911350727,0.0265978351235389,,0.029438966885209,,0.0290946625173091,0.028225015848875,,,0.0287386421114206,0.0254339352250099,0.0274523105472326,0.0386350415647029,0.0313690528273582,,0.0286208875477314,0.0302178747951984,0.0327172987163066,,0.0277163870632648,0.0272507574409246,0.0274797026067972,,0.0339010283350944,,0.0364519916474819,0.0267155766487121,0.0276700221002101,0.0368123985826969,,,0.0286525227129459
76.36574615478533,8.076525688171444,0.0358285494148731,0.0354653149843215,,,,,,,0.0311231277883052,0.0210769362747669,0.02204873226583,,,0.0334160961210727,,0.0316956043243408,0.028354363515973,,0.0277292467653751,0.02506017498672,0.0239768400788307,0.0280814208090305,,0.033640306442976,0.0276215448975563,,0.0286736916750669,,,0.0324100330471992,0.02822707593441,0.0247624143958091,0.0243182964622974,0.0301104895770549
76.36574615478533,8.21655300336012,0.0325288996100425,,0.0312730334699153,0.0282265469431877,,0.0323218777775764,0.0350023694336414,,0.0320123136043548,0.0174609962850809,0.024509061127901,,,0.0311614517122507,,0.0333200246095657,,,,0.0293890088796615,0.0246564950793981,0.0289608612656593,,,,0.0276229884475469,0.0370638780295848,0.033617403358221,,0.0281043276190757,,0.0297735705971717,0.0270352438092231,0.0237158834934234
76.36574615478533,8.356580318548797,0.0255873650312423,0.0350832715630531,0.0286251548677682,,,0.0374981053173542,0.0278514847159385,0.0302842780947685,0.0376236177980899,0.0223755668848752,0.0261708237230777,0.0247435849159955,0.032189056277275,0.0263037271797657,,,,0.0424560755491256,,0.0302188172936439,,,,0.0336704775691032,0.0287968460470438,0.0295201744884252,0.0232960768043994,0.0307806674391031,,0.0328417867422103,,,,0.0262887682765722
76.36574615478533,8.496607633737474,0.0348504669964313,0.0310225822031497,0.0256023760885,0.0298390872776508,0.0192986279726028,0.0273380018770694,0.0308263804763555,,,0.0200634412467479,,,,,,,0.0361700318753719,,0.0324195139110088,0.0287762936204671,,0.0324072912335395,0.0237712282687425,0.0305575169622898,,0.0194642338901758,0.030889593064785,,0.0252726133912801,,0.0302068460732698,0.029000075533986,,0.0296298582106828
76.36574615478533,8.636634948926151,0.0258847195655107,0.0347207896411418,0.0289345402270555,,0.0228246953338384,0.0382045321166515,0.0272009037435054,0.0288466140627861,,,,0.0306919775903224,,,,0.0315407589077949,,,0.0297900680452585,,0.021080732345581,0.0288068298250436,,0.03537318110466,0.0349522642791271,,,0.0302812959998846,0.0306444112211465,0.0290224943310022,0.0305750090628862,,,
76.36574615478533,8.776662264114828,,0.0363887324929237,0.0315861664712429,,,0.0339033529162406,0.0253639724105596,0.0341130644083023,0.0293011758476495,0.012765840627253,0.0254536475986242,0.0262353923171758,,0.0358860045671463,,,0.0311797074973583,,,,0.0327635258436203,0.0289511065930128,,,0.0233646724373102,0.0264257583767175,0.0327268093824386,0.0312907695770263,0.0276040639728307,0.0292325709015131,0.027332043275237,,,
76.36574615478533,8.916689579303505,,0.0387277826666832,0.0321541093289852,0.0317080244421958,0.0294198263436555,0.02995340898633,,,0.0313005149364471,0.0128983538597822,,,,0.0299905650317668,,0.0330013930797576,0.0382135324180126,0.0278656650334596,0.0333129316568374,0.0252407044172287,,0.0289305429905653,,0.0345730520784854,0.0313638113439083,0.0339962653815746,0.0330623984336853,,0.0259976685047149,0.0267542153596878,0.030807688832283,,0.0264076758176088,0.0257463473826646
76.36574615478533,9.05671689449218,0.0319040119647979,0.0326438397169113,0.0267982985824346,0.030854545533657,0.0237435679882764,0.0257003419101238,0.0233200173825025,0.0371506698429584,0.0331265963613987,,,,,,,,,0.0302848499268293,0.034873466938734,,,,,0.023461090400815,,0.0273268055170774,0.0323534719645977,0.0325272269546985,0.0239533632993698,,0.0322841703891754,0.0277638118714094,,
76.36574615478533,9.196744209680856,0.03292853012681,0.028503181412816,,0.0313992835581302,0.0244820322841405,0.0318544171750545,0.0246169418096542,,0.0323523469269275,0.0189369153231382,0.0245361067354679,,,0.0287255905568599,,,,0.0316563434898853,,0.0306605622172355,0.0268279761075973,0.0318850949406623,0.0249121692031621,0.0248087532818317,0.0220565851777791,0.0246335119009017,0.0286521073430776,,,0.0300619713962078,0.0294408071786165,,,0.024929579347372
76.36574615478533,9.336771524869532,0.0323807522654533,0.0201559215784072,0.0291501320898532,0.0261691324412822,0.0243174042552709,0.0311247948557138,0.0307624153792858,,0.0289237760007381,,0.0270135477185249,0.0249853208661079,0.0298709888011217,0.0330527238547802,,0.0270900931209325,,,0.0323730111122131,0.0320826470851898,,,0.0324006713926792,,0.0269387736916542,0.0323045924305915,0.0293749030679464,0.0301836989820003,,0.0249337218701839,0.0296606477349996,,,
76.36574615478533,9.47679884005821,,0.0260173473507165,0.0307820867747068,0.0315601900219917,0.027008568868041,0.0325163155794143,0.0258898586034774,0.03548339381814,0.0335801318287849,0.0198251325637102,0.0261631999164819,,0.0273298658430576,0.0290270764380693,0.0297047849744558,,0.0311602056026458,0.0301814842969179,0.0284278970211744,,0.0197680257260799,0.0346085913479328,0.0304677914828062,0.0434084199368953,0.0212341863662004,,0.0273985434323549,0.031304907053709,,0.0299318488687276,0.0318187177181243,,,
76.36574615478533,9.616826155246889,,0.0300581529736518,0.0315519459545612,,0.0286634266376495,,0.0297471135854721,,0.0329005010426044,0.0271037463098764,,0.0294273048639297,,0.0294051188975572,0.0300532281398773,,,0.0336415544152259,0.0319269634783268,0.0369970761239528,0.0318712405860424,,,,,0.0316442809998989,0.0266924239695072,0.0229516755789518,,,,0.0250926930457353,,
76.36574615478533,9.756853470435564,0.0309528578072786,,,,0.0265298727899789,,0.0273478627204895,0.0292846951633691,,,0.0257661174982786,,,0.0321881957352161,,0.024713160470128,,0.0370215363800525,,0.0203327946364879,,0.0334468856453895,,0.0379425548017025,0.0281628426164388,,0.0295514576137065,0.0325212627649307,,,,,,
76.36574615478533,9.89688078562424,0.0274169091135263,0.0294793248176574,0.0358641967177391,0.0330872498452663,0.0265838205814361,0.0323642790317535,0.0305055472999811,0.0308631267398595,0.0308865793049335,,0.0237035807222127,0.0315651670098304,,,0.0305972583591938,0.0270270071923732,0.0423466861248016,0.0329165905714035,0.0340525433421134,,,0.0338609777390956,,0.035567719489336,0.0269704815000295,0.0333579257130622,0.0215048734098672,0.0282306764274835,,,0.0317710451781749,,,0.0250564385205507
76.36574615478533,10.036908100812918,,,0.0351354479789733,0.0273021813482046,,,0.0221818406134843,0.0314582362771034,0.0286896806210279,0.0260759871453046,0.0245391745120286,,,,,0.0281322877854108,,0.0305610317736864,0.0375639908015728,0.0366087183356285,,,0.024760341271758,,0.03071797080338,,,,,,,,0.0282146204262971,0.0328594483435153
76.36574615478533,10.176935416001594,,,,0.0320182889699935,0.028079206123948,,,,0.0230891034007072,,0.0250279065221548,0.0229822862893342,,0.0242280736565589,,,,0.0297462027519941,0.0338832810521125,,,0.0277544595301151,0.0315265618264675,,0.0259072538465261,0.0317499078810215,0.0332559272646904,0.0289867520332336,,0.0265035666525363,,0.0292633417993783,,
76.36574615478533,10.316962731190271,,,,0.032574214041233,0.0239115916192531,0.0246237777173519,,0.0330654084682464,0.0344264805316925,0.0231730919331312,,,,0.0269032102078199,,0.0247512981295585,0.0268846284598112,,0.0268956441432237,0.0276325419545173,,0.0317100957036018,0.0281980857253074,0.0249535590410232,,0.0348943322896957,0.0285957939922809,0.0285207275301218,0.034573882818222,0.0217853784561157,0.0347527600824832,0.0300731547176837,,
76.36574615478533,10.456990046378948,0.0355957262217998,,,0.0315398946404457,,,,0.0234886985272169,0.0345628187060356,0.0234416201710701,0.0267494656145572,0.0212202202528715,0.0276837591081857,0.0273308977484703,,0.0269615687429904,,0.0276391468942165,0.0352055840194225,0.0305791106075048,,0.0239046607166528,,,0.0249074157327413,0.0203937478363513,0.0282517969608306,0.0299686212092638,0.0252800993621349,0.0335467755794525,0.0285779200494289,0.0287046991288661,0.0296663716435432,0.0276106651872396
76.36574615478533,10.597017361567625,0.0326408706605434,,0.0214238036423921,,0.0236059371381998,,0.0272425878793001,,0.0236326828598976,0.0266931112855672,0.0312995128333568,0.0278078522533178,0.0264429599046707,,0.0309007763862609,0.0297566670924425,0.0294880624860525,0.0257901065051555,,,0.0305135436356067,0.031477190554142,0.027975408360362,,,,0.0309398341923952,0.0302474275231361,0.0235626492649316,0.0278831031173467,,,,0.0327825509011745
76.36574615478533,10.737044676756302,0.0254323408007621,0.0352147817611694,0.0341369472444057,,0.0254845451563596,,,0.0286839082837104,0.0331999734044075,,0.0259192790836095,,0.02695107832551,0.0309586487710475,,,0.0344000831246376,0.0318085551261901,0.0328348353505134,,,,0.0286873187869787,0.0319780632853508,0.0281607136130332,0.0253838747739791,0.0265391319990158,,,0.0290696248412132,,0.02885795943439,0.0300335381180048,
76.36574615478533,10.877071991944977,,,0.0290461145341396,0.0282649546861648,0.0254456084221601,0.0292930230498313,0.0270562339574098,0.0297399777919054,,0.025982366874814,0.0257012713700532,,0.0343602374196052,0.028624664992094,0.0260974317789077,0.0302441529929637,0.0319242179393768,0.0375862903892993,0.0248085111379623,0.0276724435389041,,0.036135159432888,,,,0.0307416692376136,0.0257772430777549,0.032547328621149,0.0242529530078172,0.0296767838299274,,0.0301135759800672,0.0297418143600225,0.0350589454174041
76.36574615478533,11.017099307133654,0.0314932912588119,0.0288486555218696,0.0347164273262023,,,,0.0211622845381498,0.0281159840524196,,0.0320468991994857,0.0236347541213035,0.0350329838693141,,,,,0.0270580425858497,0.0354940630495548,,,,0.0264441948384046,0.0268102567642927,0.0273266769945621,0.0287334043532609,0.0178607571870088,0.0324515029788017,,,0.0262268111109733,0.0334820449352264,,,0.0262162163853645
