longitude,latitude,So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2)
76.22574615478533,8.076525688171444,0.0001210419723065,5.561791840591468e-05,-0.0004233789513818,0.0001662836293689
76.22574615478533,8.21655300336012,-0.000420474098064,-0.0008375102188438,-0.000160756680998,0.0006192130967974
76.22574615478533,8.356580318548797,,-9.104632772505283e-05,-0.0001650120830163,0.0003870231448672
76.22574615478533,8.496607633737474,-0.001656748005189,0.0002588089264463,5.7162211305694655e-05,0.0010251115309074
76.22574615478533,8.636634948926151,7.465574162779376e-05,0.000445440178737,-5.836337368236855e-05,-3.9256578020285815e-05
76.22574615478533,8.776662264114828,0.0003855878312606,0.0003474039840511,8.360305946553126e-05,0.0009915414266288
76.22574615478533,8.916689579303505,-4.405190338729881e-05,0.0006734257331117,-9.820905688684434e-05,0.000988874468021
76.22574615478533,9.05671689449218,0.0004255099338479,0.0001550471497466,2.407856663921848e-05,-0.0003649625577963
76.22574615478533,9.196744209680856,0.0005240475875325,2.5228471713489853e-05,-1.3702537216886412e-05,-7.292168447747827e-05
76.22574615478533,9.336771524869532,-0.0001134887424996,0.0005123250302858,-0.0004900249186903,-0.0002352254814468
76.22574615478533,9.47679884005821,-0.0003699369553942,0.0012560334289446,-0.0006439198041334,-0.0001350848615402
76.22574615478533,9.616826155246889,-0.0004347176582086,0.000590460607782,0.0001969813019968,-0.0003492000105325
76.22574615478533,9.756853470435564,0.0004122042737435,0.0012214394519105,6.872220546938479e-05,0.0001151441101683
76.22574615478533,9.89688078562424,-0.0019510146230459,0.0001933750900207,0.0003536882868502,0.0001143805784522
76.22574615478533,10.036908100812918,0.0001490471040597,0.0002199910813942,-0.0002087216998916,-3.0410859835683368e-05
76.22574615478533,10.176935416001594,-0.0007020569755695,0.0025817386340349,8.508750033797696e-05,0.0001111141973524
76.22574615478533,10.316962731190271,-0.0004088652494829,-0.0002640791644807,-4.695854659075849e-05,0.0002730673295445
76.22574615478533,10.456990046378948,-0.000397435913328,-0.0002540465502534,0.000336023629643,-0.0006555135478265
76.22574615478533,10.597017361567625,-0.0002601870801299,0.0007849566172808,0.0007658426766283,0.0002718835894484
76.22574615478533,10.737044676756302,-0.0017773506697267,0.000143168203067,8.96075798664242e-05,-8.738687029108405e-05
76.22574615478533,10.877071991944977,-7.68652607803233e-05,-0.0004794229753315,-0.000723049219232,0.0003814754309132
76.22574615478533,11.017099307133654,0.0001568029110785,0.0009489270159974,0.0001750082155922,0.0005132930818945
76.22574615478533,11.15712662232233,0.0001938882196554,-0.0002342232764931,0.0001833389833336,0.0002460183459334
76.22574615478533,11.297153937511007,-0.0002162842138204,0.000384834682336,0.0004011881246697,-9.850897185970098e-05
76.22574615478533,11.437181252699684,-0.0001971055171452,0.0002186505880672,-0.0001737888233037,0.0005616868147626
76.22574615478533,11.57720856788836,0.0003566370287444,0.0003895295376423,-2.405813029326964e-05,0.0010420953622087
76.22574615478533,11.717235883077038,-0.0002698790631256,0.0002075283700833,-7.202888809842989e-05,0.0003341694537084
76.22574615478533,11.857263198265716,0.0008325860835611,0.0005023715202696,-2.622896499815397e-05,-0.0002458548988215
76.22574615478533,11.997290513454391,0.0003499265876598,9.043877071235328e-05,0.0002144873869838,-0.0002716158051043
76.22574615478533,12.137317828643068,-0.0004836246371269,0.0002447442675475,-0.0004301587759982,0.0002196185378124
76.22574615478533,12.277345143831743,0.0003687444259412,-0.0005089358892291,0.0001864058285718,-0.0001039762501022
76.22574615478533,12.41737245902042,6.64432009216398e-05,6.866205694677774e-06,7.615871436428279e-05,2.303349901922047e-05
76.22574615478533,12.5573997742091,-0.0001104191833292,0.002992836991325,-0.0002809348225127,-4.442187218955951e-06
76.22574615478533,12.697427089397774,-0.000852748111356,-0.0010164711857214,0.0005335592431947,-0.0001609471219126
76.22574615478533,12.837454404586452,-1.8318640286452137e-05,0.0001774334377842,0.000281292683212,8.286815136671066e-05
76.22574615478533,12.977481719775128,0.0028369347564876,-0.0004373107221908,-3.697043939610012e-05,0.0001281942677451
76.22574615478533,13.117509034963804,0.000212623810512,-0.0003746142901945,0.0001723840978229,0.0002672911214176
76.22574615478533,13.25753635015248,0.0003304787387605,-0.0006529194070026,0.0002101865538861,0.0005362511146813
76.22574615478533,13.397563665341158,-0.0001577867224114,0.0008252961561083,0.0002629877999424,5.152651283424348e-05
76.22574615478533,13.537590980529837,9.788669558474794e-05,-0.0003750774194486,0.0004302907327655,-3.818469122052193e-05
76.36574615478533,8.076525688171444,0.0032106561120599,0.0005529039772227,0.0003504543565213,-2.4475531972711902e-05
76.36574615478533,8.21655300336012,0.0002308027469553,0.0012393215438351,-0.0003554492723196,6.965395004954189e-05
76.36574615478533,8.356580318548797,0.0001048995181918,-0.0004994056071154,0.0002644231717567,-0.0001493732270319
76.36574615478533,8.496607633737474,-0.0003930800885427,-0.0001595010835444,-0.000242752750637,0.0002156568953068
76.36574615478533,8.636634948926151,0.0003372467763256,0.0003519118472468,0.0003841402358375,-6.410123751265928e-05
76.36574615478533,8.776662264114828,-0.0003397383843548,-0.000731996493414,0.0006129188695922,0.00028442410985
76.36574615478533,8.916689579303505,-0.0002023356792051,-3.410502540646121e-05,0.0004443419747985,-0.0002085484011331
76.36574615478533,9.05671689449218,-0.0002916964003816,7.527271372964606e-05,-8.688600792083889e-05,5.578448690357618e-05
76.36574615478533,9.196744209680856,6.943693733774126e-05,0.0002589966170489,0.0002131919609382,7.070438005030155e-05
76.36574615478533,9.336771524869532,0.0004707563784904,-0.000517867039889,-0.0003534280695021,-0.0002330392599105
76.36574615478533,9.47679884005821,-1.6076057363534346e-05,0.0001844866928877,-0.0001994656777242,8.935296500567347e-05
76.36574615478533,9.616826155246889,-0.0001375938591081,0.0001596893853275,2.9613604056066837e-05,-5.3733278036816046e-05
76.36574615478533,9.756853470435564,6.408343324437737e-05,0.0001024330922518,0.0006777783273719,-0.0002655158750712
76.36574615478533,9.89688078562424,0.0002940398699138,-2.68442599917762e-05,0.0005012804176658,-9.18758669286035e-05
76.36574615478533,10.036908100812918,7.430448749801144e-05,-0.0002547946060076,-0.0001147526563727,-7.531400478910655e-05
76.36574615478533,10.176935416001594,-0.0003286015707999,0.0003993655845988,-0.0005316932220011,3.2801879569888115e-05
