longitude,latitude,So2_value(mol/m^2),So2_value(mol/m^2)
76.22574615478533,8.076525688171444,-0.0001287243940168,2.692958150873892e-05
76.22574615478533,8.21655300336012,0.0002227062504971,0.0001517272467026
76.22574615478533,8.356580318548797,0.0005745276575908,-0.000184478747542
76.22574615478533,8.496607633737474,-0.0001913934684125,-0.0004411521949805
76.22574615478533,8.636634948926151,0.0006898278370499,-0.0008106764871627
76.22574615478533,8.776662264114828,-0.0001631422783248,-0.0002495461376383
76.22574615478533,8.916689579303505,0.0002544210292398,-0.000115846589324
76.22574615478533,9.05671689449218,-0.0002872621116694,-0.0001262410805793
76.22574615478533,9.196744209680856,0.0011714345309883,0.0003437270061112
76.22574615478533,9.336771524869532,0.0002752556465566,0.0001898585178423
76.22574615478533,9.47679884005821,0.0003351269406266,0.0003073968691751
76.22574615478533,9.616826155246889,-7.981773524079472e-05,-1.1281583283562211e-05
76.22574615478533,9.756853470435564,0.0002777081972453,3.712523175636306e-05
76.22574615478533,9.89688078562424,-4.227199315209873e-05,-0.0005927805323153
76.22574615478533,10.036908100812918,3.204026143066585e-06,-2.188854887208436e-05
76.22574615478533,10.176935416001594,8.315982267959043e-05,5.459513340611011e-05
76.22574615478533,10.316962731190271,-0.0003264819970354,0.0002962957369163
76.22574615478533,10.456990046378948,0.0002432796900393,0.0002950360940303
76.22574615478533,10.597017361567625,0.0002093809453072,-0.0003656545304693
76.22574615478533,10.737044676756302,0.0002390157460467,0.0002467542071826
76.22574615478533,10.877071991944977,-0.0001622653799131,-7.864471626817249e-06
76.22574615478533,11.017099307133654,0.0003081944305449,1.1189639735675884e-05
76.22574615478533,11.15712662232233,0.0005949439364485,-6.643133383477107e-05
76.22574615478533,11.297153937511007,-6.401576229109196e-06,-9.811313066165894e-05
76.22574615478533,11.437181252699684,2.596641024865676e-05,-0.0001863142242655
76.22574615478533,11.57720856788836,0.0002067351451842,-6.314640631899238e-05
76.22574615478533,11.717235883077038,0.0003128171956632,0.0001821710320655
76.22574615478533,11.857263198265716,0.0003974606224801,-0.000150348743773
76.22574615478533,11.997290513454391,0.000328244321281,-0.0004441923229023
76.22574615478533,12.137317828643068,0.0002590352378319,-0.0001497192861279
76.22574615478533,12.277345143831743,-7.490392454201356e-05,0.0001336788991466
76.22574615478533,12.41737245902042,9.134993160841988e-05,9.76727023953572e-05
76.22574615478533,12.5573997742091,0.0004471538122743,0.0003628001140896
76.22574615478533,12.697427089397774,-0.0001413496211171,0.0001365866046398
76.22574615478533,12.837454404586452,0.0006073867552913,3.4246219001943246e-05
76.22574615478533,12.977481719775128,-0.0007227430469356,0.0005715320003218
76.22574615478533,13.117509034963804,0.0001348637015325,4.8889076424529776e-05
76.22574615478533,13.25753635015248,-0.0001375019201077,0.000152169028297
76.22574615478533,13.397563665341158,-4.129815715714358e-05,0.0001075005420716
76.22574615478533,13.537590980529837,-0.0002249999233754,0.0003172195574734
76.36574615478533,8.076525688171444,-0.0001716246188152,-0.0005234929267317
76.36574615478533,8.21655300336012,0.0003086931246798,0.0002230299724033
76.36574615478533,8.356580318548797,0.0002809799625538,-0.0002346308610867
76.36574615478533,8.496607633737474,0.0001209455513162,0.0003185108071193
76.36574615478533,8.636634948926151,-0.0001322800817433,-0.0001832071284297
76.36574615478533,8.776662264114828,-3.8186055462574586e-05,0.000454060616903
76.36574615478533,8.916689579303505,0.0005340775824151,0.0003840633435174
76.36574615478533,9.05671689449218,-2.736471469688695e-05,9.558993770042434e-05
76.36574615478533,9.196744209680856,-4.9002195737557486e-05,-0.0004294306563679
76.36574615478533,9.336771524869532,0.0003584958612918,-0.0006527080549858
76.36574615478533,9.47679884005821,0.0003770766488742,0.0001094792241929
76.36574615478533,9.616826155246889,-0.0003925005439668,4.865322989644483e-05
76.36574615478533,9.756853470435564,-0.0002048186288448,-0.0002400663361186
76.36574615478533,9.89688078562424,0.0009135613800026,-0.0003444955800659
76.36574615478533,10.036908100812918,0.0006757400697097,7.54975771997124e-05
76.36574615478533,10.176935416001594,-0.0001776863646227,0.0001010052365018
76.36574615478533,10.316962731190271,0.0002520670532248,-1.4187023225531448e-05
76.36574615478533,10.456990046378948,0.0003491262323223,9.732704347698018e-05
76.36574615478533,10.597017361567625,0.0001849970722105,0.0001374574494548
76.36574615478533,10.737044676756302,-0.000222512971959,-4.3228988943155855e-05
76.36574615478533,10.877071991944977,-2.7332231184118427e-05,-0.0008738044416531
76.36574615478533,11.017099307133654,0.0002150279615307,0.0004570377932395
76.36574615478533,11.15712662232233,-0.0002351700386498,-6.674165342701599e-05
76.36574615478533,11.297153937511007,0.0002642665640451,-4.175066715106368e-05
76.36574615478533,11.437181252699684,0.0012642124202102,-0.0003396113752387
76.36574615478533,11.57720856788836,-0.0003863773017656,0.0001583373959874
76.36574615478533,11.717235883077038,0.0001940443034982,-0.0004457811592146
76.36574615478533,11.857263198265716,-0.0001118543295888,-0.000333728879923
76.36574615478533,11.997290513454391,0.0012161912163719,-8.203581819543615e-05
76.36574615478533,12.137317828643068,0.0001530675654066,-0.0003722115070559
76.36574615478533,12.277345143831743,-0.0001129091833718,0.0001981456589419
76.36574615478533,12.41737245902042,1.3934507478552405e-05,-0.0001554855844005
76.36574615478533,12.5573997742091,0.00021591623954,0.0001529680303065
76.36574615478533,12.697427089397774,0.0002073157957056,0.0002491325431037
76.36574615478533,12.837454404586452,-0.0001146625872934,0.0002068467292701
76.36574615478533,12.977481719775128,-0.0007703426526859,0.0002435625210637
76.36574615478533,13.117509034963804,0.0003225145046599,0.0002384726540185
76.36574615478533,13.25753635015248,0.0001781049213605,-0.0005353561718948
76.36574615478533,13.397563665341158,5.182556560612284e-05,-0.0001786926877684
76.36574615478533,13.537590980529837,0.0002840651432052,-2.1413825379568152e-05
76.50574615478533,8.076525688171444,4.028451076010242e-05,0.0002677055017556
76.50574615478533,8.21655300336012,1.6670750483172014e-05,0.0001544580591144
76.50574615478533,8.356580318548797,5.448149750009179e-05,-0.000266474817181
76.50574615478533,8.496607633737474,0.0001204302534461,-0.0008817342459224
76.50574615478533,8.636634948926151,-0.0004353534604888,-0.0004455672460608
76.50574615478533,8.776662264114828,0.0003206180990673,8.310347038786858e-05
76.50574615478533,8.916689579303505,-0.0001228663313668,-0.0002047862217295
76.50574615478533,9.05671689449218,0.0003331746265757,8.97059217095375e-05
76.50574615478533,9.196744209680856,0.0004882733628619,-0.0002593657409306
76.50574615478533,9.336771524869532,0.0001995327911572,-0.0002415835333522
76.50574615478533,9.47679884005821,-0.0003707915311679,-0.0001261244615307
76.50574615478533,9.616826155246889,-1.9489050828269683e-05,-4.474098022910766e-05
76.50574615478533,9.756853470435564,2.991087785630953e-05,-0.0001634002983337
76.50574615478533,9.89688078562424,-1.8310292944079265e-05,0.0001198889658553
76.50574615478533,10.036908100812918,-5.7624533837952185e-06,3.107036172877997e-05
76.50574615478533,10.176935416001594,0.0007357893045991,-0.0003426798793952
76.50574615478533,10.316962731190271,0.0001007718019536,-7.034168083919212e-05
76.50574615478533,10.456990046378948,4.949537469656207e-06,0.0003841944853775
76.50574615478533,10.597017361567625,0.000179974886123,0.0001437743921997
76.50574615478533,10.737044676756302,0.000760709925089,4.5624724407389294e-06
76.50574615478533,10.877071991944977,0.0002236336731584,-4.202644049655646e-05
76.50574615478533,11.017099307133654,0.0007875373703427,0.0001748663198668
76.50574615478533,11.15712662232233,0.0002855773782357,-0.0002827111748047
76.50574615478533,11.297153937511007,0.000355442345608,-0.0001453233708161
76.50574615478533,11.437181252699684,-1.4359853594214655e-05,-0.0002952561771962
76.50574615478533,11.57720856788836,0.0001474696182413,-0.0004157583753112
76.50574615478533,11.717235883077038,0.0005163064342923,0.0001513084862381
76.50574615478533,11.857263198265716,0.0003687112475745,0.0001859693147707
76.50574615478533,11.997290513454391,0.0002472748165018,-0.0002182950120186
76.50574615478533,12.137317828643068,0.0006655227625742,-0.0002489022735971
76.50574615478533,12.277345143831743,0.0003661052323877,-0.000218555011088
76.50574615478533,12.41737245902042,-3.285023558419198e-05,0.0006814021617174
76.50574615478533,12.5573997742091,0.0002498794929124,0.0005453149206005
76.50574615478533,12.697427089397774,-0.0004801570903509,0.0002250010875286
76.50574615478533,12.837454404586452,0.000992328627035,-0.0002580546424724
