longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
81.3830032348634,17.80261039733898,0.1323422938585281,,0.1282338201999664
81.3830032348634,17.942639182595755,0.1292975842952728,0.1180067956447601,0.1270231008529663
81.3830032348634,18.08266796785253,0.1266121566295623,0.119442418217659,0.1269900649785995
81.3830032348634,18.222696753109304,,0.1163890361785888,0.1243829950690269
81.3830032348634,18.36272553836608,0.1354478597640991,0.1199237629771232,
81.3830032348634,18.50275432362285,0.131468266248703,0.116142526268959,0.128965750336647
81.3830032348634,18.642783108879627,0.1354349255561828,0.116603210568428,0.1277101337909698
81.3830032348634,18.7828118941364,0.1312228590250015,0.1182470992207527,0.1239570006728172
81.3830032348634,18.922840679393172,0.1325561702251434,0.1224826499819755,
81.3830032348634,19.062869464649957,,0.118792213499546,0.1234920397400856
81.3830032348634,19.202898249906728,0.1299353837966919,0.1176751106977462,0.1263160556554794
81.3830032348634,19.342927035163505,,0.1247430294752121,0.1281190514564514
81.3830032348634,19.48295582042028,,0.1202309355139732,0.1223887950181961
81.3830032348634,19.62298460567705,0.1231580078601837,0.1244842708110809,0.1262840926647186
81.3830032348634,19.763013390933825,0.1316777765750885,0.1171355322003364,0.124357171356678
81.3830032348634,19.9030421761906,0.1331824660301208,,
81.3830032348634,20.043070961447373,0.1346832513809204,0.1180460974574089,0.1251239776611328
81.3830032348634,20.183099746704148,0.1267343759536743,0.1205213963985443,0.1268191635608673
81.3830032348634,20.32312853196092,,0.1194164305925369,
81.3830032348634,20.463157317217696,0.1343291252851486,0.1178947538137435,0.1267228871583938
81.3830032348634,20.60318610247447,0.1352898031473159,0.1243188679218292,0.1258545666933059
81.3830032348634,20.743214887731245,0.1371196657419204,0.1202075332403183,0.1274739801883697
81.3830032348634,20.88324367298802,,0.1181349977850914,0.1250300109386444
81.3830032348634,21.0232724582448,0.1343163400888443,0.1178133562207222,0.1285360604524612
81.3830032348634,21.16330124350157,,0.1246400773525238,0.1230964139103889
81.3830032348634,21.303330028758342,0.1423970460891723,0.1220968216657638,0.1253021657466888
81.3830032348634,21.44335881401512,0.1328436881303787,,0.12221709638834
81.3830032348634,21.58338759927189,,,0.1239384934306144
81.3830032348634,21.72341638452867,0.138284832239151,0.116915762424469,0.121387280523777
81.3830032348634,21.863445169785443,,0.1184666156768798,0.121803417801857
81.3830032348634,22.003473955042217,0.1387558579444885,0.1200527623295784,0.1226522922515869
81.3830032348634,22.14350274029899,,0.1190023347735405,0.127969354391098
81.3830032348634,22.28353152555577,0.1377702057361602,,0.1214850470423698
81.3830032348634,22.42356031081254,0.1205174922943115,0.1166061609983444,0.1284558624029159
81.3830032348634,22.563589096069315,0.1387843638658523,,0.1304397284984588
81.5230032348634,17.80261039733898,,0.1249926686286926,0.1276616752147674
81.5230032348634,17.942639182595755,,0.1186988726258277,0.1279947459697723
81.5230032348634,18.08266796785253,0.1324341595172882,0.1203793212771415,
81.5230032348634,18.222696753109304,0.1323647052049636,0.1200490370392799,0.1238933727145195
81.5230032348634,18.36272553836608,0.1280305534601211,,0.1265667825937271
81.5230032348634,18.50275432362285,0.1260988414287567,0.1181850060820579,0.1207581907510757
81.5230032348634,18.642783108879627,0.1265613287687301,0.1166307255625724,0.122232973575592
81.5230032348634,18.7828118941364,,0.11882034689188,0.11968794465065
81.5230032348634,18.922840679393172,,0.1250184178352356,0.1240999326109886
81.5230032348634,19.062869464649957,0.1366384774446487,0.1259715408086776,0.1275418251752853
81.5230032348634,19.202898249906728,0.1224664896726608,,0.1287509351968765
81.5230032348634,19.342927035163505,0.1274044662714004,0.1205401346087455,0.1217028722167015
81.5230032348634,19.48295582042028,0.1335975080728531,0.1194329410791397,0.1222192049026489
81.5230032348634,19.62298460567705,0.1342948228120803,0.1253505647182464,0.1248649582266807
81.5230032348634,19.763013390933825,0.1291898488998413,0.1202651783823967,
81.5230032348634,19.9030421761906,0.1360251158475875,0.1194593012332916,0.1218342706561088
81.5230032348634,20.043070961447373,0.1371323466300964,0.1193518713116645,0.1258696466684341
81.5230032348634,20.183099746704148,0.1429877430200576,0.1187900304794311,0.126901239156723
81.5230032348634,20.32312853196092,0.135659173130989,0.1168577298521995,0.1231639757752418
81.5230032348634,20.463157317217696,0.1354161649942398,0.1195270419120788,0.127150684595108
81.5230032348634,20.60318610247447,,0.1195455491542816,0.1220058426260948
81.5230032348634,20.743214887731245,0.1199027374386787,0.1213087439537048,0.1259087324142456
81.5230032348634,20.88324367298802,0.1336635649204254,0.1203440725803375,0.1225440055131912
81.5230032348634,21.0232724582448,0.1331947892904281,,0.1260952800512313
81.5230032348634,21.16330124350157,0.150312453508377,0.1179531589150428,0.1306768059730529
81.5230032348634,21.303330028758342,,0.119007721543312,0.1252421289682388
81.5230032348634,21.44335881401512,0.1344010382890701,0.1183069571852684,0.1232462599873542
81.5230032348634,21.58338759927189,0.1361918300390243,0.118230327963829,0.1198084130883216
81.5230032348634,21.72341638452867,0.1355810910463333,0.1187289059162139,0.1296088099479675
81.5230032348634,21.863445169785443,0.1388205140829086,0.1195529401302337,0.1238530278205871
81.5230032348634,22.003473955042217,0.1283409744501114,0.1204958856105804,
81.5230032348634,22.14350274029899,,0.1169163957238197,0.1282747834920883
81.5230032348634,22.28353152555577,0.1345908343791961,0.1209416985511779,0.1244425773620605
81.5230032348634,22.42356031081254,0.1387358903884887,0.1196440309286117,
81.5230032348634,22.563589096069315,0.1297660917043686,0.1200785189867019,
81.6630032348634,17.80261039733898,0.1374351680278778,0.1214324012398719,0.1222798973321914
81.6630032348634,17.942639182595755,0.1290663331747055,0.1205788478255271,
81.6630032348634,18.08266796785253,0.1224451661109924,0.1208756789565086,0.118085041642189
