longitude,latitude,So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2)
81.3830032348634,17.80261039733898,0.0001817651063902,-6.408833723980933e-05,-0.0001420175394741
81.3830032348634,17.942639182595755,0.0004975951160304,-0.0001340179587714,0.0005089285550639
81.3830032348634,18.08266796785253,-0.0009495810954831,-9.771146869752556e-05,0.0002099062257912
81.3830032348634,18.222696753109304,0.0001514674077043,0.000123500925838,9.520140338281635e-06
81.3830032348634,18.36272553836608,0.0013653701171278,-2.4275568648590703e-05,-0.0001368294178973
81.3830032348634,18.50275432362285,-0.000350338028511,0.0001620941475266,0.0010223629651591
81.3830032348634,18.642783108879627,-2.429714731988497e-05,-0.0001052439329214,-0.0001525517291156
81.3830032348634,18.7828118941364,-0.0002506437012925,,-0.00014626031043
81.3830032348634,18.922840679393172,-0.0002725163649301,0.0003106225049123,0.000348391913576
81.3830032348634,19.062869464649957,5.449830132420175e-05,-0.0002993978851009,0.00021059444407
81.3830032348634,19.202898249906728,0.0001396560983266,1.7201413356815465e-05,-5.704016530216904e-06
81.3830032348634,19.342927035163505,-0.0004565252747852,-0.0001999937085201,-0.0004883842775598
81.3830032348634,19.48295582042028,-0.0002044449647655,-0.0001345944328932,0.0002800220099743
81.3830032348634,19.62298460567705,-0.0005017099319957,3.4185701224487275e-05,
81.3830032348634,19.763013390933825,0.0003758893581107,-0.0003972944978158,-0.0002962093858513
81.3830032348634,19.9030421761906,9.156775195151567e-05,-0.0001199922699015,-0.0004415299044921
81.3830032348634,20.043070961447373,0.0002083195868181,0.0003437223203945,-0.0002516102686058
81.3830032348634,20.183099746704148,0.0001831949921324,0.0001330058876192,-0.000120817705465
81.3830032348634,20.32312853196092,-1.4604623174818698e-05,0.0001736936246743,4.9716836656443775e-06
81.3830032348634,20.463157317217696,-0.0004265136667527,0.0008204757468774,0.0001696726831141
81.3830032348634,20.60318610247447,0.0008883288246579,0.000252993311733,0.0008406454580835
81.3830032348634,20.743214887731245,-0.000268959935056,-0.0005800158251076,0.0003114079881925
81.3830032348634,20.88324367298802,2.85884780168999e-05,0.0005660544848069,0.0001488386187702
81.3830032348634,21.0232724582448,0.0002513860235922,-0.0002629953960422,0.0006398076657205
81.3830032348634,21.16330124350157,-0.0002016304497374,2.061017403320875e-05,4.468629867915297e-06
81.3830032348634,21.303330028758342,-7.92814971646294e-05,-0.0001818926975829,2.4668235710123557e-05
81.3830032348634,21.44335881401512,0.0005811539012938,9.691595914773644e-05,0.0006054920959286
81.3830032348634,21.58338759927189,0.0004486958496272,-0.0002500765258446,-0.0001135836209869
81.3830032348634,21.72341638452867,0.0003778075042646,-0.00016965897521,0.000111211418698
81.3830032348634,21.863445169785443,-0.0002393698378,0.0003830090281553,-3.618188202381134e-05
81.3830032348634,22.003473955042217,0.0002776235924102,0.0002115388051606,-0.0001077906053978
81.3830032348634,22.14350274029899,-0.0018576593138277,-1.7749625840224326e-05,-0.000120880700706
81.3830032348634,22.28353152555577,5.15888532390818e-05,,-0.0002198632137151
81.3830032348634,22.42356031081254,0.0001230776979355,0.0001933836902026,0.0001477428886573
81.3830032348634,22.563589096069315,-0.000116853378131,-0.0001814919960452,-0.0001771537499735
81.5230032348634,17.80261039733898,0.0001135214988607,0.0001445107191102,-0.0002157055569114
81.5230032348634,17.942639182595755,5.1276860176585615e-05,-0.0002539731503929,-0.0001659011468291
81.5230032348634,18.08266796785253,-6.535108695970848e-05,0.0004311369557399,0.0001952472230186
81.5230032348634,18.222696753109304,0.000204330208362,0.000232361635426,7.052688488329295e-06
81.5230032348634,18.36272553836608,-8.469521162624005e-06,4.447510582394898e-05,0.0003020890871994
81.5230032348634,18.50275432362285,7.671260391362011e-05,-0.0003027228231076,4.670301859732717e-05
81.5230032348634,18.642783108879627,9.0123648988083e-05,0.0002494771324563,-5.56772320123855e-05
81.5230032348634,18.7828118941364,0.0016062362119555,-0.0002265734801767,-0.0006421175203286
81.5230032348634,18.922840679393172,-0.0013774866238236,-2.5371982701472007e-05,-5.123487426317297e-06
81.5230032348634,19.062869464649957,9.462856542086227e-05,0.0001564781996421,0.0005239771562628
81.5230032348634,19.202898249906728,-5.458546002046205e-05,,-0.000164769240655
81.5230032348634,19.342927035163505,5.976234751869925e-05,0.0001330145460087,-0.0001559002266731
81.5230032348634,19.48295582042028,2.3182879886007868e-05,0.0001296100963372,0.0002036743244389
81.5230032348634,19.62298460567705,-0.0001855115551734,-0.0001315602858085,-0.0001973748730961
81.5230032348634,19.763013390933825,4.322304084780626e-05,5.697247615898959e-05,0.0002191774983657
81.5230032348634,19.9030421761906,-0.0004040558997076,,-4.078499478055164e-05
81.5230032348634,20.043070961447373,0.0003758385428227,-0.0001984972768696,0.0003184588858857
81.5230032348634,20.183099746704148,2.0632737687265035e-06,0.000356376694981,7.358097354881465e-05
81.5230032348634,20.32312853196092,-0.0003611007414292,4.909971266897628e-06,-0.0005418318905867
81.5230032348634,20.463157317217696,-6.169671542011201e-05,-0.0001267903135158,0.0002524361480027
81.5230032348634,20.60318610247447,2.0077175577171147e-05,-0.0002165093756048,0.0001063195668393
81.5230032348634,20.743214887731245,7.281729631358758e-05,-0.0001308401842834,0.0006039828876964
81.5230032348634,20.88324367298802,-5.959347981843166e-05,-0.0002758043410722,-0.0003063621988985
81.5230032348634,21.0232724582448,-0.0001929224672494,0.0002504892472643,-0.0005541064892895
81.5230032348634,21.16330124350157,-8.308640644827392e-06,1.162768603535369e-05,0.0002282680070493
81.5230032348634,21.303330028758342,0.000334905431373,-3.7809837522218e-05,-0.0001900326460599
81.5230032348634,21.44335881401512,1.6707999748177826e-05,0.0003611822903621,0.0001675570529187
81.5230032348634,21.58338759927189,-7.991367056092713e-06,-0.0001244223676621,-0.0002904592838604
81.5230032348634,21.72341638452867,0.0013142423704266,0.0001673723454587,-0.0002276553277624
81.5230032348634,21.863445169785443,3.160523920087144e-05,-0.0002389130095252,0.0010534601751714
81.5230032348634,22.003473955042217,-0.0002886974834837,0.000250912096817,0.0003883236495312
81.5230032348634,22.14350274029899,6.377598765539005e-05,0.0001140955937444,-0.0004221130220685
81.5230032348634,22.28353152555577,7.977066707098857e-05,-0.001992821926251,0.0001653210783842
81.5230032348634,22.42356031081254,-8.979947597254068e-05,-0.0002827644639182,-0.0001167883820016
81.5230032348634,22.563589096069315,-0.0004644443106371,-5.660739043378271e-05,-0.0001118580839829
81.6630032348634,17.80261039733898,-3.925442069885321e-05,-4.213302963762544e-05,0.0001628591271582
81.6630032348634,17.942639182595755,0.0003951831604354,0.0005853541078977,-0.0005412544123828
81.6630032348634,18.08266796785253,-9.03504405869171e-05,5.854230766999535e-05,0.0001710993237793
81.6630032348634,18.222696753109304,-0.0001570385356899,4.775784691446461e-05,-0.0001506573753431
81.6630032348634,18.36272553836608,-5.352283915271983e-05,0.0004672096692956,-0.0002251902915304
81.6630032348634,18.50275432362285,-0.0001422973000444,,-0.0006184843368828
81.6630032348634,18.642783108879627,-2.4848659450071864e-05,0.0004325021000113,0.00031174349715
81.6630032348634,18.7828118941364,0.0012093564728274,1.9436623915680684e-05,-0.0001952144957613
81.6630032348634,18.922840679393172,0.0001380264147883,-0.0001863679499365,-0.0002612697135191
81.6630032348634,19.062869464649957,0.0001236388052348,0.0001178244056063,-0.0001364360650768
81.6630032348634,19.202898249906728,1.1856588571390604e-05,-5.762143700849265e-05,0.0010618092492222
81.6630032348634,19.342927035163505,-0.00099677615799,-0.0003141441266052,-0.0002545382303651
81.6630032348634,19.48295582042028,0.0002172066742787,-0.0004015909216832,0.0002181588497478
81.6630032348634,19.62298460567705,0.0001962741807801,-4.565186100080609e-05,-0.0002302147913724
81.6630032348634,19.763013390933825,4.5140604925109074e-05,0.0002346789697185,-6.864482566015795e-05
81.6630032348634,19.9030421761906,-7.450464909197763e-05,0.0001402181951561,-0.0001700377615634
81.6630032348634,20.043070961447373,0.0002486172597855,4.034557787235826e-05,-0.0001719374558888
81.6630032348634,20.183099746704148,-0.0003317820955999,-5.327617600414669e-06,-0.0006946512148715
81.6630032348634,20.32312853196092,-0.0001597699010744,,0.0001650642079766
81.6630032348634,20.463157317217696,0.000709859712515,-0.0002753549779299,0.000324597232975
81.6630032348634,20.60318610247447,-4.022726716357283e-05,0.0002424665435682,-0.0006484148907475
81.6630032348634,20.743214887731245,0.0019337486010044,-9.597928146831693e-05,0.0004331939853727
81.6630032348634,20.88324367298802,0.0024584191851317,0.0001954424224095,-5.269961548037827e-05
81.6630032348634,21.0232724582448,-3.4365893952781335e-05,-0.0003111747209914,-0.0003926715289708
81.6630032348634,21.16330124350157,-3.722887049661949e-05,-0.0001158984596258,0.0001333318650722
81.6630032348634,21.303330028758342,0.0001848362007876,5.7068842579610646e-05,0.0003522910992614
81.6630032348634,21.44335881401512,-0.000199129251996,0.0003118797321803,-0.0001918900379678
81.6630032348634,21.58338759927189,-0.0006626565591432,-4.147326035308652e-05,-5.147389674675651e-05
81.6630032348634,21.72341638452867,0.0007243400323204,-0.0002786047698464,0.000255849387031
81.6630032348634,21.863445169785443,-0.0004402250924613,-0.0004160427488386,0.0003502280742395
81.6630032348634,22.003473955042217,-0.0001304369507124,-0.0004769469669554,-6.723110709572211e-05
81.6630032348634,22.14350274029899,-0.0001099143846658,-0.0001443175569875,0.000575310899876
81.6630032348634,22.28353152555577,-0.0002197281428379,,0.0001261691650142
81.6630032348634,22.42356031081254,-0.0005536336684599,-0.0007043261430226,0.0001966454001376
81.6630032348634,22.563589096069315,0.0001071494189091,0.0002278812171425,0.000644423533231
81.8030032348634,17.80261039733898,-3.57293538399972e-05,-7.573033508379012e-05,0.0001249168271897
81.8030032348634,17.942639182595755,-7.150448800530285e-05,0.0001135232450906,-9.607974789105356e-05
81.8030032348634,18.08266796785253,0.0001080959118553,-9.746133582666516e-05,0.0003607856342568
81.8030032348634,18.222696753109304,-0.000216665546759,0.0002476878871675,-0.0001657695538597
81.8030032348634,18.36272553836608,-0.0002130838111042,-8.299145702039823e-05,-0.0001108712822315
81.8030032348634,18.50275432362285,-3.707929863594472e-05,-0.0003300857497379,0.0003046012716367
81.8030032348634,18.642783108879627,-0.0003208528214599,6.317459337878972e-05,0.0005306942621245
81.8030032348634,18.7828118941364,0.0002068641770165,-0.0005904195131734,0.0005841719103045
81.8030032348634,18.922840679393172,-0.0005239403108134,0.000501230766531,-0.0003828899352811
81.8030032348634,19.062869464649957,0.0003184166562277,0.0005036079674027,-0.0004850835248362
81.8030032348634,19.202898249906728,0.000745999161154,0.0003614845918491,-6.99807278579101e-05
81.8030032348634,19.342927035163505,0.0001993148471228,-0.0001136473656515,7.718405686318874e-05
81.8030032348634,19.48295582042028,3.4122167562600225e-05,0.0005971230566501,0.0002077854296658
81.8030032348634,19.62298460567705,-6.111888069426641e-05,-0.0001534475304652,-0.0006486485362984
81.8030032348634,19.763013390933825,9.500716987531632e-05,9.35388816287741e-05,-0.0004008364921901
81.8030032348634,19.9030421761906,-3.606154496083036e-05,-0.0002316771424375,0.0004236333770677
81.8030032348634,20.043070961447373,-0.0001740536827128,-0.0017972398782148,-4.024293593829498e-05
81.8030032348634,20.183099746704148,0.0002808967255987,1.631306622584816e-05,0.0002670249959919
81.8030032348634,20.32312853196092,-2.8569802452693693e-06,0.0001820359757402,-0.0002129996282747
