longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
81.3830032348634,17.80261039733898,2.727047831285745e-05,2.296913771715481e-05,4.721977802546462e-06
81.3830032348634,17.942639182595755,4.109607289137784e-06,2.250524448754732e-05,9.529292583465576e-06
81.3830032348634,18.08266796785253,8.15141561361088e-07,2.2845504645374604e-05,2.28015267111914e-07
81.3830032348634,18.222696753109304,1.824203900469001e-05,1.6383000911446288e-05,5.761745796917239e-06
81.3830032348634,18.36272553836608,2.4726115952944383e-05,2.208679325121921e-05,2.3380134734907188e-06
81.3830032348634,18.50275432362285,2.91246051347116e-05,3.121573536191136e-05,2.8242823191249045e-06
81.3830032348634,18.642783108879627,1.7895441487780772e-05,1.5499172150157392e-05,
81.3830032348634,18.7828118941364,2.022822263825219e-05,1.3347892490855884e-05,1.808609340514522e-05
81.3830032348634,18.922840679393172,3.673816900118254e-05,2.7410380425862968e-05,-2.250448233098723e-06
81.3830032348634,19.062869464649957,1.4485940482700244e-05,2.279236468893941e-05,4.185622401564615e-06
81.3830032348634,19.202898249906728,2.180574847443495e-05,2.8855847631348297e-05,4.994644768885337e-06
81.3830032348634,19.342927035163505,0.000314897915814,3.0001277991686948e-05,-3.197561227352708e-06
81.3830032348634,19.48295582042028,,1.6014682842069305e-05,9.787255521587213e-07
81.3830032348634,19.62298460567705,2.490304905222729e-05,1.4033899788046256e-05,2.173485881939996e-06
81.3830032348634,19.763013390933825,6.032036708347732e-06,4.81915230921004e-05,1.161860109277768e-05
81.3830032348634,19.9030421761906,1.625801633053925e-05,,4.362269919511164e-06
81.3830032348634,20.043070961447373,1.1981761417700907e-05,3.202551170033985e-06,6.932686665095389e-05
81.3830032348634,20.183099746704148,5.654669166688109e-06,2.460487303324044e-05,1.878952571132686e-05
81.3830032348634,20.32312853196092,9.197832696372644e-05,2.785177639452741e-05,2.28701774176443e-05
81.3830032348634,20.463157317217696,2.0642957679228857e-05,,9.486127055424731e-06
81.3830032348634,20.60318610247447,1.2953048099006992e-05,2.857469553418923e-05,1.934038300532848e-05
81.3830032348634,20.743214887731245,4.613300188793801e-05,4.746083868667483e-05,1.6676835002726875e-05
81.3830032348634,20.88324367298802,-5.154142854735255e-07,1.6578376744291745e-05,8.626550879853312e-06
81.3830032348634,21.0232724582448,,1.6572195818298496e-05,7.36962147129816e-06
