longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
81.3830032348634,17.80261039733898,2.4651857529534027e-05,-6.8594222284446005e-06
81.3830032348634,17.942639182595755,3.270402885391377e-05,1.8559256204753183e-05
81.3830032348634,18.08266796785253,3.522331826388836e-05,1.707574301690329e-05
81.3830032348634,18.222696753109304,1.609560172255442e-06,1.71436695381999e-05
81.3830032348634,18.36272553836608,1.0394443961558864e-05,3.507550445647212e-06
81.3830032348634,18.50275432362285,1.675410931056831e-05,-3.038148634004756e-06
81.3830032348634,18.642783108879627,,2.3140177290770225e-05
81.3830032348634,18.7828118941364,,3.584707144455024e-07
81.3830032348634,18.922840679393172,1.51554213516647e-05,1.678694025031291e-05
81.3830032348634,19.062869464649957,4.897931830782909e-06,1.104488819692051e-05
81.3830032348634,19.202898249906728,1.225890537170926e-05,3.2607287721475586e-05
81.3830032348634,19.342927035163505,8.86181260284502e-06,1.3212273188401014e-05
81.3830032348634,19.48295582042028,1.9692190107889477e-05,6.338004254757834e-07
81.3830032348634,19.62298460567705,2.401621895842254e-05,9.525350833428092e-06
81.3830032348634,19.763013390933825,3.000632750627119e-05,7.742695743218064e-06
81.3830032348634,19.9030421761906,8.596222869527992e-06,-6.808663329138653e-06
81.3830032348634,20.043070961447373,,1.4863712749502156e-05
81.3830032348634,20.183099746704148,2.9357577659538947e-05,1.3176314723750693e-06
81.3830032348634,20.32312853196092,1.640409573155921e-05,1.7777054381440394e-05
81.3830032348634,20.463157317217696,1.0262838259222916e-05,5.152076028025476e-06
81.3830032348634,20.60318610247447,2.9616176107083447e-05,9.896191841107791e-06
81.3830032348634,20.743214887731245,,1.9623015759862028e-05
81.3830032348634,20.88324367298802,1.5495228581130505e-05,-7.296365311049158e-06
81.3830032348634,21.0232724582448,6.841805316071259e-06,7.745270522718783e-06
81.3830032348634,21.16330124350157,1.2929272998007946e-05,7.641429874638561e-06
81.3830032348634,21.303330028758342,2.0417553969309665e-05,1.4413652024813928e-05
81.3830032348634,21.44335881401512,1.7116812159656547e-05,6.346059763018275e-06
81.3830032348634,21.58338759927189,,1.351628452539444e-05
81.3830032348634,21.72341638452867,1.0993097930622753e-05,-1.183074346045032e-06
81.3830032348634,21.863445169785443,2.623439286253415e-05,1.0179463970416691e-05
81.3830032348634,22.003473955042217,3.502374966046773e-05,-1.6203849781959434e-06
81.3830032348634,22.14350274029899,7.353037744906032e-06,5.513800715561956e-06
81.3830032348634,22.28353152555577,3.455687692621723e-05,8.264973075711168e-06
81.3830032348634,22.42356031081254,,7.15767964720726e-06
81.3830032348634,22.563589096069315,1.1478625310701318e-05,8.761045137362089e-06
81.5230032348634,17.80261039733898,2.3820504793548025e-05,1.6924983356148005e-05
81.5230032348634,17.942639182595755,1.7114354704972357e-05,1.9075419004366267e-06
81.5230032348634,18.08266796785253,2.368959576415364e-05,1.2609227269422265e-05
81.5230032348634,18.222696753109304,2.1440477212308903e-05,1.838804746512324e-05
81.5230032348634,18.36272553836608,3.169890260323882e-05,1.2161747690697666e-05
81.5230032348634,18.50275432362285,2.3903825422166847e-05,1.144102952821413e-05
81.5230032348634,18.642783108879627,,1.5923658793326467e-05
81.5230032348634,18.7828118941364,3.0187558877514675e-05,1.545743361930363e-05
81.5230032348634,18.922840679393172,1.77843940036837e-05,3.19096288876608e-05
81.5230032348634,19.062869464649957,1.3520353604690172e-05,-2.534351324356976e-06
81.5230032348634,19.202898249906728,2.412475078017451e-05,2.1924051907262765e-05
81.5230032348634,19.342927035163505,,5.492740001500351e-06
81.5230032348634,19.48295582042028,,1.1873344192281364e-05
81.5230032348634,19.62298460567705,2.1734733763878467e-06,4.406202151585603e-06
81.5230032348634,19.763013390933825,8.642034117656294e-06,1.834744398365729e-05
81.5230032348634,19.9030421761906,1.2354181308182888e-05,5.455432983580977e-06
81.5230032348634,20.043070961447373,7.772398930683266e-06,1.2275887456780764e-05
81.5230032348634,20.183099746704148,,1.1410693332436496e-05
81.5230032348634,20.32312853196092,6.701206439174712e-05,1.4834970897936728e-05
81.5230032348634,20.463157317217696,5.702839189325459e-05,1.08261438072077e-05
81.5230032348634,20.60318610247447,3.179718623869121e-05,2.0551709894789383e-05
81.5230032348634,20.743214887731245,,5.945110842731083e-06
