longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
81.3830032348634,17.80261039733898,3.841619400191121e-05,4.638373411580687e-06
81.3830032348634,17.942639182595755,9.626655810279772e-06,1.5949441149132326e-05
81.3830032348634,18.08266796785253,2.209763079008553e-05,-1.931009592226474e-07
81.3830032348634,18.222696753109304,1.9716677343240008e-05,6.733879672538024e-06
81.3830032348634,18.36272553836608,6.82009613228729e-06,8.179585165635217e-06
81.3830032348634,18.50275432362285,1.370339759887429e-05,3.5051962186116725e-05
81.3830032348634,18.642783108879627,2.225544085376896e-05,9.102895091928076e-06
81.3830032348634,18.7828118941364,-6.750961745183305e-08,9.722231880004983e-06
81.3830032348634,18.922840679393172,1.9847615476464853e-05,1.6661009794916026e-05
81.3830032348634,19.062869464649957,2.8075644877390005e-05,-4.383447958389297e-06
81.3830032348634,19.202898249906728,1.606542537047062e-05,1.4435582670557778e-05
81.3830032348634,19.342927035163505,2.23381557589164e-05,1.4145397472020704e-05
81.3830032348634,19.48295582042028,1.2278678696020506e-05,-2.3821833110559965e-06
81.3830032348634,19.62298460567705,1.289827559958212e-05,-2.295295615795112e-07
81.3830032348634,19.763013390933825,2.5176348572131246e-05,-5.6612270782352425e-06
81.3830032348634,19.9030421761906,2.1727340936195105e-05,8.024187081900891e-06
81.3830032348634,20.043070961447373,1.3950221728009636e-05,2.1663427105522715e-05
81.3830032348634,20.183099746704148,1.8476122932042927e-05,3.182807176926872e-06
81.3830032348634,20.32312853196092,7.240521426865598e-06,
81.3830032348634,20.463157317217696,1.3435972505249085e-05,-3.800448439505999e-06
81.3830032348634,20.60318610247447,3.412600563024171e-05,-1.3650189600866725e-07
81.3830032348634,20.743214887731245,1.5555582649540156e-05,2.0009976651635952e-05
81.3830032348634,20.88324367298802,1.2635432540264446e-05,8.515263289154973e-06
81.3830032348634,21.0232724582448,7.841243132133968e-06,8.294589861179702e-06
81.3830032348634,21.16330124350157,1.598183371243067e-05,
81.3830032348634,21.303330028758342,2.274200778629165e-05,2.0137142200837843e-05
81.3830032348634,21.44335881401512,2.327177753613796e-05,2.006023169087712e-05
81.3830032348634,21.58338759927189,6.527890946017578e-06,1.1288461791991722e-05
81.3830032348634,21.72341638452867,1.4362552974489518e-05,
81.3830032348634,21.863445169785443,6.0376110013748985e-06,4.707513198809465e-06
81.3830032348634,22.003473955042217,1.5946963685564697e-05,3.352358180563897e-05
81.3830032348634,22.14350274029899,6.623398348892806e-06,
81.3830032348634,22.28353152555577,1.917803820106201e-05,3.1363356356450822e-06
81.3830032348634,22.42356031081254,1.0990693226631263e-05,2.4001681595109403e-05
81.3830032348634,22.563589096069315,7.287911557796178e-06,3.072213439736515e-05
81.5230032348634,17.80261039733898,1.6800429875729606e-05,1.043397332978202e-05
81.5230032348634,17.942639182595755,2.1237992768874392e-05,4.796312168764416e-06
81.5230032348634,18.08266796785253,1.7611742805456743e-05,-3.392171493032947e-06
81.5230032348634,18.222696753109304,2.1366944565670565e-05,-1.0595753337838689e-05
81.5230032348634,18.36272553836608,1.626859011594206e-05,8.085633453447372e-06
81.5230032348634,18.50275432362285,1.3671891792910174e-05,4.30287400376983e-05
81.5230032348634,18.642783108879627,1.949627949215937e-05,1.1382321645214688e-05
81.5230032348634,18.7828118941364,2.010459138546139e-05,3.735501377377659e-05
81.5230032348634,18.922840679393172,1.1180084584339056e-05,2.309826413693372e-05
81.5230032348634,19.062869464649957,6.149937689770013e-06,9.416379725735167e-06
81.5230032348634,19.202898249906728,1.094008439395111e-05,3.029142135346774e-06
81.5230032348634,19.342927035163505,2.3170587155618705e-05,1.6225525541813113e-05
81.5230032348634,19.48295582042028,4.3423515307949856e-05,2.586128903203644e-05
81.5230032348634,19.62298460567705,1.40000647661509e-05,1.3367355677473824e-05
81.5230032348634,19.763013390933825,1.7449074221076444e-05,
81.5230032348634,19.9030421761906,1.0444460713188164e-05,1.1870331036334392e-05
81.5230032348634,20.043070961447373,2.77482013189001e-05,-3.901237505488098e-05
81.5230032348634,20.183099746704148,1.3462357856042216e-05,-7.957773959788028e-06
81.5230032348634,20.32312853196092,9.606873391021509e-06,3.911464227712713e-05
81.5230032348634,20.463157317217696,1.7384238162776455e-05,
81.5230032348634,20.60318610247447,1.5292946045519784e-05,2.05179130716715e-05
81.5230032348634,20.743214887731245,4.931142757413909e-05,2.127729749190621e-05
81.5230032348634,20.88324367298802,4.400189936859533e-05,1.6182701074285433e-05
81.5230032348634,21.0232724582448,8.470102329738438e-06,
81.5230032348634,21.16330124350157,2.498372305126395e-05,
81.5230032348634,21.303330028758342,5.459874500957085e-06,0.0002071344206342
81.5230032348634,21.44335881401512,,2.8303273211349733e-05
81.5230032348634,21.58338759927189,7.349559382419102e-06,2.695225339266472e-05
81.5230032348634,21.72341638452867,2.697508898563683e-05,4.71176326755085e-06
81.5230032348634,21.863445169785443,7.424431714753155e-06,1.9303774024592716e-05
81.5230032348634,22.003473955042217,2.5570139769115485e-05,4.470027761271922e-06
81.5230032348634,22.14350274029899,1.6440028048236854e-05,1.5590589100611396e-05
81.5230032348634,22.28353152555577,2.0385075913509357e-05,
81.5230032348634,22.42356031081254,-4.257185992173618e-06,-6.05178047408117e-06
81.5230032348634,22.563589096069315,2.1333091353881173e-05,2.2597740098717622e-05
81.6630032348634,17.80261039733898,2.126517210854217e-05,2.299454763488029e-06
81.6630032348634,17.942639182595755,2.3990305635379627e-05,
81.6630032348634,18.08266796785253,2.010792559303809e-05,1.8741693565971215e-05
81.6630032348634,18.222696753109304,2.8247188311070204e-05,1.3017957826377824e-05
81.6630032348634,18.36272553836608,2.316040627192706e-05,1.6621221220702864e-05
81.6630032348634,18.50275432362285,2.035608076766948e-06,7.526713943661889e-06
81.6630032348634,18.642783108879627,1.640782465983648e-05,-3.1137094538280508e-06
81.6630032348634,18.7828118941364,1.974379847524688e-05,3.8759167182433885e-06
81.6630032348634,18.922840679393172,3.2892683520913124e-05,2.153226887458004e-05
81.6630032348634,19.062869464649957,2.335450699320063e-05,4.003661160822958e-05
81.6630032348634,19.202898249906728,1.4220273442333564e-05,9.620086530048866e-06
81.6630032348634,19.342927035163505,2.421445060463157e-05,
81.6630032348634,19.48295582042028,7.529921276727691e-06,
81.6630032348634,19.62298460567705,1.4903761439200023e-05,
81.6630032348634,19.763013390933825,4.194503344479017e-05,2.344561471545603e-05
81.6630032348634,19.9030421761906,3.046464735234622e-05,1.6869278624653816e-05
81.6630032348634,20.043070961447373,9.375078661832958e-06,
81.6630032348634,20.183099746704148,5.766195499745663e-06,5.086514192953473e-06
81.6630032348634,20.32312853196092,1.4438884136325214e-05,1.132823854277376e-05
81.6630032348634,20.463157317217696,4.438056566868909e-05,
81.6630032348634,20.60318610247447,4.953592451784061e-06,
81.6630032348634,20.743214887731245,1.460540352127282e-05,5.270074325380847e-06
81.6630032348634,20.88324367298802,9.91730030364124e-06,1.2474297363951337e-05
81.6630032348634,21.0232724582448,2.4857392418198287e-05,
81.6630032348634,21.16330124350157,1.009280458674766e-05,4.1245385773436283e-07
81.6630032348634,21.303330028758342,7.161268968047807e-06,1.1622142665146384e-05
81.6630032348634,21.44335881401512,2.173239590774756e-05,
81.6630032348634,21.58338759927189,1.3215239050623497e-05,
81.6630032348634,21.72341638452867,7.079767783579882e-06,3.3084459573728964e-05
81.6630032348634,21.863445169785443,9.495235644862989e-06,1.386306121275993e-05
81.6630032348634,22.003473955042217,6.650425348198041e-06,1.8450240531819876e-05
81.6630032348634,22.14350274029899,1.3200768989918288e-05,-3.4604695429152343e-06
