longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
81.3830032348634,17.80261039733898,3.5954763006884605e-05,-5.5296882237598766e-06,2.2493162759928964e-05
81.3830032348634,17.942639182595755,,,1.6317189874826e-05
81.3830032348634,18.08266796785253,,,
81.3830032348634,18.222696753109304,4.539475048659369e-05,4.980581707059173e-07,2.853413207049016e-05
81.3830032348634,18.36272553836608,4.1814741962298285e-06,-9.78509706328623e-06,1.2933697689732073e-05
81.3830032348634,18.50275432362285,1.7738873793859966e-05,8.671977411722764e-06,1.6313901141984388e-05
81.3830032348634,18.642783108879627,1.0692434443626553e-05,1.2779993994627148e-05,1.926957156683784e-05
81.3830032348634,18.7828118941364,-6.767866125301225e-06,,
81.3830032348634,18.922840679393172,7.915696187410504e-06,4.814021963284176e-07,2.5738005206221715e-05
81.3830032348634,19.062869464649957,9.115628017752895e-06,9.684763426776044e-06,
81.3830032348634,19.202898249906728,-1.0629840289766436e-05,,1.904466080304701e-05
81.3830032348634,19.342927035163505,4.840601104660891e-05,5.659629096044228e-06,2.4987188226077706e-05
81.3830032348634,19.48295582042028,2.8153629045846174e-06,1.074707142834086e-05,1.6812387912068516e-05
81.3830032348634,19.62298460567705,1.8545594002716823e-06,2.1181385818636045e-05,1.7676586139714345e-05
81.3830032348634,19.763013390933825,1.4795465176575815e-05,8.323408110300079e-06,4.48474975200952e-06
81.3830032348634,19.9030421761906,-2.5708164685056545e-05,7.598072215841967e-07,
81.3830032348634,20.043070961447373,4.846743195230374e-06,4.289171101845568e-06,3.2933476177277043e-05
81.3830032348634,20.183099746704148,,6.925949946889887e-06,
81.3830032348634,20.32312853196092,,1.995374987018294e-06,1.863787110778503e-05
81.3830032348634,20.463157317217696,-1.3524029782274738e-05,1.126499682868598e-05,2.7094285542261787e-05
81.3830032348634,20.60318610247447,-5.608307560578396e-07,8.038608939386904e-06,
81.3830032348634,20.743214887731245,2.3974966097739525e-05,4.4179164433444384e-06,
81.3830032348634,20.88324367298802,,9.105065146286506e-06,2.212937943113502e-05
81.3830032348634,21.0232724582448,6.978685860303813e-07,1.2311028513067868e-05,9.765765753400046e-06
81.3830032348634,21.16330124350157,7.610078682773746e-06,8.426608474110253e-06,9.957284419215284e-06
81.3830032348634,21.303330028758342,,,1.7734697394189425e-05
81.3830032348634,21.44335881401512,2.5635772544774227e-06,-2.889555389629095e-06,2.0194727767375294e-05
81.3830032348634,21.58338759927189,,,3.234263931517489e-05
81.3830032348634,21.72341638452867,2.681857586139813e-05,5.613530447590165e-06,
81.3830032348634,21.863445169785443,,,2.2301586795947514e-05
81.3830032348634,22.003473955042217,2.3770802727085535e-05,1.0066351023851894e-05,1.801639882614836e-05
81.3830032348634,22.14350274029899,,1.0901054338319229e-05,1.6523696103831753e-05
81.3830032348634,22.28353152555577,2.544064409448765e-05,-4.6627739891391684e-08,3.720860331668519e-05
81.3830032348634,22.42356031081254,2.215909080405254e-05,1.2297246939851902e-05,1.9037170204683207e-05
81.3830032348634,22.563589096069315,3.0032326321816072e-05,,2.1609721443383023e-05
81.5230032348634,17.80261039733898,,1.377295393467648e-05,3.704659684444778e-05
81.5230032348634,17.942639182595755,4.067965164722409e-06,8.87706391949905e-06,2.6094236091012132e-05
81.5230032348634,18.08266796785253,7.388136509689502e-06,,2.0772657080669887e-05
81.5230032348634,18.222696753109304,2.568449781392701e-05,6.621331522183027e-06,-2.386429514444899e-06
81.5230032348634,18.36272553836608,-9.261442755814642e-06,,7.646961421414744e-06
81.5230032348634,18.50275432362285,9.87569092103513e-06,2.2837764390715165e-06,3.2995445508277044e-05
81.5230032348634,18.642783108879627,1.1742892638721967e-05,4.976704076398164e-06,1.163272372650681e-05
81.5230032348634,18.7828118941364,,2.129598033207003e-05,1.978754698939156e-05
81.5230032348634,18.922840679393172,1.021883508656174e-05,-9.108392077905592e-06,3.938850568374619e-05
81.5230032348634,19.062869464649957,2.0618431335606147e-06,,2.6510746465646665e-05
81.5230032348634,19.202898249906728,,1.5805042494321242e-05,3.056767673115246e-05
81.5230032348634,19.342927035163505,1.0522513548494317e-05,,
81.5230032348634,19.48295582042028,3.840298631985206e-06,1.774269185261801e-05,2.428333755233325e-05
81.5230032348634,19.62298460567705,,6.744057372998213e-06,3.047836980840657e-05
81.5230032348634,19.763013390933825,3.5327227578818565e-06,1.2242204320500605e-05,
81.5230032348634,19.9030421761906,6.137314358056756e-06,,2.318252154509537e-05
81.5230032348634,20.043070961447373,2.354799471504521e-05,9.10351809579879e-06,2.181067429773975e-05
81.5230032348634,20.183099746704148,2.6342626370023936e-05,1.9848646843456663e-05,1.4182983250066172e-05
81.5230032348634,20.32312853196092,6.958241101528984e-06,-5.72969724998984e-07,1.2910163604828996e-05
81.5230032348634,20.463157317217696,4.555548002826981e-06,1.1039711012017507e-07,
81.5230032348634,20.60318610247447,5.62396735404036e-06,4.1099274312728085e-06,
81.5230032348634,20.743214887731245,,-5.59943202915747e-07,
81.5230032348634,20.88324367298802,3.1877327273832634e-05,4.978825472790049e-06,8.481028089590836e-06
81.5230032348634,21.0232724582448,2.144135214621201e-05,4.3497057049535215e-06,2.050343573500868e-05
81.5230032348634,21.16330124350157,1.3137844234734075e-06,1.7037601196534524e-07,
81.5230032348634,21.303330028758342,-3.3651533613010542e-06,3.281983708802727e-06,1.0512985681998543e-05
81.5230032348634,21.44335881401512,,3.28969531437906e-06,2.3884284019004557e-05
81.5230032348634,21.58338759927189,2.761444920906797e-05,1.199835242005065e-05,3.3093339879997075e-05
81.5230032348634,21.72341638452867,1.2697810234385544e-05,9.34100717131514e-06,
81.5230032348634,21.863445169785443,1.0391994692326987e-05,9.635193237045314e-06,2.876803591789212e-06
81.5230032348634,22.003473955042217,,9.435045285499656e-06,5.509766651812242e-06
81.5230032348634,22.14350274029899,2.8106182071496733e-05,4.21502954850439e-06,8.71712836669758e-06
81.5230032348634,22.28353152555577,4.183582859695889e-05,5.591604349319823e-06,
81.5230032348634,22.42356031081254,9.616827810532412e-06,5.411332494986709e-06,1.1423609976191074e-05
81.5230032348634,22.563589096069315,,4.080758571944898e-06,
81.6630032348634,17.80261039733898,2.1672316506737843e-05,1.288541443500435e-05,5.5340983635687735e-06
81.6630032348634,17.942639182595755,,-2.3197210339276357e-06,2.300141022715252e-05
81.6630032348634,18.08266796785253,,1.33722039663553e-06,2.242526898044161e-05
81.6630032348634,18.222696753109304,-6.667642082902603e-06,,5.880320259166183e-06
81.6630032348634,18.36272553836608,7.841093975002877e-06,,
81.6630032348634,18.50275432362285,1.2600205081980675e-05,-2.694260388125258e-07,
81.6630032348634,18.642783108879627,-9.806404932533042e-07,8.100290870061144e-06,4.353286203695461e-05
81.6630032348634,18.7828118941364,3.609766645240597e-05,-4.392794380692067e-06,1.78564678208204e-05
81.6630032348634,18.922840679393172,,-8.464724601253693e-07,
81.6630032348634,19.062869464649957,2.08742108043225e-06,2.36879350268282e-05,9.816865349421278e-05
81.6630032348634,19.202898249906728,8.141120815707836e-06,1.7461034076404758e-05,1.4191729860613124e-05
81.6630032348634,19.342927035163505,,7.909600299171871e-07,2.5922896384145133e-05
81.6630032348634,19.48295582042028,1.121180503105279e-05,2.391876250840141e-06,1.3798256986774504e-05
81.6630032348634,19.62298460567705,8.351081305590924e-06,,1.938233799592126e-05
81.6630032348634,19.763013390933825,3.443161040195264e-05,5.700815108866664e-06,8.990158676169813e-06
81.6630032348634,19.9030421761906,1.1611373338382693e-05,1.2765292012772989e-05,1.6555579350097105e-05
81.6630032348634,20.043070961447373,,-3.844080765702529e-06,6.409790785255609e-06
81.6630032348634,20.183099746704148,,4.041177817271091e-06,4.655031079892069e-05
81.6630032348634,20.32312853196092,,1.876785245258361e-05,
81.6630032348634,20.463157317217696,2.9569851903943345e-05,,
81.6630032348634,20.60318610247447,-5.1081447054457385e-06,1.936595708684763e-06,
