longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
81.3830032348634,17.80261039733898,2.63159327005269e-05,
81.3830032348634,17.942639182595755,2.832578684319742e-05,6.72098667564569e-06
81.3830032348634,18.08266796785253,1.535768387839198e-05,-3.5181378734705504e-06
81.3830032348634,18.222696753109304,1.2385375157464296e-05,
81.3830032348634,18.36272553836608,1.2643538866541348e-05,6.336559181363555e-06
81.3830032348634,18.50275432362285,1.4818753697909416e-05,5.742239591199905e-05
81.3830032348634,18.642783108879627,1.2574244465213267e-05,4.2900783228105865e-06
81.3830032348634,18.7828118941364,1.9264982256572694e-05,3.3620595786487684e-05
81.3830032348634,18.922840679393172,9.116023647948168e-06,1.7157341289930628e-06
81.3830032348634,19.062869464649957,,
81.3830032348634,19.202898249906728,1.941997834364884e-05,
81.3830032348634,19.342927035163505,,1.9491021703288425e-06
81.3830032348634,19.48295582042028,2.419234624539968e-05,1.17351628432516e-05
81.3830032348634,19.62298460567705,,-1.6074209270300344e-05
81.3830032348634,19.763013390933825,,
81.3830032348634,19.9030421761906,0.000301749270875,
81.3830032348634,20.043070961447373,1.6988886272883974e-05,1.4590710634365678e-05
81.3830032348634,20.183099746704148,1.0006946467910892e-05,2.502272036508657e-05
81.3830032348634,20.32312853196092,1.5942592654027976e-05,1.204360796691617e-05
81.3830032348634,20.463157317217696,,-5.787655936728697e-07
81.3830032348634,20.60318610247447,2.7918511477764696e-05,-7.158034804888303e-06
81.3830032348634,20.743214887731245,1.8617385649122294e-05,1.7850356925919186e-06
81.3830032348634,20.88324367298802,2.275420592923183e-05,8.47155479277717e-06
81.3830032348634,21.0232724582448,,-5.553035862249089e-06
81.3830032348634,21.16330124350157,,1.7702603145153262e-05
81.3830032348634,21.303330028758342,1.2715822776954155e-05,5.970865004201187e-06
81.3830032348634,21.44335881401512,,1.4442669453273991e-05
81.3830032348634,21.58338759927189,1.8672453734325245e-05,2.4612299966975115e-05
81.3830032348634,21.72341638452867,1.1050270586565604e-05,1.7386104445904493e-05
81.3830032348634,21.863445169785443,1.337389949185308e-05,2.667773151188157e-05
81.3830032348634,22.003473955042217,1.373895793221891e-05,
81.3830032348634,22.14350274029899,,
81.3830032348634,22.28353152555577,,
81.3830032348634,22.42356031081254,3.093016130151227e-05,-7.612120498379227e-07
81.3830032348634,22.563589096069315,1.4491962247120682e-05,-3.2731893497839337e-06
81.5230032348634,17.80261039733898,1.202389921672875e-05,1.0250068953610024e-05
81.5230032348634,17.942639182595755,7.274054951267317e-06,2.317885446245782e-06
81.5230032348634,18.08266796785253,1.5177361092355568e-05,2.238530396425631e-05
81.5230032348634,18.222696753109304,1.3205410141381437e-05,3.1241408578353e-05
81.5230032348634,18.36272553836608,2.629214941407554e-05,
81.5230032348634,18.50275432362285,2.8818742066505365e-05,2.057015262835193e-05
81.5230032348634,18.642783108879627,,1.4228137843019796e-05
81.5230032348634,18.7828118941364,1.8216614989796653e-05,
81.5230032348634,18.922840679393172,,1.872118082246743e-05
81.5230032348634,19.062869464649957,7.40898303774884e-06,-3.806831728070392e-06
81.5230032348634,19.202898249906728,2.228603079856839e-05,1.0427420420455746e-05
