longitude,latitude,No2_value(mol/m^2)
85.8263626098634,21.539445877075195,5.208371931075817e-06
85.8263626098634,21.66033067094519,1.7638323697610758e-05
85.8263626098634,21.78121546481518,1.6724123270250857e-05
85.8263626098634,21.902100258685174,1.0655495316314045e-05
85.8263626098634,22.022985052555168,-5.57507410121616e-05
85.8263626098634,22.14386984642516,4.5006774485045753e-07
85.8263626098634,22.264754640295152,9.725520612846594e-06
85.8263626098634,22.385639434165142,1.7642923921812326e-05
85.8263626098634,22.50652422803514,-3.938968802685849e-06
85.8263626098634,22.62740902190513,-2.804303767334204e-05
85.8263626098634,22.748293815775124,4.878984782408224e-06
85.8263626098634,22.86917860964512,1.2804937796317972e-05
85.8263626098634,22.990063403515112,2.7543894248083234e-05
85.8263626098634,23.110948197385103,
85.8263626098634,23.231832991255096,1.3575522643805016e-05
85.8263626098634,23.35271778512509,3.7202503335720394e-06
85.8263626098634,23.473602578995084,
85.8263626098634,23.594487372865075,2.947345819848124e-05
85.8263626098634,23.71537216673507,4.692691618402023e-06
85.8263626098634,23.836256960605063,7.050730346236378e-06
85.8263626098634,23.957141754475053,5.699261964764446e-05
85.8263626098634,24.078026548345047,2.811229478538735e-06
85.8263626098634,24.19891134221504,5.02877037433791e-06
85.8263626098634,24.319796136085035,1.72779182321392e-05
85.8263626098634,24.440680929955025,1.1858188372571021e-05
85.8263626098634,24.56156572382502,3.767215957850567e-06
85.8263626098634,24.682450517695013,3.6167941743769916e-06
85.8263626098634,24.803335311565007,-4.786952558788471e-06
85.8263626098634,24.924220105435,2.9231305234134197e-06
85.8263626098634,25.04510489930499,4.255322437529685e-06
85.8263626098634,25.165989693174986,9.791757292987313e-06
85.8263626098634,25.286874487044976,5.201860631132149e-07
85.8263626098634,25.40775928091497,1.2613628314284142e-05
85.8263626098634,25.528644074784964,1.8683329471969046e-05
85.8263626098634,25.649528868654954,1.3521390428650193e-05
85.8263626098634,25.77041366252495,5.570773282670416e-06
85.8263626098634,25.891298456394946,2.4263714294647798e-05
85.8263626098634,26.012183250264936,2.7340181986801326e-05
85.8263626098634,26.13306804413493,2.215792665083427e-05
85.8263626098634,26.25395283800492,1.3718766240344848e-05
85.8263626098634,26.374837631874914,1.5327983419410884e-05
85.8263626098634,26.49572242574491,1.2311020327615552e-05
85.8263626098634,26.6166072196149,1.137931667472003e-05
85.8263626098634,26.737492013484893,9.115912689594552e-06
85.8263626098634,26.858376807354887,1.9127897758153267e-05
85.8263626098634,26.97926160122488,2.672532900760416e-06
85.8263626098634,27.10014639509487,3.476717756711878e-05
85.8263626098634,27.221031188964865,7.834875759726856e-06
85.9463626098634,21.539445877075195,-5.306068942445563e-06
85.9463626098634,21.66033067094519,9.952384061762132e-06
85.9463626098634,21.78121546481518,7.880217708589043e-06
85.9463626098634,21.902100258685174,3.3348998840665445e-05
85.9463626098634,22.022985052555168,1.0794948138936888e-05
85.9463626098634,22.14386984642516,1.4227676729205996e-05
85.9463626098634,22.264754640295152,3.619063863880001e-05
85.9463626098634,22.385639434165142,1.4164299500407651e-05
85.9463626098634,22.50652422803514,7.63417574489722e-06
85.9463626098634,22.62740902190513,1.1961346899624914e-05
85.9463626098634,22.748293815775124,9.62635203904938e-06
85.9463626098634,22.86917860964512,1.6931626305449754e-05
85.9463626098634,22.990063403515112,6.480617685156176e-06
85.9463626098634,23.110948197385103,3.480093801044859e-05
85.9463626098634,23.231832991255096,-8.17298423498869e-05
85.9463626098634,23.35271778512509,1.924367097672075e-06
85.9463626098634,23.473602578995084,6.695563115499681e-06
85.9463626098634,23.594487372865075,7.248175734275719e-06
85.9463626098634,23.71537216673507,1.1622626516327728e-05
85.9463626098634,23.836256960605063,1.1098714821855538e-05
85.9463626098634,23.957141754475053,-1.186457438961952e-06
85.9463626098634,24.078026548345047,8.853688996168785e-06
85.9463626098634,24.19891134221504,6.824857791798422e-06
85.9463626098634,24.319796136085035,7.01750468579121e-05
85.9463626098634,24.440680929955025,3.968058535974706e-06
85.9463626098634,24.56156572382502,1.2849421182181686e-05
85.9463626098634,24.682450517695013,1.3643071724800393e-05
85.9463626098634,24.803335311565007,-3.956514319725102e-06
85.9463626098634,24.924220105435,2.0689460598077858e-06
85.9463626098634,25.04510489930499,3.165593443554826e-05
85.9463626098634,25.165989693174986,1.1197857020306401e-05
