longitude,latitude,No2_value(mol/m^2)
76.83291625976568,28.408460617065373,
76.83291625976568,28.42206208365299,
76.83291625976568,28.435663550240605,1.7867001588456333e-05
76.83291625976568,28.44926501682822,2.4792535668893834e-07
76.83291625976568,28.46286648341584,4.723046367871575e-05
76.83291625976568,28.476467950003453,1.9988950953120366e-05
76.83291625976568,28.49006941659107,
76.83291625976568,28.503670883178685,
76.83291625976568,28.5172723497663,2.3591387616761494e-06
76.83291625976568,28.53087381635392,1.2505101949500386e-05
76.83291625976568,28.544475282941534,2.1948874291410903e-06
76.83291625976568,28.55807674952915,2.110557943524327e-05
76.83291625976568,28.57167821611677,1.0701902510845684e-06
76.83291625976568,28.585279682704385,1.1588737834244967e-05
76.83291625976568,28.598881149292,1.4691845535708126e-05
76.83291625976568,28.61248261587961,4.036759037262527e-06
76.83291625976568,28.62608408246723,-3.847741936624516e-06
76.83291625976568,28.63968554905485,
76.83291625976568,28.653287015642466,1.1392938176868483e-05
76.83291625976568,28.66688848223008,
76.83291625976568,28.68048994881769,8.329458069056273e-06
76.83291625976568,28.69409141540531,1.2688694368989673e-05
76.83291625976568,28.707692881992926,5.288121428748127e-06
76.83291625976568,28.721294348580543,1.98440993699478e-05
76.83291625976568,28.73489581516816,
76.83291625976568,28.74849728175577,
76.83291625976568,28.76209874834339,-1.2647749827010557e-05
76.83291625976568,28.775700214931007,-2.3643419808649924e-06
76.83291625976568,28.789301681518623,-1.3742172200181813e-07
76.83291625976568,28.80290314810624,2.0554598449962214e-05
76.83291625976568,28.81650461469385,5.978333319944795e-06
76.83291625976568,28.83010608128147,-2.0612571915989975e-06
76.83291625976568,28.843707547869087,7.901400749688037e-06
76.83291625976568,28.857309014456703,
76.83291625976568,28.87091048104432,6.219378974492429e-06
76.83291625976568,28.884511947631932,2.0493600459303707e-05
76.84631625976569,28.408460617065373,1.3431693332677241e-05
76.84631625976569,28.42206208365299,8.107918802124914e-06
76.84631625976569,28.435663550240605,
76.84631625976569,28.44926501682822,7.5378311521490104e-06
76.84631625976569,28.46286648341584,2.547803433117224e-06
76.84631625976569,28.476467950003453,3.745457070181146e-05
76.84631625976569,28.49006941659107,1.2620175766642205e-05
76.84631625976569,28.503670883178685,
76.84631625976569,28.5172723497663,6.215552275534719e-06
76.84631625976569,28.53087381635392,3.949800884583965e-06
76.84631625976569,28.544475282941534,4.868677024205681e-06
76.84631625976569,28.55807674952915,1.00438855952234e-05
76.84631625976569,28.57167821611677,
76.84631625976569,28.585279682704385,2.3558668544865213e-05
76.84631625976569,28.598881149292,3.891852975357324e-05
76.84631625976569,28.61248261587961,1.1356718459865078e-05
76.84631625976569,28.62608408246723,2.533537735871505e-05
76.84631625976569,28.63968554905485,
76.84631625976569,28.653287015642466,2.8270719667489175e-06
76.84631625976569,28.66688848223008,1.1127542165922932e-05
76.84631625976569,28.68048994881769,5.2070640776946675e-06
76.84631625976569,28.69409141540531,8.594359314884059e-06
76.84631625976569,28.707692881992926,6.751575256203068e-06
76.84631625976569,28.721294348580543,3.074714641115861e-06
76.84631625976569,28.73489581516816,5.166873961570673e-06
76.84631625976569,28.74849728175577,
76.84631625976569,28.76209874834339,6.430764187825844e-06
76.84631625976569,28.775700214931007,
76.84631625976569,28.789301681518623,9.076425158127677e-06
76.84631625976569,28.80290314810624,1.1580700629565399e-05
76.84631625976569,28.81650461469385,7.030021151877008e-06
76.84631625976569,28.83010608128147,7.34418745196308e-06
76.84631625976569,28.843707547869087,
76.84631625976569,28.857309014456703,3.804452944677905e-06
76.84631625976569,28.87091048104432,
76.84631625976569,28.884511947631932,
76.85971625976569,28.408460617065373,
76.85971625976569,28.42206208365299,1.7070042304112576e-05
76.85971625976569,28.435663550240605,1.1488759810163174e-05
76.85971625976569,28.44926501682822,3.883416411554208e-06
76.85971625976569,28.46286648341584,6.101069175201701e-06
76.85971625976569,28.476467950003453,5.164309186511673e-06
76.85971625976569,28.49006941659107,9.621988283470273e-06
76.85971625976569,28.503670883178685,
76.85971625976569,28.5172723497663,9.217173101205844e-06
76.85971625976569,28.53087381635392,1.1008198271156289e-05
76.85971625976569,28.544475282941534,
76.85971625976569,28.55807674952915,3.1487279557040893e-06
76.85971625976569,28.57167821611677,4.749038453155663e-06
76.85971625976569,28.585279682704385,6.267368917178828e-06
76.85971625976569,28.598881149292,1.100785539165372e-05
76.85971625976569,28.61248261587961,6.08482741881744e-06
76.85971625976569,28.62608408246723,
76.85971625976569,28.63968554905485,2.0803616280318238e-05
76.85971625976569,28.653287015642466,4.9318186938762665e-06
76.85971625976569,28.66688848223008,-9.980293498301762e-07
76.85971625976569,28.68048994881769,8.657191756356042e-06
76.85971625976569,28.69409141540531,7.62927129471791e-06
76.85971625976569,28.707692881992926,3.189681956428103e-05
76.85971625976569,28.721294348580543,9.800642146728933e-06
76.85971625976569,28.73489581516816,2.0139565094723366e-05
76.85971625976569,28.74849728175577,2.3639743176318007e-06
76.85971625976569,28.76209874834339,-2.0307864190272085e-07
76.85971625976569,28.775700214931007,-5.132488922754419e-07
76.85971625976569,28.789301681518623,6.671794380963547e-06
76.85971625976569,28.80290314810624,8.407062637161289e-07
76.85971625976569,28.81650461469385,6.672131348750554e-06
76.85971625976569,28.83010608128147,1.1143816664116457e-05
76.85971625976569,28.843707547869087,6.2403923948295414e-06
76.85971625976569,28.857309014456703,
76.85971625976569,28.87091048104432,9.486026101512834e-06
76.85971625976569,28.884511947631932,8.276580047095194e-06
76.8731162597657,28.408460617065373,1.3831165233568754e-05
76.8731162597657,28.42206208365299,
76.8731162597657,28.435663550240605,
76.8731162597657,28.44926501682822,-2.707381781874574e-06
76.8731162597657,28.46286648341584,1.0875162388401804e-06
76.8731162597657,28.476467950003453,8.11566314951051e-06
76.8731162597657,28.49006941659107,
76.8731162597657,28.503670883178685,1.0770285371108912e-05
76.8731162597657,28.5172723497663,-8.772234650678001e-06
76.8731162597657,28.53087381635392,3.482617103145458e-06
76.8731162597657,28.544475282941534,
76.8731162597657,28.55807674952915,-1.4569674249287345e-06
76.8731162597657,28.57167821611677,1.2584660908032674e-05
76.8731162597657,28.585279682704385,
76.8731162597657,28.598881149292,-1.1723226634785533e-05
76.8731162597657,28.61248261587961,
76.8731162597657,28.62608408246723,1.4771670976188034e-05
76.8731162597657,28.63968554905485,1.2590690857905429e-05
76.8731162597657,28.653287015642466,1.2114972378185485e-05
76.8731162597657,28.66688848223008,3.2837024264154024e-06
76.8731162597657,28.68048994881769,9.072613465832546e-06
76.8731162597657,28.69409141540531,6.1588762036990374e-06
76.8731162597657,28.707692881992926,4.489155799092259e-06
76.8731162597657,28.721294348580543,5.890318334422773e-06
76.8731162597657,28.73489581516816,8.621407687314786e-06
76.8731162597657,28.74849728175577,
76.8731162597657,28.76209874834339,-6.570823529727932e-07
76.8731162597657,28.775700214931007,
76.8731162597657,28.789301681518623,1.5744737538625486e-05
76.8731162597657,28.80290314810624,1.724501998978667e-06
76.8731162597657,28.81650461469385,6.217052487045294e-06
76.8731162597657,28.83010608128147,7.4785039032576606e-06
76.8731162597657,28.843707547869087,-1.844883001922426e-07
76.8731162597657,28.857309014456703,-6.715633389831055e-06
76.8731162597657,28.87091048104432,1.4271516192820854e-05
76.8731162597657,28.884511947631932,3.167596105413395e-06
76.8865162597657,28.408460617065373,6.806345936638536e-06
76.8865162597657,28.42206208365299,3.6962112517358037e-06
76.8865162597657,28.435663550240605,
76.8865162597657,28.44926501682822,1.7870092051452957e-05
76.8865162597657,28.46286648341584,
76.8865162597657,28.476467950003453,-1.2538401961137424e-06
76.8865162597657,28.49006941659107,6.215552275534719e-06
76.8865162597657,28.503670883178685,
76.8865162597657,28.5172723497663,9.761359251569957e-06
76.8865162597657,28.53087381635392,9.893961760099046e-06
76.8865162597657,28.544475282941534,
76.8865162597657,28.55807674952915,5.989040346321417e-06
76.8865162597657,28.57167821611677,4.974337571184151e-06
76.8865162597657,28.585279682704385,
76.8865162597657,28.598881149292,
76.8865162597657,28.61248261587961,
76.8865162597657,28.62608408246723,1.1437543435022235e-05
76.8865162597657,28.63968554905485,6.39993140794104e-06
76.8865162597657,28.653287015642466,2.3595297534484416e-05
76.8865162597657,28.66688848223008,1.4217288480722345e-05
76.8865162597657,28.68048994881769,-7.062275244607008e-07
76.8865162597657,28.69409141540531,8.523999895260204e-06
76.8865162597657,28.707692881992926,4.99697034683777e-06
76.8865162597657,28.721294348580543,
76.8865162597657,28.73489581516816,4.811699454876361e-06
76.8865162597657,28.74849728175577,1.0818239388754591e-05
76.8865162597657,28.76209874834339,
76.8865162597657,28.775700214931007,-1.1241413631069008e-05
76.8865162597657,28.789301681518623,2.8402697353158146e-05
76.8865162597657,28.80290314810624,
76.8865162597657,28.81650461469385,1.7877026039059274e-05
76.8865162597657,28.83010608128147,1.701781729934737e-05
76.8865162597657,28.843707547869087,9.560850230627693e-06
76.8865162597657,28.857309014456703,8.319017979374621e-06
76.8865162597657,28.87091048104432,4.585339866025606e-06
76.8865162597657,28.884511947631932,1.5089068256202154e-05
76.8999162597657,28.408460617065373,
76.8999162597657,28.42206208365299,6.142480287962826e-06
76.8999162597657,28.435663550240605,7.238644229801139e-06
76.8999162597657,28.44926501682822,6.709798526571831e-06
76.8999162597657,28.46286648341584,1.135251295636408e-05
76.8999162597657,28.476467950003453,3.7002566841692897e-06
76.8999162597657,28.49006941659107,
76.8999162597657,28.503670883178685,1.598411108716391e-05
76.8999162597657,28.5172723497663,
76.8999162597657,28.53087381635392,9.2443387984531e-06
76.8999162597657,28.544475282941534,7.276566975633614e-06
76.8999162597657,28.55807674952915,7.877462849137373e-06
76.8999162597657,28.57167821611677,1.0124601431016345e-05
76.8999162597657,28.585279682704385,3.2744912459747866e-05
76.8999162597657,28.598881149292,7.913825356808957e-06
76.8999162597657,28.61248261587961,8.766922292124946e-06
76.8999162597657,28.62608408246723,3.7355071071942803e-06
76.8999162597657,28.63968554905485,2.9672233722521923e-05
76.8999162597657,28.653287015642466,9.9877643151558e-06
76.8999162597657,28.66688848223008,9.28668123378884e-06
76.8999162597657,28.68048994881769,1.6315412722178735e-05
76.8999162597657,28.69409141540531,1.0688856491469778e-05
76.8999162597657,28.707692881992926,5.601617090178479e-07
76.8999162597657,28.721294348580543,
76.8999162597657,28.73489581516816,
76.8999162597657,28.74849728175577,
76.8999162597657,28.76209874834339,1.5462757801287808e-05
76.8999162597657,28.775700214931007,
76.8999162597657,28.789301681518623,1.8451190044288523e-05
76.8999162597657,28.80290314810624,9.050358130480163e-06
76.8999162597657,28.81650461469385,
76.8999162597657,28.83010608128147,
