longitude,latitude,So2_value(mol/m^2),So2_value(mol/m^2),So2_value(mol/m^2)
74.0543060302735,11.574480056762807,0.000100695520814,-0.0005097418325021,3.5725272027775645e-05
74.0543060302735,11.714901281862954,0.0017068623565137,-1.7891963580041192e-05,0.0002032631600741
74.0543060302735,11.855322506963098,-2.605740155559033e-05,0.0002719980548135,-0.0002556375111453
74.0543060302735,11.99574373206324,0.0009409572812728,-3.867293344228528e-05,0.0001366632641293
74.0543060302735,12.136164957163386,1.4035704225534572e-05,-0.0001870443957159,-0.0002211185055784
74.0543060302735,12.27658618226353,-0.0002219335729023,0.0002092742797685,-0.0001563097175676
74.0543060302735,12.417007407363675,0.0001614942157175,-0.0001401742192683,0.000557608786039
74.0543060302735,12.55742863246382,0.0003488964866846,-5.26625917700585e-05,0.0005984454182907
74.0543060302735,12.697849857563964,-5.05524076288566e-05,-7.775168342050165e-05,0.0004105775733478
74.0543060302735,12.838271082664107,-9.428782504983246e-06,-6.032626697560772e-05,-0.0003110394754912
74.0543060302735,12.978692307764252,-0.0001035497625707,-7.085251581884222e-06,1.4476046999334358e-05
74.0543060302735,13.119113532864397,-0.0003868925850838,0.0001642835559323,0.0001151542019215
74.0543060302735,13.25953475796454,-0.0001084415926015,-9.898120333673432e-05,0.0003522663901094
74.0543060302735,13.399955983064684,0.0006073981057852,-0.000277239101706,0.0001363043847959
74.0543060302735,13.540377208164829,-4.293962774681859e-05,7.226275101857027e-06,-8.9909217422246e-06
74.0543060302735,13.680798433264972,6.945119821466506e-05,-0.0001615368237253,0.0001624458673177
74.0543060302735,13.821219658365118,-2.925259286712389e-05,9.918308205669746e-05,0.0001749160146573
74.0543060302735,13.96164088346526,0.0011388333514332,-4.20775540987961e-05,-0.0001017373142531
74.0543060302735,14.102062108565406,-0.0001147746370406,-0.0001209092806675,8.79545186762698e-05
74.0543060302735,14.24248333366555,0.0010632179910317,0.0003219816717319,0.0004767240898218
74.0543060302735,14.382904558765697,9.77582676569e-05,-3.613497938204091e-06,-9.887426131172106e-05
74.0543060302735,14.52332578386584,0.0005800918443128,-0.0001020625786622,0.0001138628140324
74.0543060302735,14.663747008965984,-0.0002023718116106,-0.0004434056754689,-9.544351632939652e-05
74.0543060302735,14.804168234066127,0.0004139388329349,0.0002340759674552,5.084944132249802e-05
74.0543060302735,14.944589459166272,0.0008813397726044,-0.0001906546094687,0.0003284606500528
74.0543060302735,15.085010684266416,-0.0006518117734231,-6.44958927296102e-05,1.673097904131282e-05
74.0543060302735,15.22543190936656,-0.000569459691178,0.0003508978697936,0.0003329054452478
