longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
72.6506958007813,15.60459995269781,,,
72.6506958007813,15.79933929443365,,0.0306059624999761,0.0269154347479343
72.6506958007813,15.99407863616949,,,0.023893803358078
72.6506958007813,16.18881797790533,0.0292626488953828,0.0280956365168094,0.0290151704102754
72.6506958007813,16.38355731964117,,0.025864278897643,
72.6506958007813,16.57829666137701,,0.0296151433140039,
72.6506958007813,16.77303600311285,0.0299160648137331,0.0305155403912067,
72.6506958007813,16.96777534484869,,,0.0258831176906824
72.6506958007813,17.16251468658453,,,
72.6506958007813,17.357254028320366,,0.0325599387288093,0.0268356427550315
72.6506958007813,17.551993370056206,,0.0309987477958202,
72.6506958007813,17.746732711792045,0.0351441912353038,0.0278937146067619,
72.6506958007813,17.941472053527885,0.0273848418146371,,
72.6506958007813,18.136211395263725,0.0310058407485485,0.0298079326748847,0.0242427941411733
72.6506958007813,18.330950736999565,0.0345808267593383,0.0255069062113761,0.0254709832370281
72.6506958007813,18.525690078735405,,0.0354506783187389,0.0263095796108245
72.6506958007813,18.720429420471245,0.0312238000333309,0.0321809388697147,
72.6506958007813,18.915168762207085,0.0353275351226329,0.0266787447035312,
72.6506958007813,19.109908103942924,0.030821319669485,0.0298734232783317,0.0370989553630352
72.6506958007813,19.304647445678764,0.0316385440528392,0.0338022448122501,0.0266781467944383
72.6506958007813,19.499386787414604,,,0.030881242826581
72.6506958007813,19.694126129150444,,,0.0216644890606403
72.6506958007813,19.88886547088628,0.026977514848113,0.0336682237684726,0.0343638397753238
72.6506958007813,20.08360481262212,0.0367201007902622,0.0263678468763828,
72.6506958007813,20.27834415435796,0.0320540107786655,0.0254269521683454,0.0258787535130977
72.6506958007813,20.4730834960938,0.0210299622267484,0.0329158194363117,0.0291993375867605
72.6506958007813,20.66782283782964,0.0238068830221891,0.0363745428621768,0.0216664727777242
72.6506958007813,20.86256217956548,,0.0277647171169519,0.0423522479832172
72.6506958007813,21.05730152130132,0.0322617851197719,,0.0266247186809778
72.6506958007813,21.25204086303716,0.0251329131424427,0.0352074466645717,
72.6506958007813,21.446780204773,,0.032178658992052,0.0341775491833686
72.6506958007813,21.64151954650884,,0.0334320478141307,
72.6506958007813,21.83625888824468,0.0217454321682453,0.0342531166970729,0.0301592610776424
72.6506958007813,22.03099822998052,,0.0339392758905887,0.0369270667433738
72.8406958007813,15.60459995269781,,,0.0291651673614978
72.8406958007813,15.79933929443365,0.0332235135138034,0.0306012909859418,0.0276620704680681
72.8406958007813,15.99407863616949,,,
72.8406958007813,16.18881797790533,0.0252430830150842,0.03312524035573,0.0229015722870826
72.8406958007813,16.38355731964117,0.0278775300830602,,0.0233903639018535
72.8406958007813,16.57829666137701,0.0310671515762805,,
72.8406958007813,16.77303600311285,0.0274279024451971,,0.0281586237251758
72.8406958007813,16.96777534484869,0.0317141972482204,0.0298615638166666,
72.8406958007813,17.16251468658453,,0.0315553210675716,
72.8406958007813,17.357254028320366,,,0.0191438905894756
72.8406958007813,17.551993370056206,,,0.0287588089704513
72.8406958007813,17.746732711792045,,0.0341094098985195,
72.8406958007813,17.941472053527885,,0.036428865045309,0.0235159322619438
72.8406958007813,18.136211395263725,0.0279325637966394,,0.0284956600517034
72.8406958007813,18.330950736999565,0.034367386251688,0.0352110750973224,0.0384369157254695
72.8406958007813,18.525690078735405,0.0298830699175596,0.0268475376069545,
72.8406958007813,18.720429420471245,0.03006955049932,,0.0322785042226314
72.8406958007813,18.915168762207085,,0.0326834768056869,0.0317841619253158
72.8406958007813,19.109908103942924,0.0308212209492921,0.0270591229200363,0.0270664319396018
72.8406958007813,19.304647445678764,,0.0324195846915245,0.0267260503023862
72.8406958007813,19.499386787414604,,,
72.8406958007813,19.694126129150444,,0.0332855209708213,0.0210026502609252
72.8406958007813,19.88886547088628,,0.0287165716290473,
72.8406958007813,20.08360481262212,0.0292378291487693,0.0278995614498853,
72.8406958007813,20.27834415435796,0.0262316651642322,,0.0324447825551033
72.8406958007813,20.4730834960938,,0.0252753384411335,0.0221210159361362
72.8406958007813,20.66782283782964,,,
72.8406958007813,20.86256217956548,0.0338031351566314,0.0290719848126173,
72.8406958007813,21.05730152130132,,,
72.8406958007813,21.25204086303716,,,
72.8406958007813,21.446780204773,0.0278116986155509,0.0243796836584806,
72.8406958007813,21.64151954650884,0.033453032374382,,0.0370362177491188
72.8406958007813,21.83625888824468,0.0314265415072441,,
72.8406958007813,22.03099822998052,,0.0300512704998254,0.0222343076020479
73.0306958007813,15.60459995269781,0.0265549067407846,,0.0284236799925565
73.0306958007813,15.79933929443365,0.0350820571184158,0.0293000508099794,0.02982341311872
73.0306958007813,15.99407863616949,,,
73.0306958007813,16.18881797790533,0.0330735519528389,0.0334915816783905,0.0230311956256628
73.0306958007813,16.38355731964117,0.0289073847234249,0.0231201779097318,
73.0306958007813,16.57829666137701,0.0266606081277132,0.0275039058178663,0.0273990351706743
