longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
72.6506958007813,15.60459995269781,0.0267901141196489,0.0354728549718856,0.0251606795936822
72.6506958007813,15.79933929443365,0.0279321931302547,0.0328881219029426,0.0254425480961799
72.6506958007813,15.99407863616949,0.0253685768693685,0.0331026911735534,
72.6506958007813,16.18881797790533,0.0246185511350631,,0.0301040578633546
72.6506958007813,16.38355731964117,0.0259530413895845,,
72.6506958007813,16.57829666137701,0.023800753057003,0.022457730025053,
72.6506958007813,16.77303600311285,0.0282870046794414,,
72.6506958007813,16.96777534484869,0.0275744311511516,0.0298737715929746,
72.6506958007813,17.16251468658453,0.0239692274481058,0.0263271667063236,
72.6506958007813,17.357254028320366,0.0273504834622144,,0.0244978014379739
72.6506958007813,17.551993370056206,0.0272325668483972,0.0336559079587459,0.0244979597628116
72.6506958007813,17.746732711792045,0.027026992291212,,0.0267139878123998
72.6506958007813,17.941472053527885,0.0239810179919004,0.0352381356060504,0.0170174557715654
72.6506958007813,18.136211395263725,0.0240154210478067,0.0214488077908754,0.0224171746522188
72.6506958007813,18.330950736999565,0.0269374493509531,0.0244668405503034,
72.6506958007813,18.525690078735405,0.0233607180416584,0.0319149233400821,0.0224923435598611
72.6506958007813,18.720429420471245,0.0252075679600238,0.0307139754295349,
72.6506958007813,18.915168762207085,0.0277756135910749,0.0314194969832897,0.0274848621338605
72.6506958007813,19.109908103942924,0.0245504397898912,,
72.6506958007813,19.304647445678764,0.0279172956943511,,
72.6506958007813,19.499386787414604,0.0297531764954328,0.0308012180030345,
72.6506958007813,19.694126129150444,0.0259209461510181,0.0284022521227598,0.0333216488361358
72.6506958007813,19.88886547088628,0.0308208540081977,0.0299511160701513,0.029209341853857
72.6506958007813,20.08360481262212,0.0275006275624036,0.0350535437464714,
72.6506958007813,20.27834415435796,0.0300048105418682,0.0346438400447368,0.0294870287179946
72.6506958007813,20.4730834960938,0.0310311522334814,0.0320059284567832,0.030142268165946
72.6506958007813,20.66782283782964,,0.0336703397333622,0.0210918933153152
72.6506958007813,20.86256217956548,,0.0331018567085266,0.0287365075200796
72.6506958007813,21.05730152130132,0.0273072775453329,0.0304248929023742,0.020896466448903
72.6506958007813,21.25204086303716,0.0248949490487575,0.0267497841268777,0.0246623996645212
72.6506958007813,21.446780204773,0.026081521064043,0.0286138411611318,
72.6506958007813,21.64151954650884,,0.0269545782357454,
72.6506958007813,21.83625888824468,0.0261216629296541,0.0289094690233469,
72.6506958007813,22.03099822998052,,0.037093948572874,
72.8406958007813,15.60459995269781,0.027785237878561,0.0231880992650985,0.0227639656513929
72.8406958007813,15.79933929443365,,0.0309204291552305,
72.8406958007813,15.99407863616949,0.0220512188971042,,
72.8406958007813,16.18881797790533,0.0258113872259855,0.0289899222552776,
