longitude,latitude,Hcho_value(mol/m^2),Hcho_value(mol/m^2)
81.3830032348634,17.80261039733898,0.0001041386276483,0.0001491277071181
81.3830032348634,17.942639182595755,0.0007981358212418,5.5720560339977965e-05
81.3830032348634,18.08266796785253,0.0003706631832756,0.0001110950033762
81.3830032348634,18.222696753109304,8.559022535337135e-05,0.0002088848414132
81.3830032348634,18.36272553836608,0.0001304142642766,5.6306518672499806e-05
81.3830032348634,18.50275432362285,0.0001490409194957,-6.11161085544154e-05
81.3830032348634,18.642783108879627,2.222675675511709e-06,0.0003181181091349
81.3830032348634,18.7828118941364,0.0002747939433902,8.59382635098882e-05
81.3830032348634,18.922840679393172,9.449969365959988e-05,
81.3830032348634,19.062869464649957,4.04292659368366e-05,-0.0001151930337073
81.3830032348634,19.202898249906728,,4.558201180770993e-05
81.3830032348634,19.342927035163505,0.0001889921841211,7.74551008362323e-05
81.3830032348634,19.48295582042028,0.0002560729044489,0.000330425449647
81.3830032348634,19.62298460567705,0.000184762160643,0.000341444829246
81.3830032348634,19.763013390933825,,0.0003018707211595
81.3830032348634,19.9030421761906,3.1024876079754904e-05,4.482789518078789e-05
81.3830032348634,20.043070961447373,0.0002051358897006,-6.966997898416594e-05
81.3830032348634,20.183099746704148,0.0001128935327869,0.0001764401531545
81.3830032348634,20.32312853196092,-1.478886952099856e-05,0.0001632378116482
81.3830032348634,20.463157317217696,1.6313704691128805e-05,0.0002844292321242
81.3830032348634,20.60318610247447,0.0004663778236135,9.981951006921008e-05
81.3830032348634,20.743214887731245,-0.0002580985019449,0.0002329203271074
81.3830032348634,20.88324367298802,,-7.20326934242621e-05
81.3830032348634,21.0232724582448,8.422547398367897e-05,0.0001557369687361
81.3830032348634,21.16330124350157,0.000278739928035,0.0001273150119232
81.3830032348634,21.303330028758342,5.037068694946356e-05,3.1862829928286374e-05
81.3830032348634,21.44335881401512,0.000220217872993,0.0001521793601568
81.3830032348634,21.58338759927189,0.0001518790813861,0.0002999701246153
81.3830032348634,21.72341638452867,0.0001623220741748,-3.2852389267645776e-05
81.3830032348634,21.863445169785443,0.0001222152932314,0.0001799040765035
81.3830032348634,22.003473955042217,,0.0003005152393598
81.3830032348634,22.14350274029899,0.0003119556058663,7.82011920819059e-05
81.3830032348634,22.28353152555577,-0.0001636358065297,7.943718082970008e-05
81.3830032348634,22.42356031081254,0.0001333188120042,6.179734191391617e-05
81.3830032348634,22.563589096069315,0.0001015696325339,0.0002088204637402
81.5230032348634,17.80261039733898,8.393423922825605e-05,-7.057824404910207e-05
81.5230032348634,17.942639182595755,-6.690824375255033e-05,0.0001551290624774
81.5230032348634,18.08266796785253,0.0001197987003251,6.796654633944854e-05
81.5230032348634,18.222696753109304,6.892697274452075e-05,0.0001422187342541
81.5230032348634,18.36272553836608,0.0006574677536264,0.0001360457972623
81.5230032348634,18.50275432362285,6.42490922473371e-05,0.000274460093351
81.5230032348634,18.642783108879627,0.0001530915033072,0.0003137868479825
81.5230032348634,18.7828118941364,0.0001132932011387,0.0001491531729698
