longitude,latitude,Hcho_value(mol/m^2),Hcho_value(mol/m^2),Hcho_value(mol/m^2)
68.18624877929699,20.120798110961918,-1.859923577285372e-05,-0.0001340419112239,5.216444696998224e-05
68.18624877929699,20.26407909393311,2.9260647352202795e-05,,
68.18624877929699,20.407360076904304,4.406172229209915e-05,-7.954438478918746e-05,9.2241883976385e-05
68.18624877929699,20.5506410598755,6.866580952191725e-05,3.924838892999105e-05,1.243815313500818e-05
68.18624877929699,20.69392204284669,5.490838157129474e-05,-6.718661461491138e-05,
68.18624877929699,20.837203025817885,3.628169724834152e-05,5.887891165912151e-05,7.674544758629054e-05
68.18624877929699,20.98048400878908,-9.723332186695188e-05,8.28379052109085e-05,0.0002557575644459
68.18624877929699,21.123764991760275,,-1.684848939476069e-05,0.0002038448874372
68.18624877929699,21.26704597473147,0.0007096838671714,0.0001508861605543,6.688994471915066e-05
68.18624877929699,21.410326957702665,2.6779205654747784e-05,7.62260242481716e-05,
68.18624877929699,21.55360794067386,-7.539660145994276e-05,,2.952498107333668e-06
68.18624877929699,21.69688892364505,,,0.0001355591375613
68.18624877929699,21.840169906616246,7.441735215252265e-05,-2.1011421267758124e-05,6.683474930468947e-05
68.18624877929699,21.98345088958744,1.4738943718839437e-05,0.0001087448472389,0.0002975171955768
68.18624877929699,22.12673187255864,,4.655043449020013e-05,0.000213540988625
68.18624877929699,22.27001285552983,,-6.650063255619898e-07,9.6078438218683e-06
68.18624877929699,22.413293838501023,0.0001632920320844,-0.0001107589851017,0.0001482328807469
68.18624877929699,22.55657482147222,8.524805707565974e-06,-1.7415357433492318e-05,0.0001106244890252
68.18624877929699,22.699855804443416,0.0001318919530604,,
68.18624877929699,22.84313678741461,,,0.0001275100221391
68.18624877929699,22.98641777038581,0.0002102942671626,2.199200571340043e-05,
68.18624877929699,23.129698753357,-8.798885392025113e-05,0.0002214881969848,
68.18624877929699,23.272979736328196,,0.0002356470649829,0.0001156117068603
68.18624877929699,23.416260719299387,-2.576140104793012e-05,,0.0001091569793061
68.18624877929699,23.559541702270582,9.172826685244218e-05,0.0002959707344416,-6.823293915658724e-06
68.18624877929699,23.702822685241777,-0.0002089263434754,0.0002774684107862,6.380191189236939e-05
68.18624877929699,23.84610366821297,0.000204259325983,,7.894137524999678e-05
68.18624877929699,23.989384651184167,,,
68.18624877929699,24.13266563415536,7.525859109591693e-05,-1.8894159438787028e-05,
