longitude,latitude,Co_value(mol/m^2)
68.18624877929699,20.120798110961918,0.02694159746170044
68.18624877929699,20.26407909393311,0.025319796055555344
68.18624877929699,20.407360076904304,0.02569386549293995
68.18624877929699,20.5506410598755,0.024527499452233315
68.18624877929699,20.69392204284669,0.02654733881354332
68.18624877929699,20.837203025817885,0.026233065873384476
68.18624877929699,20.98048400878908,0.02530657686293125
68.18624877929699,21.123764991760275,0.02545100450515747
68.18624877929699,21.26704597473147,
68.18624877929699,21.410326957702665,0.0231352299451828
68.18624877929699,21.55360794067386,0.02669445611536503
68.18624877929699,21.69688892364505,0.02394046261906624
68.18624877929699,21.840169906616246,0.024893926456570625
68.18624877929699,21.98345088958744,0.02645806036889553
68.18624877929699,22.12673187255864,0.02487548626959324
68.18624877929699,22.27001285552983,
68.18624877929699,22.413293838501023,0.023730702698230743
68.18624877929699,22.55657482147222,0.02218296378850937
68.18624877929699,22.699855804443416,
68.18624877929699,22.84313678741461,0.029192470014095306
68.18624877929699,22.98641777038581,
68.18624877929699,23.129698753357,0.028121598064899445
68.18624877929699,23.272979736328196,0.0253713671118021
68.18624877929699,23.416260719299387,
68.18624877929699,23.559541702270582,0.026391394436359406
68.18624877929699,23.702822685241777,
68.18624877929699,23.84610366821297,0.024330660700798035
68.18624877929699,23.989384651184167,0.01833910122513771
68.18624877929699,24.13266563415536,
68.18624877929699,24.27594661712656,0.02357049286365509
68.18624877929699,24.41922760009775,0.029147526249289513
68.18624877929699,24.562508583068944,
68.18624877929699,24.70578956604014,0.027196617797017097
68.32624877929699,20.120798110961918,0.027193116024136543
68.32624877929699,20.26407909393311,0.02536635845899582
68.32624877929699,20.407360076904304,
68.32624877929699,20.5506410598755,0.02498074248433113
68.32624877929699,20.69392204284669,0.026351584121584892
68.32624877929699,20.837203025817885,0.02459273673593998
68.32624877929699,20.98048400878908,0.026260657235980034
68.32624877929699,21.123764991760275,0.022996455430984497
68.32624877929699,21.26704597473147,
68.32624877929699,21.410326957702665,0.02322046458721161
68.32624877929699,21.55360794067386,0.02293524332344532
68.32624877929699,21.69688892364505,
68.32624877929699,21.840169906616246,
68.32624877929699,21.98345088958744,
