longitude,latitude,No2_value(mol/m^2)
77.171,28.414,-4.396134045236977e-06
77.181,28.414,1.9173864984622924e-06
77.192,28.414,1.068823712557787e-05
77.202,28.414,6.582537821486767e-07
77.213,28.414,8.99014685273869e-06
77.223,28.414,2.4190831027226523e-05
77.171,28.424,-2.9740026548097376e-06
77.181,28.424,1.4672160432382952e-05
77.192,28.424,-5.513059477380011e-06
77.202,28.424,4.69204906039522e-06
77.213,28.424,-1.299860059589264e-06
77.223,28.424,1.0178164302487858e-05
77.233,28.424,2.597810816951096e-05
77.244,28.424,3.6785775137104793e-06
77.161,28.434,-9.120166737375257e-07
77.171,28.434,1.068047004082473e-05
77.181,28.434,4.2482829485379625e-06
77.192,28.434,
77.202,28.434,-3.7589370549540035e-07
77.213,28.434,-5.690852958650794e-06
77.223,28.434,1.876866190286819e-05
77.233,28.434,1.85958415386267e-05
77.244,28.434,3.419603672227822e-05
77.129,28.443,
77.14,28.443,
77.15,28.443,1.0823812772287056e-05
77.161,28.443,1.0200009455729742e-05
77.171,28.443,1.3173941624700092e-05
77.181,28.443,7.621677156066653e-08
77.192,28.443,1.2242420780239627e-05
77.202,28.443,2.2424567305279197e-06
77.213,28.443,1.3364254300540779e-05
77.223,28.443,1.2427770343492739e-05
77.233,28.443,-3.2155316631587993e-08
77.244,28.443,1.8643628209247254e-05
77.129,28.453,1.8715776604949497e-05
77.14,28.453,7.796560339556891e-07
77.15,28.453,1.6266598322545178e-05
77.161,28.453,1.695503669907339e-05
77.171,28.453,2.413471293039038e-06
77.181,28.453,8.712046110304072e-06
77.192,28.453,4.996109510102542e-06
77.202,28.453,
77.213,28.453,3.833945811493322e-06
77.223,28.453,2.111668982252013e-05
77.233,28.453,1.3193197446526028e-05
77.119,28.463,1.3728994474604406e-07
77.129,28.463,-3.213737954865792e-06
77.14,28.463,1.4287925296230242e-05
77.15,28.463,4.146902483626036e-06
77.161,28.463,1.3197465705161449e-05
77.171,28.463,-6.296010610640224e-07
77.181,28.463,
77.192,28.463,1.1640837328741327e-05
77.202,28.463,
77.213,28.463,4.173112756689079e-06
77.223,28.463,2.4703022063476965e-06
77.119,28.473,2.0672519895015284e-05
77.129,28.473,-9.835587661655154e-06
77.14,28.473,-3.827791260846425e-06
77.15,28.473,2.880624833778711e-06
77.161,28.473,6.74902139508049e-06
77.171,28.473,5.8492450989433564e-06
77.181,28.473,1.5646264728275128e-05
77.192,28.473,
77.202,28.473,1.233498642250197e-05
77.213,28.473,4.159257969149621e-06
77.223,28.473,5.3861576816416346e-06
77.233,28.473,7.3305718615301885e-06
77.119,28.482,-8.291495987577946e-07
77.129,28.482,-1.4868673758883233e-07
77.14,28.482,1.1093123248429038e-05
77.15,28.482,-1.758079520186584e-06
77.161,28.482,9.279710866394453e-06
77.171,28.482,5.237995537754614e-06
77.181,28.482,2.6397725378046744e-05
77.192,28.482,2.4300268250954105e-06
77.202,28.482,-7.420658221235499e-06
77.213,28.482,
77.223,28.482,2.1598929379251786e-05
77.233,28.482,-2.5260853817599127e-06
77.244,28.482,1.3175235835660715e-05
77.129,28.492,1.2524157000370906e-06
77.14,28.492,-4.0010786506172735e-06
77.15,28.492,
77.161,28.492,8.60149270920374e-07
77.171,28.492,1.473693464504322e-05
77.181,28.492,1.4972024473536294e-05
77.192,28.492,-1.5299668802981614e-06
77.202,28.492,3.087321965722367e-05
77.213,28.492,3.0138394322420936e-06
77.223,28.492,6.252806542761391e-06
77.233,28.492,5.705197054339806e-06
77.244,28.492,2.552052137616556e-05
77.254,28.492,1.4512072084471583e-05
77.264,28.492,-4.2859251152549405e-06
77.275,28.492,7.034084319457179e-06
77.306,28.492,1.7082065824070014e-05
77.316,28.492,-8.026754585443996e-06
77.327,28.492,4.977721346222097e-06
76.891,28.502,
77.109,28.502,1.3701444004254881e-05
77.119,28.502,1.1757329957617912e-05
77.129,28.502,7.957920388435014e-06
77.14,28.502,1.1848595931951422e-05
77.15,28.502,7.863714927225374e-06
77.161,28.502,1.2356143088254612e-05
77.171,28.502,1.1789282325480599e-05
77.181,28.502,1.1688945278365281e-06
77.192,28.502,2.615445373521652e-05
77.202,28.502,8.853392046148656e-07
77.213,28.502,1.2046862138959114e-05
77.223,28.502,1.0958024176943582e-06
77.233,28.502,
77.244,28.502,-8.7762355178711e-06
77.254,28.502,
77.264,28.502,8.1366388258175e-06
77.275,28.502,8.569102647015825e-06
77.285,28.502,1.2089396477676928e-05
