longitude,latitude,No2_value(mol/m^2)
77.171,28.414,1.7760383343556896e-05
77.181,28.414,1.1219046427868307e-05
77.192,28.414,1.7790827769204043e-05
77.202,28.414,-2.2350868675857782e-05
77.213,28.414,0.00021540770831052214
77.223,28.414,
77.171,28.424,1.250338027602993e-05
77.181,28.424,-2.2554901079274714e-05
77.192,28.424,1.0265174751111772e-05
77.202,28.424,7.9624787758803e-06
77.213,28.424,3.4153075830545276e-05
77.223,28.424,1.8183085558121093e-05
77.233,28.424,4.9218353524338454e-05
77.244,28.424,3.0001141567481682e-05
77.161,28.434,1.3307158042152878e-05
77.171,28.434,1.587949191161897e-05
77.181,28.434,1.5365243598353118e-05
77.192,28.434,6.244176620384678e-05
77.202,28.434,0.00019722168508451432
77.213,28.434,-3.298705632914789e-05
77.223,28.434,1.363467254122952e-05
77.233,28.434,4.965102925780229e-05
77.244,28.434,-2.7225747544434853e-05
77.129,28.443,8.985698514152318e-06
77.14,28.443,3.514019772410393e-05
77.15,28.443,1.3209709322836716e-05
77.161,28.443,3.703094625961967e-05
77.171,28.443,4.44470570073463e-05
77.181,28.443,1.3599468729807995e-05
77.192,28.443,5.619395597022958e-05
77.202,28.443,7.102667586877942e-05
77.213,28.443,5.9762933233287185e-06
77.223,28.443,1.7791304344427772e-05
77.233,28.443,2.9211490982561372e-05
77.244,28.443,3.9178444239951205e-06
77.129,28.453,3.424140595598146e-05
77.14,28.453,-1.5456265600732877e-06
77.15,28.453,5.2985378715675324e-05
77.161,28.453,2.9207429179223254e-05
77.171,28.453,7.917005859781057e-06
77.181,28.453,3.938991721952334e-05
77.192,28.453,
77.202,28.453,6.100796235841699e-05
77.213,28.453,1.1142197763547301e-05
77.223,28.453,1.345880446024239e-05
77.233,28.453,-6.890028453199193e-05
77.119,28.463,3.493450640235096e-05
77.129,28.463,5.803187013952993e-05
77.14,28.463,4.0271483157994226e-05
77.15,28.463,8.068942406680435e-06
77.161,28.463,6.719702469126787e-06
77.171,28.463,4.052353324368596e-05
77.181,28.463,4.725563030660851e-06
77.192,28.463,3.412905425648205e-05
77.202,28.463,2.95837817247957e-05
77.213,28.463,1.008010713121621e-05
77.223,28.463,
77.119,28.473,0.00010648685565683991
77.129,28.473,1.1484196875244379e-05
77.14,28.473,
77.15,28.473,0.0003365309094078839
77.161,28.473,3.8292018871288747e-05
77.171,28.473,1.363467254122952e-05
77.181,28.473,-6.375293196470011e-06
77.192,28.473,3.405402094358578e-05
77.202,28.473,
77.213,28.473,2.5873834601952694e-05
77.223,28.473,2.144893869626685e-06
77.233,28.473,7.726419426035136e-06
77.119,28.482,0.00011482409900054336
77.129,28.482,3.930753518943675e-05
77.14,28.482,2.890061841753777e-05
77.15,28.482,7.213491244328907e-06
77.161,28.482,4.7803769120946527e-05
77.171,28.482,2.559776658017654e-05
77.181,28.482,4.646959496312775e-05
77.192,28.482,-4.811562757822685e-05
77.202,28.482,1.3477149877871852e-05
77.213,28.482,7.357893991866149e-06
77.223,28.482,3.1776540708960965e-05
77.233,28.482,4.604287096299231e-05
77.244,28.482,8.01184887677664e-06
77.129,28.492,-7.45858812933875e-07
77.14,28.492,3.7133573641767725e-05
77.15,28.492,3.326101796119474e-05
77.161,28.492,5.119105117046274e-05
77.171,28.492,3.9949300116859376e-05
77.181,28.492,1.6191839904422523e-06
77.192,28.492,7.301647565327585e-05
77.202,28.492,
77.213,28.492,4.507040648604743e-05
77.223,28.492,9.049252184922807e-06
77.233,28.492,2.3643973690923303e-05
77.244,28.492,1.2655557839025278e-05
77.254,28.492,6.710163870593533e-05
77.264,28.492,2.2396101485355757e-05
77.275,28.492,1.9559485735953785e-05
77.306,28.492,2.8049147658748552e-05
77.316,28.492,1.217804765474284e-05
77.327,28.492,1.428227847100061e-06
76.891,28.502,1.922565934364684e-05
77.109,28.502,-8.831623745209072e-06
77.119,28.502,6.585226947208866e-05
77.129,28.502,2.9489652661141008e-05
77.14,28.502,1.5861314750509337e-06
77.15,28.502,-7.390776590909809e-05
77.161,28.502,5.5709089792799205e-05
77.171,28.502,6.1118657868064474e-06
77.181,28.502,-3.4229033190058544e-05
77.192,28.502,-0.0002702103229239583
77.202,28.502,3.9652288251090795e-05
77.213,28.502,5.528880137717351e-06
77.223,28.502,2.815556035784539e-05
77.233,28.502,2.4857616153894924e-05
77.244,28.502,1.687785334070213e-05
77.254,28.502,2.470865729264915e-05
77.264,28.502,9.758168744156137e-06
77.275,28.502,2.140479591616895e-05
77.285,28.502,2.482243326085154e-05
77.296,28.502,
77.306,28.502,3.3759482903406024e-05
77.316,28.502,1.495136439189082e-05
77.327,28.502,3.840109638986178e-05
76.891,28.512,0.00010450610716361552
76.901,28.512,1.231830901815556e-05
76.922,28.512,2.907454245359986e-06
76.932,28.512,9.233697710442357e-06
76.943,28.512,4.587654530041618e-06
76.953,28.512,2.6364298264525132e-06
76.963,28.512,3.176023528794758e-05
77.098,28.512,3.308874511276372e-05
77.109,28.512,9.497030987404287e-06
77.119,28.512,4.9218353524338454e-05
77.129,28.512,6.603500514756888e-05
77.14,28.512,-1.928577148646582e-06
77.15,28.512,3.0652168788947165e-05
77.161,28.512,-1.0935340469586663e-05
77.171,28.512,2.9223874662420712e-05
77.181,28.512,8.936168342188466e-06
77.192,28.512,3.0447865356109105e-05
77.202,28.512,6.737094736308791e-06
77.213,28.512,6.842295988462865e-06
77.223,28.512,3.7961933685437543e-06
77.233,28.512,7.5088887570018414e-06
77.244,28.512,4.305805850890465e-05
77.254,28.512,2.221178510808386e-05
77.264,28.512,2.8984704840695485e-05
77.275,28.512,3.989276137872366e-06
77.285,28.512,3.270490560680628e-05
77.296,28.512,1.2404972949298099e-05
77.306,28.512,1.2761687685269862e-05
77.316,28.512,5.806039189337753e-05
77.327,28.512,3.242556340410374e-05
77.337,28.512,3.26514636981301e-05
76.891,28.522,6.1030645156279206e-05
76.901,28.522,1.1893463124579284e-05
76.911,28.522,1.043772863340564e-05
76.922,28.522,2.950228372355923e-05
76.932,28.522,5.1948394684586674e-05
76.943,28.522,4.403842467581853e-05
76.953,28.522,-4.763697870657779e-05
76.963,28.522,4.92534127261024e-06
76.974,28.522,1.251344019692624e-05
76.984,28.522,8.082221756922081e-05
76.994,28.522,3.563186328392476e-05
77.005,28.522,4.1575847717467695e-05
77.015,28.522,5.4894026106921956e-05
77.057,28.522,2.414971822872758e-05
77.067,28.522,2.988430787809193e-05
77.078,28.522,6.244176620384678e-05
77.088,28.522,
77.098,28.522,2.8210801247041672e-05
77.109,28.522,1.137160143116489e-05
77.119,28.522,2.8555223252624273e-05
77.129,28.522,5.153313850314589e-06
77.14,28.522,8.617394996690564e-06
77.15,28.522,1.3477149877871852e-05
77.161,28.522,3.209367423551157e-05
77.171,28.522,-2.1041001673438586e-05
77.181,28.522,4.604287096299231e-05
77.192,28.522,8.716822776477784e-06
77.202,28.522,4.3978416215395555e-05
77.213,28.522,0.00013460397894959897
77.223,28.522,3.7815141695318744e-05
77.233,28.522,2.5756964532774873e-05
77.244,28.522,-3.185061723343097e-05
77.254,28.522,1.0320578439859673e-05
77.264,28.522,3.2554024187447794e-07
77.275,28.522,-2.9046452254988253e-05
77.285,28.522,2.3635337129235268e-05
77.296,28.522,3.2269934308715165e-05
77.306,28.522,1.3053115253569558e-05
77.316,28.522,3.651318547781557e-05
77.327,28.522,2.680071884242352e-05
77.337,28.522,1.2999023965676315e-05
76.88,28.531,2.876314101740718e-05
76.891,28.531,1.057254758052295e-05
76.901,28.531,-2.7144244540977525e-06
76.911,28.531,2.2908638129592873e-05
76.922,28.531,6.825756281614304e-05
76.932,28.531,7.909988198662177e-06
76.943,28.531,3.983818169217557e-05
76.953,28.531,2.2380838345270604e-05
76.963,28.531,4.188274033367634e-06
76.974,28.531,5.371242150431499e-05
76.984,28.531,
76.994,28.531,3.6120869481237605e-05
77.036,28.531,5.447509829537012e-05
77.046,28.531,3.4364842576906085e-05
77.057,28.531,2.7118117941427045e-05
77.067,28.531,3.4208791475975886e-05
77.078,28.531,5.619395597022958e-05
77.088,28.531,7.102667586877942e-05
77.098,28.531,3.8868587580509484e-05
77.109,28.531,2.6024139515357092e-05
77.119,28.531,1.3089054846204817e-05
77.129,28.531,
77.14,28.531,-2.160176336474251e-05
77.15,28.531,3.231456867069937e-05
77.161,28.531,1.8285187252331525e-05
77.171,28.531,8.539142072550021e-06
77.181,28.531,7.133321196306497e-05
77.192,28.531,1.577548800923978e-06
77.202,28.531,5.8248144341632724e-05
77.213,28.531,1.770725430105813e-05
77.223,28.531,2.5757385628821794e-06
77.233,28.531,1.3801762861476163e-06
77.244,28.531,3.121554755125544e-06
77.254,28.531,0.00019622927356977016
77.264,28.531,9.362196578877047e-06
77.275,28.531,5.763811350334436e-05
77.285,28.531,1.4402703527593985e-05
77.296,28.531,9.046448212757241e-06
77.306,28.531,1.0490090971870814e-05
77.316,28.531,8.100485138129443e-05
77.327,28.531,7.530035509262234e-05
76.87,28.541,1.1826143236248754e-05
76.88,28.541,3.429764183238149e-05
76.891,28.541,4.1013368900166824e-05
76.901,28.541,3.8201644201762974e-05
76.911,28.541,-2.8511219625215745e-06
76.922,28.541,2.9989971153554507e-05
76.932,28.541,1.1377472219464835e-05
76.943,28.541,1.7748789105098695e-05
76.953,28.541,1.1686433026625309e-05
76.963,28.541,0.00010911800927715376
76.974,28.541,3.60057529178448e-05
76.984,28.541,-3.7581532978947507e-06
76.994,28.541,9.860802492767107e-06
77.005,28.541,5.408927972894162e-05
77.015,28.541,3.424140595598146e-05
77.026,28.541,7.042924607958412e-06
77.036,28.541,3.807850225712173e-05
77.046,28.541,4.742677992908284e-05
77.057,28.541,3.387032120372169e-05
77.067,28.541,3.938991721952334e-05
77.078,28.541,3.5983506677439436e-05
77.088,28.541,1.41079472086858e-05
