longitude,latitude,No2_value(mol/m^2)
68.18624877929699,20.12079811096192,9.67151117947651e-06
68.18624877929699,20.26407909393311,1.4405731235456187e-05
68.18624877929699,20.407360076904304,1.1279566933808384e-05
68.18624877929699,20.5506410598755,7.102954441506881e-06
68.18624877929699,20.69392204284669,9.523632797936443e-06
68.18624877929699,20.837203025817885,5.30387660546694e-06
68.18624877929699,20.98048400878908,1.3334600225789472e-05
68.18624877929699,21.123764991760275,6.449476586567471e-06
68.18624877929699,21.26704597473147,5.871192115591839e-06
68.18624877929699,21.410326957702665,3.528379920680891e-06
68.18624877929699,21.55360794067386,5.464642526931129e-06
68.18624877929699,21.69688892364505,5.200339728617109e-06
68.18624877929699,21.840169906616246,-3.470847786957165e-06
68.18624877929699,21.98345088958744,2.1797683075419627e-05
68.18624877929699,22.12673187255864,1.335331853624666e-05
68.18624877929699,22.27001285552983,1.6764764723120609e-06
68.18624877929699,22.413293838501023,-1.7657320086073014e-06
68.18624877929699,22.55657482147222,1.7859672880149446e-05
68.18624877929699,22.699855804443416,-1.5906067346804775e-05
68.18624877929699,22.84313678741461,1.2269338185433298e-05
68.18624877929699,22.98641777038581,1.3906835192756262e-05
68.18624877929699,23.129698753357,9.85435599432094e-06
68.18624877929699,23.2729797363282,9.957844667951576e-06
68.18624877929699,23.416260719299387,9.779671472642804e-07
68.18624877929699,23.559541702270582,-1.1957761216763174e-06
68.18624877929699,23.702822685241777,8.169466127583291e-06
68.18624877929699,23.84610366821297,8.137628356053028e-06
68.18624877929699,23.989384651184167,3.0643134323327104e-06
68.18624877929699,24.13266563415536,1.573107874719426e-05
68.18624877929699,24.27594661712656,6.045802820153767e-06
68.18624877929699,24.41922760009775,1.1915496997971786e-06
68.18624877929699,24.562508583068944,-6.405839059198115e-08
68.18624877929699,24.70578956604014,2.4554485662520165e-06
68.32624877929699,20.12079811096192,2.9949521831440507e-06
68.32624877929699,20.26407909393311,-8.295350198750384e-06
68.32624877929699,20.407360076904304,4.612847988028079e-06
68.32624877929699,20.5506410598755,1.5217116924759466e-05
68.32624877929699,20.69392204284669,-4.142575107835e-06
68.32624877929699,20.837203025817885,-2.661330199771328e-06
68.32624877929699,20.98048400878908,8.815268870421278e-07
68.32624877929699,21.123764991760275,1.5135949979594445e-05
68.32624877929699,21.26704597473147,1.0386392204964068e-05
68.32624877929699,21.410326957702665,9.924774531100413e-06
68.32624877929699,21.55360794067386,-3.805222377195605e-06
68.32624877929699,21.69688892364505,2.046842018899042e-05
68.32624877929699,21.840169906616246,-2.6969644750352018e-05
68.32624877929699,21.98345088958744,1.0044825103250332e-05
68.32624877929699,22.12673187255864,7.337319857469993e-06
68.32624877929699,22.27001285552983,5.3894023039902095e-06
68.32624877929699,22.413293838501023,1.1441828974056987e-05
68.32624877929699,22.55657482147222,1.3924402992415708e-05
68.32624877929699,22.699855804443416,5.368591246224241e-06
68.32624877929699,22.84313678741461,1.4271598956838716e-05
68.32624877929699,22.98641777038581,7.374407232418889e-06
68.32624877929699,23.129698753357,7.868844477343373e-06
68.32624877929699,23.2729797363282,6.863422640890349e-06
68.32624877929699,23.416260719299387,1.6636558939353563e-05
68.32624877929699,23.559541702270582,4.480828920350177e-06
68.32624877929699,23.702822685241777,1.2694757060671693e-05
68.32624877929699,23.84610366821297,7.739345164736733e-06
68.32624877929699,23.989384651184167,1.0136686796613503e-05
68.32624877929699,24.13266563415536,4.835424988414161e-06
68.32624877929699,24.27594661712656,1.2363388123048937e-05
68.32624877929699,24.41922760009775,-8.474720516460366e-07
68.32624877929699,24.562508583068944,1.3937839327127222e-08
68.32624877929699,24.70578956604014,-6.852231308585033e-06
68.46624877929699,20.12079811096192,1.3055228009761777e-05
68.46624877929699,20.26407909393311,-6.953257525310619e-07
68.46624877929699,20.407360076904304,2.001299617404584e-05
68.46624877929699,20.5506410598755,1.0327350537409076e-05
68.46624877929699,20.69392204284669,7.260977781697875e-06
68.46624877929699,20.837203025817885,1.5703573126302215e-06
68.46624877929699,20.98048400878908,3.837127678707475e-06
68.46624877929699,21.123764991760275,2.3171917291620048e-06
68.46624877929699,21.26704597473147,8.254100976046175e-06
68.46624877929699,21.410326957702665,2.666701448106324e-06
68.46624877929699,21.55360794067386,5.028132818551967e-06
68.46624877929699,21.69688892364505,2.7425794542068616e-05
68.46624877929699,21.840169906616246,-4.583961526805069e-06
68.46624877929699,21.98345088958744,3.28548890138336e-06
68.46624877929699,22.12673187255864,1.1270782124483958e-05
68.46624877929699,22.27001285552983,7.981646376720164e-06
68.46624877929699,22.413293838501023,7.73734336689813e-06
68.46624877929699,22.55657482147222,8.118225196085405e-06
68.46624877929699,22.699855804443416,-1.6161238818312995e-06
68.46624877929699,22.84313678741461,-7.0491514634341e-06
68.46624877929699,22.98641777038581,1.2222794794070069e-05
68.46624877929699,23.129698753357,8.522104508301709e-06
68.46624877929699,23.2729797363282,-5.016595423512626e-06
68.46624877929699,23.416260719299387,9.52382106333971e-06
68.46624877929699,23.559541702270582,6.624384695896879e-06
68.46624877929699,23.702822685241777,2.6367781629232923e-06
