longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
72.6506958007813,15.60459995269781,-1.3789845070277806e-06,8.463664016744588e-06,2.858033803931903e-05
72.6506958007813,15.79933929443365,-5.965476930214209e-07,7.73858482716605e-06,7.4057957135664765e-06
72.6506958007813,15.99407863616949,7.610586180817336e-06,5.174370471650036e-06,3.969570570916403e-06
72.6506958007813,16.18881797790533,4.057010755786905e-06,1.6567099692110787e-06,1.3406425750872586e-05
72.6506958007813,16.38355731964117,1.1006368367816322e-05,2.5744166123331524e-06,1.725492620607838e-05
72.6506958007813,16.57829666137701,1.6875885194167495e-05,-6.725411481056653e-07,2.475127075740602e-05
72.6506958007813,16.77303600311285,1.6485888409079053e-05,8.588709533796646e-06,
72.6506958007813,16.96777534484869,2.2465976144303568e-05,-2.1436312280798123e-08,1.1490138604131062e-05
72.6506958007813,17.16251468658453,-6.170192136778496e-06,-5.597376002697274e-06,2.3130922272684984e-05
72.6506958007813,17.357254028320366,1.1825333785964176e-05,1.3941544239060022e-05,6.517289421026362e-06
72.6506958007813,17.551993370056206,5.910176696488634e-06,1.2165651241957676e-06,2.836100793501828e-05
72.6506958007813,17.746732711792045,1.014356894302182e-05,-3.8143323308759136e-06,4.251357040629955e-06
72.6506958007813,17.941472053527885,1.9317427359055728e-05,5.260773832560517e-06,1.6303107258863747e-05
72.6506958007813,18.136211395263725,8.735436495044269e-06,1.2377115126582794e-05,1.1839450053230394e-05
72.6506958007813,18.330950736999565,-1.0772389487101464e-06,1.6908156794670504e-06,2.1549598386627625e-05
72.6506958007813,18.525690078735405,-3.931231276510516e-06,3.697430202009855e-06,5.183667235542089e-05
72.6506958007813,18.720429420471245,1.8837046809494492e-05,7.386260676867096e-06,2.0049841623404063e-05
72.6506958007813,18.915168762207085,1.3020390724705068e-05,8.608726034253777e-07,2.4905744794523343e-05
72.6506958007813,19.109908103942924,1.956527376023587e-05,4.983461167284986e-06,2.872795630537439e-05
72.6506958007813,19.304647445678764,1.0846067198144738e-05,2.093640205202973e-06,2.6032876121462323e-05
72.6506958007813,19.499386787414604,-6.6771558522304986e-06,8.316264938912354e-06,1.3770856639894191e-05
72.6506958007813,19.694126129150444,1.384412644256372e-05,1.989982592931483e-06,1.6687001334503293e-05
72.6506958007813,19.88886547088628,2.148415478586685e-05,5.650394086842425e-06,2.862194560293574e-05
72.6506958007813,20.08360481262212,1.2921694178658072e-05,4.582358997140545e-06,1.6796058844192885e-05
72.6506958007813,20.27834415435796,3.63117505912669e-05,-1.1297048558844835e-06,2.158624010917265e-05
72.6506958007813,20.4730834960938,2.0366338503663428e-05,6.780518560844939e-06,2.181981108151376e-05
72.6506958007813,20.66782283782964,2.1087595087010413e-05,2.260156361444388e-05,
72.6506958007813,20.86256217956548,1.0822956028277986e-05,-5.024252459406853e-06,1.806165892048739e-05
72.6506958007813,21.05730152130132,1.1790463759098202e-05,1.845881683948392e-06,-7.818845006113406e-06
72.6506958007813,21.25204086303716,9.580320693203248e-06,8.715105650480837e-06,2.931634480773937e-05
72.6506958007813,21.446780204773,8.09183984529227e-06,7.6077717494626995e-06,2.6997076929546893e-05
72.6506958007813,21.64151954650884,1.4581423783965874e-05,-6.302127985691186e-06,3.125419243588112e-05
72.6506958007813,21.83625888824468,7.109321359166643e-06,-4.009622443845728e-06,0.0003374579537194
72.6506958007813,22.03099822998052,1.913455162139144e-05,1.1839898434118368e-05,-3.547858341335086e-06
72.8406958007813,15.60459995269781,2.443252469674917e-06,6.6540173975226935e-06,2.958584445877932e-05
72.8406958007813,15.79933929443365,4.979804725735448e-05,9.272925126424523e-06,1.1563799489522353e-05
72.8406958007813,15.99407863616949,8.566595170123037e-06,3.599018782551866e-06,3.6407262086868286e-05
72.8406958007813,16.18881797790533,7.0423129727714695e-06,9.299354815084372e-07,
72.8406958007813,16.38355731964117,1.5134913155634422e-05,-3.8275803149190324e-07,2.077723365800921e-05
72.8406958007813,16.57829666137701,3.54703952325508e-05,8.375435754715e-06,1.901070390886161e-05
72.8406958007813,16.77303600311285,1.3537503946281504e-05,-7.431156632264901e-07,0.0008240852621383
72.8406958007813,16.96777534484869,1.894585466288845e-07,3.4946654068335192e-06,1.6468202375108376e-05
72.8406958007813,17.16251468658453,1.0764557373477146e-05,8.103985237539746e-06,1.6229754692176357e-05
72.8406958007813,17.357254028320366,1.5450572391273454e-05,-3.048678763661883e-06,2.0369734556879848e-05
72.8406958007813,17.551993370056206,1.225186588271754e-05,7.347167411353439e-06,3.187404581694864e-05
72.8406958007813,17.746732711792045,6.951072464289609e-06,2.4205073714256287e-05,3.927552097593434e-05
72.8406958007813,17.941472053527885,2.5460914912400767e-05,6.09653898209217e-06,9.747580406838097e-06
72.8406958007813,18.136211395263725,2.119807140843477e-05,5.1073234317300376e-06,3.9719574829177873e-07
72.8406958007813,18.330950736999565,1.695626269793138e-05,1.1446258213254625e-05,2.0621810108423236e-05
72.8406958007813,18.525690078735405,1.8630911654327065e-05,9.524747838440815e-06,2.1692256268579516e-05
72.8406958007813,18.720429420471245,6.795582885388285e-05,4.555890427582199e-06,2.273123936902266e-05
72.8406958007813,18.915168762207085,1.1013496987288818e-05,9.455698091187514e-06,1.2136216355429497e-05
72.8406958007813,19.109908103942924,6.821347142249579e-06,5.793554009869695e-06,1.8967442883877084e-05
72.8406958007813,19.304647445678764,1.6034309737733565e-05,-1.2784321370418184e-06,3.568397005437873e-05
72.8406958007813,19.499386787414604,1.3762974049313924e-05,1.3558808859670536e-05,4.459594856598415e-05
72.8406958007813,19.694126129150444,5.974899977445602e-06,2.8369481697154697e-06,1.2639032320294064e-05
72.8406958007813,19.88886547088628,2.3603561203344725e-05,9.646070793678518e-06,1.2320112546149176e-05
72.8406958007813,20.08360481262212,2.0208324713166803e-05,1.7690872482489794e-05,1.665928357397206e-05
72.8406958007813,20.27834415435796,1.1214444384677336e-05,6.221357125468785e-06,0.0001041176947182
72.8406958007813,20.4730834960938,9.887107808026483e-06,4.360028924565995e-06,0.0001235818490386
72.8406958007813,20.66782283782964,4.552655445877463e-05,9.67716368904803e-06,0.0002479118993505
72.8406958007813,20.86256217956548,3.0365683414856903e-05,7.314050890272483e-06,5.580058768828167e-06
72.8406958007813,21.05730152130132,3.0216075174394064e-05,1.1798143532359973e-05,6.593653779418673e-06
72.8406958007813,21.25204086303716,-3.403842811167124e-06,4.634042852558196e-06,1.5635552699677646e-05
72.8406958007813,21.446780204773,,1.076738840311009e-06,1.135865295509575e-05
72.8406958007813,21.64151954650884,2.214538108091801e-05,1.2855386557930616e-05,0.0003085512144025
72.8406958007813,21.83625888824468,1.0181209290749392e-05,8.187511411961168e-06,0.0002466304576955
72.8406958007813,22.03099822998052,1.3905007108405698e-05,6.028139978297986e-06,1.5457184417755343e-05
73.0306958007813,15.60459995269781,6.892000328662107e-06,8.577588232583366e-06,2.907859925471712e-05
73.0306958007813,15.79933929443365,-7.496508374060795e-07,5.303726538841147e-06,2.927707282651681e-05
73.0306958007813,15.99407863616949,9.354414032713976e-06,6.238124683477508e-07,1.7016305719153024e-05
73.0306958007813,16.18881797790533,1.6004305507522076e-05,7.302489848370897e-06,1.897765469038859e-05
73.0306958007813,16.38355731964117,-8.94922595762182e-06,5.60178568775882e-06,2.0933232008246705e-05
73.0306958007813,16.57829666137701,1.3320494872459676e-05,1.3817017133987974e-05,2.3879918444436044e-05
73.0306958007813,16.77303600311285,1.229612735187402e-05,1.5058411008794792e-05,2.3976914235390723e-05
73.0306958007813,16.96777534484869,2.8106958779972047e-05,1.1987767720711416e-05,1.6005629731807858e-05
73.0306958007813,17.16251468658453,1.759004771884065e-05,8.5360534285428e-06,1.938471359608229e-05
73.0306958007813,17.357254028320366,4.188922503089998e-06,1.3677539755008183e-05,8.523816177330445e-06
73.0306958007813,17.551993370056206,1.8388518583378755e-05,1.1468323464214336e-05,1.753590549924411e-05
73.0306958007813,17.746732711792045,5.119429715705337e-06,-3.464659528162884e-07,
73.0306958007813,17.941472053527885,1.4675407328468282e-05,1.4682612345495729e-05,
73.0306958007813,18.136211395263725,,1.043024894897826e-05,1.6268968465738e-05
73.0306958007813,18.330950736999565,1.6862188203958794e-05,-1.961715270226705e-06,3.946555079892278e-05
73.0306958007813,18.525690078735405,7.171825473051285e-06,5.400752343120985e-06,1.576990143803414e-05
73.0306958007813,18.720429420471245,1.4029409612703604e-05,3.123835085716564e-06,9.265019798476716e-06
73.0306958007813,18.915168762207085,1.2961208994966e-05,1.5508111346207445e-06,3.425325485295616e-05
