longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
72.6506958007813,15.60459995269781,,5.73656370761455e-06,1.733571116346866e-05
72.6506958007813,15.79933929443365,7.087946869432926e-06,7.51133086396294e-07,1.9438759409240447e-05
72.6506958007813,15.99407863616949,3.5477153232932324e-06,1.128739404521184e-05,2.217166911577806e-05
72.6506958007813,16.18881797790533,1.657734856053139e-06,1.9297625840408728e-05,4.534526851784904e-06
72.6506958007813,16.38355731964117,8.412303031946067e-06,4.455926955415634e-06,2.6308074666303582e-05
72.6506958007813,16.57829666137701,1.2140067155996803e-05,1.3429080354399048e-05,1.335235356236808e-05
72.6506958007813,16.77303600311285,1.9025328583666123e-05,9.867203516478185e-06,4.604392961482517e-05
72.6506958007813,16.96777534484869,1.1545189408934675e-05,5.428468284662813e-06,2.9765125873382203e-05
72.6506958007813,17.16251468658453,1.3923835240348126e-06,6.057144219084876e-06,2.541560206736904e-05
72.6506958007813,17.357254028320366,1.4083345377002844e-05,8.535973279322207e-07,1.563828845974058e-05
72.6506958007813,17.551993370056206,4.091580194653943e-06,1.650216472626198e-05,1.911331492010504e-05
72.6506958007813,17.746732711792045,2.582076376711484e-05,4.390334197523771e-06,2.128681808244437e-05
72.6506958007813,17.941472053527885,1.5470839571207762e-05,4.4744110709871165e-06,1.2890355719719082e-05
72.6506958007813,18.136211395263725,4.947177785652457e-06,-4.988918135495624e-06,3.2444797398056835e-05
72.6506958007813,18.330950736999565,7.202711458376143e-06,8.173396054189652e-06,6.047198894520989e-06
72.6506958007813,18.525690078735405,6.785826371924486e-06,1.3098831004754176e-05,1.783594416338019e-05
72.6506958007813,18.720429420471245,2.5870449462672696e-05,-4.7019059934427787e-07,
72.6506958007813,18.915168762207085,9.84255711955484e-06,-3.013104560523061e-06,8.887714102456812e-06
72.6506958007813,19.109908103942924,1.9705072190845385e-05,1.5351612091762945e-05,3.7093155697220936e-05
72.6506958007813,19.304647445678764,1.8138045561499894e-05,1.325109406025149e-05,2.370064794376958e-05
72.6506958007813,19.499386787414604,1.0712181392591448e-05,5.934265118412441e-06,
72.6506958007813,19.694126129150444,2.4236273930000607e-06,6.702406608383171e-06,2.24912837438751e-05
72.6506958007813,19.88886547088628,1.6788922948762774e-05,1.1673530934785958e-05,2.423161276965402e-05
72.6506958007813,20.08360481262212,6.162966656120261e-06,-5.523453410205548e-07,1.5643550796085037e-05
72.6506958007813,20.27834415435796,2.4220958948717453e-05,1.033581793308258e-05,1.2562260053528009e-05
72.6506958007813,20.4730834960938,-1.6753938325564377e-06,-6.958318863325985e-07,
72.6506958007813,20.66782283782964,,1.232772683579242e-05,2.6895198971033096e-05
72.6506958007813,20.86256217956548,1.012623783935851e-06,,
72.6506958007813,21.05730152130132,1.476619581808336e-05,2.356484765186906e-05,3.917542562703602e-05
