longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
72.6506958007813,15.60459995269781,2.571976619947236e-05,1.9004815840162337e-05
72.6506958007813,15.79933929443365,7.232829375425354e-06,9.817938007472549e-06
72.6506958007813,15.99407863616949,2.629822120070457e-06,2.15509717236273e-05
72.6506958007813,16.18881797790533,1.2298991350689905e-05,8.529013030056376e-06
72.6506958007813,16.38355731964117,1.2462389349821024e-05,1.4158614249026868e-05
72.6506958007813,16.57829666137701,7.944107892399188e-06,2.3364853404928e-05
72.6506958007813,16.77303600311285,1.7079397366615012e-05,1.881610842247028e-05
72.6506958007813,16.96777534484869,5.553917071665637e-05,3.079755697399378e-05
72.6506958007813,17.16251468658453,4.559291483019479e-06,2.24547584366519e-05
72.6506958007813,17.357254028320366,7.019559689069865e-06,1.6655914805596694e-05
72.6506958007813,17.551993370056206,1.718779640214052e-05,2.338520971534308e-05
72.6506958007813,17.746732711792045,8.965917913883459e-06,1.6101583241834305e-05
72.6506958007813,17.941472053527885,8.863084985932801e-06,1.4418869795918e-05
72.6506958007813,18.136211395263725,1.7435762856621295e-05,1.6893676729523577e-05
72.6506958007813,18.330950736999565,1.502124905528035e-05,2.558492997195572e-05
72.6506958007813,18.525690078735405,2.223992305516731e-05,2.603661414468661e-05
72.6506958007813,18.720429420471245,1.7953816495719366e-05,2.580382897576783e-05
72.6506958007813,18.915168762207085,1.784035521268379e-05,1.8394137441646308e-05
72.6506958007813,19.109908103942924,1.621816772967577e-05,1.804690145945642e-05
72.6506958007813,19.304647445678764,1.4899313100613654e-05,2.092358954541851e-05
72.6506958007813,19.499386787414604,1.752710886648856e-05,1.831790905271191e-05
72.6506958007813,19.694126129150444,1.6787262211437337e-05,2.164237230317667e-05
72.6506958007813,19.88886547088628,1.6472265997435898e-05,1.5640918718418106e-05
72.6506958007813,20.08360481262212,1.1731326594599524e-05,2.487366509740241e-05
72.6506958007813,20.27834415435796,1.7698055671644397e-05,1.295641686738236e-05
72.6506958007813,20.4730834960938,2.0360846974654123e-05,2.102511643897742e-05
72.6506958007813,20.66782283782964,3.1595907330483897e-06,1.560523196530994e-05
72.6506958007813,20.86256217956548,5.107865035824943e-06,1.8973276382894252e-05
72.6506958007813,21.05730152130132,2.1046955225756392e-05,1.4664678928966168e-05
72.6506958007813,21.25204086303716,7.466477200068766e-06,1.6940117347985506e-05
72.6506958007813,21.446780204773,1.2527146282081958e-05,1.492237515776651e-05
72.6506958007813,21.64151954650884,1.4824981917627156e-05,1.5070014569573686e-06
72.6506958007813,21.83625888824468,1.291146872972604e-05,1.227938355441438e-05
72.6506958007813,22.03099822998052,2.5758807169040665e-05,2.0391431462485343e-05
72.8406958007813,15.60459995269781,4.0158298020287486e-07,2.4702816517674364e-05
72.8406958007813,15.79933929443365,2.076857708743773e-05,4.688741682912223e-06
72.8406958007813,15.99407863616949,1.1412550520617517e-05,1.976009116333444e-05
72.8406958007813,16.18881797790533,1.1299003745079972e-05,2.01951897906838e-05
72.8406958007813,16.38355731964117,2.1179703253437765e-05,1.332811007159762e-05
72.8406958007813,16.57829666137701,1.98783673113212e-05,2.00368795049144e-05
72.8406958007813,16.77303600311285,2.696590854611713e-05,2.1461992218974046e-05
72.8406958007813,16.96777534484869,1.214090207213303e-05,6.243611096579116e-06
72.8406958007813,17.16251468658453,2.852465149771888e-05,6.054477125871927e-06
72.8406958007813,17.357254028320366,1.1636646377155556e-05,6.114748430263717e-06
72.8406958007813,17.551993370056206,1.0904778719122987e-05,1.2669172065216117e-05
72.8406958007813,17.746732711792045,,1.8354616258875467e-05
72.8406958007813,17.941472053527885,2.7223923098063096e-05,1.563279511174187e-05
72.8406958007813,18.136211395263725,1.3017306628171356e-05,1.4495196410280188e-05
72.8406958007813,18.330950736999565,1.6287665857817046e-05,1.909556522150524e-05
72.8406958007813,18.525690078735405,1.7342279534204863e-05,1.883113691292237e-05
72.8406958007813,18.720429420471245,1.8152835764340125e-05,2.5994700990850102e-05
72.8406958007813,18.915168762207085,1.6608930309303105e-05,1.9845971110044047e-05
72.8406958007813,19.109908103942924,1.2934049664181655e-05,2.105900421156548e-05
72.8406958007813,19.304647445678764,1.6853589841048233e-05,1.709235402813647e-05
72.8406958007813,19.499386787414604,2.807097871482256e-06,2.1756584828835912e-05
72.8406958007813,19.694126129150444,7.359535175055498e-06,3.5686937280843267e-06
72.8406958007813,19.88886547088628,1.92040424735751e-05,1.335108663624851e-05
72.8406958007813,20.08360481262212,1.257628628081875e-05,1.83778211066965e-05
72.8406958007813,20.27834415435796,1.5691595763200894e-05,1.6774201867519878e-05
72.8406958007813,20.4730834960938,2.8225016649230383e-05,3.4820121072698385e-05
72.8406958007813,20.66782283782964,1.4076928891881836e-05,1.7116801245720126e-05
72.8406958007813,20.86256217956548,9.443124326935504e-06,3.0333572794916108e-05
72.8406958007813,21.05730152130132,3.498563819448464e-05,5.988284101476893e-06
72.8406958007813,21.25204086303716,1.722880915622227e-05,1.4042534530744888e-06
72.8406958007813,21.446780204773,,1.0045631825050805e-05
72.8406958007813,21.64151954650884,1.24653006423614e-05,9.492968274571467e-06
72.8406958007813,21.83625888824468,1.2213437912578227e-05,1.4743878637091257e-05
