longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2)
72.6506958007813,15.60459995269781,-4.8342212721763644e-06,1.5349263776442967e-05
72.6506958007813,15.79933929443365,5.756068730988773e-06,1.61831467266893e-05
72.6506958007813,15.99407863616949,-1.362681814498501e-06,1.499081281508552e-05
72.6506958007813,16.18881797790533,-4.266918040229939e-06,8.673857337271329e-06
72.6506958007813,16.38355731964117,8.973745025286917e-06,1.0894236766034736e-05
72.6506958007813,16.57829666137701,6.873037364130141e-06,1.2661559594562276e-05
72.6506958007813,16.77303600311285,6.971566108404659e-06,1.816738586057909e-05
72.6506958007813,16.96777534484869,3.043874130526092e-06,1.4421543710341211e-05
72.6506958007813,17.16251468658453,6.651312560279621e-06,1.1239504601689989e-05
72.6506958007813,17.357254028320366,5.435434559331043e-06,1.4519697288051248e-05
72.6506958007813,17.551993370056206,9.485259511166078e-07,1.3300524187798146e-05
72.6506958007813,17.746732711792045,-7.313190053537255e-07,3.694940687637427e-06
72.6506958007813,17.941472053527885,4.277509560779436e-06,-4.849112883675844e-06
72.6506958007813,18.136211395263725,2.769496177279507e-06,2.25449912250042e-06
72.6506958007813,18.330950736999565,1.3398206419878989e-06,1.0895260857068934e-05
72.6506958007813,18.525690078735405,1.3314747775439171e-05,7.11862548996578e-06
72.6506958007813,18.720429420471245,7.19746731192572e-06,1.829821303545032e-05
72.6506958007813,18.915168762207085,-1.1780033446484597e-06,1.6840776879689656e-05
72.6506958007813,19.109908103942924,,1.7120852135121822e-05
72.6506958007813,19.304647445678764,5.759733539889567e-06,-6.31051364052837e-07
72.6506958007813,19.499386787414604,-1.923871622011575e-07,1.9784703908953816e-05
72.6506958007813,19.694126129150444,9.215037607646082e-06,2.3970093025127422e-05
72.6506958007813,19.88886547088628,6.74395823807572e-06,1.2497412171796896e-05
72.6506958007813,20.08360481262212,5.048383627581643e-06,1.8355183783569373e-05
72.6506958007813,20.27834415435796,7.576551070087589e-06,3.894751716870815e-05
72.6506958007813,20.4730834960938,7.438957709382521e-06,1.2783874808519611e-05
72.6506958007813,20.66782283782964,-5.459688736664248e-07,3.412498699617572e-06
72.6506958007813,20.86256217956548,3.832613401755225e-06,9.560066246194763e-06
