longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
72.6506958007813,15.60459995269781,6.804968961660052e-06,-1.0974078577419276e-05,3.3841731692518806e-06
72.6506958007813,15.79933929443365,7.788951734255534e-06,1.2926909676025389e-06,2.28802327910671e-05
72.6506958007813,15.99407863616949,-3.177467533532763e-07,2.244459437861224e-06,
72.6506958007813,16.18881797790533,6.924101853655884e-06,1.8448672562954016e-05,3.094921703450382e-05
72.6506958007813,16.38355731964117,,,2.2990794604993425e-05
72.6506958007813,16.57829666137701,-3.0300027447083262e-06,,2.7967127607553263e-05
72.6506958007813,16.77303600311285,-9.60669467531261e-07,4.536324013315607e-06,6.595188460778445e-05
72.6506958007813,16.96777534484869,1.1485011782497168e-05,2.055914592347108e-05,
72.6506958007813,17.16251468658453,,,1.7223230315721594e-05
72.6506958007813,17.357254028320366,,,
72.6506958007813,17.551993370056206,1.3627838598040398e-05,-2.8355242420730065e-07,4.36869595432654e-05
72.6506958007813,17.746732711792045,-4.6549928356398606e-07,-3.7041327232145696e-06,2.925427543232217e-05
72.6506958007813,17.941472053527885,5.920576313656056e-06,1.3086792023386806e-05,1.892188811325468e-05
72.6506958007813,18.136211395263725,2.0647300402742985e-07,,8.599967259215191e-06
72.6506958007813,18.330950736999565,3.6973781334381775e-06,1.149446234194329e-05,1.696564140729606e-05
72.6506958007813,18.525690078735405,-1.307257804228357e-07,4.586681370710721e-06,3.4068600598402554e-06
72.6506958007813,18.720429420471245,1.8373580132902132e-06,-3.170462647972272e-08,1.7327238310826942e-05
72.6506958007813,18.915168762207085,5.194356617721496e-06,7.3516075644874945e-06,2.0759978724527173e-05
72.6506958007813,19.109908103942924,-7.426024239975959e-06,1.5317835277528502e-05,2.535160638217349e-05
72.6506958007813,19.304647445678764,9.243206477549393e-06,-3.2419646345260844e-07,
72.6506958007813,19.499386787414604,1.8065630911223709e-06,-3.732713366844109e-06,
72.6506958007813,19.694126129150444,,5.781786512670806e-06,1.0841976290976165e-05
72.6506958007813,19.88886547088628,-4.353107669885503e-06,3.76788702851627e-05,1.0650689546309875e-05
72.6506958007813,20.08360481262212,,1.8628535372045008e-06,1.925095057231374e-05
72.6506958007813,20.27834415435796,5.562587375607109e-06,1.798344965209253e-05,1.7793130609788932e-05
72.6506958007813,20.4730834960938,,5.261267233436229e-06,2.0051587853231467e-05
72.6506958007813,20.66782283782964,1.6495509044034407e-05,-4.895451183983823e-06,1.7503571143606678e-05
72.6506958007813,20.86256217956548,,2.703508835111279e-05,2.526923708501272e-05
72.6506958007813,21.05730152130132,-2.3904963200038765e-06,-9.8593627626542e-06,
72.6506958007813,21.25204086303716,-6.882764409965603e-06,1.541994424769655e-05,3.908680446329527e-05
72.6506958007813,21.446780204773,9.196915016218554e-06,,1.8365648429607973e-05
72.6506958007813,21.64151954650884,-3.92611354982364e-06,,1.159544444817584e-05
72.6506958007813,21.83625888824468,2.863826921384316e-06,,4.13858397223521e-05
72.6506958007813,22.03099822998052,1.668442382651847e-05,1.1203033864148892e-05,1.1199603250133803e-05
72.8406958007813,15.60459995269781,1.1547313988558017e-05,-8.546616300009191e-06,2.6286108550266363e-05
72.8406958007813,15.79933929443365,-5.616665930574527e-06,1.09670108940918e-05,
72.8406958007813,15.99407863616949,6.867315278213937e-06,-9.785380825633185e-06,5.944252279732609e-06
72.8406958007813,16.18881797790533,5.554589392886555e-07,-2.05090123017726e-06,1.3163570656615777e-05
72.8406958007813,16.38355731964117,3.319724157790916e-07,2.406679868727224e-06,1.2081879503966776e-05
72.8406958007813,16.57829666137701,6.800618848501472e-06,5.23529524798505e-06,2.9181021091062576e-05
72.8406958007813,16.77303600311285,-6.767941158614121e-06,5.687687007593922e-06,1.524195249658078e-05
72.8406958007813,16.96777534484869,-2.375251824560109e-06,8.393250936933327e-06,2.336751094844658e-06
72.8406958007813,17.16251468658453,4.559559783956502e-06,3.149004442093428e-06,7.334552378779335e-07
72.8406958007813,17.357254028320366,1.030455678119324e-05,2.986702440921363e-07,2.129059612343553e-05
72.8406958007813,17.551993370056206,,-4.319440449762624e-06,
72.8406958007813,17.746732711792045,-5.4911015467951074e-06,-9.685383702162652e-06,6.401237442332786e-06
72.8406958007813,17.941472053527885,1.9579490981413983e-05,1.868537947302684e-05,8.441841600870248e-06
72.8406958007813,18.136211395263725,,,7.546657798229717e-06
72.8406958007813,18.330950736999565,-1.642573352000909e-06,-4.914565124636283e-06,
72.8406958007813,18.525690078735405,,4.543165778159164e-05,1.4525481674354523e-05
72.8406958007813,18.720429420471245,5.634436092805117e-06,-7.828133675502613e-06,
72.8406958007813,18.915168762207085,4.946931312588276e-06,1.0300083204128896e-06,1.7755786757334135e-05
72.8406958007813,19.109908103942924,,-7.866938176448457e-06,1.2014275853289291e-05
72.8406958007813,19.304647445678764,7.672297215322033e-06,,2.737765498750377e-05
72.8406958007813,19.499386787414604,1.3948423656984232e-05,,1.6208347005886026e-05
72.8406958007813,19.694126129150444,3.058237325603841e-07,2.9582231491076527e-06,9.209751624439376e-06
72.8406958007813,19.88886547088628,1.2933356629218906e-05,4.4773150875698775e-06,2.5262401322834197e-05
72.8406958007813,20.08360481262212,1.366450305795297e-05,1.313246593781514e-05,2.272083656862378e-05
72.8406958007813,20.27834415435796,-2.774669098926097e-07,,4.259435081621632e-05
72.8406958007813,20.4730834960938,,-1.865142849055701e-06,-2.411456262052525e-05
72.8406958007813,20.66782283782964,,7.944382559799124e-06,1.892279760795645e-05
72.8406958007813,20.86256217956548,1.8730145256995456e-06,,1.1901809557457456e-05
72.8406958007813,21.05730152130132,7.4707581916300114e-06,8.24395192466909e-06,1.64229168149177e-05
72.8406958007813,21.25204086303716,,1.2443497325875796e-05,1.207980494655203e-05
72.8406958007813,21.446780204773,1.2158987374277784e-05,,3.798042234848253e-05
72.8406958007813,21.64151954650884,5.424128630693303e-06,1.1161483598698396e-05,4.830316174775362e-05
72.8406958007813,21.83625888824468,9.609162589185871e-06,1.4111940799921284e-05,2.1855505110579543e-05
72.8406958007813,22.03099822998052,6.624546585953794e-06,3.177676990162581e-05,2.0343457435956225e-05
73.0306958007813,15.60459995269781,,,2.6619485652190637e-05
73.0306958007813,15.79933929443365,5.693003458873136e-06,-1.5711028026998974e-05,1.2962407708982935e-05
73.0306958007813,15.99407863616949,-4.862837954533461e-07,1.4022235518496018e-05,2.6271729439031333e-05
73.0306958007813,16.18881797790533,-2.6592697395244613e-06,2.2812688257545236e-05,2.312069227627944e-05
73.0306958007813,16.38355731964117,9.417443834536243e-06,1.886131940409541e-05,
73.0306958007813,16.57829666137701,,,
73.0306958007813,16.77303600311285,,3.1007850793685066e-06,1.5549019735772163e-05
73.0306958007813,16.96777534484869,,7.464430495929264e-07,2.077515455312096e-05
73.0306958007813,17.16251468658453,6.244403721211711e-06,-7.645611731277313e-06,1.1534627446962986e-05
73.0306958007813,17.357254028320366,-4.429246018844424e-06,-1.7671903833615945e-06,
73.0306958007813,17.551993370056206,6.568877324752975e-06,3.895533154718578e-06,1.9456476366030984e-05
73.0306958007813,17.746732711792045,4.090348284080392e-06,-4.577534582494991e-06,
73.0306958007813,17.941472053527885,9.29334510146873e-06,,
73.0306958007813,18.136211395263725,,,
73.0306958007813,18.330950736999565,,1.248416197086044e-06,1.385455107083544e-05
73.0306958007813,18.525690078735405,6.061628937459318e-06,,1.7593296433915384e-05
73.0306958007813,18.720429420471245,-7.484421985282097e-06,8.62961769598769e-06,
73.0306958007813,18.915168762207085,5.1512897698557936e-06,-1.193155549117364e-05,2.222012517449912e-05
73.0306958007813,19.109908103942924,,7.464303735105204e-07,2.013296943914611e-05
73.0306958007813,19.304647445678764,-1.4437970321523608e-06,1.1486124094517436e-05,1.2163696737843566e-05
73.0306958007813,19.499386787414604,,,2.741904063441325e-05
73.0306958007813,19.694126129150444,-8.916266125424954e-08,-6.380851573339896e-06,1.2771029105351772e-05
73.0306958007813,19.88886547088628,2.4033199679251997e-06,6.204219062055927e-06,1.756376150297001e-05
73.0306958007813,20.08360481262212,-2.377710870860028e-06,-3.557295485734357e-06,1.6701211279723793e-05
73.0306958007813,20.27834415435796,4.931612238578964e-06,-6.622468845307594e-06,2.1451398424687795e-05
73.0306958007813,20.4730834960938,,5.860618784936378e-06,2.584250432846602e-05
73.0306958007813,20.66782283782964,,-3.275113158451859e-06,2.181367744924501e-05
73.0306958007813,20.86256217956548,2.0373272491269745e-05,2.501223934814334e-05,9.337105439044535e-06
73.0306958007813,21.05730152130132,2.1700202523788903e-06,2.1549865778069943e-05,2.734737972787116e-05
73.0306958007813,21.25204086303716,5.397873792389873e-06,2.4683891751919876e-05,1.5761979739181697e-05
73.0306958007813,21.446780204773,-2.2353533495333977e-06,3.680420149976271e-06,8.860117304720916e-06
73.0306958007813,21.64151954650884,1.1354560228937771e-05,-2.2019330572220497e-06,2.0385030438774265e-05
73.0306958007813,21.83625888824468,7.103707503119949e-06,-1.4965258742449803e-05,2.535742532927543e-05
73.0306958007813,22.03099822998052,4.6403115447901655e-06,5.682190385414288e-05,
73.2206958007813,15.60459995269781,7.002661277510924e-06,,-2.792920895444695e-06
