longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
74.0543060302735,11.574480056762807,0.1238253563642501,0.1247565299272537,0.1257768273353576,0.1394724398851394
74.0543060302735,11.714901281862954,0.1196718737483024,0.1271658390760421,0.1317085921764373,0.1598103940486908
74.0543060302735,11.855322506963098,0.129859983921051,0.1228663101792335,0.1267724633216858,0.1521180272102356
74.0543060302735,11.99574373206324,0.1305443495512008,0.117268793284893,0.128378078341484,0.1599491387605667
74.0543060302735,12.136164957163386,0.1297518461942672,0.1178173646330833,0.1283553093671798,0.1577150970697403
74.0543060302735,12.27658618226353,0.1278863996267318,0.1247450485825538,0.127359926700592,0.1429165005683899
74.0543060302735,12.417007407363675,0.1245883703231811,0.1240275502204895,0.127064362168312,0.1440675407648086
74.0543060302735,12.55742863246382,0.1209858730435371,0.1248870939016342,0.124209739267826,0.1319321691989898
74.0543060302735,12.697849857563964,0.1289195716381073,,0.1270354837179184,0.156842365860939
74.0543060302735,12.838271082664107,0.1206677630543708,0.1214635670185089,0.1321581304073333,0.1523336321115493
74.0543060302735,12.978692307764252,0.1273584216833114,0.1248787939548492,0.1259325891733169,0.1547231525182724
74.0543060302735,13.119113532864397,0.1291169673204422,,0.1254363507032394,0.1481690257787704
74.0543060302735,13.25953475796454,0.1236853450536727,0.1217169091105461,0.1307001858949661,0.1526768952608108
74.0543060302735,13.399955983064684,0.1253265887498855,0.1245931163430213,0.134083405137062,0.153507798910141
74.0543060302735,13.540377208164829,0.1195122227072715,0.127730906009674,,0.1407662332057953
74.0543060302735,13.680798433264972,0.1260522305965423,,,0.1447360664606094
74.0543060302735,13.821219658365118,0.1244165152311325,,0.1269846707582473,0.1334937810897827
74.0543060302735,13.96164088346526,0.1263040155172348,0.1249410510063171,,0.1516890376806259
74.0543060302735,14.102062108565406,0.1261272430419922,0.1175878271460533,,0.1504613757133484
74.0543060302735,14.24248333366555,0.1285475045442581,0.1214092001318931,0.1330779194831848,0.1250966340303421
74.0543060302735,14.382904558765697,0.1207054853439331,,0.1242882832884788,0.1281800121068954
74.0543060302735,14.52332578386584,0.1271031647920608,0.117678478360176,0.1251948624849319,0.1325135380029678
74.0543060302735,14.663747008965984,0.1199316009879112,0.118667185306549,,0.1275663673877716
74.0543060302735,14.804168234066127,0.1271590441465377,0.1171031668782234,0.1274557560682296,0.1267349123954773
74.0543060302735,14.944589459166272,0.1299348026514053,0.1183621138334274,0.1311229467391967,0.1503314971923828
74.0543060302735,15.085010684266416,0.124814324080944,0.1258924007415771,0.1258399933576584,0.1489859968423843
74.0543060302735,15.22543190936656,0.1269972622394561,0.1240474134683609,0.1264177560806274,0.1495376825332641
74.0543060302735,15.365853134466704,0.1209678724408149,0.1185700148344039,0.1345125138759613,0.1472306847572326
74.0543060302735,15.506274359566849,0.1267502009868621,0.119365781545639,,0.1233371943235397
74.0543060302735,15.646695584666992,0.1253681629896164,,0.1287252753973007,0.1488235145807266
74.0543060302735,15.787116809767138,0.126162439584732,0.1194884330034256,0.1250668168067932,0.1361637264490127
74.0543060302735,15.927538034867284,0.1283784210681915,,0.1313993781805038,0.1317945271730423
74.0543060302735,16.067959259967427,0.1240488961338996,0.1182597056031227,0.1222250238060951,0.1490466594696045
74.0543060302735,16.208380485067572,0.1263004541397094,0.1188585981726646,0.1261902004480362,0.1422855705022812
74.0543060302735,16.348801710167713,0.126684308052063,0.1183122768998146,0.1262616962194442,0.1230955272912979
74.0543060302735,16.48922293526786,0.1252938657999038,0.1190173327922821,0.1365392953157425,0.1467781066894531
