longitude,latitude,O3_value(mol/m^2),O3_value(mol/m^2),O3_value(mol/m^2)
85.8263626098634,21.539445877075195,0.1482396274805069,0.1269641369581222,0.1147409304976463
85.8263626098634,21.66033067094519,0.1342667043209076,0.1240511983633041,0.1188489571213722
85.8263626098634,21.78121546481518,0.1389827281236648,0.1240680590271949,0.1233258619904518
85.8263626098634,21.902100258685174,0.1327062845230102,0.121546946465969,0.1218822672963142
85.8263626098634,22.022985052555168,0.1269348561763763,0.1239581629633903,0.1170684844255447
85.8263626098634,22.14386984642516,0.1529489457607269,0.1267007738351822,0.1160607486963272
85.8263626098634,22.264754640295152,0.128368854522705,0.1243228167295456,0.1165290921926498
85.8263626098634,22.385639434165142,0.1469130367040634,0.1232566311955452,0.1209830269217491
85.8263626098634,22.50652422803514,0.1521618664264679,0.1266655176877975,0.1187073960900306
85.8263626098634,22.62740902190513,,0.1262856572866439,0.1218522638082504
85.8263626098634,22.748293815775124,,0.1253979951143264,0.1209717169404029
85.8263626098634,22.86917860964512,0.123278722167015,0.1240450590848922,0.1146685034036636
85.8263626098634,22.990063403515112,0.1505171358585357,0.1300630569458007,0.1221292167901992
85.8263626098634,23.110948197385103,,0.1189355924725532,0.1134227961301803
85.8263626098634,23.231832991255096,0.1495473682880401,0.1254635006189346,0.1150617972016334
85.8263626098634,23.35271778512509,,0.1228533312678337,0.1178594604134559
85.8263626098634,23.473602578995084,0.1468020975589752,0.1259838789701461,0.1205616518855094
85.8263626098634,23.594487372865075,0.1311683356761932,0.1262038797140121,0.1167235001921653
85.8263626098634,23.71537216673507,0.1203318610787391,0.1262669414281845,0.1139435768127441
85.8263626098634,23.836256960605063,,0.1188234910368919,0.1216956004500389
85.8263626098634,23.957141754475053,0.1344122141599655,0.1284955441951751,
85.8263626098634,24.078026548345047,,0.1252560913562774,0.1215191930532455
85.8263626098634,24.19891134221504,0.1556001156568527,0.1234105452895164,0.1241656169295311
85.8263626098634,24.319796136085035,0.1268889904022216,0.1211722269654274,0.120122991502285
85.8263626098634,24.440680929955025,0.1322353780269622,0.1479346007108688,
85.8263626098634,24.56156572382502,0.1619642078876495,0.122355006635189,
85.8263626098634,24.682450517695013,,0.1236714273691177,0.121152326464653
85.8263626098634,24.803335311565007,0.1264108121395111,0.123384803533554,0.1214460432529449
85.8263626098634,24.924220105435,,0.1173695996403694,0.1209575906395912
85.8263626098634,25.04510489930499,0.1269521266222,0.1237042173743248,
85.8263626098634,25.165989693174986,0.1656941175460815,0.1197406277060508,0.1229688599705696
85.8263626098634,25.286874487044976,0.1421170979738235,0.1188315153121948,0.1212714686989784
85.8263626098634,25.40775928091497,0.1229240745306015,0.1179877668619155,0.1234499439597129
85.8263626098634,25.528644074784964,0.1628635823726654,0.1428314596414566,0.1157495304942131
85.8263626098634,25.649528868654954,0.1300026178359985,0.1265142261981964,0.1212643310427665
85.8263626098634,25.77041366252495,,0.1172303482890129,0.1163024008274078
85.8263626098634,25.891298456394946,0.1521814912557602,0.1183401867747306,0.1223841235041618
85.8263626098634,26.012183250264936,0.1239870712161064,0.1204024329781532,0.1158994063735008
85.8263626098634,26.13306804413493,0.1292490065097808,0.1216008961200714,0.1238617897033691
85.8263626098634,26.25395283800492,0.1600564122200012,0.1257859468460083,0.1191592663526535
85.8263626098634,26.374837631874914,,0.1214647740125656,
85.8263626098634,26.49572242574491,0.1530990600585937,0.1210714802145958,0.1206669732928276
85.8263626098634,26.6166072196149,,0.1494366824626922,0.1246125400066375
85.8263626098634,26.737492013484893,0.1557437628507614,0.1179230287671089,0.1237550154328346
85.8263626098634,26.858376807354887,0.1230637058615684,0.1214539855718612,0.1233015209436416
85.8263626098634,26.97926160122488,,0.123937003314495,0.1233169510960578
85.8263626098634,27.10014639509487,0.1232968717813491,0.1491453349590301,
85.8263626098634,27.221031188964865,0.122164562344551,0.144696906208992,0.1223778948187828
85.9463626098634,21.539445877075195,0.15196593105793,0.1268278807401657,0.1231035888195037
85.9463626098634,21.66033067094519,0.1310880184173584,0.1286296546459198,0.1211468949913978
85.9463626098634,21.78121546481518,,0.1240465939044952,0.1169877052307128
85.9463626098634,21.902100258685174,,0.1262217462062835,0.113165408372879
85.9463626098634,22.022985052555168,0.1251423954963684,0.1233666017651557,0.1200903430581092
85.9463626098634,22.14386984642516,0.1517856121063232,0.1248686015605926,0.1177906468510627
85.9463626098634,22.264754640295152,,0.1221436485648155,0.1227958127856254
85.9463626098634,22.385639434165142,0.1510152071714401,0.1258632689714431,0.1146448254585266
85.9463626098634,22.50652422803514,0.1405842006206512,0.1208597123622894,0.1238720566034317
85.9463626098634,22.62740902190513,0.149985983967781,0.126520499587059,0.1192120313644409
85.9463626098634,22.748293815775124,0.15092334151268,0.1224524676799774,0.1232305467128753
85.9463626098634,22.86917860964512,0.1495987027883529,0.1222743466496467,0.1220095753669738
85.9463626098634,22.990063403515112,0.1277051717042923,0.123404212296009,0.1179392337799072
85.9463626098634,23.110948197385103,0.150455892086029,0.1231413558125495,0.115430936217308
85.9463626098634,23.231832991255096,0.1550541371107101,0.1235128790140152,0.1233721747994422
85.9463626098634,23.35271778512509,,0.1235904023051261,0.1174213588237762
85.9463626098634,23.473602578995084,0.1403478235006332,0.1264207810163498,0.1255441606044769
85.9463626098634,23.594487372865075,0.1527600139379501,0.1242142543196678,0.1212886422872543
85.9463626098634,23.71537216673507,0.152611956000328,0.1234820336103439,0.1212813258171081
85.9463626098634,23.836256960605063,0.1369717866182327,0.1248515620827674,0.1241060718894004
