longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
68.18624877929699,20.120798110961918,0.0335184074938297,,
68.18624877929699,20.26407909393311,0.0258139949291944,0.0300564039498567,0.034606460481882
68.18624877929699,20.407360076904304,0.0288792736828327,,0.0358429811894893
68.18624877929699,20.5506410598755,,0.0342050604522228,0.0288084335625171
68.18624877929699,20.69392204284669,0.031687643378973,0.0198663752526044,0.0351054519414901
68.18624877929699,20.837203025817885,,0.0262953136116266,0.0242535639554262
68.18624877929699,20.98048400878908,,,
68.18624877929699,21.123764991760275,,0.0246392469853162,0.0257888380438089
68.18624877929699,21.26704597473147,0.0308195948600769,0.0274820812046527,0.030984466895461
68.18624877929699,21.410326957702665,,,
68.18624877929699,21.55360794067386,0.0285759270191192,,0.0266885738819837
68.18624877929699,21.69688892364505,,,0.0313187465071678
68.18624877929699,21.840169906616246,0.0272953044623136,,0.026733286678791
68.18624877929699,21.98345088958744,,0.0269553810358047,0.0283866263926029
68.18624877929699,22.12673187255864,0.0326340645551681,0.026912635192275,0.0297750812023878
68.18624877929699,22.27001285552983,,0.0247450023889541,0.028625288978219
68.18624877929699,22.413293838501023,,0.0249330662190914,
68.18624877929699,22.55657482147222,,,
68.18624877929699,22.699855804443416,,0.0286994371563196,
68.18624877929699,22.84313678741461,0.0326216109097003,,0.0289729293435812
68.18624877929699,22.98641777038581,0.0271658170968294,,0.0251452829688787
68.18624877929699,23.129698753357,0.0364740304648876,0.0237065907567739,0.0372842513024807
68.18624877929699,23.272979736328196,0.0272503904998302,,0.033073354512453
68.18624877929699,23.416260719299387,0.0305980276316404,0.0251176264137029,0.0249144732952117
68.18624877929699,23.559541702270582,,,0.0290207341313362
68.18624877929699,23.702822685241777,,0.0225000791251659,0.0217201989144086
68.18624877929699,23.84610366821297,,,0.0265618041157722
68.18624877929699,23.989384651184167,0.0259460322558879,,0.0284674223512411
68.18624877929699,24.13266563415536,0.033307559788227,,0.0317341461777687
68.18624877929699,24.27594661712656,,,0.0351678021252155
68.18624877929699,24.41922760009775,0.0265173260122537,,
68.18624877929699,24.562508583068944,0.0351493582129478,,0.0367304272949695
68.18624877929699,24.70578956604014,0.0320542901754379,0.0243265312165021,0.033612921833992
68.32624877929699,20.120798110961918,,,0.0293889101594686
68.32624877929699,20.26407909393311,,0.0276339184492826,0.0237766839563846
68.32624877929699,20.407360076904304,0.0257636103779077,0.0293779503554105,0.035522922873497
68.32624877929699,20.5506410598755,0.0294332597404718,0.0268638227134943,0.0293457936495542
68.32624877929699,20.69392204284669,0.0306114852428436,0.0295268688350915,
68.32624877929699,20.837203025817885,,0.0365958549082279,0.0283508840948343
68.32624877929699,20.98048400878908,0.0281956139951944,,
68.32624877929699,21.123764991760275,,0.0232059396803379,0.0318011865019798
68.32624877929699,21.26704597473147,0.0277497265487909,,0.025290735065937
68.32624877929699,21.410326957702665,,0.0245212577283382,0.0275189019739627
68.32624877929699,21.55360794067386,0.0278727877885103,,
68.32624877929699,21.69688892364505,,0.0282984711229801,0.0262225847691297
68.32624877929699,21.840169906616246,0.028108112514019,,
68.32624877929699,21.98345088958744,,,
68.32624877929699,22.12673187255864,0.029607294127345,0.0214328709989786,0.0348216854035854
68.32624877929699,22.27001285552983,0.0304813794791698,,0.0276675429195165
68.32624877929699,22.413293838501023,,0.0197302214801311,0.0259494706988334
68.32624877929699,22.55657482147222,0.0367279388010501,,0.0270211976021528
68.32624877929699,22.699855804443416,,,0.0214625988155603
68.32624877929699,22.84313678741461,0.0283128693699836,,0.0301816426217556
68.32624877929699,22.98641777038581,,0.0280030742287635,0.0278449058532714
68.32624877929699,23.129698753357,,,0.0231872014701366
68.32624877929699,23.272979736328196,0.0341680943965911,,0.0307162068784236
68.32624877929699,23.416260719299387,0.0294064376503229,,0.030941154807806
68.32624877929699,23.559541702270582,,,0.0308802481740713
68.32624877929699,23.702822685241777,,,0.0254725087434053
68.32624877929699,23.84610366821297,,0.0366953238844871,0.024411492049694
68.32624877929699,23.989384651184167,0.027657963335514,,0.028126111254096
68.32624877929699,24.13266563415536,,,
68.32624877929699,24.27594661712656,0.0278640035539865,,0.0300113204866647
68.32624877929699,24.41922760009775,,,0.0302852801978588
68.32624877929699,24.562508583068944,0.0287085454910993,,0.018868027254939
68.32624877929699,24.70578956604014,0.0280398111790418,0.024348746985197,0.0358587466180324
68.46624877929699,20.120798110961918,0.0292701795697212,0.0250294040888547,0.0245866291224956
68.46624877929699,20.26407909393311,0.0288558863103389,,
68.46624877929699,20.407360076904304,0.0280269496142864,,0.0355707183480262
68.46624877929699,20.5506410598755,0.0277147572487592,,
68.46624877929699,20.69392204284669,0.028369341045618,0.0207744818180799,0.0307973176240921
68.46624877929699,20.837203025817885,,0.0241621881723403,0.0363436751067638
68.46624877929699,20.98048400878908,,0.0291765071451663,0.026505971327424
68.46624877929699,21.123764991760275,0.0276546999812126,0.0261428412050008,
68.46624877929699,21.26704597473147,0.0238545276224613,0.0248466469347476,0.036827340722084
68.46624877929699,21.410326957702665,0.0264140237122774,0.0277510173618793,0.0287818033248186
68.46624877929699,21.55360794067386,0.0274499543011188,,0.0299659650772809
68.46624877929699,21.69688892364505,,,0.0281551498919725
68.46624877929699,21.840169906616246,0.0285077281296253,0.0253404583781957,0.0290726535022258
68.46624877929699,21.98345088958744,,,0.0278617888689041
68.46624877929699,22.12673187255864,0.0311474744230508,,0.0263736695051193
68.46624877929699,22.27001285552983,,,0.0246260054409503
68.46624877929699,22.413293838501023,,0.0197370089590549,0.0247875768691301
68.46624877929699,22.55657482147222,0.0298449229449033,0.0334701836109161,0.0329083912074565
68.46624877929699,22.699855804443416,,,0.0280323475599288
68.46624877929699,22.84313678741461,,,
68.46624877929699,22.98641777038581,0.035590287297964,,0.0271237678825855
68.46624877929699,23.129698753357,,,0.0301121138036251
68.46624877929699,23.272979736328196,,,0.0260175578296184
68.46624877929699,23.416260719299387,0.028986107558012,0.0250395368784666,0.0258288607001304
68.46624877929699,23.559541702270582,,,0.0259129088371992
68.46624877929699,23.702822685241777,,,
68.46624877929699,23.84610366821297,,,0.0285475067794322
68.46624877929699,23.989384651184167,,,
68.46624877929699,24.13266563415536,0.023628644645214,,0.0302434880286455
68.46624877929699,24.27594661712656,0.0359191186726093,0.0262604840099811,0.020512118935585
68.46624877929699,24.41922760009775,0.0259426776319742,,0.0306520704180002
68.46624877929699,24.562508583068944,,,
68.46624877929699,24.70578956604014,0.0279577001929283,,0.0244435220956802
68.60624877929699,20.120798110961918,0.0322098620235919,,0.0322029180824756
68.60624877929699,20.26407909393311,0.0280237756669521,0.029161836951971,0.0303165446966886
68.60624877929699,20.407360076904304,0.0297920908778905,0.0331081748008728,0.0300713162869215
68.60624877929699,20.5506410598755,0.0296664871275424,0.0261765215545892,0.031668022274971
68.60624877929699,20.69392204284669,0.0276213381439447,0.0301068481057882,0.0325603634119033
68.60624877929699,20.837203025817885,0.0280101560056209,0.0246675256639719,0.0255466196686029
68.60624877929699,20.98048400878908,0.0255971997976303,0.0294576939195394,0.0325599424540996
68.60624877929699,21.123764991760275,,,
68.60624877929699,21.26704597473147,,0.0326039865612983,
68.60624877929699,21.410326957702665,0.0303198378533124,0.0284812618046998,0.0260629765689373
68.60624877929699,21.55360794067386,,0.0332626849412918,0.024687472730875
68.60624877929699,21.69688892364505,0.032410480082035,,0.0317798443138599
68.60624877929699,21.840169906616246,0.031001815572381,,0.025198271498084
68.60624877929699,21.98345088958744,,0.0159688722342252,
68.60624877929699,22.12673187255864,,,0.027147639542818
68.60624877929699,22.27001285552983,,,0.0271657221019268
68.60624877929699,22.413293838501023,0.0283897630870342,0.0249604154378175,0.0275628119707107
68.60624877929699,22.55657482147222,0.0314397327601909,,0.022999295964837
68.60624877929699,22.699855804443416,,0.0233430191874504,0.0312967374920845
68.60624877929699,22.84313678741461,0.0270361099392175,,0.0276376325637102
68.60624877929699,22.98641777038581,0.0359805822372436,,0.0249473601579666
68.60624877929699,23.129698753357,,,0.0276281628757715
68.60624877929699,23.272979736328196,,0.0285081043839454,0.03001026250422
68.60624877929699,23.416260719299387,,,0.0295173972845077
68.60624877929699,23.559541702270582,,0.0288818441331386,0.0297641362994909
68.60624877929699,23.702822685241777,,,
68.60624877929699,23.84610366821297,0.029752243310213,,0.0274583436548709
68.60624877929699,23.989384651184167,0.0296962223947048,,0.0293620266020298
68.60624877929699,24.13266563415536,,0.0370575599372386,0.0284956153482198
68.60624877929699,24.27594661712656,,0.0333227664232254,
68.60624877929699,24.41922760009775,,0.0293729119002819,0.0296576935797929
68.60624877929699,24.562508583068944,,,0.0217048935592174
68.60624877929699,24.70578956604014,0.0374335870146751,,
68.74624877929699,20.120798110961918,0.0287115518003702,0.0255672838538885,0.0288820266723632
68.74624877929699,20.26407909393311,,0.034339815378189,0.0241687763482332
68.74624877929699,20.407360076904304,0.0321911685168743,,0.0285492222756147
