longitude,latitude,Co_value(mol/m^2),Co_value(mol/m^2),Co_value(mol/m^2)
68.18624877929699,20.120798110961918,,0.0288004223257303,0.027794424444437
68.18624877929699,20.26407909393311,0.0254451483488082,,
68.18624877929699,20.407360076904304,,0.022843562066555,0.0293206796050071
68.18624877929699,20.5506410598755,,0.0270728301256895,0.0296416617929935
68.18624877929699,20.69392204284669,,,
68.18624877929699,20.837203025817885,,0.0262767989188432,0.0282467976212501
68.18624877929699,20.98048400878908,0.0276669282466173,0.0263494569808244,
68.18624877929699,21.123764991760275,0.0435482338070869,0.0265114735811948,0.0284848865121603
68.18624877929699,21.26704597473147,0.0304459985345602,,
68.18624877929699,21.410326957702665,,0.0288431663066148,0.0350857526063919
68.18624877929699,21.55360794067386,0.0304614137858152,,0.0366785824298858
68.18624877929699,21.69688892364505,,0.0307537894695997,0.0302663799375295
68.18624877929699,21.840169906616246,,,0.0327759124338626
68.18624877929699,21.98345088958744,,0.0364586077630519,0.0280225221067667
68.18624877929699,22.12673187255864,0.0273957457393407,,0.0274334270507097
68.18624877929699,22.27001285552983,0.0343998931348323,0.0246658083051443,0.0289440788328647
68.18624877929699,22.413293838501023,,,0.0461417883634567
68.18624877929699,22.55657482147222,0.023507285863161,0.0225541591644287,0.0261355526745319
68.18624877929699,22.699855804443416,0.0327335782349109,0.0261297933757305,0.0391845926642417
68.18624877929699,22.84313678741461,,0.0347232483327388,
68.18624877929699,22.98641777038581,0.0276324264705181,,
68.18624877929699,23.129698753357,,,
68.18624877929699,23.272979736328196,0.0263280980288982,0.0243821870535612,
68.18624877929699,23.416260719299387,,,0.0362417660653591
68.18624877929699,23.559541702270582,,,0.0235184580087661
68.18624877929699,23.702822685241777,0.0297211185097694,0.0248926989734172,0.0374028719961643
68.18624877929699,23.84610366821297,0.0275424998253583,,0.0335812009871006
68.18624877929699,23.989384651184167,0.0332978926599025,,0.0400392226874828
68.18624877929699,24.13266563415536,,0.0294700190424919,
68.18624877929699,24.27594661712656,0.0261817853897809,0.0272242203354835,0.0258236620575189
68.18624877929699,24.41922760009775,,,0.028827141970396
68.18624877929699,24.562508583068944,0.0289130453020334,0.0251088142395019,0.0270274709910154
68.18624877929699,24.70578956604014,,,0.0360965579748153
68.32624877929699,20.120798110961918,,,0.0399680621922016
68.32624877929699,20.26407909393311,0.0299876891076564,,0.0385448858141899
68.32624877929699,20.407360076904304,,,0.0327750705182552
68.32624877929699,20.5506410598755,,0.0311622396111488,0.0388701967895031
68.32624877929699,20.69392204284669,0.0277671981602907,0.0304483976215124,0.0288220662623643
68.32624877929699,20.837203025817885,0.0300615169107913,,0.02679387293756
68.32624877929699,20.98048400878908,0.0267575420439243,,0.0259569324553012
68.32624877929699,21.123764991760275,0.0294919367879629,,0.0300257932394742
68.32624877929699,21.26704597473147,,0.0287530422210693,
68.32624877929699,21.410326957702665,0.0274570975452661,,0.0304097197949886
68.32624877929699,21.55360794067386,0.0279276836663484,0.0306317564100027,0.0377470403909683
68.32624877929699,21.69688892364505,0.0298268478363752,0.0243572313338518,0.0358973182737827
68.32624877929699,21.840169906616246,0.0361937135457992,,
68.32624877929699,21.98345088958744,0.0324240438640117,,0.0441440269351005
68.32624877929699,22.12673187255864,0.0295995622873306,,0.0300049111247062
68.32624877929699,22.27001285552983,0.0300888363271951,0.0313543230295181,0.0336665697395801
68.32624877929699,22.413293838501023,0.0313036516308784,,0.0328679420053958
68.32624877929699,22.55657482147222,0.0236830282956361,0.0281278453767299,
68.32624877929699,22.699855804443416,0.0253019966185092,0.0354884788393974,
68.32624877929699,22.84313678741461,0.0299898404628038,0.0224783271551132,0.0382613986730575
68.32624877929699,22.98641777038581,,,0.0263978745788335
68.32624877929699,23.129698753357,,0.0302154216915369,0.0275679118931293
68.32624877929699,23.272979736328196,0.0304156392812728,,0.0309518836438655
68.32624877929699,23.416260719299387,,0.026932880282402,
68.32624877929699,23.559541702270582,0.026645453646779,,
68.32624877929699,23.702822685241777,0.0256995484232902,0.0273228473961353,0.0405731573700904
68.32624877929699,23.84610366821297,,0.0334159098565578,
68.32624877929699,23.989384651184167,,0.0305859949439764,
68.32624877929699,24.13266563415536,,,0.0341723412275314
